date,item_name,median_price,steam_price_ffill7,volume,p_lag1,p_lag7,p_lag30,ret_1,ret_7,roll_mean_7,roll_std_7,roll_mean_30,roll_std_30,roll_vol_30,vol_sum_7,vol_mean_7,vol_sum_30,vol_mean_30,dow,month_num,gap_days,y_avg_7d_fwd,base_item,base_family,is_stattrak,is_souvenir,steam_valid,missing_raw,price_was_filled,days_since_last_trade,mom_7,mom_14,roll_mean_14,roll_std_14,log_price,cat_index_used,rel_to_cat,spread_to_cat,vol_weighted_return,cat_mom_7,mom_vs_cat_7
2020-12-29,G3SG1 | Contractor (Battle-Scarred),,2.675,0.0,2.675,4.6,2.583,0.0,-0.4184782608695652,2.7885714285714287,0.46516290760576,3.5781999999999994,0.843083918322093,0.3118762765665898,6.0,0.8571428571428571,19.0,0.6333333333333333,1,12,1.0,3.7310000000000008,G3SG1 | Contractor (Battle-Scarred),G3SG1 | Contractor (Battle-Scarred),0,0,0,1,1,1,,,3.561071428571428,0.8794517929050774,1.3015531326648,,,,,-0.3579578538115271,
2020-12-30,G3SG1 | Contractor (Battle-Scarred),,2.675,0.0,2.675,2.39,2.583,0.0,0.119246861924686,2.829285714285714,0.4403036985295212,3.5812666666666657,0.8396185615438053,0.3118762765665898,4.0,0.5714285714285714,19.0,0.6333333333333333,2,12,2.0,3.5811428571428574,G3SG1 | Contractor (Battle-Scarred),G3SG1 | Contractor (Battle-Scarred),0,0,0,1,1,2,,,3.447071428571429,0.8837786412972343,1.3015531326648,,,,,-0.2780065761823224,
2020-12-31,G3SG1 | Contractor (Battle-Scarred),,2.675,0.0,2.675,2.39,2.583,0.0,0.119246861924686,2.870000000000001,0.4099303076656532,3.5843333333333325,0.8361275952601706,0.3118762765665898,4.0,0.5714285714285714,19.0,0.6333333333333333,3,12,3.0,3.564,G3SG1 | Contractor (Battle-Scarred),G3SG1 | Contractor (Battle-Scarred),0,0,0,1,1,3,,,3.3465,0.8859556118417247,1.3015531326648,,,,,-0.20173615397041614,
2020-12-15,Galil AR | Crimson Tsunami (Well-Worn),0.444,0.444,19.0,0.498,0.448,0.45,-0.108433734939759,-0.0089285714285713,0.4634285714285714,0.0173440573837442,0.4509999999999998,0.0241371083603649,0.0504801393785317,151.0,21.571428571428573,644.0,21.466666666666665,1,12,0.0,0.4682857142857142,Galil AR | Crimson Tsunami (Well-Worn),Galil AR | Crimson Tsunami (Well-Worn),0,0,1,0,0,0,,,0.44192857142857145,0.03135519656529603,0.3674170404706345,,,,,-0.2552130729181616,
2020-12-16,Galil AR | Crimson Tsunami (Well-Worn),0.479,0.479,10.0,0.444,0.453,0.467,0.0788288288288288,0.0573951434878585,0.4671428571428572,0.0174963553055941,0.4513999999999999,0.0244957139108048,0.0519962988424741,123.0,17.571428571428573,641.0,21.366666666666667,2,12,0.0,0.4665714285714286,Galil AR | Crimson Tsunami (Well-Worn),Galil AR | Crimson Tsunami (Well-Worn),0,0,1,0,0,0,,,0.4455,0.03259247199537388,0.3913661837286628,,,,,-0.34797112708322386,
2020-12-17,Galil AR | Crimson Tsunami (Well-Worn),0.449,0.449,23.0,0.479,0.453,0.469,-0.0626304801670145,-0.0088300220750552,0.4665714285714286,0.0180068014361013,0.4507333333333332,0.024278843098925,0.0532791091114246,134.0,19.142857142857142,647.0,21.566666666666663,3,12,0.0,0.4644285714285714,Galil AR | Crimson Tsunami (Well-Worn),Galil AR | Crimson Tsunami (Well-Worn),0,0,1,0,0,0,,,0.44507142857142856,0.03249725263112912,0.3708736633385453,,,,,-0.44195367104420447,
2020-12-18,Galil AR | Crimson Tsunami (Well-Worn),0.457,0.457,17.0,0.449,0.462,0.481,0.0178173719376391,-0.0108225108225108,0.4658571428571428,0.0182711995964653,0.4499333333333333,0.0236557721403372,0.0531728168766216,131.0,18.714285714285715,648.0,21.6,4,12,0.0,0.4654285714285714,Galil AR | Crimson Tsunami (Well-Worn),Galil AR | Crimson Tsunami (Well-Worn),0,0,1,0,0,0,,,0.44857142857142857,0.030791393117393855,0.3763795272130678,,,,,-0.5083180714006577,
2020-12-19,Galil AR | Crimson Tsunami (Well-Worn),0.456,0.456,22.0,0.457,0.455,0.467,-0.0021881838074397,0.0021978021978021,0.4659999999999999,0.0181894789055965,0.4495666666666666,0.0234729395025184,0.0529051625910327,125.0,17.857142857142858,651.0,21.7,5,12,0.0,0.4667142857142857,Galil AR | Crimson Tsunami (Well-Worn),Galil AR | Crimson Tsunami (Well-Worn),0,0,1,0,0,0,,,0.4510714285714286,0.029785035699967714,0.37569294977449424,,,,,-0.5670401356022017,
2020-12-20,Galil AR | Crimson Tsunami (Well-Worn),0.475,0.475,39.0,0.456,0.479,0.452,0.0416666666666665,-0.0083507306889353,0.4654285714285714,0.0178314100304341,0.4503333333333333,0.0239114105722677,0.0530407612553803,152.0,21.714285714285715,669.0,22.3,6,12,0.0,0.4675714285714285,Galil AR | Crimson Tsunami (Well-Worn),Galil AR | Crimson Tsunami (Well-Worn),0,0,1,0,0,0,,,0.4579285714285714,0.02193158693516056,0.3886579897917832,,,,,-0.7015653882403077,
2020-12-21,Galil AR | Crimson Tsunami (Well-Worn),0.485,0.485,23.0,0.475,0.498,0.465,0.0210526315789474,-0.0261044176706827,0.4635714285714286,0.0147537611946159,0.4509999999999999,0.0245804800604056,0.05293430827945,153.0,21.857142857142858,673.0,22.433333333333334,0,12,0.0,0.4615714285714286,Galil AR | Crimson Tsunami (Well-Worn),Galil AR | Crimson Tsunami (Well-Worn),0,0,1,0,0,0,,,0.4637857142857143,0.016380939070613904,0.3954147722546629,,,,,-0.8355565954845553,
2020-12-22,Galil AR | Crimson Tsunami (Well-Worn),0.5,0.5,25.0,0.485,0.444,0.465,0.0309278350515465,0.1261261261261261,0.4715714285714285,0.016986188867574,0.4521666666666666,0.0260065162774426,0.0531698815155373,159.0,22.714285714285715,676.0,22.53333333333333,1,12,0.0,0.4568571428571428,Galil AR | Crimson Tsunami (Well-Worn),Galil AR | Crimson Tsunami (Well-Worn),0,0,1,0,0,0,,,0.46749999999999997,0.018308257909815127,0.4054651081081644,,,,,-0.701220585834738,
2020-12-23,Galil AR | Crimson Tsunami (Well-Worn),0.501,0.501,24.0,0.5,0.479,0.479,0.002,0.0459290187891441,0.4747142857142857,0.0198617671902166,0.4528999999999999,0.0270423741561276,0.0529462285728299,173.0,24.714285714285715,685.0,22.83333333333333,2,12,0.0,0.4534285714285714,Galil AR | Crimson Tsunami (Well-Worn),Galil AR | Crimson Tsunami (Well-Worn),0,0,1,0,0,0,,,0.4709285714285714,0.01981632693479833,0.4061315526513249,,,,,-0.5713531749873093,
2020-12-24,Galil AR | Crimson Tsunami (Well-Worn),0.515,0.515,19.0,0.501,0.449,0.455,0.0279441117764471,0.1469933184855234,0.4841428571428571,0.0210470803637163,0.4548999999999999,0.0292521794059861,0.0521889844114845,169.0,24.142857142857142,677.0,22.566666666666663,3,12,0.0,0.4531428571428572,Galil AR | Crimson Tsunami (Well-Worn),Galil AR | Crimson Tsunami (Well-Worn),0,0,1,0,0,0,,,0.47535714285714287,0.0222766077477531,0.4154154389613325,,,,,-0.4258235172444794,
2020-12-25,Galil AR | Crimson Tsunami (Well-Worn),0.498,0.498,13.0,0.515,0.457,0.46,-0.0330097087378641,0.0897155361050328,0.4899999999999999,0.0181894789055965,0.4561666666666666,0.0302512625999128,0.0526310811112779,165.0,23.571428571428573,631.0,21.03333333333333,4,12,0.0,0.4492857142857142,Galil AR | Crimson Tsunami (Well-Worn),Galil AR | Crimson Tsunami (Well-Worn),0,0,1,0,0,0,,,0.4779285714285715,0.02269010047004332,0.40413088509502776,,,,,-0.29455574372880716,
2020-12-26,Galil AR | Crimson Tsunami (Well-Worn),0.467,0.467,26.0,0.498,0.456,0.438,-0.0622489959839357,0.0241228070175438,0.4915714285714286,0.0154536832674483,0.4571333333333333,0.0301183591112722,0.0531659514906797,169.0,24.142857142857142,639.0,21.3,5,12,0.0,0.4514285714285714,Galil AR | Crimson Tsunami (Well-Worn),Galil AR | Crimson Tsunami (Well-Worn),0,0,1,0,0,0,,,0.4787857142857143,0.02197263532889726,0.3832194991608447,,,,,-0.17260495554339036,
2020-12-27,Galil AR | Crimson Tsunami (Well-Worn),0.465,0.465,15.0,0.467,0.475,0.464,-0.0042826552462527,-0.0210526315789473,0.4901428571428571,0.0172744945878397,0.4571666666666666,0.0301264925863525,0.0521578053150111,145.0,20.714285714285715,628.0,20.933333333333334,6,12,0.0,0.4482857142857143,Galil AR | Crimson Tsunami (Well-Worn),Galil AR | Crimson Tsunami (Well-Worn),0,0,1,0,0,0,,,0.4777857142857143,0.022278580853258262,0.38185524246903063,,,,,-0.05812248769151767,
2020-12-28,Galil AR | Crimson Tsunami (Well-Worn),0.486,0.486,24.0,0.465,0.485,0.442,0.0451612903225806,0.002061855670103,0.4902857142857143,0.0172354641506921,0.4586333333333333,0.0304220132287277,0.0519133790404418,146.0,20.857142857142858,634.0,21.133333333333333,0,12,0.0,0.4515714285714286,Galil AR | Crimson Tsunami (Well-Worn),Galil AR | Crimson Tsunami (Well-Worn),0,0,1,0,0,0,,,0.4769285714285714,0.021663383803141156,0.39608794629556743,,,,,0.05912800437350374,
2020-12-29,Galil AR | Crimson Tsunami (Well-Worn),0.464,0.464,17.0,0.486,0.5,0.451,-0.045267489711934,-0.0719999999999999,0.4851428571428572,0.0188636352459932,0.4590666666666667,0.0304027776508806,0.0525790289631765,138.0,19.714285714285715,630.0,21.0,1,12,0.0,0.4587142857142857,Galil AR | Crimson Tsunami (Well-Worn),Galil AR | Crimson Tsunami (Well-Worn),0,0,1,0,0,0,,,0.47835714285714287,0.019913687379662908,0.38117241553911985,,,,,0.030824272069771435,
2020-12-30,Galil AR | Crimson Tsunami (Well-Worn),0.483,0.483,34.0,0.464,0.501,0.447,0.0409482758620689,-0.0359281437125749,0.4825714285714286,0.0177188934099584,0.4602666666666666,0.0306125609658664,0.0529835788643314,148.0,21.142857142857142,648.0,21.6,2,12,0.0,0.4631428571428571,Galil AR | Crimson Tsunami (Well-Worn),Galil AR | Crimson Tsunami (Well-Worn),0,0,1,0,0,0,,,0.4786428571428571,0.019952278230653445,0.39406706315579504,,,,,0.019130391712383003,
2020-12-31,Galil AR | Crimson Tsunami (Well-Worn),0.491,0.491,31.0,0.483,0.515,0.441,0.0165631469979297,-0.0466019417475728,0.4791428571428572,0.0127327314029469,0.4619333333333333,0.0308781835965495,0.0529280700060105,160.0,22.857142857142858,653.0,21.766666666666666,3,12,0.0,0.4621428571428572,Galil AR | Crimson Tsunami (Well-Worn),Galil AR | Crimson Tsunami (Well-Worn),0,0,1,0,0,0,,,0.48164285714285715,0.018236089083324483,0.3994470357826014,,,,,-0.008526074035202178,
2020-12-15,Galil AR | Hunting Blind (Factory New),0.991,0.991,4.0,0.906,1.032,1.282,0.0938189845474612,-0.0397286821705427,1.0165714285714285,0.0516080202594717,1.1060666666666668,0.1175431646483774,0.13851063869811,14.0,2.0,37.0,1.2333333333333334,1,12,0.0,1.1218571428571429,Galil AR | Hunting Blind (Factory New),Galil AR | Hunting Blind (Factory New),0,0,1,0,0,0,,,1.0769285714285715,0.14905727566466329,0.6886370250820592,,,,,0.12008025500085454,
2020-12-16,Galil AR | Hunting Blind (Factory New),0.919,0.919,4.0,0.991,1.056,1.148,-0.072653884964682,-0.1297348484848485,0.997,0.0584661073980961,1.0984333333333334,0.1219261206177285,0.1378242276350602,17.0,2.4285714285714284,40.0,1.3333333333333333,2,12,0.0,1.115142857142857,Galil AR | Hunting Blind (Factory New),Galil AR | Hunting Blind (Factory New),0,0,1,0,0,0,,,1.071,0.1538405768219915,0.6518042170255629,,,,,0.25490272337736325,
2020-12-17,Galil AR | Hunting Blind (Factory New),0.937,0.937,2.0,0.919,1.056,1.173,0.0195865070729053,-0.1126893939393939,0.98,0.0560917615544895,1.090566666666667,0.1244485659039731,0.1378138954219925,19.0,2.7142857142857144,39.0,1.3,3,12,0.0,1.1532857142857142,Galil AR | Hunting Blind (Factory New),Galil AR | Hunting Blind (Factory New),0,0,1,0,0,0,,,1.0262857142857142,0.06538104709073805,0.6611403844248589,,,,,0.4029179226659072,
2020-12-18,Galil AR | Hunting Blind (Factory New),,0.937,0.0,0.937,1.011,1.233,0.0,-0.0731948565776458,0.9694285714285716,0.0562262194630053,1.0807000000000002,0.1244987684008694,0.1375007165292578,15.0,2.142857142857143,38.0,1.2666666666666666,4,12,1.0,1.1914285714285715,Galil AR | Hunting Blind (Factory New),Galil AR | Hunting Blind (Factory New),0,0,0,1,1,1,,,1.0152857142857143,0.06659917829410912,0.6611403844248589,,,,,0.535192448869414,
2020-12-19,Galil AR | Hunting Blind (Factory New),,0.937,0.0,0.937,1.03,1.233,0.0,-0.0902912621359223,0.9561428571428572,0.0510977454672584,1.0708333333333335,0.1237648532051361,0.1375007165292578,13.0,1.8571428571428568,38.0,1.2666666666666666,5,12,2.0,2.3974285714285712,Galil AR | Hunting Blind (Factory New),Galil AR | Hunting Blind (Factory New),0,0,0,1,1,2,,,1.0042857142857142,0.0658453065571448,0.6611403844248589,,,,,0.6911062419728623,
2020-12-20,Galil AR | Hunting Blind (Factory New),0.863,0.863,1.0,0.937,1.066,0.989,-0.0789754535752401,-0.1904315196998124,0.9271428571428572,0.0358505970120784,1.0666333333333335,0.1285173096858508,0.1334081238748601,12.0,1.7142857142857142,38.0,1.2666666666666666,6,12,0.0,2.392857142857143,Galil AR | Hunting Blind (Factory New),Galil AR | Hunting Blind (Factory New),0,0,1,0,0,0,,,0.9880000000000001,0.07076070182719287,0.6221880916194514,,,,,0.808631617132038,
2020-12-21,Galil AR | Hunting Blind (Factory New),0.864,0.864,2.0,0.863,0.906,1.015,0.0011587485515642,-0.0463576158940397,0.9211428571428574,0.0418924765541109,1.0616000000000003,0.1333085643660351,0.1333406642577956,13.0,1.8571428571428568,38.0,1.2666666666666666,0,12,0.0,2.4170000000000003,Galil AR | Hunting Blind (Factory New),Galil AR | Hunting Blind (Factory New),0,0,1,0,0,0,,,0.9717857142857141,0.07134874110412055,0.6227247162633995,,,,,0.9238139137273417,
2020-12-22,Galil AR | Hunting Blind (Factory New),0.894,0.894,1.0,0.864,0.991,1.015,0.0347222222222223,-0.0978809283551968,0.9072857142857144,0.03116185527997,1.0575666666666668,0.1364508906367252,0.1334640214858995,10.0,1.4285714285714286,39.0,1.3,1,12,0.0,2.4367142857142854,Galil AR | Hunting Blind (Factory New),Galil AR | Hunting Blind (Factory New),0,0,1,0,0,0,,,0.9619285714285715,0.07192032374115766,0.6386909947638865,,,,,0.768408089768395,
2020-12-23,Galil AR | Hunting Blind (Factory New),0.94,0.94,2.0,0.894,0.919,1.195,0.0514541387024607,0.0228509249183894,0.9102857142857144,0.0330960260269342,1.0490666666666668,0.1355644824018772,0.1298699628718355,8.0,1.1428571428571428,39.0,1.3,2,12,0.0,2.440857142857143,Galil AR | Hunting Blind (Factory New),Galil AR | Hunting Blind (Factory New),0,0,1,0,0,0,,,0.9536428571428572,0.06674475737735955,0.6626879730752367,,,,,0.6334039239491499,
2020-12-24,Galil AR | Hunting Blind (Factory New),0.885,0.885,2.0,0.94,0.937,1.195,-0.0585106382978722,-0.055496264674493,0.9028571428571428,0.0320866174659804,1.0387333333333335,0.1358614326764181,0.130286872086966,8.0,1.1428571428571428,41.0,1.3666666666666667,3,12,0.0,2.4255714285714283,Galil AR | Hunting Blind (Factory New),Galil AR | Hunting Blind (Factory New),0,0,1,0,0,0,,,0.9414285714285715,0.062054212385020444,0.6339278208999741,,,,,0.4804682056469566,
2020-12-25,Galil AR | Hunting Blind (Factory New),0.827,0.827,2.0,0.885,0.937,1.195,-0.0655367231638418,-0.1173959445037354,0.8871428571428571,0.0379225849459078,1.0264666666666669,0.1377978551679556,0.1307764163759252,10.0,1.4285714285714286,43.0,1.4333333333333331,4,12,0.0,2.4337142857142853,Galil AR | Hunting Blind (Factory New),Galil AR | Hunting Blind (Factory New),0,0,1,0,0,0,,,0.9282857142857143,0.06557136871839983,0.6026752773958697,,,,,0.3311282794186158,
2020-12-26,Galil AR | Hunting Blind (Factory New),0.948,0.948,2.0,0.827,0.937,1.161,0.1463119709794438,0.0117395944503733,0.8887142857142857,0.0401202274801779,1.0193666666666668,0.1361608077074881,0.1334497218008448,12.0,1.7142857142857142,44.0,1.4666666666666666,5,12,0.0,1.2777142857142856,Galil AR | Hunting Blind (Factory New),Galil AR | Hunting Blind (Factory New),0,0,1,0,0,0,,,0.9224285714285715,0.05913311487419905,0.6668032052203433,,,,,0.18717728552236368,
2020-12-27,Galil AR | Hunting Blind (Factory New),0.903,0.903,1.0,0.948,0.863,1.027,-0.0474683544303796,0.0463499420625723,0.8944285714285716,0.0388802452331226,1.0152333333333334,0.1377392907714506,0.1320199064498064,12.0,1.7142857142857142,43.0,1.4333333333333331,6,12,0.0,1.289,Galil AR | Hunting Blind (Factory New),Galil AR | Hunting Blind (Factory New),0,0,1,0,0,0,,,0.9107857142857142,0.04235777754652927,0.6434315883140125,,,,,0.08140592261678024,
2020-12-28,Galil AR | Hunting Blind (Factory New),0.84,0.84,3.0,0.903,0.864,1.086,-0.0697674418604651,-0.0277777777777777,0.891,0.0423185200929468,1.0070333333333334,0.1405755984831254,0.1322612336715422,13.0,1.8571428571428568,44.0,1.4666666666666666,0,12,0.0,1.2715714285714288,Galil AR | Hunting Blind (Factory New),Galil AR | Hunting Blind (Factory New),0,0,1,0,0,0,,,0.9060714285714285,0.046410317628923024,0.6097655716208943,,,,,-0.031087207697124,
2020-12-29,Galil AR | Hunting Blind (Factory New),0.84,0.84,2.0,0.84,0.894,1.086,0.0,-0.0604026845637584,0.8832857142857142,0.0458435671938956,0.9988333333333336,0.1428859879608758,0.1322612336715422,14.0,2.0,46.0,1.5333333333333334,1,12,0.0,1.268571428571429,Galil AR | Hunting Blind (Factory New),Galil AR | Hunting Blind (Factory New),0,0,1,0,0,0,,,0.8952857142857142,0.04253944517273745,0.6097655716208943,,,,,-0.02573317286977566,
2020-12-30,Galil AR | Hunting Blind (Factory New),1.298,1.298,2.0,0.84,0.94,1.201,0.5452380952380953,0.3808510638297873,0.9344285714285716,0.1536106926550336,1.002066666666667,0.148414719246067,0.1638185443984478,14.0,2.0,47.0,1.5666666666666669,2,12,0.0,1.2847142857142857,Galil AR | Hunting Blind (Factory New),Galil AR | Hunting Blind (Factory New),0,0,1,0,0,0,,,0.9223571428571428,0.11598448645789246,0.8320391794265639,,,,,0.025409704117566885,
2020-12-31,Galil AR | Hunting Blind (Factory New),0.903,0.903,1.0,1.298,0.885,1.153,-0.3043143297380586,0.0203389830508475,0.937,0.1529108049998896,0.9937333333333336,0.1467149011594331,0.1733125428700984,13.0,1.8571428571428568,47.0,1.5666666666666669,3,12,0.0,1.280857142857143,Galil AR | Hunting Blind (Factory New),Galil AR | Hunting Blind (Factory New),0,0,1,0,0,0,,,0.9199285714285714,0.11601025437813271,0.6434315883140125,,,,,0.03624331093547269,
2020-12-17,Galil AR | Vandal (Minimal Wear),0.407,0.407,732.0,0.439,0.467,,-0.0728929384965831,-0.1284796573875803,0.5238571428571429,0.1460082469015545,0.4648,0.154679539694169,0.3490949384082222,6206.0,886.5714285714286,17476.0,1165.0666666666666,3,12,0.0,0.3598571428571429,Galil AR | Vandal (Minimal Wear),Galil AR | Vandal (Minimal Wear),0,0,1,0,0,0,,,0.47992857142857137,0.15462682834474759,0.341459778132252,,,,,-0.019537230418027178,
2020-12-18,Galil AR | Vandal (Minimal Wear),0.395,0.395,796.0,0.407,0.447,,-0.0294840294840293,-0.1163310961968679,0.5164285714285715,0.1509681680192948,0.4604375,0.1507178526046267,0.338460643227869,6033.0,861.8571428571429,18272.0,1142.0,4,12,0.0,0.3812857142857143,Galil AR | Vandal (Minimal Wear),Galil AR | Vandal (Minimal Wear),0,0,1,0,0,0,,,0.4892142857142857,0.1442845364982938,0.33289441527332897,,,,,-0.1045476486728424,
2020-12-19,Galil AR | Vandal (Minimal Wear),0.391,0.391,749.0,0.395,0.467,,-0.010126582278481,-0.1627408993576017,0.5055714285714286,0.156754455068025,0.4563529411764706,0.1471277720720289,0.3283939933306088,5668.0,809.7142857142857,19021.0,1118.8823529411766,5,12,0.0,0.4072857142857143,Galil AR | Vandal (Minimal Wear),Galil AR | Vandal (Minimal Wear),0,0,1,0,0,0,,,0.49564285714285716,0.13707864510949525,0.33002291294130587,,,,,-0.1921689107646796,
2020-12-20,Galil AR | Vandal (Minimal Wear),0.367,0.367,718.0,0.391,0.868,,-0.061381074168798,-0.5771889400921659,0.434,0.0585466846688545,0.4513888888888889,0.1444399678793499,0.3201248737557927,5154.0,736.2857142857143,19739.0,1096.611111111111,6,12,0.0,0.434,Galil AR | Vandal (Minimal Wear),Galil AR | Vandal (Minimal Wear),0,0,1,0,0,0,,,0.4903571428571429,0.1407259241017294,0.3126185577418125,,,,,-0.2686428336671739,
2020-12-21,Galil AR | Vandal (Minimal Wear),0.352,0.352,615.0,0.367,0.539,,-0.0408719346049046,-0.3469387755102041,0.4072857142857143,0.0458217486905642,0.4461578947368421,0.1423284796584424,0.3120298029816539,5097.0,728.1428571428571,20354.0,1071.2631578947369,0,12,0.0,0.5055714285714286,Galil AR | Vandal (Minimal Wear),Galil AR | Vandal (Minimal Wear),0,0,1,0,0,0,,,0.485,0.1446949044873916,0.3015849776207723,,,,,-0.34300707600840574,
2020-12-22,Galil AR | Vandal (Minimal Wear),0.318,0.318,585.0,0.352,0.5,,-0.096590909090909,-0.364,0.3812857142857143,0.0365306692508961,0.43975,0.1415086128120829,0.3056650493594608,4997.0,713.8571428571429,20939.0,1046.95,1,12,0.0,0.5164285714285715,Galil AR | Vandal (Minimal Wear),Galil AR | Vandal (Minimal Wear),0,0,1,0,0,0,,,0.4775714285714286,0.15072221738412292,0.27611543608031547,,,,,-0.5052726142926962,
2020-12-23,Galil AR | Vandal (Minimal Wear),0.289,0.289,675.0,0.318,0.439,,-0.0911949685534592,-0.3416856492027336,0.3598571428571429,0.0402010254717412,0.4325714285714285,0.1417807064007052,0.2995091652921067,4870.0,695.7142857142857,21614.0,1029.2380952380952,2,12,0.0,0.5238571428571429,Galil AR | Vandal (Minimal Wear),Galil AR | Vandal (Minimal Wear),0,0,1,0,0,0,,,0.4461428571428571,0.13973538571878638,0.25386672395705034,,,,,-0.605314712330177,
2020-12-24,Galil AR | Vandal (Minimal Wear),0.288,0.288,814.0,0.289,0.407,,-0.0034602076124568,-0.2923832923832924,0.3428571428571428,0.0418003027037179,0.426,0.1417565133985352,0.2924575960818005,4952.0,707.4285714285714,22428.0,1019.4545454545456,3,12,0.0,0.5324285714285715,Galil AR | Vandal (Minimal Wear),Galil AR | Vandal (Minimal Wear),0,0,1,0,0,0,,,0.4333571428571429,0.1457403418849676,0.25309062768216184,,,,,-0.5745323635308994,
2020-12-25,Galil AR | Vandal (Minimal Wear),0.279,0.279,613.0,0.288,0.395,,-0.0312499999999998,-0.2936708860759494,0.3262857142857142,0.0408261620802651,0.4196086956521739,0.141844599330282,0.2861260667100173,4769.0,681.2857142857143,23041.0,1001.782608695652,4,12,0.0,0.573857142857143,Galil AR | Vandal (Minimal Wear),Galil AR | Vandal (Minimal Wear),0,0,1,0,0,0,,,0.4213571428571429,0.15133945905854115,0.24607852259670565,,,,,-0.5331520139227018,
2020-12-26,Galil AR | Vandal (Minimal Wear),0.253,0.253,717.0,0.279,0.391,,-0.0931899641577062,-0.3529411764705882,0.3065714285714285,0.0380407944293534,0.4126666666666667,0.1427934600120825,0.2811013344652788,4737.0,676.7142857142857,23758.0,989.9166666666666,5,12,0.0,0.5627142857142858,Galil AR | Vandal (Minimal Wear),Galil AR | Vandal (Minimal Wear),0,0,1,0,0,0,,,0.4060714285714285,0.15707345870188066,0.22554067591393126,,,,,-0.5025723401927447,
2020-12-27,Galil AR | Vandal (Minimal Wear),0.258,0.258,479.0,0.253,0.367,,0.0197628458498024,-0.2970027247956402,0.291,0.0319374388453426,0.4064799999999999,0.1431536573057077,0.2751931390541983,4498.0,642.5714285714286,24237.0,969.48,6,12,0.0,0.5467142857142858,Galil AR | Vandal (Minimal Wear),Galil AR | Vandal (Minimal Wear),0,0,1,0,0,0,,,0.3625,0.08888432413492864,0.2295231582782488,,,,,-0.4645591240070878,
2020-12-28,Galil AR | Vandal (Minimal Wear),0.245,0.245,638.0,0.258,0.352,,-0.0503875968992248,-0.3039772727272727,0.2757142857142857,0.0236021444892152,0.4002692307692307,0.1437675896107506,0.2701070542041485,4521.0,645.8571428571429,24875.0,956.7307692307692,0,12,0.0,0.4857142857142857,Galil AR | Vandal (Minimal Wear),Galil AR | Vandal (Minimal Wear),0,0,1,0,0,0,,,0.34149999999999997,0.07804609091871471,0.21913552991667093,,,,,-0.42499125140350097,
2020-12-29,Galil AR | Vandal (Minimal Wear),0.246,0.246,597.0,0.245,0.318,,0.0040816326530612,-0.2264150943396227,0.2654285714285714,0.0179432211064086,0.3945555555555555,0.1440569160496239,0.2649015831686178,4533.0,647.5714285714286,25472.0,943.4074074074074,1,12,0.0,0.462,Galil AR | Vandal (Minimal Wear),Galil AR | Vandal (Minimal Wear),0,0,1,0,0,0,,,0.3233571428571428,0.06712514964069492,0.2199384203652614,,,,,-0.3494780214291261,
2020-12-30,Galil AR | Vandal (Minimal Wear),0.234,0.234,689.0,0.246,0.289,,-0.0487804878048779,-0.190311418685121,0.2575714285714285,0.0179432211064086,0.3888214285714285,0.1445648775689677,0.2603438650702124,4547.0,649.5714285714286,26161.0,934.3214285714286,2,12,0.0,0.436,Galil AR | Vandal (Minimal Wear),Galil AR | Vandal (Minimal Wear),0,0,1,0,0,0,,,0.30871428571428566,0.06213190505990939,0.21026092548319608,,,,,-0.27952883792535527,
2020-12-31,Galil AR | Vandal (Minimal Wear),0.242,0.242,662.0,0.234,0.288,,0.034188034188034,-0.1597222222222222,0.251,0.0134589322437872,0.3837586206896551,0.1445546442847977,0.2556592666166698,4395.0,627.8571428571429,26823.0,924.9310344827586,3,12,0.0,0.4054285714285715,Galil AR | Vandal (Minimal Wear),Galil AR | Vandal (Minimal Wear),0,0,1,0,0,0,,,0.29692857142857143,0.0575332202172918,0.21672298351128702,,,,,-0.2605772564737738,
2020-12-15,Galil AR | VariCamo (Minimal Wear),0.076,0.076,468.0,0.071,0.066,0.057,0.0704225352112677,0.1515151515151513,0.0704285714285714,0.0046246897303538,0.0602,0.007295660810829,0.0533579845270656,3402.0,486.0,13440.0,448.0,1,12,0.0,0.0591428571428571,Galil AR | VariCamo (Minimal Wear),Galil AR | VariCamo (Minimal Wear),0,0,1,0,0,0,,,0.06442857142857142,0.008317861094464918,0.07325046173959267,,,,,-0.3225669250783873,
2020-12-16,Galil AR | VariCamo (Minimal Wear),0.072,0.072,488.0,0.076,0.066,0.06,-0.0526315789473684,0.0909090909090908,0.0712857142857143,0.004266624149448,0.0606,0.0075964904177301,0.0539628085902437,3390.0,484.2857142857143,13524.0,450.8,2,12,0.0,0.0591428571428571,Galil AR | VariCamo (Minimal Wear),Galil AR | VariCamo (Minimal Wear),0,0,1,0,0,0,,,0.06585714285714286,0.007714692703956746,0.06952606264861023,,,,,-0.3743489026915669,
2020-12-17,Galil AR | VariCamo (Minimal Wear),0.077,0.077,462.0,0.072,0.063,0.06,0.0694444444444444,0.2222222222222221,0.0732857142857142,0.0030101867865293,0.0611666666666666,0.008144868868735,0.0550697451346846,3356.0,479.4285714285714,13611.0,453.7,3,12,0.0,0.0585714285714285,Galil AR | VariCamo (Minimal Wear),Galil AR | VariCamo (Minimal Wear),0,0,1,0,0,0,,,0.06757142857142857,0.007292928985449746,0.07417939817425151,,,,,-0.43214142594888966,
