date,item_name,median_price,steam_price_ffill7,volume,p_lag1,p_lag7,p_lag30,ret_1,ret_7,roll_mean_7,roll_std_7,roll_mean_30,roll_std_30,roll_vol_30,vol_sum_7,vol_mean_7,vol_sum_30,vol_mean_30,dow,month_num,gap_days,y_avg_7d_fwd,base_item,base_family,is_stattrak,is_souvenir,steam_valid,missing_raw,price_was_filled,days_since_last_trade,mom_7,mom_14,roll_mean_14,roll_std_14,log_price,cat_index_used,rel_to_cat,spread_to_cat,vol_weighted_return,cat_mom_7,mom_vs_cat_7
2021-01-15,AK-47 | Baroque Purple (Battle-Scarred),1.955,1.955,120.0,1.916,1.88,1.414,0.0203549060542798,0.0398936170212766,1.8982857142857144,0.0362637728937544,1.6422666666666668,0.182126317580836,0.0266258118939992,922.0,131.71428571428572,4541.0,151.36666666666667,4,1,0.0,1.4677142857142855,AK-47 | Baroque Purple (Battle-Scarred),AK-47 | Baroque Purple (Battle-Scarred),0,0,1,0,0,0,0.039893617021276695,0.2015980331899201,1.8114285714285714,0.11756419803384291,1.0834986508580615,,,,0.039893617021276695,,
2021-01-26,AK-47 | Baroque Purple (Battle-Scarred),2.089,2.089,119.0,2.099,1.999,1.486,-0.0047641734159123,0.0450225112556277,2.063714285714286,0.0468362322679913,1.8513666666666664,0.1875187960949219,0.0198307381125347,910.0,130.0,4252.0,141.73333333333332,1,1,0.0,1.3012857142857144,AK-47 | Baroque Purple (Battle-Scarred),AK-47 | Baroque Purple (Battle-Scarred),0,0,1,0,0,0,0.04502251125562773,0.10295670538542767,2.009714285714286,0.07421323598660981,1.1278474139364447,,,,0.005887559164197472,0.05589553338065913,-0.010873022125031405
2021-01-27,AK-47 | Baroque Purple (Battle-Scarred),2.099,2.099,143.0,2.089,1.974,1.511,0.0047869794159887,0.063323201621074,2.081571428571429,0.0300469021120417,1.8709666666666669,0.1815532030991344,0.0198429944668994,925.0,132.14285714285714,4222.0,140.73333333333332,2,1,0.0,1.2835714285714286,AK-47 | Baroque Purple (Battle-Scarred),AK-47 | Baroque Purple (Battle-Scarred),0,0,1,0,0,0,0.06332320162107408,0.12126068376068377,2.0259285714285715,0.06617280906339466,1.1310794788056113,,,,0.009789424683041722,0.05713347808739496,0.006189723533679116
2021-01-28,AK-47 | Baroque Purple (Battle-Scarred),1.9,1.9,201.0,2.099,2.018,1.486,-0.0948070509766556,-0.058473736372646,2.064714285714286,0.0689279422621175,1.8847666666666667,0.1669108910633322,0.027127804780502,984.0,140.57142857142858,4268.0,142.26666666666668,3,1,0.0,1.2698571428571428,AK-47 | Baroque Purple (Battle-Scarred),AK-47 | Baroque Purple (Battle-Scarred),0,0,1,0,0,0,,,2.024785714285714,0.06832071267353414,1.0647107369924282,,,,,0.04061816173596052,
2021-01-29,AK-47 | Baroque Purple (Battle-Scarred),1.867,1.867,119.0,1.9,2.059,1.562,-0.0173684210526315,-0.0932491500728509,2.037285714285715,0.0978697593535326,1.8949333333333331,0.1558646706459021,0.0263221729898412,972.0,138.85714285714286,4181.0,139.36666666666667,4,1,0.0,1.2504285714285714,AK-47 | Baroque Purple (Battle-Scarred),AK-47 | Baroque Purple (Battle-Scarred),0,0,1,0,0,0,,,2.0185000000000004,0.07852167755565134,1.0532661869012327,,,,,0.019697293018940156,
2021-01-30,AK-47 | Baroque Purple (Battle-Scarred),1.909,1.909,120.0,1.867,2.095,1.602,0.0224959828602036,-0.0887828162291169,2.0107142857142857,0.1036707897773584,1.9051666666666665,0.1460662140568067,0.0262519826097673,951.0,135.85714285714286,4111.0,137.03333333333333,5,1,0.0,1.253,AK-47 | Baroque Purple (Battle-Scarred),AK-47 | Baroque Purple (Battle-Scarred),0,0,1,0,0,0,,,2.0160714285714287,0.08150551117346722,1.0678093795130645,,,,,-0.004161615291711599,
2021-01-31,AK-47 | Baroque Purple (Battle-Scarred),1.953,1.953,112.0,1.909,2.112,1.627,0.0230487166055526,-0.0752840909090909,1.988,0.0961353212924366,1.9160333333333333,0.1368002152369976,0.026374451952674,929.0,132.71428571428572,4070.0,135.66666666666666,6,1,0.0,1.255285714285714,AK-47 | Baroque Purple (Battle-Scarred),AK-47 | Baroque Purple (Battle-Scarred),0,0,1,0,0,0,,,2.013571428571429,0.08295662841390095,1.0828216027617856,,,,,-0.02382709191770132,
2021-01-15,AK-47 | Cartel (Factory New),13.589,13.589,31.0,13.775,12.92,10.512,-0.0135027223230489,0.051780185758514,13.599428571428572,0.1079336530901634,12.371966666666667,0.96924161017204,0.0408174152684424,229.0,32.714285714285715,1064.0,35.46666666666667,4,1,0.0,11.284571428571429,AK-47 | Cartel (Factory New),AK-47 | Cartel (Factory New),0,0,1,0,0,0,,,13.18592857142857,0.6267867339774438,2.6802678200897585,,,,,0.7523701677394676,
2021-01-16,AK-47 | Cartel (Factory New),13.503,13.503,37.0,13.589,13.569,10.966,-0.006328648171315,-0.004864028299801,13.59,0.1129462577638459,12.456533333333333,0.9534293797771404,0.040416714829745,231.0,33.0,1064.0,35.46666666666667,5,1,0.0,11.248714285714286,AK-47 | Cartel (Factory New),AK-47 | Cartel (Factory New),0,0,1,0,0,0,,,13.263785714285715,0.5900099319335403,2.674355524578113,,,,,1.5264895669042762,
2021-01-17,AK-47 | Cartel (Factory New),14.011,14.011,35.0,13.503,13.715,11.763,0.0376212693475523,0.0215822092599342,13.632285714285716,0.1845447791464282,12.531466666666669,0.9838318871749492,0.0390044689150071,230.0,32.857142857142854,1068.0,35.6,6,1,0.0,11.201714285714283,AK-47 | Cartel (Factory New),AK-47 | Cartel (Factory New),0,0,1,0,0,0,,,13.405857142857142,0.5007048658015658,2.708783265678039,,,,,2.328169591391948,
2021-01-18,AK-47 | Cartel (Factory New),13.599,13.599,27.0,14.011,13.616,11.457,-0.0294054671329668,-0.0012485311398354,13.629857142857144,0.1848547140489588,12.602866666666666,0.9809853119299098,0.0391035573410591,220.0,31.428571428571427,1051.0,35.03333333333333,0,1,0.0,11.14057142857143,AK-47 | Cartel (Factory New),AK-47 | Cartel (Factory New),0,0,1,0,0,0,,,13.514071428571429,0.3264285678216772,2.680953033217843,,,,,3.2161470424527026,
2021-01-19,AK-47 | Cartel (Factory New),13.831,13.831,43.0,13.599,13.451,11.116,0.0170600779469078,0.0282506876812131,13.684142857142858,0.1800947596377515,12.693366666666666,0.96474170924427,0.038557112748357,239.0,34.142857142857146,1058.0,35.266666666666666,1,1,0.0,11.108857142857143,AK-47 | Cartel (Factory New),AK-47 | Cartel (Factory New),0,0,1,0,0,0,,,13.507928571428574,0.31898721080843045,2.6967195847598253,,,,,4.144917121508943,
2021-01-20,AK-47 | Cartel (Factory New),13.648,13.648,33.0,13.831,13.481,11.255,-0.0132311474224567,0.0123878050589718,13.708,0.1617290503103435,12.773133333333334,0.9411578235816186,0.0387337638504693,244.0,34.857142857142854,1067.0,35.56666666666667,2,1,0.0,10.985857142857142,AK-47 | Cartel (Factory New),AK-47 | Cartel (Factory New),0,0,1,0,0,0,,,13.556214285714287,0.2804592877547709,2.6843038073722094,,,,,5.036070784322786,
2021-01-21,AK-47 | Cartel (Factory New),13.154,13.154,33.0,13.648,13.775,11.343,-0.0361957796014067,-0.04508166969147,13.619285714285713,0.2479716079863717,12.8335,0.9048719154296552,0.0395071084211937,239.0,34.142857142857146,1066.0,35.53333333333333,3,1,0.0,10.751285714285714,AK-47 | Cartel (Factory New),AK-47 | Cartel (Factory New),0,0,1,0,0,0,,,13.561571428571428,0.271206340487977,2.649997269653593,,,,,5.8661512341468995,
2021-01-22,AK-47 | Cartel (Factory New),14.326,14.326,37.0,13.154,13.589,10.841,0.0890983731184431,0.0542350430495253,13.724571428571428,0.3487450387329063,12.949666666666667,0.8644160777979292,0.0411062059235989,245.0,35.0,1063.0,35.43333333333333,4,1,0.0,10.421,AK-47 | Cartel (Factory New),AK-47 | Cartel (Factory New),0,0,1,0,0,0,,,13.662,0.2756421872366729,2.7295507325482125,,,,,5.0918940610277925,
2021-01-23,AK-47 | Cartel (Factory New),14.255,14.255,30.0,14.326,13.503,11.217,-0.0049560240122853,0.0556913278530697,13.831999999999995,0.3785000471787102,13.050933333333337,0.8328778995480404,0.0409328907975414,238.0,34.0,1050.0,35.0,5,1,0.0,10.228857142857144,AK-47 | Cartel (Factory New),AK-47 | Cartel (Factory New),0,0,1,0,0,0,,,13.711,0.3158758275992962,2.724907318168633,,,,,4.319298778519761,
2021-01-24,AK-47 | Cartel (Factory New),14.0,14.0,28.0,14.255,14.011,11.35,-0.0178884601894072,-0.0007850974234528,13.83042857142857,0.3777757676350418,13.139266666666668,0.787062849389354,0.0412067203741014,231.0,33.0,1023.0,34.1,6,1,0.0,10.143571428571429,AK-47 | Cartel (Factory New),AK-47 | Cartel (Factory New),0,0,1,0,0,0,,,13.73135714285714,0.3251994907609954,2.70805020110221,,,,,3.508460425597157,
2021-01-25,AK-47 | Cartel (Factory New),14.408,14.408,34.0,14.0,13.599,11.18,0.0291428571428571,0.0594896683579675,13.946,0.4115361466505707,13.24686666666667,0.730471616301566,0.0411537291855517,238.0,34.0,1018.0,33.93333333333333,0,1,0.0,9.922857142857143,AK-47 | Cartel (Factory New),AK-47 | Cartel (Factory New),0,0,1,0,0,0,,,13.787928571428571,0.3694637411762597,2.7348868550557697,,,,,2.6373348894979185,
2021-01-26,AK-47 | Cartel (Factory New),13.904,13.904,27.0,14.408,13.831,11.927,-0.0349805663520266,0.0052779986985755,13.956428571428573,0.409409280773743,13.312766666666668,0.6968298540932036,0.0404625317047818,222.0,31.714285714285715,1021.0,34.03333333333333,1,1,0.0,9.821857142857144,AK-47 | Cartel (Factory New),AK-47 | Cartel (Factory New),0,0,1,0,0,0,,,13.820285714285715,0.35732325993127634,2.7016296332992873,,,,,1.7226401174090247,
2021-01-27,AK-47 | Cartel (Factory New),14.209,14.209,28.0,13.904,13.648,12.178,0.0219361334867664,0.0411049237983587,14.03657142857143,0.3958743874163178,13.380466666666669,0.6817916462445758,0.0404739623096201,217.0,31.0,1006.0,33.53333333333333,2,1,0.0,9.847,AK-47 | Cartel (Factory New),AK-47 | Cartel (Factory New),0,0,1,0,0,0,,,13.872285714285713,0.35712170486812284,2.721887357890232,,,,,0.8500418460276782,
2021-01-28,AK-47 | Cartel (Factory New),13.719,13.719,50.0,14.209,13.154,12.169,-0.0344851854458442,0.0429527140033449,14.117285714285714,0.2309395185421713,13.432133333333336,0.6458086782390654,0.0411078844098989,234.0,33.42857142857143,1016.0,33.86666666666667,3,1,0.0,9.87742857142857,AK-47 | Cartel (Factory New),AK-47 | Cartel (Factory New),0,0,1,0,0,0,,,13.868285714285715,0.35860572490420245,2.6891391762104497,,,,,0.03685236833391271,
2021-01-29,AK-47 | Cartel (Factory New),13.145,13.145,30.0,13.719,14.326,12.314,-0.0418397842408339,-0.0824375261761832,13.948571428571428,0.3920382113820967,13.459833333333332,0.6143091015296959,0.0419227392666652,227.0,32.42857142857143,1004.0,33.46666666666667,4,1,0.0,9.894714285714285,AK-47 | Cartel (Factory New),AK-47 | Cartel (Factory New),0,0,1,0,0,0,,,13.83657142857143,0.4021897206898432,2.6493612047535304,,,,,0.017327715587382917,
2021-01-30,AK-47 | Cartel (Factory New),12.876,12.876,39.0,13.145,14.255,12.877,-0.0204640547736781,-0.0967379866713434,13.751571428571427,0.5155725962857378,13.4598,0.6143407523516571,0.0413553032850587,236.0,33.714285714285715,1010.0,33.666666666666664,5,1,0.0,10.087,AK-47 | Cartel (Factory New),AK-47 | Cartel (Factory New),0,0,1,0,0,0,,,13.791785714285714,0.4711836451666485,2.6301607291075033,,,,,-0.004447900773247542,
2021-01-31,AK-47 | Cartel (Factory New),13.691,13.691,35.0,12.876,14.0,12.603,0.0632960546753651,-0.0220714285714285,13.707428571428574,0.5055432317652699,13.496066666666666,0.5944836938236592,0.0426165619538376,243.0,34.714285714285715,1020.0,34.0,6,1,0.0,10.219571428571427,AK-47 | Cartel (Factory New),AK-47 | Cartel (Factory New),0,0,1,0,0,0,,,13.768928571428571,0.46747858269093784,2.6872350613882903,,,,,-0.007488805222958346,
2021-01-15,AK-47 | Legion of Anubis (Battle-Scarred),17.452,17.452,51.0,17.508,17.794,13.672,-0.003198537811286,-0.0192199617848712,17.765714285714285,0.2652598264159204,16.00883333333333,1.7688493450702791,0.025008202628988,271.0,38.71428571428572,1433.0,47.766666666666666,4,1,0.0,13.644571428571428,AK-47 | Legion of Anubis (Battle-Scarred),AK-47 | Legion of Anubis (Battle-Scarred),0,0,1,0,0,0,,,17.671928571428573,0.2631178338796037,2.915172765695574,,,,,0.014194315843695174,
2021-01-16,AK-47 | Legion of Anubis (Battle-Scarred),17.026,17.026,49.0,17.452,18.091,13.627,-0.024409809763924,-0.0588690509092919,17.613571428571426,0.3320657667833104,16.122133333333334,1.7208644287747428,0.0256193885505032,282.0,40.285714285714285,1440.0,48.0,5,1,0.0,13.572714285714286,AK-47 | Legion of Anubis (Battle-Scarred),AK-47 | Legion of Anubis (Battle-Scarred),0,0,1,0,0,0,,,17.638357142857142,0.31261886530575117,2.891815160134218,,,,,0.04551741614468775,
2021-01-17,AK-47 | Legion of Anubis (Battle-Scarred),17.118,17.118,37.0,17.026,18.013,13.939,0.0054035005286032,-0.0496863376450342,17.485714285714284,0.3259030154972552,16.228099999999998,1.6805757217890145,0.0254672336761447,295.0,42.142857142857146,1429.0,47.63333333333333,6,1,0.0,13.619285714285713,AK-47 | Legion of Anubis (Battle-Scarred),AK-47 | Legion of Anubis (Battle-Scarred),0,0,1,0,0,0,,,17.617785714285713,0.33756530503716753,2.896905919247096,,,,,0.06889234086794284,
2021-01-18,AK-47 | Legion of Anubis (Battle-Scarred),17.616,17.616,52.0,17.118,17.765,13.818,0.0290921836663162,-0.0083872783563186,17.46442857142857,0.311515125586845,16.354699999999998,1.63673353868816,0.025584813511226,309.0,44.142857142857146,1434.0,47.8,0,1,0.0,13.55042857142857,AK-47 | Legion of Anubis (Battle-Scarred),AK-47 | Legion of Anubis (Battle-Scarred),0,0,1,0,0,0,,,17.629142857142856,0.3343995438768654,2.9240214259999906,,,,,0.10333603956097659,
2021-01-19,AK-47 | Legion of Anubis (Battle-Scarred),17.804,17.804,45.0,17.616,18.049,13.449,0.0106721162579472,-0.0135741592331986,17.42942857142857,0.251935851893667,16.499866666666666,1.5640980091484746,0.0247385729858007,325.0,46.42857142857143,1436.0,47.86666666666667,1,1,0.0,13.454428571428574,AK-47 | Legion of Anubis (Battle-Scarred),AK-47 | Legion of Anubis (Battle-Scarred),0,0,1,0,0,0,,,17.66407142857143,0.32445325947263626,2.934069613161884,,,,,0.16574587797412585,
2021-01-20,AK-47 | Legion of Anubis (Battle-Scarred),18.087,18.087,57.0,17.804,17.482,13.646,0.0158953044259717,0.0346070243679212,17.515857142857143,0.3426053241898982,16.647899999999996,1.4956503457247845,0.0247479050260889,334.0,47.71428571428572,1456.0,48.53333333333333,2,1,0.0,13.321285714285713,AK-47 | Legion of Anubis (Battle-Scarred),AK-47 | Legion of Anubis (Battle-Scarred),0,0,1,0,0,0,,,17.693785714285713,0.34361968658822334,2.9490074750477553,,,,,0.23738079472267484,
2021-01-21,AK-47 | Legion of Anubis (Battle-Scarred),18.474,18.474,43.0,18.087,17.508,13.184,0.0213965831812905,0.0551747772446882,17.653857142857145,0.4790342751147291,16.82423333333333,1.3845857788121647,0.0234573143187541,334.0,47.71428571428572,1458.0,48.6,3,1,0.0,13.104571428571427,AK-47 | Legion of Anubis (Battle-Scarred),AK-47 | Legion of Anubis (Battle-Scarred),0,0,1,0,0,0,,,17.734214285714284,0.3995124294921002,2.9690802425565646,,,,,0.2904415116542506,
2021-01-22,AK-47 | Legion of Anubis (Battle-Scarred),18.449,18.449,40.0,18.474,17.452,13.346,-0.0013532532207425,0.057128122851249,17.796285714285712,0.5419306002711093,16.99433333333333,1.2541407771414217,0.023571137061514,323.0,46.142857142857146,1446.0,48.2,4,1,0.0,12.791142857142855,AK-47 | Legion of Anubis (Battle-Scarred),AK-47 | Legion of Anubis (Battle-Scarred),0,0,1,0,0,0,,,17.781,0.44303429282097695,2.9677956548609683,,,,,0.2684210269437801,
2021-01-23,AK-47 | Legion of Anubis (Battle-Scarred),18.082,18.082,54.0,18.449,17.026,14.13,-0.0198926771098705,0.0620227886761424,17.947142857142858,0.4447806613766999,17.126066666666663,1.149551736789413,0.0224770323792068,328.0,46.85714285714285,1451.0,48.36666666666667,5,1,0.0,12.558571428571428,AK-47 | Legion of Anubis (Battle-Scarred),AK-47 | Legion of Anubis (Battle-Scarred),0,0,1,0,0,0,,,17.780357142857145,0.44255614283437317,2.948745482329654,,,,,0.2452043252110114,
2021-01-24,AK-47 | Legion of Anubis (Battle-Scarred),18.024,18.024,51.0,18.082,17.118,14.83,-0.0032076097776794,0.0529267437784788,18.07657142857143,0.2893282155727832,17.23253333333333,1.0776267669693849,0.0212266075919659,342.0,48.85714285714285,1463.0,48.766666666666666,6,1,0.0,12.43557142857143,AK-47 | Legion of Anubis (Battle-Scarred),AK-47 | Legion of Anubis (Battle-Scarred),0,0,1,0,0,0,,,17.781142857142857,0.44301048036619206,2.945701339948426,,,,,0.2235182319134878,
2021-01-25,AK-47 | Legion of Anubis (Battle-Scarred),18.134,18.134,43.0,18.024,17.616,14.976,0.006102973812694,0.0294050862851953,18.15057142857143,0.2200051019816573,17.337799999999998,1.003770405355063,0.0212190277285514,333.0,47.57142857142857,1446.0,48.2,0,1,0.0,12.41114285714286,AK-47 | Legion of Anubis (Battle-Scarred),AK-47 | Legion of Anubis (Battle-Scarred),0,0,1,0,0,0,,,17.8075,0.4528439619186196,2.9514668572559755,,,,,0.18713915783214688,
2021-01-26,AK-47 | Legion of Anubis (Battle-Scarred),18.102,18.102,50.0,18.134,17.804,14.398,-0.0017646410058453,0.0167378117277017,18.19314285714286,0.1725344094636767,17.461266666666667,0.8507037844566634,0.0195686469576195,338.0,48.285714285714285,1444.0,48.13333333333333,1,1,0.0,12.35342857142857,AK-47 | Legion of Anubis (Battle-Scarred),AK-47 | Legion of Anubis (Battle-Scarred),0,0,1,0,0,0,,,17.811285714285713,0.45523340227783027,2.949793041612546,,,,,0.1388972248338384,
2021-01-27,AK-47 | Legion of Anubis (Battle-Scarred),18.021,18.021,44.0,18.102,18.087,14.96,-0.0044746436857805,-0.0036490296898323,18.183714285714284,0.1797305239086834,17.563299999999995,0.7177638957205917,0.0188009989061634,325.0,46.42857142857143,1421.0,47.36666666666667,2,1,0.0,12.47,AK-47 | Legion of Anubis (Battle-Scarred),AK-47 | Legion of Anubis (Battle-Scarred),0,0,1,0,0,0,,,17.849785714285712,0.4479771935423317,2.945543631970704,,,,,0.08056073051121955,
2021-01-28,AK-47 | Legion of Anubis (Battle-Scarred),16.75,16.75,72.0,18.021,18.474,15.078,-0.0705288274790522,-0.0933203421024142,17.937428571428573,0.5032459941343251,17.61903333333333,0.5729195687199232,0.0233202884087912,354.0,50.57142857142857,1442.0,48.06666666666667,3,1,0.0,12.506,AK-47 | Legion of Anubis (Battle-Scarred),AK-47 | Legion of Anubis (Battle-Scarred),0,0,1,0,0,0,,,17.79564285714286,0.5306423693749143,2.8763855159214247,,,,,0.01732159736093153,
2021-01-29,AK-47 | Legion of Anubis (Battle-Scarred),16.346,16.346,59.0,16.75,18.449,15.805,-0.0241194029850746,-0.1139899181527455,17.637,0.6981540967846162,17.637066666666662,0.521767696287236,0.0223198479012303,373.0,53.285714285714285,1443.0,48.1,4,1,0.0,12.479142857142858,AK-47 | Legion of Anubis (Battle-Scarred),AK-47 | Legion of Anubis (Battle-Scarred),0,0,1,0,0,0,,,17.716642857142855,0.6537793802361606,2.853361932262264,,,,,-0.007123837068210547,
2021-01-30,AK-47 | Legion of Anubis (Battle-Scarred),16.631,16.631,58.0,16.346,18.082,16.435,0.0174354582160773,-0.0802455480588431,17.429714285714287,0.7488251205885725,17.6436,0.5077128847422858,0.0213738562034588,377.0,53.85714285714285,1454.0,48.46666666666667,5,1,0.0,12.947,AK-47 | Legion of Anubis (Battle-Scarred),AK-47 | Legion of Anubis (Battle-Scarred),0,0,1,0,0,0,,,17.68842857142857,0.6932113357728338,2.869658716298623,,,,,-0.027447885173208477,
2021-01-31,AK-47 | Legion of Anubis (Battle-Scarred),16.32,16.32,56.0,16.631,18.024,17.237,-0.0187000180386025,-0.0945406125166444,17.186285714285713,0.7918027738351651,17.61303333333333,0.5565289739886767,0.0196692708353933,382.0,54.57142857142857,1462.0,48.73333333333333,6,1,0.0,13.203142857142856,AK-47 | Legion of Anubis (Battle-Scarred),AK-47 | Legion of Anubis (Battle-Scarred),0,0,1,0,0,0,,,17.63142857142857,0.7720485949517907,2.851861903134289,,,,,-0.048514650358226094,
2021-01-15,AK-47 | Uncharted (Field-Tested),0.505,0.505,4010.0,0.5,0.467,0.409,0.01,0.0813704496788008,0.4935714285714285,0.007761758689832,0.4403666666666666,0.0330459108245214,0.0188585863683273,27092.0,3870.285714285714,114998.0,3833.266666666667,4,1,0.0,0.4132857142857142,AK-47 | Uncharted (Field-Tested),AK-47 | Uncharted (Field-Tested),0,0,1,0,0,0,,,0.46799999999999997,0.029312638387404985,0.408792898200839,,,,,-0.1915941997027544,
