date,item_name,median_price,steam_price_ffill7,volume,p_lag1,p_lag7,p_lag30,ret_1,ret_7,roll_mean_7,roll_std_7,roll_mean_30,roll_std_30,roll_vol_30,vol_sum_7,vol_mean_7,vol_sum_30,vol_mean_30,dow,month_num,gap_days,y_avg_7d_fwd,base_item,base_family,is_stattrak,is_souvenir,steam_valid,missing_raw,price_was_filled,days_since_last_trade,mom_7,mom_14,roll_mean_14,roll_std_14,log_price,cat_index_used,rel_to_cat,spread_to_cat,vol_weighted_return,cat_mom_7,mom_vs_cat_7
2018-09-15,AK-47 | Cartel (Factory New),7.363,7.363,53.0,7.22,6.802,6.79,0.0198060941828255,0.0824757424286974,6.957,0.2887322041516771,6.8424666666666685,0.2730490472831249,0.0517384637308114,282.0,40.285714285714285,1079.0,35.96666666666667,5,9,0.0,6.720999999999999,AK-47 | Cartel (Factory New),AK-47 | Cartel (Factory New),0,0,1,0,0,0,0.08247574242869748,0.08550788736547243,6.92,0.32127079399927244,2.1238172143993888,,,,0.08247574242869748,,
2018-09-26,StatTrak™ G3SG1 | The Executioner (Field-Tested),3.347,3.347,6.0,3.381,3.413,3.113,-0.0100561963916,-0.0193378259595663,3.2997142857142854,0.1119371179160288,3.3603333333333336,0.4761179359033735,0.1811727441989611,38.0,5.428571428571429,157.0,5.233333333333333,2,9,0.0,2.9948571428571427,StatTrak™ G3SG1 | The Executioner (Field-Tested),StatTrak™ G3SG1 | The Executioner (Field-Tested),1,0,1,0,0,0,,,3.3267857142857147,0.13439962143457873,1.469485952006655,,,,,0.7361784028054822,
2018-09-27,StatTrak™ G3SG1 | The Executioner (Field-Tested),3.666,3.666,3.0,3.347,3.226,2.803,0.0953092321481923,0.1363918164910105,3.3625714285714285,0.1642227208422036,3.3891,0.4675694137416034,0.1803940862018027,34.0,4.857142857142857,146.0,4.866666666666666,3,9,0.0,3.237,StatTrak™ G3SG1 | The Executioner (Field-Tested),StatTrak™ G3SG1 | The Executioner (Field-Tested),1,0,1,0,0,0,,,3.350142857142857,0.16222057971637371,1.5403021735992384,,,,,0.3645025441118458,
2018-09-28,StatTrak™ G3SG1 | The Executioner (Field-Tested),3.626,3.626,1.0,3.666,3.182,2.774,-0.0109110747408619,0.1395348837209302,3.4260000000000006,0.1679328096931286,3.4175,0.4550535316494826,0.1803975732145789,29.0,4.142857142857143,140.0,4.666666666666667,4,9,0.0,3.3317142857142854,StatTrak™ G3SG1 | The Executioner (Field-Tested),StatTrak™ G3SG1 | The Executioner (Field-Tested),1,0,1,0,0,0,,,3.385785714285714,0.1642278804079765,1.5316925638092473,,,,,0.02611195339439167,
2018-09-29,StatTrak™ G3SG1 | The Executioner (Field-Tested),3.478,3.478,4.0,3.626,3.28,2.844,-0.0408163265306121,0.0603658536585367,3.454285714285714,0.157297456419099,3.4386333333333337,0.4424767777961786,0.1807566629106643,29.0,4.142857142857143,135.0,4.5,5,9,0.0,3.317142857142857,StatTrak™ G3SG1 | The Executioner (Field-Tested),StatTrak™ G3SG1 | The Executioner (Field-Tested),1,0,1,0,0,0,,,3.3934285714285712,0.16596742696440997,1.499176518176563,,,,,0.03859206920076229,
2018-09-30,StatTrak™ G3SG1 | The Executioner (Field-Tested),3.954,3.954,2.0,3.478,3.174,3.707,0.1368602645198389,0.2457466918714557,3.565714285714286,0.1917727183678744,3.4468666666666663,0.4496339054040397,0.1744291065388353,25.0,3.571428571428572,131.0,4.366666666666666,6,9,0.0,3.2941428571428566,StatTrak™ G3SG1 | The Executioner (Field-Tested),StatTrak™ G3SG1 | The Executioner (Field-Tested),1,0,1,0,0,0,,,3.4479285714285717,0.2129945699147911,1.600195331067168,,,,,0.07445980854632414,
2018-09-15,StatTrak™ G3SG1 | Ventilator (Factory New),0.764,0.764,24.0,0.802,0.717,0.761,-0.0473815461346633,0.0655509065550907,0.7927142857142858,0.0543157811472195,0.7861333333333332,0.044247586249296,0.0784182348475258,198.0,28.285714285714285,856.0,28.53333333333333,5,9,0.0,0.7845714285714285,StatTrak™ G3SG1 | Ventilator (Factory New),StatTrak™ G3SG1 | Ventilator (Factory New),1,0,1,0,0,0,,,0.7935,0.05515955876434221,0.5675839575845996,,,,,-0.0377751315877103,
2018-09-16,StatTrak™ G3SG1 | Ventilator (Factory New),0.727,0.727,30.0,0.764,0.787,0.749,-0.0484293193717277,-0.0762388818297332,0.7841428571428573,0.0590675849500954,0.7853999999999999,0.0450322847151537,0.0789004924904828,205.0,29.285714285714285,861.0,28.7,6,9,0.0,0.7821428571428571,StatTrak™ G3SG1 | Ventilator (Factory New),StatTrak™ G3SG1 | Ventilator (Factory New),1,0,1,0,0,0,,,0.7859999999999999,0.05664056714188027,0.5463857991645416,,,,,-0.14349793234081498,
2018-09-17,StatTrak™ G3SG1 | Ventilator (Factory New),0.777,0.777,15.0,0.727,0.81,0.795,0.0687757909215955,-0.0407407407407407,0.7794285714285715,0.0581251289223938,0.7847999999999999,0.0450202917212524,0.0790954510535225,191.0,27.285714285714285,843.0,28.1,0,9,0.0,0.7859999999999999,StatTrak™ G3SG1 | Ventilator (Factory New),StatTrak™ G3SG1 | Ventilator (Factory New),1,0,1,0,0,0,,,0.7800714285714285,0.052490972536258076,0.5749265491725143,,,,,-0.2504285011450035,
2018-09-18,StatTrak™ G3SG1 | Ventilator (Factory New),0.765,0.765,19.0,0.777,0.907,0.833,-0.0154440154440154,-0.1565600882028666,0.759142857142857,0.0259198135543811,0.7825333333333334,0.0442415591447177,0.0787003931644685,164.0,23.428571428571427,838.0,27.933333333333334,1,9,0.0,0.7864285714285714,StatTrak™ G3SG1 | Ventilator (Factory New),StatTrak™ G3SG1 | Ventilator (Factory New),1,0,1,0,0,0,,,0.7809999999999999,0.05206948020895514,0.56815069038526,,,,,-0.3829595742981499,
2018-09-19,StatTrak™ G3SG1 | Ventilator (Factory New),0.799,0.799,29.0,0.765,0.721,0.787,0.0444444444444445,0.1081830790568656,0.7702857142857144,0.0238070474902723,0.7829333333333334,0.0443342857040562,0.0783879112760932,171.0,24.428571428571427,845.0,28.166666666666668,2,9,0.0,0.7838571428571429,StatTrak™ G3SG1 | Ventilator (Factory New),StatTrak™ G3SG1 | Ventilator (Factory New),1,0,1,0,0,0,,,0.7846428571428571,0.05136237345171471,0.5872309549683962,,,,,-0.5142712711058125,
2018-09-20,StatTrak™ G3SG1 | Ventilator (Factory New),0.752,0.752,28.0,0.799,0.758,0.787,-0.0588235294117647,-0.0079155672823219,0.7694285714285715,0.0243360822228884,0.7817666666666666,0.0446711564907628,0.0791865720462132,169.0,24.142857142857142,835.0,27.83333333333333,3,9,0.0,0.7574285714285713,StatTrak™ G3SG1 | Ventilator (Factory New),StatTrak™ G3SG1 | Ventilator (Factory New),1,0,1,0,0,0,,,0.7775714285714285,0.04824411368752157,0.5607579925141997,,,,,-0.6348640764547154,
2018-09-21,StatTrak™ G3SG1 | Ventilator (Factory New),0.798,0.798,24.0,0.752,0.802,0.763,0.0611702127659574,-0.0049875311720698,0.7688571428571429,0.0236004150776365,0.7829333333333334,0.0446228142944341,0.079652495937527,169.0,24.142857142857142,824.0,27.466666666666665,4,9,0.0,0.7338571428571428,StatTrak™ G3SG1 | Ventilator (Factory New),StatTrak™ G3SG1 | Ventilator (Factory New),1,0,1,0,0,0,,,0.7774285714285715,0.04817550332771959,0.5866749360494286,,,,,-0.7839963266050057,
2018-09-22,StatTrak™ G3SG1 | Ventilator (Factory New),0.768,0.768,28.0,0.798,0.764,0.778,-0.037593984962406,0.0052356020942407,0.7694285714285715,0.0235241950999825,0.7826000000000001,0.0446957119494327,0.079957824409716,173.0,24.714285714285715,822.0,27.4,5,9,0.0,0.7092857142857144,StatTrak™ G3SG1 | Ventilator (Factory New),StatTrak™ G3SG1 | Ventilator (Factory New),1,0,1,0,0,0,,,0.7810714285714286,0.04508362193782757,0.5698489642154517,,,,,-0.6715037996402478,
2018-09-23,StatTrak™ G3SG1 | Ventilator (Factory New),0.769,0.769,44.0,0.768,0.727,0.788,0.0013020833333332,0.0577716643741403,0.7754285714285715,0.0161321076725635,0.7819666666666668,0.0447492892556841,0.0799365173313155,187.0,26.714285714285715,828.0,27.6,6,9,0.0,0.6832857142857144,StatTrak™ G3SG1 | Ventilator (Factory New),StatTrak™ G3SG1 | Ventilator (Factory New),1,0,1,0,0,0,,,0.7797857142857144,0.045158147014223715,0.5704144151776482,,,,,-0.5511114390855105,
2018-09-24,StatTrak™ G3SG1 | Ventilator (Factory New),0.73,0.73,36.0,0.769,0.777,0.741,-0.0507152145643693,-0.0604890604890605,0.7687142857142858,0.0225750449182548,0.7816000000000002,0.0451269320916013,0.0797210421996656,208.0,29.714285714285715,832.0,27.73333333333333,0,9,0.0,0.6684285714285715,StatTrak™ G3SG1 | Ventilator (Factory New),StatTrak™ G3SG1 | Ventilator (Factory New),1,0,1,0,0,0,,,0.7740714285714285,0.04609265632433185,0.5481214085096876,,,,,-0.4500596180712498,
2018-09-25,StatTrak™ G3SG1 | Ventilator (Factory New),0.758,0.758,28.0,0.73,0.765,0.807,0.0383561643835617,-0.0091503267973855,0.7677142857142857,0.0228705317928944,0.7799666666666667,0.0450647558766518,0.0783996969518133,217.0,31.0,811.0,27.03333333333333,1,9,0.0,0.6494285714285715,StatTrak™ G3SG1 | Ventilator (Factory New),StatTrak™ G3SG1 | Ventilator (Factory New),1,0,1,0,0,0,,,0.7634285714285715,0.025752413735159255,0.5641767992629853,,,,,-0.3383202796735885,
2018-09-26,StatTrak™ G3SG1 | Ventilator (Factory New),0.756,0.756,25.0,0.758,0.799,0.842,-0.0026385224274406,-0.0538172715894869,0.7615714285714287,0.0191076435181402,0.7771000000000001,0.0437434566535384,0.0780062165643928,213.0,30.428571428571427,812.0,27.066666666666663,2,9,0.0,0.642,StatTrak™ G3SG1 | Ventilator (Factory New),StatTrak™ G3SG1 | Ventilator (Factory New),1,0,1,0,0,0,,,0.7659285714285715,0.022852248789239082,0.5630384952129249,,,,,-0.2346303193388426,
2018-09-27,StatTrak™ G3SG1 | Ventilator (Factory New),0.798,0.798,17.0,0.756,0.752,0.802,0.0555555555555555,0.0611702127659574,0.7681428571428571,0.0223250568479748,0.7769666666666666,0.0436733964279806,0.0781282111681164,202.0,28.857142857142858,809.0,26.966666666666665,3,9,0.0,0.6311428571428571,StatTrak™ G3SG1 | Ventilator (Factory New),StatTrak™ G3SG1 | Ventilator (Factory New),1,0,1,0,0,0,,,0.7687857142857143,0.02424293258291544,0.5866749360494286,,,,,-0.1139226055460224,
2018-09-28,StatTrak™ G3SG1 | Ventilator (Factory New),0.814,0.814,13.0,0.798,0.798,0.785,0.0200501253132829,0.0200501253132829,0.7704285714285714,0.0258117201666061,0.7779333333333334,0.0441587540081868,0.0780537159576789,191.0,27.285714285714285,797.0,26.566666666666663,4,9,0.0,0.6205714285714287,StatTrak™ G3SG1 | Ventilator (Factory New),StatTrak™ G3SG1 | Ventilator (Factory New),1,0,1,0,0,0,,,0.7696428571428572,0.025677308578279334,0.5955343516929448,,,,,0.0029672779531003985,
2018-09-29,StatTrak™ G3SG1 | Ventilator (Factory New),0.782,0.782,24.0,0.814,0.768,0.709,-0.0393120393120391,0.0182291666666667,0.7724285714285715,0.0260869816622179,0.7803666666666665,0.0422638405995269,0.0762307403958423,187.0,26.714285714285715,793.0,26.433333333333334,5,9,0.0,0.6204285714285714,StatTrak™ G3SG1 | Ventilator (Factory New),StatTrak™ G3SG1 | Ventilator (Factory New),1,0,1,0,0,0,,,0.7709285714285715,0.025823258108547426,0.5777363290486176,,,,,0.004823501463446963,
2018-09-30,StatTrak™ G3SG1 | Ventilator (Factory New),0.827,0.827,44.0,0.782,0.769,0.768,0.0575447570332479,0.0754226267880362,0.7807142857142857,0.032181246915886,0.7823333333333333,0.0430087846323928,0.0755027233116507,187.0,26.714285714285715,814.0,27.133333333333333,6,9,0.0,0.6201428571428572,StatTrak™ G3SG1 | Ventilator (Factory New),StatTrak™ G3SG1 | Ventilator (Factory New),1,0,1,0,0,0,,,0.7780714285714286,0.02655752619884231,0.6026752773958697,,,,,0.007345067522574943,
2018-09-15,StatTrak™ Galil AR | Black Sand (Factory New),1.847,1.847,9.0,1.853,1.892,1.951,-0.0032379924446842,-0.023784355179704,1.7895714285714284,0.1152659745890311,1.8917000000000008,0.1266796879272022,0.0495200131696604,53.0,7.571428571428571,186.0,6.2,5,9,0.0,2.021857142857143,StatTrak™ Galil AR | Black Sand (Factory New),StatTrak™ Galil AR | Black Sand (Factory New),1,0,1,0,0,0,,,1.807,0.09474906129025557,1.0462658082959004,,,,,0.2345773599212079,
2018-09-16,StatTrak™ Galil AR | Black Sand (Factory New),1.945,1.945,10.0,1.847,2.0,2.049,0.0530590146183,-0.0274999999999999,1.7817142857142856,0.1017345485434861,1.888233333333334,0.1237159874695083,0.0496192640183517,54.0,7.714285714285714,190.0,6.333333333333333,6,9,0.0,2.01,StatTrak™ Galil AR | Black Sand (Factory New),StatTrak™ Galil AR | Black Sand (Factory New),1,0,1,0,0,0,,,1.8142142857142858,0.10139502231101163,1.0801088171035502,,,,,0.45959355813312236,
2018-09-17,StatTrak™ Galil AR | Black Sand (Factory New),1.957,1.957,5.0,1.945,1.807,2.028,0.0061696658097687,0.0830105146651909,1.8031428571428567,0.1191163039955111,1.8858666666666677,0.1216820264277167,0.0495991704682086,55.0,7.857142857142857,185.0,6.166666666666667,0,9,0.0,2.016142857142857,StatTrak™ Galil AR | Black Sand (Factory New),StatTrak™ Galil AR | Black Sand (Factory New),1,0,1,0,0,0,,,1.8282142857142856,0.10686596822578821,1.08417524087034,,,,,0.6942280738779546,
2018-09-18,StatTrak™ Galil AR | Black Sand (Factory New),2.032,2.032,5.0,1.957,1.655,2.028,0.0383239652529381,0.2277945619335346,1.857,0.1250405648465443,1.8860000000000003,0.1218397855108639,0.0500725646790003,52.0,7.428571428571429,190.0,6.333333333333333,1,9,0.0,2.0558571428571426,StatTrak™ Galil AR | Black Sand (Factory New),StatTrak™ Galil AR | Black Sand (Factory New),1,0,1,0,0,0,,,1.8394285714285714,0.11962872968912185,1.1092224677801252,,,,,0.9063988884523846,
2018-09-19,StatTrak™ Galil AR | Black Sand (Factory New),2.264,2.264,8.0,2.032,1.677,2.022,0.1141732283464564,0.3500298151460941,1.9408571428571428,0.1662488913573591,1.894066666666667,0.1375722678772465,0.0539984718296316,47.0,6.714285714285714,191.0,6.366666666666666,2,9,0.0,2.0745714285714287,StatTrak™ Galil AR | Black Sand (Factory New),StatTrak™ Galil AR | Black Sand (Factory New),1,0,1,0,0,0,,,1.8732857142857142,0.16356905320027743,1.1829534371018604,,,,,1.1580098393114557,
2018-09-20,StatTrak™ Galil AR | Black Sand (Factory New),2.847,2.847,4.0,2.264,1.688,1.992,0.2575088339222615,0.686611374407583,2.1064285714285718,0.3292267378235843,1.9225666666666676,0.2192340732844438,0.0702947629786806,46.0,6.571428571428571,190.0,6.333333333333333,3,9,0.0,2.0818571428571437,StatTrak™ Galil AR | Black Sand (Factory New),StatTrak™ Galil AR | Black Sand (Factory New),1,0,1,0,0,0,,,1.9438571428571427,0.30709604038798366,1.347293623770158,,,,,1.5326435243071934,
2018-09-21,StatTrak™ Galil AR | Black Sand (Factory New),2.297,2.297,6.0,2.847,1.853,2.0,-0.1931858096241657,0.2396114409066378,2.169857142857143,0.3168282223050522,1.9324666666666672,0.2289957398924462,0.0795602556741282,47.0,6.714285714285714,191.0,6.366666666666666,4,9,0.0,2.0852857142857144,StatTrak™ Galil AR | Black Sand (Factory New),StatTrak™ Galil AR | Black Sand (Factory New),1,0,1,0,0,0,,,1.9829285714285714,0.3152240873961338,1.1930129640895941,,,,,1.775798730326591,
2018-09-22,StatTrak™ Galil AR | Black Sand (Factory New),2.108,2.108,11.0,2.297,1.847,2.034,-0.0822812363952982,0.1413102328099622,2.2071428571428573,0.2909390847246347,1.9349333333333336,0.2304699450157342,0.0811551922767506,49.0,7.0,201.0,6.7,5,9,0.0,2.105142857142857,StatTrak™ Galil AR | Black Sand (Factory New),StatTrak™ Galil AR | Black Sand (Factory New),1,0,1,0,0,0,,,1.998357142857143,0.31571691486151077,1.1339794325054011,,,,,1.5773949083992471,
2018-09-23,StatTrak™ Galil AR | Black Sand (Factory New),2.096,2.096,4.0,2.108,1.945,2.023,-0.0056925996204933,0.0776349614395885,2.2287142857142856,0.2759128818437931,1.9373666666666665,0.2317686322367392,0.0811563584247298,43.0,6.142857142857143,198.0,6.6,6,9,0.0,2.165857142857143,StatTrak™ Galil AR | Black Sand (Factory New),StatTrak™ Galil AR | Black Sand (Factory New),1,0,1,0,0,0,,,2.0052142857142856,0.3167960223554265,1.1301109557274807,,,,,1.3647766085069004,
2018-09-24,StatTrak™ Galil AR | Black Sand (Factory New),2.027,2.027,5.0,2.096,1.957,2.098,-0.0329198473282442,0.0357690342360756,2.238714285714285,0.2670086752393285,1.935,0.2304751613515001,0.0811902674039466,43.0,6.142857142857143,197.0,6.566666666666666,0,9,0.0,2.2032857142857143,StatTrak™ Galil AR | Black Sand (Factory New),StatTrak™ Galil AR | Black Sand (Factory New),1,0,1,0,0,0,,,2.020928571428571,0.3116216799719999,1.1075720300395817,,,,,1.1429401364514342,
2018-09-25,StatTrak™ Galil AR | Black Sand (Factory New),1.849,1.849,6.0,2.027,2.032,2.103,-0.0878145041933893,-0.0900590551181103,2.2125714285714286,0.2936026747361898,1.9265333333333328,0.2288074493736794,0.0827782881497278,44.0,6.285714285714286,196.0,6.533333333333333,1,9,0.0,2.1904285714285714,StatTrak™ Galil AR | Black Sand (Factory New),StatTrak™ Galil AR | Black Sand (Factory New),1,0,1,0,0,0,,,2.0347857142857144,0.29811876274950694,1.0469680555157712,,,,,0.9091651407507089,
2018-09-26,StatTrak™ Galil AR | Black Sand (Factory New),1.913,1.913,6.0,1.849,2.264,1.891,0.0346133044889129,-0.1550353356890458,2.162428571428572,0.3100496997684897,1.9272666666666665,0.2287276303573507,0.0808785154995645,42.0,6.0,195.0,6.5,2,9,0.0,2.214857142857143,StatTrak™ Galil AR | Black Sand (Factory New),StatTrak™ Galil AR | Black Sand (Factory New),1,0,1,0,0,0,,,2.051642857142857,0.2825999093970288,1.0691834779772977,,,,,0.6325419811770193,
2018-09-27,StatTrak™ Galil AR | Black Sand (Factory New),1.97,1.97,5.0,1.913,2.847,1.96,0.0297961317302666,-0.3080435546188971,2.0371428571428574,0.1370249493146919,1.9275999999999995,0.228782371115725,0.0807966743947456,43.0,6.142857142857143,197.0,6.566666666666666,3,9,0.0,2.204571428571428,StatTrak™ Galil AR | Black Sand (Factory New),StatTrak™ Galil AR | Black Sand (Factory New),1,0,1,0,0,0,,,2.0717857142857143,0.2641334681765813,1.0885619528146082,,,,,0.2112979074262013,
2018-09-28,StatTrak™ Galil AR | Black Sand (Factory New),2.194,2.194,6.0,1.97,2.297,1.828,0.1137055837563452,-0.0448410970831519,2.0224285714285712,0.1114794755521739,1.9398,0.2328679740396548,0.0820410149199999,43.0,6.142857142857143,197.0,6.566666666666666,4,9,0.0,2.251285714285714,StatTrak™ Galil AR | Black Sand (Factory New),StatTrak™ Galil AR | Black Sand (Factory New),1,0,1,0,0,0,,,2.0961428571428575,0.2580589846535858,1.1612740497928207,,,,,-0.049037830574794924,
2018-09-29,StatTrak™ Galil AR | Black Sand (Factory New),2.18,2.18,12.0,2.194,2.108,1.797,-0.006381039197812,0.0341555977229601,2.032714285714285,0.1217488213914372,1.9525666666666663,0.2351764845576379,0.0819496159899468,44.0,6.285714285714286,202.0,6.733333333333333,5,9,0.0,2.2644285714285712,StatTrak™ Galil AR | Black Sand (Factory New),StatTrak™ Galil AR | Black Sand (Factory New),1,0,1,0,0,0,,,2.1199285714285714,0.2484980929460069,1.1568811967920856,,,,,-0.0643456355872238,
2018-09-30,StatTrak™ Galil AR | Black Sand (Factory New),2.317,2.317,8.0,2.18,2.096,1.753,0.0628440366972478,0.1054389312977099,2.064285714285714,0.1574780839951246,1.9713666666666667,0.2409440437575127,0.0822319436039358,48.0,6.857142857142857,204.0,6.8,6,9,0.0,2.2525714285714287,StatTrak™ Galil AR | Black Sand (Factory New),StatTrak™ Galil AR | Black Sand (Factory New),1,0,1,0,0,0,,,2.1465,0.24824297960481584,1.1990607599649155,,,,,-0.060373639893206446,
2018-09-15,StatTrak™ Galil AR | Black Sand (Well-Worn),0.328,0.328,52.0,0.307,0.28,0.274,0.0684039087947883,0.1714285714285712,0.3264285714285714,0.0677661043439799,0.2895333333333332,0.0390689419132668,0.1497160884131153,377.0,53.85714285714285,1481.0,49.36666666666667,5,9,0.0,0.2767142857142857,StatTrak™ Galil AR | Black Sand (Well-Worn),StatTrak™ Galil AR | Black Sand (Well-Worn),1,0,1,0,0,0,,,0.30328571428571427,0.05542483277297358,0.2836740510542421,,,,,-0.1852241460879013,
2018-09-16,StatTrak™ Galil AR | Black Sand (Well-Worn),0.338,0.338,62.0,0.328,0.28,0.284,0.0304878048780488,0.207142857142857,0.3347142857142857,0.0650751527866364,0.2913333333333333,0.0400052774296369,0.1496917248144814,367.0,52.42857142857143,1495.0,49.833333333333336,6,9,0.0,0.2748571428571428,StatTrak™ Galil AR | Black Sand (Well-Worn),StatTrak™ Galil AR | Black Sand (Well-Worn),1,0,1,0,0,0,,,0.3071428571428571,0.05585676343987379,0.2911759617060367,,,,,-0.28910120759501823,
2018-09-17,StatTrak™ Galil AR | Black Sand (Well-Worn),0.313,0.313,44.0,0.338,0.289,0.276,-0.0739644970414201,0.0830449826989621,0.3381428571428571,0.0631809839642742,0.2925666666666667,0.0400838149659213,0.150358037686362,360.0,51.42857142857143,1496.0,49.86666666666667,0,9,0.0,0.2725714285714286,StatTrak™ Galil AR | Black Sand (Well-Worn),StatTrak™ Galil AR | Black Sand (Well-Worn),1,0,1,0,0,0,,,0.30914285714285716,0.05550309366687054,0.27231459532065916,,,,,-0.38643653750517093,
2018-09-18,StatTrak™ Galil AR | Black Sand (Well-Worn),0.312,0.312,63.0,0.313,0.284,0.263,-0.0031948881789137,0.0985915492957747,0.3421428571428571,0.0604540641938242,0.2942,0.0398433599654112,0.1499727221885514,380.0,54.285714285714285,1509.0,50.3,1,9,0.0,0.2712857142857143,StatTrak™ Galil AR | Black Sand (Well-Worn),StatTrak™ Galil AR | Black Sand (Well-Worn),1,0,1,0,0,0,,,0.31064285714285716,0.055258284645635,0.2715526905218973,,,,,-0.46266236762850477,
2018-09-19,StatTrak™ Galil AR | Black Sand (Well-Worn),0.324,0.324,44.0,0.312,0.488,0.272,0.0384615384615385,-0.3360655737704917,0.3187142857142856,0.0106598617749586,0.2959333333333333,0.0399707670957441,0.1499926591724574,369.0,52.71428571428572,1511.0,50.36666666666667,2,9,0.0,0.2695714285714286,StatTrak™ Galil AR | Black Sand (Well-Worn),StatTrak™ Galil AR | Black Sand (Well-Worn),1,0,1,0,0,0,,,0.3140714285714285,0.05442632887422478,0.28065745751481647,,,,,-0.578017142534063,
2018-09-20,StatTrak™ Galil AR | Black Sand (Well-Worn),0.32,0.32,39.0,0.324,0.309,0.275,-0.0123456790123457,0.0355987055016182,0.3202857142857143,0.0098953710060279,0.2974333333333333,0.0400014027531813,0.1500733020949479,359.0,51.285714285714285,1490.0,49.66666666666666,3,9,0.0,0.2701428571428571,StatTrak™ Galil AR | Black Sand (Well-Worn),StatTrak™ Galil AR | Black Sand (Well-Worn),1,0,1,0,0,0,,,0.3175,0.05306708381487892,0.2776317365982795,,,,,-0.7047838006622448,
2018-09-21,StatTrak™ Galil AR | Black Sand (Well-Worn),0.345,0.345,53.0,0.32,0.307,0.28,0.078125,0.1237785016286643,0.3257142857142857,0.011423213029545,0.2996000000000001,0.0407517688777636,0.1505077000013777,357.0,51.0,1495.0,49.833333333333336,4,9,0.0,0.2691428571428572,StatTrak™ Galil AR | Black Sand (Well-Worn),StatTrak™ Galil AR | Black Sand (Well-Worn),1,0,1,0,0,0,,,0.3226428571428571,0.05189872851985896,0.2963940130538024,,,,,-0.8414322995719676,
2018-09-22,StatTrak™ Galil AR | Black Sand (Well-Worn),0.316,0.316,77.0,0.345,0.328,0.287,-0.0840579710144926,-0.0365853658536585,0.324,0.0118442270446709,0.3005666666666667,0.0407853595736945,0.1515712771707338,382.0,54.57142857142857,1529.0,50.96666666666667,5,9,0.0,0.2691428571428572,StatTrak™ Galil AR | Black Sand (Well-Worn),StatTrak™ Galil AR | Black Sand (Well-Worn),1,0,1,0,0,0,,,0.3252142857142858,0.05049627339095061,0.2745968329031254,,,,,-0.7269181362472347,
2018-09-23,StatTrak™ Galil AR | Black Sand (Well-Worn),0.321,0.321,65.0,0.316,0.338,0.283,0.0158227848101266,-0.0502958579881657,0.3215714285714286,0.0103765827413342,0.3018333333333334,0.040810197527361,0.1514901225218246,385.0,55.0,1546.0,51.53333333333333,6,9,0.0,0.2688571428571428,StatTrak™ Galil AR | Black Sand (Well-Worn),StatTrak™ Galil AR | Black Sand (Well-Worn),1,0,1,0,0,0,,,0.3281428571428572,0.048833874029686135,0.2783890255401883,,,,,-0.6173606180072687,
2018-09-24,StatTrak™ Galil AR | Black Sand (Well-Worn),0.333,0.333,55.0,0.321,0.313,0.271,0.0373831775700934,0.0638977635782749,0.3244285714285714,0.0103765827413342,0.3039,0.0407662850895197,0.1511795065320114,396.0,56.57142857142857,1556.0,51.86666666666667,0,9,0.0,0.271,StatTrak™ Galil AR | Black Sand (Well-Worn),StatTrak™ Galil AR | Black Sand (Well-Worn),1,0,1,0,0,0,,,0.3312857142857143,0.04751911125080029,0.2874320411965716,,,,,-0.4887491310589272,
2018-09-25,StatTrak™ Galil AR | Black Sand (Well-Worn),0.316,0.316,37.0,0.333,0.312,0.282,-0.0510510510510511,0.0128205128205127,0.325,0.0097687548555878,0.3050333333333334,0.0406140233033971,0.1515870718437313,370.0,52.85714285714285,1551.0,51.7,1,9,0.0,0.2718571428571429,StatTrak™ Galil AR | Black Sand (Well-Worn),StatTrak™ Galil AR | Black Sand (Well-Worn),1,0,1,0,0,0,,,0.3335714285714286,0.04580848810447233,0.2745968329031254,,,,,-0.3666855770156777,
2018-09-26,StatTrak™ Galil AR | Black Sand (Well-Worn),0.318,0.318,33.0,0.316,0.324,0.279,0.0063291139240506,-0.0185185185185184,0.3241428571428572,0.0100772526220276,0.3063333333333334,0.0403834399503338,0.1515278202970101,359.0,51.285714285714285,1542.0,51.4,2,9,0.0,0.2761428571428571,StatTrak™ Galil AR | Black Sand (Well-Worn),StatTrak™ Galil AR | Black Sand (Well-Worn),1,0,1,0,0,0,,,0.32142857142857145,0.011126643600034972,0.27611543608031547,,,,,-0.2475704337437432,
2018-09-27,StatTrak™ Galil AR | Black Sand (Well-Worn),0.328,0.328,49.0,0.318,0.32,0.286,0.0314465408805031,0.0249999999999999,0.3252857142857143,0.0099959175340205,0.3077333333333333,0.0403822843446094,0.1515476154493025,369.0,52.71428571428572,1555.0,51.833333333333336,3,9,0.0,0.2767142857142857,StatTrak™ Galil AR | Black Sand (Well-Worn),StatTrak™ Galil AR | Black Sand (Well-Worn),1,0,1,0,0,0,,,0.3227857142857143,0.010642285551433163,0.2836740510542421,,,,,-0.12211171814741294,
2018-09-28,StatTrak™ Galil AR | Black Sand (Well-Worn),0.332,0.332,55.0,0.328,0.345,0.276,0.0121951219512195,-0.0376811594202897,0.3234285714285714,0.0068838764589467,0.3096,0.0401659889292753,0.1512736388039555,371.0,53.0,1573.0,52.43333333333333,4,9,0.0,0.2778571428571429,StatTrak™ Galil AR | Black Sand (Well-Worn),StatTrak™ Galil AR | Black Sand (Well-Worn),1,0,1,0,0,0,,,0.32457142857142857,0.009858337242497553,0.2866815721181974,,,,,-0.005908946483118667,
