date,item_name,median_price,steam_price_ffill7,volume,p_lag1,p_lag7,p_lag30,ret_1,ret_7,roll_mean_7,roll_std_7,roll_mean_30,roll_std_30,roll_vol_30,vol_sum_7,vol_mean_7,vol_sum_30,vol_mean_30,dow,month_num,gap_days,y_avg_7d_fwd,base_item,base_family,is_stattrak,is_souvenir
2015-11-01,AK-47 | Cartel (Factory New),3.74,3.74,377.0,3.854,3.95,4.527,-0.029579657498702616,-0.05316455696202527,3.8992857142857145,0.08601945674541024,4.184233333333332,0.22774323017136844,0.022809891485876418,2015.0,287.85714285714283,7918.0,263.93333333333334,6,11,0.0,3.857857142857143,AK-47 | Cartel (Factory New),AK-47 | Cartel (Factory New),0,0
2015-11-05,MP9 | Setting Sun (Well-Worn),0.399,0.399,23.0,0.371,0.31,0.299,0.07547169811320753,0.2870967741935484,0.3362857142857143,0.04724923063837514,0.3441666666666666,0.042183790989220274,0.11081656157761781,261.0,37.285714285714285,965.0,32.166666666666664,3,11,0.0,0.30514285714285716,MP9 | Setting Sun (Well-Worn),MP9 | Setting Sun (Well-Worn),0,0
2015-11-06,MP9 | Setting Sun (Well-Worn),0.377,0.377,39.0,0.399,0.268,0.327,-0.05513784461152882,0.40671641791044766,0.35185714285714287,0.03950561830361628,0.3458333333333334,0.0424594577868766,0.11055407633773352,259.0,37.0,960.0,32.0,4,11,0.0,0.30414285714285716,MP9 | Setting Sun (Well-Worn),MP9 | Setting Sun (Well-Worn),0,0
2015-11-07,MP9 | Setting Sun (Well-Worn),0.344,0.344,43.0,0.377,0.298,0.374,-0.08753315649867377,0.15436241610738244,0.35842857142857143,0.033346051995303286,0.34483333333333327,0.042136352739911204,0.10907730511125333,264.0,37.714285714285715,969.0,32.3,5,11,0.0,0.31028571428571433,MP9 | Setting Sun (Well-Worn),MP9 | Setting Sun (Well-Worn),0,0
2015-11-08,MP9 | Setting Sun (Well-Worn),0.333,0.333,35.0,0.344,0.294,0.325,-0.031976744186046346,0.13265306122448983,0.364,0.02408912024723432,0.3451,0.0420351836759002,0.10643164326504233,223.0,31.857142857142858,973.0,32.43333333333333,6,11,0.0,0.31957142857142856,MP9 | Setting Sun (Well-Worn),MP9 | Setting Sun (Well-Worn),0,0
2015-11-09,MP9 | Setting Sun (Well-Worn),0.4,0.4,21.0,0.333,0.337,0.303,0.20120120120120122,0.18694362017804145,0.37300000000000005,0.024089120247234325,0.34833333333333333,0.04240151988890126,0.1110285606292816,203.0,29.0,957.0,31.9,0,11,0.0,0.32871428571428574,MP9 | Setting Sun (Well-Worn),MP9 | Setting Sun (Well-Worn),0,0
2015-11-10,MP9 | Setting Sun (Well-Worn),0.463,0.463,18.0,0.4,0.387,0.323,0.15749999999999997,0.19638242894056845,0.3838571428571429,0.039894247961431276,0.3529999999999999,0.046829477895872385,0.11360156864407796,202.0,28.857142857142858,913.0,30.433333333333334,1,11,0.0,0.324,MP9 | Setting Sun (Well-Worn),MP9 | Setting Sun (Well-Worn),0,0
2015-11-11,MP9 | Setting Sun (Well-Worn),0.435,0.435,10.0,0.463,0.371,0.366,-0.06047516198704106,0.1725067385444743,0.39300000000000007,0.04310452412450462,0.35529999999999995,0.04905313445642388,0.11240048967403492,189.0,27.0,887.0,29.566666666666666,2,11,0.0,0.3271428571428571,MP9 | Setting Sun (Well-Worn),MP9 | Setting Sun (Well-Worn),0,0
2015-11-12,MP9 | Setting Sun (Well-Worn),0.36,0.36,17.0,0.435,0.399,0.432,-0.1724137931034483,-0.09774436090225569,0.38742857142857146,0.04446782831555912,0.35289999999999994,0.046958385832564564,0.11263372000051913,183.0,26.142857142857142,863.0,28.766666666666666,3,11,0.0,0.3321428571428572,MP9 | Setting Sun (Well-Worn),MP9 | Setting Sun (Well-Worn),0,0
2015-11-13,MP9 | Setting Sun (Well-Worn),0.379,0.379,37.0,0.36,0.377,0.442,0.05277777777777781,0.0053050397877985045,0.38771428571428573,0.04440628747538956,0.3507999999999999,0.04425788065418406,0.11295908944536516,181.0,25.857142857142858,877.0,29.233333333333334,4,11,0.0,0.33971428571428575,MP9 | Setting Sun (Well-Worn),MP9 | Setting Sun (Well-Worn),0,0
2015-11-14,MP9 | Setting Sun (Well-Worn),0.47,0.47,15.0,0.379,0.344,0.342,0.24010554089709757,0.36627906976744184,0.4057142857142857,0.04839632301769064,0.3550666666666666,0.049107998895857645,0.11266428463202652,153.0,21.857142857142858,861.0,28.7,5,11,0.0,0.34900000000000003,MP9 | Setting Sun (Well-Worn),MP9 | Setting Sun (Well-Worn),0,0
2015-11-15,MP9 | Setting Sun (Well-Worn),0.4,0.4,28.0,0.47,0.333,0.328,-0.14893617021276584,0.20120120120120122,0.4152857142857142,0.038728779574715995,0.3574666666666666,0.049484498133815155,0.1161253178463387,146.0,20.857142857142858,858.0,28.6,6,11,0.0,0.3485714285714286,MP9 | Setting Sun (Well-Worn),MP9 | Setting Sun (Well-Worn),0,0
2015-11-16,MP9 | Setting Sun (Well-Worn),0.476,0.476,15.0,0.4,0.4,0.36,0.18999999999999995,0.18999999999999995,0.42614285714285716,0.04330433357208547,0.36133333333333334,0.05386918310953758,0.11949915725913152,140.0,20.0,837.0,27.9,0,11,0.0,0.348,MP9 | Setting Sun (Well-Worn),MP9 | Setting Sun (Well-Worn),0,0
2015-11-17,MP9 | Setting Sun (Well-Worn),0.383,0.383,22.0,0.476,0.463,0.402,-0.19537815126050417,-0.17278617710583155,0.4147142857142857,0.04262029793324264,0.3607000000000001,0.05349775696232507,0.12381501755948042,144.0,20.571428571428573,834.0,27.8,1,11,0.0,0.35728571428571426,MP9 | Setting Sun (Well-Worn),MP9 | Setting Sun (Well-Worn),0,0
2015-11-18,MP9 | Setting Sun (Well-Worn),0.359,0.359,23.0,0.383,0.435,0.383,-0.06266318537859017,-0.17471264367816097,0.40385714285714286,0.04564280125192196,0.35989999999999994,0.05333751025310424,0.12406612122233286,157.0,22.428571428571427,838.0,27.933333333333334,2,11,0.0,0.37528571428571433,MP9 | Setting Sun (Well-Worn),MP9 | Setting Sun (Well-Worn),0,0
2015-11-19,MP9 | Setting Sun (Well-Worn),0.365,0.365,19.0,0.359,0.36,0.37,0.01671309192200554,0.01388888888888884,0.4045714285714285,0.044985258356352184,0.3597333333333334,0.05331349631086756,0.12386360471880704,159.0,22.714285714285715,834.0,27.8,3,11,0.0,0.3841428571428572,MP9 | Setting Sun (Well-Worn),MP9 | Setting Sun (Well-Worn),0,0
2015-11-20,MP9 | Setting Sun (Well-Worn),0.392,0.392,22.0,0.365,0.379,0.316,0.07397260273972606,0.03430079155672816,0.4064285714285715,0.044151871479044244,0.36226666666666674,0.05297982844651558,0.12106521820982151,144.0,20.571428571428573,839.0,27.966666666666665,4,11,0.0,0.38171428571428573,MP9 | Setting Sun (Well-Worn),MP9 | Setting Sun (Well-Worn),0,0
2015-11-21,MP9 | Setting Sun (Well-Worn),0.361,0.361,31.0,0.392,0.47,0.277,-0.07908163265306134,-0.23191489361702122,0.39085714285714285,0.037741332293194235,0.3650666666666667,0.05056410672491791,0.1196356531168487,160.0,22.857142857142858,832.0,27.733333333333334,5,11,0.0,0.37042857142857144,MP9 | Setting Sun (Well-Worn),MP9 | Setting Sun (Well-Worn),0,0
2015-11-22,MP9 | Setting Sun (Well-Worn),0.414,0.414,31.0,0.361,0.4,0.332,0.1468144044321329,0.03499999999999992,0.3928571428571429,0.038535432939526375,0.3678,0.050917842321397185,0.11734102010145937,163.0,23.285714285714285,834.0,27.8,6,11,0.0,0.36228571428571427,MP9 | Setting Sun (Well-Worn),MP9 | Setting Sun (Well-Worn),0,0
2015-11-23,MP9 | Setting Sun (Well-Worn),0.366,0.366,11.0,0.414,0.476,0.363,-0.1159420289855072,-0.23109243697478987,0.37714285714285717,0.018802952438597594,0.3679,0.050911262670127,0.11864059036285549,159.0,22.714285714285715,812.0,27.066666666666666,0,11,0.0,0.3618571428571428,MP9 | Setting Sun (Well-Worn),MP9 | Setting Sun (Well-Worn),0,0
2015-11-24,MP9 | Setting Sun (Well-Worn),0.372,0.372,22.0,0.366,0.383,0.337,0.016393442622950838,-0.02872062663185382,0.37557142857142856,0.0187071960398524,0.3690666666666667,0.05058981012900612,0.11773979904512051,159.0,22.714285714285715,817.0,27.233333333333334,1,11,0.0,0.36642857142857144,MP9 | Setting Sun (Well-Worn),MP9 | Setting Sun (Well-Worn),0,0
2015-11-25,MP9 | Setting Sun (Well-Worn),0.393,0.393,30.0,0.372,0.359,0.33,0.056451612903225756,0.09470752089136503,0.38042857142857134,0.018180500879923466,0.37116666666666664,0.050230855944219076,0.11787996301951123,166.0,23.714285714285715,824.0,27.466666666666665,2,11,0.0,0.35,MP9 | Setting Sun (Well-Worn),MP9 | Setting Sun (Well-Worn),0,0
2015-11-26,MP9 | Setting Sun (Well-Worn),0.367,0.367,19.0,0.393,0.365,0.335,-0.0661577608142494,0.005479452054794498,0.3807142857142857,0.017950044056565796,0.37223333333333336,0.04978934513416388,0.11872443063302382,166.0,23.714285714285715,822.0,27.4,3,11,0.0,0.33099999999999996,MP9 | Setting Sun (Well-Worn),MP9 | Setting Sun (Well-Worn),0,0
2015-11-27,MP9 | Setting Sun (Well-Worn),0.341,0.341,38.0,0.367,0.392,0.294,-0.0708446866485013,-0.13010204081632648,0.3734285714285714,0.021823035947346633,0.3738,0.04801069325334375,0.11715875677438925,182.0,26.0,834.0,27.8,4,11,0.0,0.3204285714285714,MP9 | Setting Sun (Well-Worn),MP9 | Setting Sun (Well-Worn),0,0
2015-11-28,MP9 | Setting Sun (Well-Worn),0.368,0.368,28.0,0.341,0.361,0.31,0.07917888563049846,0.01939058171745156,0.37442857142857144,0.02138662561279924,0.3757333333333334,0.04654813518164706,0.11754319201318848,179.0,25.571428571428573,835.0,27.833333333333332,5,11,0.0,0.3172857142857143,MP9 | Setting Sun (Well-Worn),MP9 | Setting Sun (Well-Worn),0,0
2015-11-29,MP9 | Setting Sun (Well-Worn),0.343,0.343,26.0,0.368,0.414,0.268,-0.06793478260869557,-0.17149758454106268,0.36428571428571427,0.016489947463437793,0.37823333333333337,0.04253601088750827,0.11531180684151085,174.0,24.857142857142858,820.0,27.333333333333332,6,11,0.0,0.31485714285714284,MP9 | Setting Sun (Well-Worn),MP9 | Setting Sun (Well-Worn),0,0
2015-11-30,MP9 | Setting Sun (Well-Worn),0.353,0.353,22.0,0.343,0.366,0.298,0.02915451895043719,-0.03551912568306015,0.36242857142857143,0.016918773535903348,0.38006666666666666,0.04015713579870401,0.11393641897440174,185.0,26.428571428571427,804.0,26.8,0,11,0.0,0.31028571428571433,MP9 | Setting Sun (Well-Worn),MP9 | Setting Sun (Well-Worn),0,0
2015-11-01,"Music Kit | Proxy, Battlepack",3.522,3.522,24.0,3.53,3.916,4.284,-0.002266288951841333,-0.10061287027579169,3.8270000000000004,0.2262520718137185,4.020333333333334,0.24699127290025644,0.04242335920634056,163.0,23.285714285714285,641.0,21.366666666666667,6,11,0.0,4.143428571428571,"Music Kit | Proxy, Battlepack","Music Kit | Proxy, Battlepack",0,0
2015-11-02,"Music Kit | Proxy, Battlepack",4.041,4.041,20.0,3.522,3.836,4.455,0.1473594548551962,0.05344108446298246,3.8562857142857143,0.2384597685658733,4.0065333333333335,0.23351798408021798,0.0499767364587845,151.0,21.571428571428573,626.0,20.866666666666667,0,11,0.0,4.134285714285714,"Music Kit | Proxy, Battlepack","Music Kit | Proxy, Battlepack",0,0
2015-11-03,"Music Kit | Proxy, Battlepack",4.526,4.526,12.0,4.041,4.004,4.436,0.1200197970799306,0.13036963036963045,3.930857142857143,0.3350507119703475,4.009533333333334,0.23951711606665801,0.054559207574596584,147.0,21.0,604.0,20.133333333333333,1,11,0.0,4.110285714285714,"Music Kit | Proxy, Battlepack","Music Kit | Proxy, Battlepack",0,0
2015-11-04,"Music Kit | Proxy, Battlepack",5.253,5.253,20.0,4.526,3.997,4.519,0.16062748563853302,0.31423567675756825,4.110285714285714,0.5737268424920682,4.034000000000001,0.31568697576343996,0.0615021004441093,145.0,20.714285714285715,613.0,20.433333333333334,2,11,0.0,3.930857142857143,"Music Kit | Proxy, Battlepack","Music Kit | Proxy, Battlepack",0,0
2015-11-05,"Music Kit | Proxy, Battlepack",4.326,4.326,10.0,5.253,4.158,4.496,-0.17647058823529416,0.04040404040404022,4.134285714285714,0.5787130338174562,4.028333333333333,0.30879360240926124,0.06975316036668074,134.0,19.142857142857142,605.0,20.166666666666668,3,11,0.0,3.8562857142857143,"Music Kit | Proxy, Battlepack","Music Kit | Proxy, Battlepack",0,0
2015-11-06,"Music Kit | Proxy, Battlepack",3.806,3.806,26.0,4.326,3.742,4.047,-0.12020342117429483,0.017103153393907,4.143428571428571,0.5729198041967273,4.0203,0.3113279246496637,0.07082224311611499,140.0,20.0,608.0,20.266666666666666,4,11,0.0,3.8270000000000004,"Music Kit | Proxy, Battlepack","Music Kit | Proxy, Battlepack",0,0
2015-11-07,"Music Kit | Proxy, Battlepack",3.744,3.744,35.0,3.806,3.53,3.923,-0.016290068313189687,0.06062322946175658,4.174,0.544369359901896,4.014333333333333,0.31483110110378587,0.07065875571436578,147.0,21.0,625.0,20.833333333333332,5,11,0.0,3.8832857142857136,"Music Kit | Proxy, Battlepack","Music Kit | Proxy, Battlepack",0,0
2015-11-08,"Music Kit | Proxy, Battlepack",4.392,4.392,17.0,3.744,3.522,3.997,0.17307692307692313,0.24701873935264063,4.298285714285714,0.4763938089695224,4.0275,0.3220087731724091,0.0770915323397589,140.0,20.0,616.0,20.533333333333335,6,11,0.0,3.962428571428571,"Music Kit | Proxy, Battlepack","Music Kit | Proxy, Battlepack",0,0
2015-11-09,"Music Kit | Proxy, Battlepack",4.226,4.226,17.0,4.392,4.041,4.05,-0.03779599271402556,0.045780747339767336,4.324714285714285,0.46641450427266773,4.033366666666667,0.32396259900728597,0.07747711520148164,137.0,19.571428571428573,615.0,20.5,0,11,0.0,3.9964285714285714,"Music Kit | Proxy, Battlepack","Music Kit | Proxy, Battlepack",0,0
2015-11-10,"Music Kit | Proxy, Battlepack",4.87,4.87,14.0,4.226,4.526,4.104,0.15238996687174633,0.07600530269553696,4.373857142857143,0.5018128360743471,4.0588999999999995,0.3570229077617663,0.08190650817110202,139.0,19.857142857142858,604.0,20.133333333333333,1,11,0.0,3.9831428571428575,"Music Kit | Proxy, Battlepack","Music Kit | Proxy, Battlepack",0,0
2015-11-11,"Music Kit | Proxy, Battlepack",4.384,4.384,20.0,4.87,5.253,4.155,-0.09979466119096503,-0.16542927850751943,4.249714285714286,0.354973525888386,4.066533333333333,0.36141700138328986,0.08419637849271178,139.0,19.857142857142858,607.0,20.233333333333334,2,11,0.0,3.983,"Music Kit | Proxy, Battlepack","Music Kit | Proxy, Battlepack",0,0
2015-11-12,"Music Kit | Proxy, Battlepack",4.648,4.648,18.0,4.384,4.326,3.946,0.06021897810218957,0.07443365695792892,4.295714285714285,0.38173353244890385,4.089933333333333,0.37531390713493273,0.08410144736724813,147.0,21.0,609.0,20.3,3,11,0.0,4.006142857142857,"Music Kit | Proxy, Battlepack","Music Kit | Proxy, Battlepack",0,0
2015-11-13,"Music Kit | Proxy, Battlepack",4.534,4.534,18.0,4.648,3.806,3.704,-0.02452667814113596,0.19127693116132405,4.399714285714286,0.32978162224015284,4.1175999999999995,0.37643517370192714,0.08333201221671668,139.0,19.857142857142858,601.0,20.033333333333335,4,11,0.0,4.043142857142857,"Music Kit | Proxy, Battlepack","Music Kit | Proxy, Battlepack",0,0
2015-11-14,"Music Kit | Proxy, Battlepack",4.308,4.308,18.0,4.534,3.744,3.828,-0.04984561093956774,0.15064102564102555,4.480285714285714,0.2050433503193997,4.1335999999999995,0.3739789298877679,0.0838964256446887,122.0,17.428571428571427,605.0,20.166666666666668,5,11,0.0,4.084142857142857,"Music Kit | Proxy, Battlepack","Music Kit | Proxy, Battlepack",0,0
2015-11-15,"Music Kit | Proxy, Battlepack",4.585,4.585,18.0,4.308,4.392,3.685,0.06429897864438261,0.04394353369763193,4.507857142857143,0.20429280706967673,4.163599999999999,0.3728863633870244,0.08407227113807718,123.0,17.571428571428573,600.0,20.0,6,11,0.0,4.068,"Music Kit | Proxy, Battlepack","Music Kit | Proxy, Battlepack",0,0
2015-11-16,"Music Kit | Proxy, Battlepack",4.369,4.369,16.0,4.585,4.226,3.971,-0.04711014176663031,0.03383814481779446,4.5282857142857145,0.18089674583325493,4.176866666666665,0.37287806168892385,0.08374911740586179,122.0,17.428571428571427,583.0,19.433333333333334,0,11,0.0,4.025857142857142,"Music Kit | Proxy, Battlepack","Music Kit | Proxy, Battlepack",0,0
2015-11-17,"Music Kit | Proxy, Battlepack",4.556,4.556,18.0,4.369,4.87,4.203,0.04280155642023353,-0.06447638603696104,4.483428571428571,0.11891156034496164,4.188633333333332,0.37903592471192254,0.0834736949735007,126.0,18.0,581.0,19.366666666666667,1,11,0.0,3.992,"Music Kit | Proxy, Battlepack","Music Kit | Proxy, Battlepack",0,0
2015-11-18,"Music Kit | Proxy, Battlepack",4.796,4.796,23.0,4.556,4.384,4.095,0.052677787532923626,0.09397810218978098,4.542285714285714,0.1523836458095294,4.211999999999999,0.39386097377966595,0.08366300073237248,129.0,18.428571428571427,590.0,19.666666666666668,2,11,0.0,3.9502857142857137,"Music Kit | Proxy, Battlepack","Music Kit | Proxy, Battlepack",0,0
2015-11-19,"Music Kit | Proxy, Battlepack",4.786,4.786,11.0,4.796,4.648,4.166,-0.002085070892410501,0.029690189328743566,4.561999999999999,0.17239738148492034,4.232666666666666,0.4069537511260408,0.08366912392789091,122.0,17.428571428571427,589.0,19.633333333333333,3,11,0.0,3.918857142857143,"Music Kit | Proxy, Battlepack","Music Kit | Proxy, Battlepack",0,0
2015-11-20,"Music Kit | Proxy, Battlepack",4.233,4.233,25.0,4.786,4.534,3.996,-0.11554534057668198,-0.06638729598588444,4.519,0.20790107537686567,4.240566666666667,0.4045762131196325,0.08616358781855545,129.0,18.428571428571427,592.0,19.733333333333334,4,11,0.0,3.9274285714285715,"Music Kit | Proxy, Battlepack","Music Kit | Proxy, Battlepack",0,0
2015-11-21,"Music Kit | Proxy, Battlepack",4.965,4.965,20.0,4.233,4.308,4.065,0.17292700212615175,0.15250696378830075,4.612857142857143,0.23763443026838435,4.270566666666666,0.42337679698139136,0.09124665660565226,131.0,18.714285714285715,601.0,20.033333333333335,5,11,0.0,3.9132857142857143,"Music Kit | Proxy, Battlepack","Music Kit | Proxy, Battlepack",0,0
2015-11-22,"Music Kit | Proxy, Battlepack",4.594,4.594,24.0,4.965,4.585,3.98,-0.07472306143000995,0.001962922573609749,4.614142857142857,0.23750454345815228,4.291033333333334,0.4236764082278938,0.09237419975239994,137.0,19.571428571428573,609.0,20.3,6,11,0.0,3.924571428571429,"Music Kit | Proxy, Battlepack","Music Kit | Proxy, Battlepack",0,0
2015-11-23,"Music Kit | Proxy, Battlepack",4.818,4.818,12.0,4.594,4.369,4.084,0.04875925119721369,0.10276951247425048,4.678285714285714,0.2228136404427407,4.3155,0.4321235741467171,0.09260312388891571,133.0,19.0,598.0,19.933333333333334,0,11,0.0,3.969142857142857,"Music Kit | Proxy, Battlepack","Music Kit | Proxy, Battlepack",0,0
2015-11-24,"Music Kit | Proxy, Battlepack",4.964,4.964,14.0,4.818,4.556,3.916,0.030303030303030498,0.08955223880597019,4.736571428571429,0.23616571490789942,4.350433333333333,0.44069132684403445,0.0921814837160569,129.0,18.428571428571427,589.0,19.633333333333333,1,11,0.0,3.982714285714285,"Music Kit | Proxy, Battlepack","Music Kit | Proxy, Battlepack",0,0
2015-11-25,"Music Kit | Proxy, Battlepack",4.493,4.493,24.0,4.964,4.796,3.836,-0.09488315874294928,-0.06317764804003334,4.6932857142857145,0.2487395162389272,4.372333333333333,0.4307961879538345,0.09400890361597378,130.0,18.571428571428573,581.0,19.366666666666667,2,11,0.0,4.031714285714286,"Music Kit | Proxy, Battlepack","Music Kit | Proxy, Battlepack",0,0
2015-11-26,"Music Kit | Proxy, Battlepack",4.419,4.419,12.0,4.493,4.786,4.004,-0.016470064544847673,-0.07668198913497704,4.640857142857143,0.26199641686286407,4.386166666666667,0.42537544854189957,0.09390166319229443,131.0,18.714285714285715,577.0,19.233333333333334,3,11,0.0,4.110285714285714,"Music Kit | Proxy, Battlepack","Music Kit | Proxy, Battlepack",0,0
2015-11-27,"Music Kit | Proxy, Battlepack",4.038,4.038,21.0,4.419,4.233,3.997,-0.08621860149355043,-0.046066619418851706,4.613,0.3098737069932108,4.387533333333333,0.4241871232788138,0.09539559318088557,127.0,18.142857142857142,576.0,19.2,4,11,0.0,4.162285714285714,"Music Kit | Proxy, Battlepack","Music Kit | Proxy, Battlepack",0,0
2015-11-28,"Music Kit | Proxy, Battlepack",4.016,4.016,34.0,4.038,4.965,4.158,-0.005448241703813861,-0.19113796576032227,4.477428571428571,0.33295210172157846,4.3828,0.42750129824364286,0.0951820223728171,141.0,20.142857142857142,589.0,19.633333333333333,5,11,0.0,4.209714285714285,"Music Kit | Proxy, Battlepack","Music Kit | Proxy, Battlepack",0,0
2015-11-29,"Music Kit | Proxy, Battlepack",4.388,4.388,15.0,4.016,4.594,3.742,0.09262948207171307,-0.04484109708315198,4.4479999999999995,0.3304425603857435,4.404333333333333,0.41061793542037217,0.09448966790389465,132.0,18.857142857142858,584.0,19.466666666666665,6,11,0.0,4.267571428571428,"Music Kit | Proxy, Battlepack","Music Kit | Proxy, Battlepack",0,0
2015-11-30,"Music Kit | Proxy, Battlepack",4.398,4.398,25.0,4.388,4.818,3.53,0.002278942570647091,-0.08717310087173102,4.388,0.2939256465745815,4.4332666666666665,0.37721257785085704,0.09369851696810244,145.0,20.714285714285715,581.0,19.366666666666667,0,11,0.0,4.308571428571428,"Music Kit | Proxy, Battlepack","Music Kit | Proxy, Battlepack",0,0
2015-11-01,Negev | Army Sheen (Factory New),0.03,0.03,2431.0,0.03,0.03,0.03,0.0,0.0,0.03,0.0,0.03000000000000002,2.0816681711721685e-17,0.0,15734.0,2247.714285714286,65622.0,2187.4,6,11,0.0,0.03,Negev | Army Sheen (Factory New),Negev | Army Sheen (Factory New),0,0
2015-11-02,Negev | Army Sheen (Factory New),0.03,0.03,2539.0,0.03,0.03,0.03,0.0,0.0,0.03,0.0,0.03000000000000002,2.0816681711721685e-17,0.0,16473.0,2353.285714285714,65512.0,2183.733333333333,0,11,0.0,0.03,Negev | Army Sheen (Factory New),Negev | Army Sheen (Factory New),0,0
2015-11-03,Negev | Army Sheen (Factory New),0.03,0.03,2420.0,0.03,0.03,0.03,0.0,0.0,0.03,0.0,0.03000000000000002,2.0816681711721685e-17,0.0,17329.0,2475.5714285714284,65812.0,2193.733333333333,1,11,0.0,0.03,Negev | Army Sheen (Factory New),Negev | Army Sheen (Factory New),0,0
2015-11-04,Negev | Army Sheen (Factory New),0.03,0.03,2293.0,0.03,0.03,0.03,0.0,0.0,0.03,0.0,0.03000000000000002,2.0816681711721685e-17,0.0,16956.0,2422.285714285714,66044.0,2201.4666666666667,2,11,0.0,0.03,Negev | Army Sheen (Factory New),Negev | Army Sheen (Factory New),0,0
2015-11-05,Negev | Army Sheen (Factory New),0.03,0.03,2684.0,0.03,0.03,0.03,0.0,0.0,0.03,0.0,0.03000000000000002,2.0816681711721685e-17,0.0,17518.0,2502.5714285714284,67049.0,2234.9666666666667,3,11,0.0,0.03,Negev | Army Sheen (Factory New),Negev | Army Sheen (Factory New),0,0
2015-11-06,Negev | Army Sheen (Factory New),0.03,0.03,2703.0,0.03,0.03,0.03,0.0,0.0,0.03,0.0,0.03000000000000002,2.0816681711721685e-17,0.0,17731.0,2533.0,66951.0,2231.7,4,11,0.0,0.03,Negev | Army Sheen (Factory New),Negev | Army Sheen (Factory New),0,0
2015-11-07,Negev | Army Sheen (Factory New),0.03,0.03,3050.0,0.03,0.03,0.03,0.0,0.0,0.03,0.0,0.03000000000000002,2.0816681711721685e-17,0.0,18120.0,2588.5714285714284,67717.0,2257.233333333333,5,11,0.0,0.03,Negev | Army Sheen (Factory New),Negev | Army Sheen (Factory New),0,0
2015-11-08,Negev | Army Sheen (Factory New),0.03,0.03,2462.0,0.03,0.03,0.03,0.0,0.0,0.03,0.0,0.03000000000000002,2.0816681711721685e-17,0.0,18151.0,2593.0,67791.0,2259.7,6,11,0.0,0.03,Negev | Army Sheen (Factory New),Negev | Army Sheen (Factory New),0,0
2015-11-09,Negev | Army Sheen (Factory New),0.03,0.03,2106.0,0.03,0.03,0.03,0.0,0.0,0.03,0.0,0.03000000000000002,2.0816681711721685e-17,0.0,17718.0,2531.1428571428573,67271.0,2242.366666666667,0,11,0.0,0.03,Negev | Army Sheen (Factory New),Negev | Army Sheen (Factory New),0,0
2015-11-10,Negev | Army Sheen (Factory New),0.03,0.03,1493.0,0.03,0.03,0.03,0.0,0.0,0.03,0.0,0.03000000000000002,2.0816681711721685e-17,0.0,16791.0,2398.714285714286,66339.0,2211.3,1,11,0.0,0.03,Negev | Army Sheen (Factory New),Negev | Army Sheen (Factory New),0,0
2015-11-11,Negev | Army Sheen (Factory New),0.03,0.03,2219.0,0.03,0.03,0.03,0.0,0.0,0.03,0.0,0.03000000000000002,2.0816681711721685e-17,0.0,16717.0,2388.1428571428573,66848.0,2228.266666666667,2,11,0.0,0.03,Negev | Army Sheen (Factory New),Negev | Army Sheen (Factory New),0,0
2015-11-12,Negev | Army Sheen (Factory New),0.03,0.03,2197.0,0.03,0.03,0.03,0.0,0.0,0.03,0.0,0.03000000000000002,2.0816681711721685e-17,0.0,16230.0,2318.5714285714284,67405.0,2246.8333333333335,3,11,0.0,0.03,Negev | Army Sheen (Factory New),Negev | Army Sheen (Factory New),0,0
2015-11-13,Negev | Army Sheen (Factory New),0.03,0.03,2079.0,0.03,0.03,0.03,0.0,0.0,0.03,0.0,0.03000000000000002,2.0816681711721685e-17,0.0,15606.0,2229.4285714285716,67093.0,2236.4333333333334,4,11,0.0,0.03,Negev | Army Sheen (Factory New),Negev | Army Sheen (Factory New),0,0
2015-11-14,Negev | Army Sheen (Factory New),0.03,0.03,2787.0,0.03,0.03,0.03,0.0,0.0,0.03,0.0,0.03000000000000002,2.0816681711721685e-17,0.0,15343.0,2191.8571428571427,67554.0,2251.8,5,11,0.0,0.03,Negev | Army Sheen (Factory New),Negev | Army Sheen (Factory New),0,0
2015-11-15,Negev | Army Sheen (Factory New),0.03,0.03,2317.0,0.03,0.03,0.03,0.0,0.0,0.03,0.0,0.03000000000000002,2.0816681711721685e-17,0.0,15198.0,2171.1428571428573,68209.0,2273.633333333333,6,11,0.0,0.03,Negev | Army Sheen (Factory New),Negev | Army Sheen (Factory New),0,0
2015-11-16,Negev | Army Sheen (Factory New),0.03,0.03,1742.0,0.03,0.03,0.03,0.0,0.0,0.03,0.0,0.03000000000000002,2.0816681711721685e-17,0.0,14834.0,2119.1428571428573,67336.0,2244.5333333333333,0,11,0.0,0.03,Negev | Army Sheen (Factory New),Negev | Army Sheen (Factory New),0,0
2015-11-17,Negev | Army Sheen (Factory New),0.03,0.03,1683.0,0.03,0.03,0.03,0.0,0.0,0.03,0.0,0.03000000000000002,2.0816681711721685e-17,0.0,15024.0,2146.285714285714,66765.0,2225.5,1,11,0.0,0.03,Negev | Army Sheen (Factory New),Negev | Army Sheen (Factory New),0,0
2015-11-18,Negev | Army Sheen (Factory New),0.03,0.03,2350.0,0.03,0.03,0.03,0.0,0.0,0.03,0.0,0.03000000000000002,2.0816681711721685e-17,0.0,15155.0,2165.0,67592.0,2253.0666666666666,2,11,0.0,0.03,Negev | Army Sheen (Factory New),Negev | Army Sheen (Factory New),0,0
