date,item_name,median_price,steam_price_ffill7,volume,p_lag1,p_lag7,p_lag30,ret_1,ret_7,roll_mean_7,roll_std_7,roll_mean_30,roll_std_30,roll_vol_30,vol_sum_7,vol_mean_7,vol_sum_30,vol_mean_30,dow,month_num,gap_days,y_avg_7d_fwd,base_item,base_family,is_stattrak,is_souvenir
2016-07-01,AK-47 | Cartel (Factory New),3.194,3.194,218.0,3.192,3.215,4.133,0.0006265664160400863,-0.006531881804043516,3.2394285714285713,0.07303395911268586,3.7516000000000007,0.4034609109525563,0.044000785040253565,1493.0,213.28571428571428,5748.0,191.6,4,7,0.0,3.5092857142857135,AK-47 | Cartel (Factory New),AK-47 | Cartel (Factory New),0,0
2016-07-20,Dual Berettas | Duelist (Factory New),11.651,11.651,9.0,10.872,9.132,10.292,0.07165194996320823,0.2758431887866841,10.05,1.1544976644163714,9.684766666666667,0.9066380638870667,0.07530918003542923,55.0,7.857142857142857,253.0,8.433333333333334,2,7,0.0,11.552142857142858,Dual Berettas | Duelist (Factory New),Dual Berettas | Duelist (Factory New),0,0
2016-07-21,Dual Berettas | Duelist (Factory New),10.285,10.285,10.0,11.651,8.907,10.12,-0.11724315509398331,0.15470977882564285,10.246857142857142,1.056108818604737,9.690266666666668,0.9097567782410612,0.07846042719136116,58.0,8.285714285714286,256.0,8.533333333333333,3,7,0.0,11.758714285714285,Dual Berettas | Duelist (Factory New),Dual Berettas | Duelist (Factory New),0,0
2016-07-22,Dual Berettas | Duelist (Factory New),11.506,11.506,9.0,10.285,8.412,10.399,0.1187165775401069,0.3678078934854967,10.688857142857144,0.8158039730529506,9.727166666666669,0.9588788273580533,0.08104994874894553,59.0,8.428571428571429,256.0,8.533333333333333,4,7,0.0,11.841857142857142,Dual Berettas | Duelist (Factory New),Dual Berettas | Duelist (Factory New),0,0
2016-07-23,Dual Berettas | Duelist (Factory New),11.863,11.863,6.0,11.506,9.048,9.527,0.03102729010950811,0.3111184792219275,11.091,0.562255661217767,9.805033333333334,1.0315567356616353,0.07937838948116416,57.0,8.142857142857142,253.0,8.433333333333334,5,7,0.0,12.010142857142856,Dual Berettas | Duelist (Factory New),Dual Berettas | Duelist (Factory New),0,0
2016-07-24,Dual Berettas | Duelist (Factory New),10.369,10.369,3.0,11.863,10.436,9.699,-0.12593778976650083,-0.006420084323495612,11.081428571428571,0.5737766756059256,9.827366666666668,1.0362614047087195,0.08304604894915542,47.0,6.714285714285714,243.0,8.1,6,7,0.0,12.049285714285714,Dual Berettas | Duelist (Factory New),Dual Berettas | Duelist (Factory New),0,0
2016-07-25,Dual Berettas | Duelist (Factory New),9.544,9.544,6.0,10.369,11.024,10.077,-0.07956408525412284,-0.1342525399129172,10.87,0.7884896955572722,9.8096,1.0363982696499128,0.08418186727753746,48.0,6.857142857142857,234.0,7.8,0,7,0.0,12.483428571428572,Dual Berettas | Duelist (Factory New),Dual Berettas | Duelist (Factory New),0,0
2016-07-26,Dual Berettas | Duelist (Factory New),8.694,8.694,7.0,9.544,10.872,11.525,-0.08906119027661352,-0.20033112582781454,10.558857142857144,1.0960523226003174,9.715233333333336,1.0042983515315003,0.0814242390874789,50.0,7.142857142857143,227.0,7.566666666666666,1,7,0.0,12.585857142857142,Dual Berettas | Duelist (Factory New),Dual Berettas | Duelist (Factory New),0,0
2016-07-27,Dual Berettas | Duelist (Factory New),8.406,8.406,7.0,8.694,11.651,10.22,-0.0331262939958592,-0.2785168655051068,10.095285714285714,1.215791536911032,9.654766666666667,1.0264513524219687,0.07914532218830245,48.0,6.857142857142857,226.0,7.533333333333333,2,7,0.0,12.76842857142857,Dual Berettas | Duelist (Factory New),Dual Berettas | Duelist (Factory New),0,0
2016-07-28,Dual Berettas | Duelist (Factory New),9.953,9.953,5.0,8.406,10.285,9.53,0.18403521294313574,-0.03228001944579495,10.047857142857142,1.213939917149518,9.668866666666668,1.0275453512565218,0.08500846469494268,43.0,6.142857142857143,223.0,7.433333333333334,3,7,0.0,12.817142857142857,Dual Berettas | Duelist (Factory New),Dual Berettas | Duelist (Factory New),0,0
2016-07-29,Dual Berettas | Duelist (Factory New),8.592,8.592,6.0,9.953,11.506,8.858,-0.13674269064603628,-0.25325916912915003,9.631571428571428,1.1399143899111588,9.66,1.0356199753448816,0.08775793700091751,40.0,5.714285714285714,220.0,7.333333333333333,4,7,0.0,13.171571428571427,Dual Berettas | Duelist (Factory New),Dual Berettas | Duelist (Factory New),0,0
2016-07-30,Dual Berettas | Duelist (Factory New),12.309,12.309,8.0,8.592,11.863,7.792,0.43261173184357515,0.03759588636938371,9.695285714285713,1.268112626170507,9.810566666666666,1.0804771996154703,0.1140710852430433,42.0,6.0,205.0,6.833333333333333,5,7,0.0,13.475142857142856,Dual Berettas | Duelist (Factory New),Dual Berettas | Duelist (Factory New),0,0
2016-07-31,Dual Berettas | Duelist (Factory New),8.843,8.843,7.0,12.309,10.369,8.59,-0.2815825818506783,-0.14716944739126236,9.477285714285713,1.2647190217916513,9.819,1.0718706078627211,0.1252462420088166,46.0,6.571428571428571,203.0,6.766666666666667,6,7,0.0,13.638714285714286,Dual Berettas | Duelist (Factory New),Dual Berettas | Duelist (Factory New),0,0
2016-07-01,Dual Berettas | Duelist (Minimal Wear),6.867,6.867,12.0,5.913,5.795,6.507,0.1613394216133941,0.1849870578084556,5.711857142857142,0.6519902340573227,6.473733333333333,0.9117193622796192,0.08682567342344924,133.0,19.0,533.0,17.766666666666666,4,7,0.0,5.930428571428571,Dual Berettas | Duelist (Minimal Wear),Dual Berettas | Duelist (Minimal Wear),0,0
2016-07-02,Dual Berettas | Duelist (Minimal Wear),6.049,6.049,10.0,6.867,4.53,6.28,-0.11912043104703651,0.33532008830022075,5.928857142857143,0.4412473969397695,6.466033333333332,0.9142948643019323,0.08941200312597909,140.0,20.0,515.0,17.166666666666668,5,7,0.0,6.018000000000001,Dual Berettas | Duelist (Minimal Wear),Dual Berettas | Duelist (Minimal Wear),0,0
2016-07-03,Dual Berettas | Duelist (Minimal Wear),5.353,5.353,21.0,6.049,5.446,6.335,-0.11506034055215753,-0.01707675358060967,5.91557142857143,0.45671493364268806,6.4333,0.9357275654092203,0.09186402004543155,128.0,18.285714285714285,512.0,17.066666666666666,6,7,0.0,5.946428571428571,Dual Berettas | Duelist (Minimal Wear),Dual Berettas | Duelist (Minimal Wear),0,0
2016-07-04,Dual Berettas | Duelist (Minimal Wear),5.405,5.405,18.0,5.353,5.95,7.198,0.009714178965066322,-0.09159663865546219,5.837714285714286,0.4894874036860877,6.373533333333333,0.9422146865526749,0.08828497219866752,123.0,17.571428571428573,511.0,17.033333333333335,0,7,0.0,5.837714285714285,Dual Berettas | Duelist (Minimal Wear),Dual Berettas | Duelist (Minimal Wear),0,0
2016-07-05,Dual Berettas | Duelist (Minimal Wear),6.581,6.581,18.0,5.405,5.82,7.667,0.2175763182238668,0.13075601374570445,5.946428571428572,0.5537680940978963,6.337333333333333,0.9122084678892698,0.0962373620295007,127.0,18.142857142857142,515.0,17.166666666666668,1,7,0.0,5.91557142857143,Dual Berettas | Duelist (Minimal Wear),Dual Berettas | Duelist (Minimal Wear),0,0
2016-07-06,Dual Berettas | Duelist (Minimal Wear),5.958,5.958,13.0,6.581,5.457,7.168,-0.09466646406321233,0.09180868609125903,6.018000000000001,0.5170451762522442,6.297,0.9012733954429883,0.09704221571022129,120.0,17.142857142857142,517.0,17.233333333333334,2,7,0.0,5.928857142857143,Dual Berettas | Duelist (Minimal Wear),Dual Berettas | Duelist (Minimal Wear),0,0
2016-07-07,Dual Berettas | Duelist (Minimal Wear),5.3,5.3,21.0,5.958,5.913,7.51,-0.11043974488083252,-0.10366987992558774,5.930428571428571,0.5759672255414879,6.223333333333334,0.8893564839565491,0.09851081960500818,113.0,16.142857142857142,524.0,17.466666666666665,3,7,0.0,5.711857142857143,Dual Berettas | Duelist (Minimal Wear),Dual Berettas | Duelist (Minimal Wear),0,0
2016-07-08,Dual Berettas | Duelist (Minimal Wear),5.768,5.768,18.0,5.3,6.867,7.317,0.08830188679245277,-0.16004077471967382,5.773428571428572,0.4307537769149921,6.1717,0.8690970467483289,0.09989603669396771,119.0,17.0,526.0,17.533333333333335,4,7,0.0,5.558714285714286,Dual Berettas | Duelist (Minimal Wear),Dual Berettas | Duelist (Minimal Wear),0,0
2016-07-09,Dual Berettas | Duelist (Minimal Wear),5.609,5.609,24.0,5.768,6.049,7.224,-0.02756588072122046,-0.07273929575136395,5.710571428571428,0.41786561651969867,6.117866666666668,0.8521002575336363,0.099979921866719,133.0,19.0,529.0,17.633333333333333,5,7,0.0,5.493000000000001,Dual Berettas | Duelist (Minimal Wear),Dual Berettas | Duelist (Minimal Wear),0,0
2016-07-10,Dual Berettas | Duelist (Minimal Wear),5.396,5.396,11.0,5.609,5.353,8.134,-0.03797468354430378,0.008032878759574036,5.7167142857142865,0.41284992578961416,6.0266,0.7743525295367737,0.09719812770072796,123.0,17.571428571428573,527.0,17.566666666666666,6,7,0.0,5.493857142857144,Dual Berettas | Duelist (Minimal Wear),Dual Berettas | Duelist (Minimal Wear),0,0
2016-07-11,Dual Berettas | Duelist (Minimal Wear),6.266,6.266,17.0,5.396,5.405,7.746,0.16123054114158641,0.15929694727104526,5.839714285714286,0.42957810342099106,5.977266666666667,0.7074983596368891,0.10155734700825325,122.0,17.428571428571427,528.0,17.6,0,7,0.0,5.482285714285714,Dual Berettas | Duelist (Minimal Wear),Dual Berettas | Duelist (Minimal Wear),0,0
2016-07-12,Dual Berettas | Duelist (Minimal Wear),6.269,6.269,9.0,6.266,6.581,7.933,0.0004787743376954978,-0.04740920832700202,5.7951428571428565,0.36107713009487474,5.921799999999999,0.6105881536136558,0.10144341602540713,113.0,16.142857142857142,530.0,17.666666666666668,1,7,0.0,5.477428571428571,Dual Berettas | Duelist (Minimal Wear),Dual Berettas | Duelist (Minimal Wear),0,0
2016-07-13,Dual Berettas | Duelist (Minimal Wear),5.754,5.754,12.0,6.269,5.958,7.793,-0.08215026319987251,-0.03423967774420955,5.765999999999999,0.3549370165455919,5.853833333333333,0.5024181580671181,0.10241539169369679,112.0,16.0,536.0,17.866666666666667,2,7,0.0,5.577142857142857,Dual Berettas | Duelist (Minimal Wear),Dual Berettas | Duelist (Minimal Wear),0,0
2016-07-14,Dual Berettas | Duelist (Minimal Wear),5.546,5.546,22.0,5.754,5.3,6.881,-0.03614876607577322,0.04641509433962265,5.801142857142857,0.31723377075292986,5.809333333333333,0.46736861493068005,0.10047426817416875,113.0,16.142857142857142,544.0,18.133333333333333,3,7,0.0,5.741285714285715,Dual Berettas | Duelist (Minimal Wear),Dual Berettas | Duelist (Minimal Wear),0,0
2016-07-15,Dual Berettas | Duelist (Minimal Wear),6.279,6.279,22.0,5.546,5.768,6.655,0.13216732780382245,0.08859223300970887,5.874142857142857,0.35745266562618516,5.796799999999999,0.44921133853306366,0.10312776308151049,117.0,16.714285714285715,552.0,18.4,4,7,0.0,5.737000000000001,Dual Berettas | Duelist (Minimal Wear),Dual Berettas | Duelist (Minimal Wear),0,0
2016-07-16,Dual Berettas | Duelist (Minimal Wear),5.983,5.983,15.0,6.279,5.609,6.434,-0.04714126453256895,0.06667855232661779,5.927571428571427,0.34142008357650516,5.781766666666666,0.434955605652909,0.103322327295117,108.0,15.428571428571429,553.0,18.433333333333334,5,7,0.0,5.877142857142857,Dual Berettas | Duelist (Minimal Wear),Dual Berettas | Duelist (Minimal Wear),0,0
2016-07-17,Dual Berettas | Duelist (Minimal Wear),6.403,6.403,7.0,5.983,5.396,5.765,0.07019889687447778,0.18661971830985902,6.071428571428571,0.29630431130504864,5.803033333333333,0.4489867468967084,0.102042802352201,104.0,14.857142857142858,549.0,18.3,6,7,0.0,6.047428571428571,Dual Berettas | Duelist (Minimal Wear),Dual Berettas | Duelist (Minimal Wear),0,0
2016-07-18,Dual Berettas | Duelist (Minimal Wear),5.84,5.84,15.0,6.403,6.266,5.679,-0.08792753396845221,-0.06798595595276091,6.010571428571429,0.29382932710910215,5.8084,0.4484339862231675,0.10343677722696536,102.0,14.571428571428571,545.0,18.166666666666668,0,7,0.0,6.210571428571429,Dual Berettas | Duelist (Minimal Wear),Dual Berettas | Duelist (Minimal Wear),0,0
2016-07-19,Dual Berettas | Duelist (Minimal Wear),6.456,6.456,13.0,5.84,6.269,6.144,0.10547945205479459,0.029829318870633337,6.037285714285715,0.3231486673722945,5.818799999999999,0.45957606552125846,0.10409689135000841,106.0,15.142857142857142,536.0,17.866666666666667,1,7,0.0,6.478714285714287,Dual Berettas | Duelist (Minimal Wear),Dual Berettas | Duelist (Minimal Wear),0,0
2016-07-20,Dual Berettas | Duelist (Minimal Wear),7.52,7.52,10.0,6.456,5.754,5.916,0.16480793060718701,0.3069169273548835,6.289571428571429,0.585982656287187,5.872266666666666,0.5518205585957167,0.10749967898650281,104.0,14.857142857142858,530.0,17.666666666666668,2,7,0.0,6.734285714285714,Dual Berettas | Duelist (Minimal Wear),Dual Berettas | Duelist (Minimal Wear),0,0
2016-07-21,Dual Berettas | Duelist (Minimal Wear),7.247,7.247,8.0,7.52,5.546,5.739,-0.036303191489361675,0.3067075369635772,6.532571428571428,0.5799085782980568,5.922533333333333,0.6036419321271694,0.10759214907669856,90.0,12.857142857142858,517.0,17.233333333333334,3,7,0.0,7.029571428571429,Dual Berettas | Duelist (Minimal Wear),Dual Berettas | Duelist (Minimal Wear),0,0
2016-07-22,Dual Berettas | Duelist (Minimal Wear),6.648,6.648,10.0,7.247,6.279,5.463,-0.08265489167931561,0.05876731963688475,6.585285714285713,0.5711681549460629,5.962033333333334,0.6110054818812093,0.10842745573694841,78.0,11.142857142857142,501.0,16.7,4,7,0.0,7.368,Dual Berettas | Duelist (Minimal Wear),Dual Berettas | Duelist (Minimal Wear),0,0
2016-07-23,Dual Berettas | Duelist (Minimal Wear),6.954,6.954,5.0,6.648,5.983,5.453,0.04602888086642598,0.1622931639645664,6.723999999999998,0.5240149943329048,6.012066666666667,0.62848001470921,0.10855891880135057,68.0,9.714285714285714,477.0,15.9,5,7,0.0,7.480857142857142,Dual Berettas | Duelist (Minimal Wear),Dual Berettas | Duelist (Minimal Wear),0,0
2016-07-24,Dual Berettas | Duelist (Minimal Wear),6.727,6.727,5.0,6.954,6.403,5.795,-0.03264308311763009,0.0506012806496956,6.770285714285714,0.5076716358000694,6.043133333333334,0.6399133135737127,0.10848070161524535,66.0,9.428571428571429,457.0,15.233333333333333,6,7,0.0,7.575428571428572,Dual Berettas | Duelist (Minimal Wear),Dual Berettas | Duelist (Minimal Wear),0,0
2016-07-25,Dual Berettas | Duelist (Minimal Wear),6.324,6.324,7.0,6.727,5.84,4.53,-0.05990783410138256,0.08287671232876703,6.83942857142857,0.3972023079859779,6.102933333333334,0.5763882911911224,0.10078514936736899,58.0,8.285714285714286,461.0,15.366666666666667,0,7,0.0,7.665285714285714,Dual Berettas | Duelist (Minimal Wear),Dual Berettas | Duelist (Minimal Wear),0,0
2016-07-26,Dual Berettas | Duelist (Minimal Wear),7.602,7.602,12.0,6.324,6.456,5.446,0.2020872865275143,0.17750929368029733,7.003142857142858,0.43936136398557546,6.174800000000002,0.6225592020041146,0.10077774991584727,57.0,8.142857142857142,440.0,14.666666666666666,1,7,0.0,7.576,Dual Berettas | Duelist (Minimal Wear),Dual Berettas | Duelist (Minimal Wear),0,0
2016-07-27,Dual Berettas | Duelist (Minimal Wear),7.918,7.918,9.0,7.602,7.52,5.95,0.04156800841883723,0.0529255319148938,7.06,0.5207771664952845,6.240400000000003,0.6948982947165722,0.09989962126421444,56.0,8.0,426.0,14.2,2,7,0.0,7.537999999999999,Dual Berettas | Duelist (Minimal Wear),Dual Berettas | Duelist (Minimal Wear),0,0
2016-07-28,Dual Berettas | Duelist (Minimal Wear),5.821,5.821,9.0,7.918,7.247,5.82,-0.26483960596110134,-0.19677107768731894,6.856285714285713,0.6663458377675997,6.240433333333336,0.6948781515888636,0.11166441709758705,57.0,8.142857142857142,421.0,14.033333333333333,3,7,0.0,7.459714285714286,Dual Berettas | Duelist (Minimal Wear),Dual Berettas | Duelist (Minimal Wear),0,0
2016-07-29,Dual Berettas | Duelist (Minimal Wear),6.684,6.684,8.0,5.821,6.648,5.457,0.14825631334822198,0.005415162454873723,6.861428571428571,0.6648557001641909,6.281333333333335,0.6835804918873043,0.11373135379326767,55.0,7.857142857142857,409.0,13.633333333333333,4,7,0.0,7.202714285714286,Dual Berettas | Duelist (Minimal Wear),Dual Berettas | Duelist (Minimal Wear),0,0
2016-07-30,Dual Berettas | Duelist (Minimal Wear),7.009,7.009,22.0,6.684,6.954,5.913,0.04862357869539191,0.00790911705493258,6.869285714285714,0.6662268413097996,6.317866666666669,0.6921526196503839,0.11318320645260625,72.0,10.285714285714286,403.0,13.433333333333334,5,7,0.0,7.067857142857143,Dual Berettas | Duelist (Minimal Wear),Dual Berettas | Duelist (Minimal Wear),0,0
2016-07-31,Dual Berettas | Duelist (Minimal Wear),7.55,7.55,10.0,7.009,6.727,6.867,0.07718647453274352,0.12234279768098699,6.986857142857142,0.7023809362389023,6.340633333333335,0.7204931867979198,0.1104600530801518,77.0,11.0,401.0,13.366666666666667,6,7,0.0,6.952142857142857,Dual Berettas | Duelist (Minimal Wear),Dual Berettas | Duelist (Minimal Wear),0,0
2016-07-01,Enfu Sticker Capsule,0.983,0.983,247.0,0.984,1.018,1.02,-0.00101626016260159,-0.03438113948919452,0.9912857142857142,0.012600615469257103,1.0243333333333335,0.02154117504274598,0.01064250668739897,2033.0,290.42857142857144,13806.0,460.2,4,7,0.0,0.9838571428571428,Enfu Sticker Capsule,Enfu Sticker Capsule,0,0
2016-07-02,Enfu Sticker Capsule,0.979,0.979,266.0,0.983,1.0,1.035,-0.004069175991861629,-0.02100000000000002,0.9882857142857142,0.012668456729940197,1.0224666666666669,0.02291830903205751,0.01023449370656728,1900.0,271.42857142857144,13398.0,446.6,5,7,0.0,0.9827142857142857,Enfu Sticker Capsule,Enfu Sticker Capsule,0,0
2016-07-03,Enfu Sticker Capsule,0.973,0.973,240.0,0.979,1.007,1.036,-0.006128702757916216,-0.03376365441906648,0.9834285714285713,0.010965623464226004,1.0203666666666666,0.024419231947153636,0.010249804369187307,1888.0,269.7142857142857,12961.0,432.03333333333336,6,7,0.0,0.9802857142857143,Enfu Sticker Capsule,Enfu Sticker Capsule,0,0
2016-07-04,Enfu Sticker Capsule,0.974,0.974,277.0,0.973,1.008,1.035,0.0010277492291881352,-0.03373015873015872,0.9785714285714285,0.0048064582403602105,1.0183333333333335,0.02562594171711332,0.010262982149202975,1885.0,269.2857142857143,12557.0,418.56666666666666,0,7,0.0,0.9785714285714286,Enfu Sticker Capsule,Enfu Sticker Capsule,0,0
2016-07-05,Enfu Sticker Capsule,0.996,0.996,280.0,0.974,0.984,1.024,0.022587268993839782,0.012195121951219523,0.9802857142857143,0.007703696435835871,1.0174,0.02591087287864562,0.011032055107075103,1873.0,267.57142857142856,12290.0,409.6666666666667,1,7,0.0,0.9834285714285714,Enfu Sticker Capsule,Enfu Sticker Capsule,0,0
2016-07-06,Enfu Sticker Capsule,0.99,0.99,369.0,0.996,0.973,1.033,-0.0060240963855421326,0.01747173689619741,0.9827142857142857,0.007703696435835871,1.0159666666666667,0.02619603447513043,0.010919939928323548,1995.0,285.0,12251.0,408.3666666666667,2,7,0.0,0.9882857142857142,Enfu Sticker Capsule,Enfu Sticker Capsule,0,0
2016-07-07,Enfu Sticker Capsule,0.992,0.992,432.0,0.99,0.984,1.023,0.002020202020202033,0.008130081300812941,0.9838571428571428,0.008373914794144491,1.0149333333333332,0.02650777663671969,0.010824207110815139,2111.0,301.57142857142856,12272.0,409.06666666666666,3,7,0.0,0.9912857142857143,Enfu Sticker Capsule,Enfu Sticker Capsule,0,0
2016-07-08,Enfu Sticker Capsule,1.001,1.001,408.0,0.992,0.983,1.024,0.009072580645161255,0.01831129196337722,0.9864285714285713,0.010265853841840948,1.0141666666666667,0.026567001252598223,0.010969236635035084,2272.0,324.57142857142856,12157.0,405.23333333333335,4,7,0.0,0.9962857142857142,Enfu Sticker Capsule,Enfu Sticker Capsule,0,0
2016-07-09,Enfu Sticker Capsule,1.006,1.006,416.0,1.001,0.979,1.04,0.004995004995005159,0.027579162410623193,0.9902857142857143,0.011719511029710672,1.0130333333333332,0.026162929669455767,0.010601815613236325,2422.0,346.0,12015.0,400.5,5,7,0.0,1.0024285714285714,Enfu Sticker Capsule,Enfu Sticker Capsule,0,0
2016-07-10,Enfu Sticker Capsule,0.978,0.978,260.0,1.006,0.973,1.045,-0.027833001988071593,0.005138746145940454,0.9909999999999999,0.010757057484009538,1.0108,0.02619847323795797,0.011574955350729641,2442.0,348.85714285714283,11784.0,392.8,6,7,0.0,1.0104285714285715,Enfu Sticker Capsule,Enfu Sticker Capsule,0,0
2016-07-11,Enfu Sticker Capsule,0.981,0.981,199.0,0.978,0.974,1.054,0.0030674846625766694,0.007186858316221789,0.9919999999999999,0.009365590516047857,1.0083666666666666,0.025452548442586688,0.011445342332118242,2364.0,337.7142857142857,11403.0,380.1,0,7,0.0,1.018857142857143,Enfu Sticker Capsule,Enfu Sticker Capsule,0,0
2016-07-12,Enfu Sticker Capsule,1.005,1.005,290.0,0.981,0.996,1.054,0.024464831804281273,0.009036144578313143,0.9932857142857142,0.010388376550113033,1.0067333333333335,0.02400268503498907,0.01241257667967754,2374.0,339.14285714285717,11228.0,374.26666666666665,1,7,0.0,1.0227142857142857,Enfu Sticker Capsule,Enfu Sticker Capsule,0,0
2016-07-13,Enfu Sticker Capsule,1.013,1.013,267.0,1.005,0.99,1.057,0.007960199004975133,0.02323232323232305,0.9965714285714284,0.012292357008170803,1.0052666666666668,0.022159923786471417,0.012505973691226645,2272.0,324.57142857142856,11040.0,368.0,2,7,0.0,1.026142857142857,Enfu Sticker Capsule,Enfu Sticker Capsule,0,0
2016-07-14,Enfu Sticker Capsule,1.018,1.018,297.0,1.013,0.992,1.04,0.0049358341559724295,0.02620967741935476,1.0002857142857142,0.014139249179038417,1.0045333333333335,0.021347495299344956,0.012246348734657853,2137.0,305.2857142857143,10934.0,364.46666666666664,3,7,0.0,1.0317142857142856,Enfu Sticker Capsule,Enfu Sticker Capsule,0,0
2016-07-15,Enfu Sticker Capsule,1.025,1.025,304.0,1.018,1.001,1.024,0.006876227897838705,0.023976023976024052,1.0037142857142858,0.016593581252264674,1.0045666666666666,0.021378623799383226,0.012002284154976537,2033.0,290.42857142857144,10884.0,362.8,4,7,0.0,1.0337142857142856,Enfu Sticker Capsule,Enfu Sticker Capsule,0,0
2016-07-16,Enfu Sticker Capsule,1.033,1.033,347.0,1.025,1.006,1.013,0.007804878048780495,0.026838966202783254,1.0075714285714283,0.019551084316712024,1.0052333333333334,0.021935790135960184,0.011904923629025822,1964.0,280.57142857142856,10703.0,356.76666666666665,5,7,0.0,1.0317142857142856,Enfu Sticker Capsule,Enfu Sticker Capsule,0,0
2016-07-17,Enfu Sticker Capsule,1.037,1.037,312.0,1.033,0.978,1.032,0.0038722168441431837,0.06032719836400813,1.0159999999999998,0.017606816861658995,1.0054,0.022156413668883008,0.01144428842341765,2016.0,288.0,10489.0,349.6333333333333,6,7,0.0,1.031,Enfu Sticker Capsule,Enfu Sticker Capsule,0,0
2016-07-18,Enfu Sticker Capsule,1.042,1.042,309.0,1.037,0.981,1.039,0.004821600771456325,0.06218144750254839,1.0247142857142857,0.01247528168264048,1.0055000000000003,0.022314046398326456,0.011412205519315544,2126.0,303.7142857142857,10175.0,339.1666666666667,0,7,0.0,1.0305714285714285,Enfu Sticker Capsule,Enfu Sticker Capsule,0,0
2016-07-19,Enfu Sticker Capsule,1.037,1.037,292.0,1.042,1.005,1.031,-0.004798464491362897,0.03184079601990053,1.0292857142857141,0.010038700623291933,1.0057,0.02256715902958691,0.011357340544962747,2128.0,304.0,9905.0,330.1666666666667,1,7,0.0,1.0337142857142858,Enfu Sticker Capsule,Enfu Sticker Capsule,0,0
2016-07-20,Enfu Sticker Capsule,1.026,1.026,314.0,1.037,1.013,1.035,-0.01060752169720336,0.012833168805528317,1.031142857142857,0.007808943067837963,1.0054,0.022233008493379072,0.011500182510580128,2175.0,310.7142857142857,9649.0,321.6333333333333,2,7,0.0,1.0370000000000001,Enfu Sticker Capsule,Enfu Sticker Capsule,0,0
2016-07-21,Enfu Sticker Capsule,1.025,1.025,250.0,1.026,1.018,1.043,-0.0009746588693958502,0.006876227897838705,1.032142857142857,0.006379175303361759,1.0048000000000001,0.021438905444697173,0.011405251451269012,2128.0,304.0,9337.0,311.23333333333335,3,7,0.0,1.0391428571428574,Enfu Sticker Capsule,Enfu Sticker Capsule,0,0
2016-07-22,Enfu Sticker Capsule,1.013,1.013,251.0,1.025,1.025,1.029,-0.011707317073170742,-0.011707317073170742,1.0304285714285712,0.009100347604933156,1.0042666666666666,0.021025275794201173,0.01134452967717201,2075.0,296.42857142857144,9187.0,306.23333333333335,4,7,0.0,1.0410000000000001,Enfu Sticker Capsule,Enfu Sticker Capsule,0,0
2016-07-23,Enfu Sticker Capsule,1.016,1.016,300.0,1.013,1.033,1.027,0.0029615004935834577,-0.016456921587608808,1.028,0.010281745265969484,1.0039,0.020719314660480437,0.011357276438571725,2028.0,289.7142857142857,9060.0,302.0,5,7,0.0,1.044857142857143,Enfu Sticker Capsule,Enfu Sticker Capsule,0,0
2016-07-24,Enfu Sticker Capsule,1.0,1.0,257.0,1.016,1.037,1.018,-0.015748031496062964,-0.03567984570877525,1.0227142857142855,0.013349310155684193,1.0032999999999999,0.020562344224333944,0.011597555826756142,1973.0,281.85714285714283,8970.0,299.0,6,7,0.0,1.044857142857143,Enfu Sticker Capsule,Enfu Sticker Capsule,0,0
2016-07-25,Enfu Sticker Capsule,0.998,0.998,326.0,1.0,1.042,1.0,-0.0020000000000000018,-0.042226487523992384,1.0164285714285712,0.013145962366088369,1.0032333333333332,0.020576172843580227,0.011157640674609498,1990.0,284.2857142857143,8897.0,296.56666666666666,0,7,0.0,1.0424285714285715,Enfu Sticker Capsule,Enfu Sticker Capsule,0,0
2016-07-26,Enfu Sticker Capsule,1.011,1.011,303.0,0.998,1.037,1.007,0.013026052104208263,-0.02507232401157189,1.0127142857142857,0.010137825713834377,1.0033666666666667,0.020613075677561765,0.011334766688846856,2001.0,285.85714285714283,8948.0,298.26666666666665,1,7,0.0,1.039,Enfu Sticker Capsule,Enfu Sticker Capsule,0,0
2016-07-27,Enfu Sticker Capsule,1.014,1.014,311.0,1.011,1.026,1.008,0.0029673590504453173,-0.011695906432748537,1.0110000000000001,0.008652002245558104,1.0035666666666665,0.020686039307277308,0.011344927126206324,1998.0,285.42857142857144,8979.0,299.3,2,7,0.0,1.0347142857142857,Enfu Sticker Capsule,Enfu Sticker Capsule,0,0
2016-07-28,Enfu Sticker Capsule,1.009,1.009,275.0,1.014,1.025,0.984,-0.004930966469428144,-0.01560975609756099,1.0087142857142857,0.006496466857658316,1.0044,0.020382345301755624,0.010483091829206146,2023.0,289.0,8962.0,298.73333333333335,3,7,0.0,1.0319999999999998,Enfu Sticker Capsule,Enfu Sticker Capsule,0,0
2016-07-29,Enfu Sticker Capsule,1.012,1.012,288.0,1.009,1.013,0.973,0.0029732408325076065,-0.0009871668311943749,1.0085714285714287,0.0064110873349476774,1.0056999999999998,0.019565530915362343,0.01024502551816729,2060.0,294.2857142857143,9003.0,300.1,4,7,0.0,1.0307142857142857,Enfu Sticker Capsule,Enfu Sticker Capsule,0,0
