date,item_name,median_price,steam_price_ffill7,volume,p_lag1,p_lag7,p_lag30,ret_1,ret_7,roll_mean_7,roll_std_7,roll_mean_30,roll_std_30,roll_vol_30,vol_sum_7,vol_mean_7,vol_sum_30,vol_mean_30,dow,month_num,gap_days,y_avg_7d_fwd,base_item,base_family,is_stattrak,is_souvenir
2015-12-01,AK-47 | Cartel (Factory New),3.559,3.559,268.0,3.429,4.192,3.74,0.03791192767570739,-0.1510019083969466,3.6512857142857142,0.24705795403722847,3.9508666666666667,0.23590375626984458,0.03595952730110258,2023.0,289.0,7462.0,248.73333333333332,1,12,0.0,4.002142857142857,AK-47 | Cartel (Factory New),AK-47 | Cartel (Factory New),0,0
2015-12-12,AK-47 | Cartel (Factory New),4.374,4.374,269.0,4.586,4.25,3.961,-0.04622764936764079,0.029176470588235137,4.421285714285713,0.14505635780197818,4.0607,0.30961881402783004,0.04052988238709273,1797.0,256.7142857142857,7391.0,246.36666666666667,5,12,0.0,4.093714285714285,AK-47 | Cartel (Factory New),AK-47 | Cartel (Factory New),0,0
2015-12-13,AK-47 | Cartel (Factory New),4.429,4.429,253.0,4.374,4.167,4.044,0.01257430269775961,0.06287497000239983,4.458714285714286,0.10203740810634704,4.073533333333333,0.3165617089219029,0.0404419493877413,1795.0,256.42857142857144,7406.0,246.86666666666667,6,12,0.0,4.165857142857144,AK-47 | Cartel (Factory New),AK-47 | Cartel (Factory New),0,0
2015-12-14,AK-47 | Cartel (Factory New),4.335,4.335,247.0,4.429,4.299,4.009,-0.0212237525400768,0.008374040474528943,4.463857142857143,0.09448571860555527,4.0844,0.3197393313310078,0.04063428163583434,1815.0,259.2857142857143,7408.0,246.93333333333334,0,12,0.0,4.157285714285715,AK-47 | Cartel (Factory New),AK-47 | Cartel (Factory New),0,0
2015-12-15,AK-47 | Cartel (Factory New),4.397,4.397,193.0,4.335,4.407,3.97,0.014302191464821368,-0.002269117313365099,4.462428571428572,0.09540568587856381,4.098633333333334,0.32380812048015245,0.040603235380284694,1802.0,257.42857142857144,7357.0,245.23333333333332,1,12,0.0,4.149857142857143,AK-47 | Cartel (Factory New),AK-47 | Cartel (Factory New),0,0
2015-12-16,AK-47 | Cartel (Factory New),4.309,4.309,204.0,4.397,4.539,4.059,-0.020013645667500635,-0.05067195417492831,4.429571428571429,0.10270325790194525,4.106966666666667,0.3258911355379619,0.040685098921249115,1656.0,236.57142857142858,7364.0,245.46666666666667,2,12,0.0,4.128714285714286,AK-47 | Cartel (Factory New),AK-47 | Cartel (Factory New),0,0
2015-12-17,AK-47 | Cartel (Factory New),4.251,4.251,180.0,4.309,4.577,4.14,-0.013460199582269627,-0.07122569368582032,4.383000000000001,0.09914347467901546,4.110666666666667,0.32687381187377024,0.04065888547131745,1593.0,227.57142857142858,7349.0,244.96666666666667,3,12,0.0,4.101857142857143,AK-47 | Cartel (Factory New),AK-47 | Cartel (Factory New),0,0
2015-12-18,AK-47 | Cartel (Factory New),4.211,4.211,206.0,4.251,4.586,4.159,-0.009409550693954327,-0.08177060619276055,4.329428571428572,0.07279296893609026,4.1124,0.32726315608900025,0.04070373933021958,1552.0,221.71428571428572,7350.0,245.0,4,12,0.0,4.068428571428571,AK-47 | Cartel (Factory New),AK-47 | Cartel (Factory New),0,0
2015-12-19,AK-47 | Cartel (Factory New),4.226,4.226,208.0,4.211,4.374,4.123,0.003562099263832774,-0.03383630544124361,4.308285714285715,0.07807819210018029,4.115833333333333,0.327896028575455,0.04066352129661768,1491.0,213.0,7362.0,245.4,5,12,0.0,4.072,AK-47 | Cartel (Factory New),AK-47 | Cartel (Factory New),0,0
2015-12-20,AK-47 | Cartel (Factory New),3.984,3.984,210.0,4.226,4.429,4.019,-0.05726455276857545,-0.10047414766312945,4.244714285714286,0.12245898938678478,4.1146666666666665,0.3283005059731438,0.04176189988148895,1448.0,206.85714285714286,7322.0,244.06666666666666,6,12,0.0,4.048857142857143,AK-47 | Cartel (Factory New),AK-47 | Cartel (Factory New),0,0
2015-12-21,AK-47 | Cartel (Factory New),4.006,4.006,205.0,3.984,4.335,4.243,0.005522088353413723,-0.0758938869665513,4.1977142857142855,0.14058217148264399,4.106766666666666,0.32796866550869697,0.04050621427568123,1406.0,200.85714285714286,7256.0,241.86666666666667,0,12,0.0,4.020714285714286,AK-47 | Cartel (Factory New),AK-47 | Cartel (Factory New),0,0
2015-12-22,AK-47 | Cartel (Factory New),4.101,4.101,194.0,4.006,4.397,4.158,0.023714428357463735,-0.06731862633613839,4.155428571428572,0.11678167314982896,4.104866666666666,0.32783143364980866,0.04058458758134281,1407.0,201.0,7261.0,242.03333333333333,1,12,0.0,3.9988571428571427,AK-47 | Cartel (Factory New),AK-47 | Cartel (Factory New),0,0
2015-12-23,AK-47 | Cartel (Factory New),3.293,3.293,356.0,4.101,4.309,4.207,-0.19702511582540838,-0.23578556509631,4.010285714285714,0.3089612616890503,4.0744,0.3580062010636129,0.05379066825316581,1559.0,222.71428571428572,7429.0,247.63333333333333,2,12,0.0,3.9895714285714283,AK-47 | Cartel (Factory New),AK-47 | Cartel (Factory New),0,0
2015-12-24,AK-47 | Cartel (Factory New),3.182,3.182,378.0,3.293,4.251,4.192,-0.03370786516853941,-0.2514702422959304,3.857571428571428,0.40232568794904644,4.040733333333333,0.3913054163807203,0.054006251421892346,1757.0,251.0,7579.0,252.63333333333333,3,12,0.0,4.019,AK-47 | Cartel (Factory New),AK-47 | Cartel (Factory New),0,0
2015-12-25,AK-47 | Cartel (Factory New),3.784,3.784,366.0,3.182,4.211,4.219,0.18918918918918926,-0.1014010923771077,3.7965714285714283,0.3755977548779914,4.026233333333334,0.3924887839869511,0.06452557183922493,1917.0,273.85714285714283,7714.0,257.1333333333333,4,12,0.0,4.039571428571429,AK-47 | Cartel (Factory New),AK-47 | Cartel (Factory New),0,0
2015-12-26,AK-47 | Cartel (Factory New),3.811,3.811,338.0,3.784,4.226,3.618,0.007135306553911258,-0.09820160908660669,3.737285714285714,0.33353334135573065,4.0326666666666675,0.38729199435166345,0.05898103708848489,2047.0,292.42857142857144,7788.0,259.6,5,12,0.0,4.048285714285714,AK-47 | Cartel (Factory New),AK-47 | Cartel (Factory New),0,0
2015-12-27,AK-47 | Cartel (Factory New),3.706,3.706,325.0,3.811,3.984,3.672,-0.027551823668328534,-0.06977911646586343,3.6975714285714285,0.31798061807190037,4.0338,0.3862833502322702,0.059199299197943894,2162.0,308.85714285714283,7786.0,259.53333333333336,6,12,0.0,4.039428571428571,AK-47 | Cartel (Factory New),AK-47 | Cartel (Factory New),0,0
2015-12-28,AK-47 | Cartel (Factory New),3.729,3.729,332.0,3.706,4.006,3.622,0.006206152185644909,-0.0691462805791313,3.658,0.29342314642362977,4.037366666666667,0.3829441633217854,0.05913091567050321,2289.0,327.0,7791.0,259.7,0,12,0.0,4.034571428571429,AK-47 | Cartel (Factory New),AK-47 | Cartel (Factory New),0,0
2015-12-29,AK-47 | Cartel (Factory New),3.586,3.586,292.0,3.729,4.101,3.44,-0.0383480825958703,-0.12557912704218488,3.584428571428571,0.23106143718738967,4.042233333333334,0.37618972902276615,0.058813118725979524,2387.0,341.0,7756.0,258.53333333333336,1,12,0.0,4.010857142857144,AK-47 | Cartel (Factory New),AK-47 | Cartel (Factory New),0,0
2015-12-30,AK-47 | Cartel (Factory New),3.47,3.47,324.0,3.586,3.293,3.429,-0.03234802007808135,0.05375037959307627,3.6097142857142854,0.20612528387624166,4.0436000000000005,0.3740276816850147,0.05914972216357653,2355.0,336.42857142857144,7801.0,260.03333333333336,2,12,0.0,3.9628571428571435,AK-47 | Cartel (Factory New),AK-47 | Cartel (Factory New),0,0
2015-12-31,AK-47 | Cartel (Factory New),3.561,3.561,289.0,3.47,3.182,3.559,0.026224783861671375,0.11910747957259593,3.6638571428571427,0.11730720179015745,4.043666666666667,0.3739414689790666,0.05895121179255862,2266.0,323.7142857142857,7822.0,260.73333333333335,3,12,0.0,3.900571428571429,AK-47 | Cartel (Factory New),AK-47 | Cartel (Factory New),0,0
2015-12-01,AUG | Colony (Battle-Scarred),0.096,0.096,20.0,0.156,0.096,0.16,-0.3846153846153846,0.0,0.10785714285714286,0.020656569839908573,0.1716666666666667,0.3817999767184674,2.3340303258283877,152.0,21.714285714285715,630.0,21.0,1,12,0.0,0.10785714285714285,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0
2015-12-02,AUG | Colony (Battle-Scarred),0.097,0.097,10.0,0.096,0.102,2.225,0.01041666666666674,-0.04901960784313719,0.10714285714285712,0.02093137475130556,0.10073333333333336,0.019653554951260657,0.2346225179504613,140.0,20.0,587.0,19.566666666666666,2,12,0.0,0.1127142857142857,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0
2015-12-03,AUG | Colony (Battle-Scarred),0.111,0.111,19.0,0.097,0.087,0.136,0.14432989690721643,0.27586206896551735,0.11057142857142856,0.01924917172880168,0.09990000000000003,0.0186446596464868,0.16480349096006058,144.0,20.571428571428573,585.0,19.5,3,12,0.0,0.11014285714285714,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0
2015-12-04,AUG | Colony (Battle-Scarred),0.1,0.1,15.0,0.111,0.102,0.133,-0.09909909909909909,-0.019607843137254832,0.11028571428571428,0.01938861437408405,0.09880000000000004,0.017603787471261213,0.16583268750994623,139.0,19.857142857142858,590.0,19.666666666666668,4,12,0.0,0.11028571428571429,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0
2015-12-05,AUG | Colony (Battle-Scarred),0.102,0.102,17.0,0.1,0.103,0.144,0.019999999999999796,-0.009708737864077666,0.11014285714285713,0.019445370888198348,0.09740000000000003,0.015497526684388493,0.16522649239575715,141.0,20.142857142857142,592.0,19.733333333333334,5,12,0.0,0.11057142857142857,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0
2015-12-06,AUG | Colony (Battle-Scarred),0.127,0.127,28.0,0.102,0.109,0.115,0.2450980392156863,0.1651376146788992,0.1127142857142857,0.02029577215448919,0.09780000000000004,0.016090162626068556,0.1663138029436264,140.0,20.0,603.0,20.1,6,12,0.0,0.10714285714285712,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0
2015-12-07,AUG | Colony (Battle-Scarred),0.122,0.122,26.0,0.127,0.156,0.099,-0.03937007874015752,-0.21794871794871795,0.10785714285714286,0.011531677754634609,0.09856666666666669,0.016666699999966665,0.16413821500308506,135.0,19.285714285714285,615.0,20.5,0,12,0.0,0.10785714285714285,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0
2015-12-08,AUG | Colony (Battle-Scarred),0.199,0.199,27.0,0.122,0.096,0.105,0.6311475409836067,1.0729166666666665,0.12257142857142858,0.032910515657101555,0.1017,0.024552189311749777,0.19737104421847082,142.0,20.285714285714285,604.0,20.133333333333333,1,12,0.0,0.10785714285714285,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0
2015-12-09,AUG | Colony (Battle-Scarred),0.141,0.141,22.0,0.199,0.097,0.116,-0.29145728643216096,0.45360824742268013,0.12885714285714286,0.03160211824468449,0.10253333333333332,0.02543191345971086,0.20564720446392287,154.0,22.0,613.0,20.433333333333334,2,12,0.0,0.09785714285714285,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0
2015-12-10,AUG | Colony (Battle-Scarred),0.11,0.11,28.0,0.141,0.111,0.097,-0.21985815602836867,-0.009009009009009028,0.12871428571428573,0.03168467085748152,0.10296666666666666,0.02544468946995074,0.20761175669687126,163.0,23.285714285714285,624.0,20.8,3,12,0.0,0.09428571428571428,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0
2015-12-11,AUG | Colony (Battle-Scarred),0.11,0.11,37.0,0.11,0.1,0.082,0.0,0.09999999999999987,0.13014285714285714,0.03056341684071976,0.1039,0.025170551576528206,0.20500457203556116,185.0,26.428571428571427,651.0,21.7,4,12,0.0,0.09571428571428571,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0
2015-12-12,AUG | Colony (Battle-Scarred),0.12,0.12,58.0,0.11,0.102,0.086,0.09090909090909083,0.17647058823529416,0.1327142857142857,0.028793423285357996,0.10503333333333333,0.02510442634720464,0.20527521274341748,226.0,32.285714285714285,688.0,22.933333333333334,5,12,0.0,0.09285714285714286,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0
2015-12-13,AUG | Colony (Battle-Scarred),0.118,0.118,31.0,0.12,0.127,0.099,-0.01666666666666672,-0.07086614173228356,0.13142857142857142,0.029217691034504337,0.10566666666666664,0.02518376902336547,0.20420866323635609,229.0,32.714285714285715,700.0,23.333333333333332,6,12,0.0,0.09185714285714286,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0
2015-12-14,AUG | Colony (Battle-Scarred),0.146,0.146,26.0,0.118,0.122,0.09,0.23728813559322037,0.19672131147540983,0.13485714285714284,0.029318100559350083,0.10753333333333331,0.026015038385945582,0.20646246233857465,229.0,32.714285714285715,700.0,23.333333333333332,0,12,0.0,0.089,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0
2015-12-15,AUG | Colony (Battle-Scarred),0.122,0.122,18.0,0.146,0.199,0.085,-0.1643835616438356,-0.3869346733668342,0.12385714285714286,0.013206368284479499,0.10876666666666665,0.02579364693528665,0.2089861656329686,220.0,31.428571428571427,699.0,23.3,1,12,0.0,0.087,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0
2015-12-16,AUG | Colony (Battle-Scarred),0.158,0.158,43.0,0.122,0.141,0.078,0.29508196721311486,0.12056737588652489,0.12628571428571428,0.017119031061651704,0.11143333333333331,0.02659784870164419,0.21300178966260677,241.0,34.42857142857143,730.0,24.333333333333332,2,12,0.0,0.08585714285714285,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0
2015-12-17,AUG | Colony (Battle-Scarred),0.125,0.125,17.0,0.158,0.11,0.082,-0.2088607594936709,0.13636363636363646,0.12842857142857142,0.01583718177361781,0.11286666666666664,0.026127550380563594,0.2178228996739058,230.0,32.857142857142854,729.0,24.3,3,12,0.0,0.086,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0
2015-12-18,AUG | Colony (Battle-Scarred),0.125,0.125,29.0,0.125,0.11,0.082,0.0,0.13636363636363646,0.1305714285714286,0.014120472906458936,0.11429999999999998,0.025568404982191074,0.21782289967390578,222.0,31.714285714285715,741.0,24.7,4,12,0.0,0.08271428571428573,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0
2015-12-19,AUG | Colony (Battle-Scarred),0.13,0.13,19.0,0.125,0.12,0.08,0.040000000000000036,0.08333333333333348,0.132,0.013469542361512191,0.11596666666666663,0.024899107525282016,0.21752800390852442,183.0,26.142857142857142,748.0,24.933333333333334,5,12,0.0,0.08514285714285715,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0
2015-12-20,AUG | Colony (Battle-Scarred),0.127,0.127,14.0,0.13,0.118,0.082,-0.023076923076923106,0.07627118644067798,0.13328571428571429,0.012463825206392706,0.11746666666666664,0.024151926539213296,0.21780058509659972,166.0,23.714285714285715,742.0,24.733333333333334,6,12,0.0,0.086,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0
2015-12-21,AUG | Colony (Battle-Scarred),0.102,0.102,22.0,0.127,0.146,0.113,-0.1968503937007875,-0.3013698630136986,0.127,0.015250292737237166,0.11709999999999998,0.024300000000000002,0.21218529125070665,162.0,23.142857142857142,742.0,24.733333333333334,0,12,0.0,0.08599999999999998,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0
2015-12-22,AUG | Colony (Battle-Scarred),0.102,0.102,24.0,0.102,0.122,0.084,0.0,-0.16393442622950827,0.12414285714285714,0.017610293835697118,0.11769999999999999,0.023689871253343698,0.20602353197259124,168.0,24.0,734.0,24.466666666666665,1,12,0.0,0.08814285714285712,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0
2015-12-23,AUG | Colony (Battle-Scarred),0.142,0.142,18.0,0.102,0.158,0.086,0.392156862745098,-0.10126582278481022,0.12185714285714286,0.013663596801392393,0.11956666666666664,0.02332192578288127,0.21621680960971723,143.0,20.428571428571427,732.0,24.4,2,12,0.0,0.09357142857142857,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0
2015-12-24,AUG | Colony (Battle-Scarred),0.054,0.054,9.0,0.142,0.125,0.096,-0.6197183098591549,-0.5680000000000001,0.11171428571428572,0.027206691853892365,0.11816666666666663,0.025821287514159495,0.24577465252807265,135.0,19.285714285714285,709.0,23.633333333333333,3,12,0.0,0.09642857142857143,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0
2015-12-25,AUG | Colony (Battle-Scarred),0.052,0.052,24.0,0.054,0.125,0.102,-0.03703703703703709,-0.5840000000000001,0.1012857142857143,0.033401087602969226,0.11649999999999996,0.028305182093272842,0.24577369071114732,130.0,18.571428571428573,711.0,23.7,4,12,0.0,0.09771428571428571,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0
2015-12-26,AUG | Colony (Battle-Scarred),0.052,0.052,21.0,0.052,0.13,0.087,0.0,-0.6000000000000001,0.09014285714285716,0.03493842980946654,0.1153333333333333,0.03015773348394884,0.24403267304592804,132.0,18.857142857142858,717.0,23.9,5,12,0.0,0.09999999999999999,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0
2015-12-27,AUG | Colony (Battle-Scarred),0.048,0.048,17.0,0.052,0.127,0.102,-0.07692307692307687,-0.6220472440944882,0.07885714285714286,0.033955553181132754,0.11353333333333329,0.03242605262576512,0.2428035724548288,135.0,19.285714285714285,714.0,23.8,6,12,0.0,0.10828571428571429,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0
2015-12-28,AUG | Colony (Battle-Scarred),0.044,0.044,37.0,0.048,0.102,0.103,-0.08333333333333337,-0.5686274509803921,0.07057142857142856,0.03437132169559443,0.11156666666666663,0.03471376608142014,0.24335027011135904,150.0,21.428571428571427,736.0,24.533333333333335,0,12,0.0,0.11557142857142857,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0
2015-12-29,AUG | Colony (Battle-Scarred),0.049,0.049,28.0,0.044,0.102,0.109,0.11363636363636376,-0.5196078431372548,0.06299999999999999,0.032394884957791886,0.10956666666666663,0.03648715146763614,0.24396046035437524,154.0,22.0,735.0,24.5,1,12,0.0,0.12114285714285714,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0
2015-12-30,AUG | Colony (Battle-Scarred),0.051,0.051,22.0,0.049,0.142,0.156,0.04081632653061207,-0.6408450704225352,0.049999999999999996,0.0030705978943149537,0.10606666666666666,0.03689890091708544,0.2310198557312202,158.0,22.571428571428573,726.0,24.2,2,12,0.0,0.42242857142857143,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0
2015-12-31,AUG | Colony (Battle-Scarred),0.043,0.043,26.0,0.051,0.054,0.096,-0.1568627450980392,-0.20370370370370372,0.048428571428571425,0.0034166459266004,0.10429999999999999,0.03856954757318266,0.22204319430162459,175.0,25.0,732.0,24.4,3,12,0.0,0.4302857142857143,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0
2015-12-01,AUG | Condemned (Factory New),1.063,1.063,23.0,1.043,1.151,0.837,0.019175455417066223,-0.07645525629887062,1.0671428571428572,0.04932234663467483,1.0244,0.06109260729962886,0.06468495939037781,235.0,33.57142857142857,925.0,30.833333333333332,1,12,0.0,1.2194285714285715,AUG | Condemned (Factory New),AUG | Condemned (Factory New),0,0
2015-12-02,AUG | Condemned (Factory New),1.139,1.139,40.0,1.063,1.134,0.931,0.07149576669802449,0.0044091710758378255,1.0678571428571428,0.0503116816069832,1.0313333333333332,0.06189686762851753,0.06292628444356942,246.0,35.142857142857146,930.0,31.0,2,12,0.0,1.1807142857142858,AUG | Condemned (Factory New),AUG | Condemned (Factory New),0,0
2015-12-03,AUG | Condemned (Factory New),1.139,1.139,37.0,1.139,1.105,1.017,0.0,0.030769230769230882,1.0727142857142857,0.05507842275393539,1.0353999999999999,0.06476295237247913,0.06098831648721508,262.0,37.42857142857143,942.0,31.4,3,12,0.0,1.127,AUG | Condemned (Factory New),AUG | Condemned (Factory New),0,0
2015-12-04,AUG | Condemned (Factory New),1.226,1.226,29.0,1.139,1.115,0.896,0.07638279192273911,0.09955156950672639,1.0885714285714285,0.07670324474950226,1.0463999999999998,0.06809140914975986,0.05767303814952954,251.0,35.857142857142854,931.0,31.033333333333335,4,12,0.0,1.0885714285714285,AUG | Condemned (Factory New),AUG | Condemned (Factory New),0,0
2015-12-05,AUG | Condemned (Factory New),1.258,1.258,33.0,1.226,0.989,0.966,0.02610114192495927,0.27199191102123366,1.127,0.08420892385693374,1.0561333333333331,0.07628050573741338,0.05643242708323163,242.0,34.57142857142857,924.0,30.8,5,12,0.0,1.0727142857142857,AUG | Condemned (Factory New),AUG | Condemned (Factory New),0,0
2015-12-06,AUG | Condemned (Factory New),1.397,1.397,30.0,1.258,1.021,1.057,0.11049284578696339,0.36826640548481904,1.1807142857142858,0.11408357122955873,1.0674666666666666,0.09779186514679476,0.057307473287555664,228.0,32.57142857142857,926.0,30.866666666666667,6,12,0.0,1.0678571428571428,AUG | Condemned (Factory New),AUG | Condemned (Factory New),0,0
2015-12-07,AUG | Condemned (Factory New),1.314,1.314,36.0,1.397,1.043,1.026,-0.0594130279169649,0.25982742090124655,1.2194285714285715,0.10651204779991143,1.0770666666666666,0.10695666827687225,0.05825925463813976,228.0,32.57142857142857,941.0,31.366666666666667,0,12,0.0,1.0671428571428572,AUG | Condemned (Factory New),AUG | Condemned (Factory New),0,0
2015-12-08,AUG | Condemned (Factory New),1.513,1.513,29.0,1.314,1.063,1.018,0.15144596651445963,0.4233301975540922,1.2837142857142858,0.126603672126516,1.0935666666666666,0.13185514358146552,0.06342414596769043,234.0,33.42857142857143,934.0,31.133333333333333,1,12,0.0,1.0797142857142856,AUG | Condemned (Factory New),AUG | Condemned (Factory New),0,0
2015-12-09,AUG | Condemned (Factory New),1.282,1.282,27.0,1.513,1.139,1.022,-0.1526768010575016,0.12554872695346786,1.3041428571428573,0.11233804669253365,1.1022333333333332,0.13536436836266116,0.07022375064330365,221.0,31.571428571428573,930.0,31.0,2,12,0.0,1.0805714285714285,AUG | Condemned (Factory New),AUG | Condemned (Factory New),0,0
2015-12-10,AUG | Condemned (Factory New),1.067,1.067,29.0,1.282,1.139,1.008,-0.16770670826833078,-0.06321334503950837,1.2938571428571428,0.12904199601173982,1.1041999999999998,0.13440620025380776,0.07706849083879638,213.0,30.428571428571427,928.0,30.933333333333334,3,12,0.0,1.095142857142857,AUG | Condemned (Factory New),AUG | Condemned (Factory New),0,0
2015-12-11,AUG | Condemned (Factory New),1.181,1.181,39.0,1.067,1.226,0.978,0.1068416119962512,-0.036704730831973786,1.2874285714285716,0.13331258341941762,1.1109666666666662,0.13298483205071004,0.07889835568971904,223.0,31.857142857142858,940.0,31.333333333333332,4,12,0.0,1.1021428571428573,AUG | Condemned (Factory New),AUG | Condemned (Factory New),0,0
