date,item_name,median_price,steam_price_ffill7,volume,p_lag1,p_lag7,p_lag30,ret_1,ret_7,roll_mean_7,roll_std_7,roll_mean_30,roll_std_30,roll_vol_30,vol_sum_7,vol_mean_7,vol_sum_30,vol_mean_30,dow,month_num,gap_days,y_avg_7d_fwd,base_item,base_family,is_stattrak,is_souvenir
2017-11-01,AK-47 | Cartel (Factory New),5.378,5.378,55.0,5.476,5.972,5.844,-0.01789627465303134,-0.09946416610850639,5.5644285714285715,0.15333144039056348,5.7987,0.18169684458826832,0.029363865191752724,400.0,57.142857142857146,1638.0,54.6,2,11,0.0,5.567428571428572,AK-47 | Cartel (Factory New),AK-47 | Cartel (Factory New),0,0
2017-11-07,StatTrak™ G3SG1 | Hunter (Battle-Scarred),0.232,0.232,31.0,0.198,0.208,0.308,0.1717171717171717,0.11538461538461542,0.20428571428571432,0.012713483120735425,0.24316666666666673,0.033799490462957514,0.060361107563220606,237.0,33.857142857142854,914.0,30.466666666666665,1,11,0.0,0.22828571428571426,StatTrak™ G3SG1 | Hunter (Battle-Scarred),StatTrak™ G3SG1 | Hunter (Battle-Scarred),1,0
2017-11-08,StatTrak™ G3SG1 | Hunter (Battle-Scarred),0.187,0.187,21.0,0.232,0.187,0.302,-0.19396551724137934,0.0,0.20428571428571432,0.012713483120735425,0.23933333333333343,0.0334288631109239,0.06901210765283887,227.0,32.42857142857143,910.0,30.333333333333332,2,11,0.0,0.23542857142857146,StatTrak™ G3SG1 | Hunter (Battle-Scarred),StatTrak™ G3SG1 | Hunter (Battle-Scarred),1,0
2017-11-09,StatTrak™ G3SG1 | Hunter (Battle-Scarred),0.197,0.197,34.0,0.187,0.206,0.318,0.053475935828877,-0.043689320388349384,0.203,0.012928374110570021,0.23530000000000006,0.03089784242737131,0.06902806347825752,232.0,33.142857142857146,918.0,30.6,3,11,0.0,0.24071428571428571,StatTrak™ G3SG1 | Hunter (Battle-Scarred),StatTrak™ G3SG1 | Hunter (Battle-Scarred),1,0
2017-11-10,StatTrak™ G3SG1 | Hunter (Battle-Scarred),0.185,0.185,24.0,0.197,0.201,0.312,-0.06091370558375642,-0.07960199004975133,0.20071428571428576,0.01440946401019915,0.23106666666666673,0.028722735864738853,0.06954973948784947,229.0,32.714285714285715,923.0,30.766666666666666,4,11,0.0,0.24614285714285714,StatTrak™ G3SG1 | Hunter (Battle-Scarred),StatTrak™ G3SG1 | Hunter (Battle-Scarred),1,0
2017-11-11,StatTrak™ G3SG1 | Hunter (Battle-Scarred),0.192,0.192,28.0,0.185,0.201,0.289,0.037837837837837895,-0.04477611940298509,0.19942857142857146,0.014724684259114431,0.22783333333333336,0.027450662813289024,0.06928197811946785,225.0,32.142857142857146,934.0,31.133333333333333,5,11,0.0,0.2492857142857143,StatTrak™ G3SG1 | Hunter (Battle-Scarred),StatTrak™ G3SG1 | Hunter (Battle-Scarred),1,0
2017-11-12,StatTrak™ G3SG1 | Hunter (Battle-Scarred),0.191,0.191,41.0,0.192,0.205,0.272,-0.00520833333333337,-0.06829268292682922,0.19742857142857145,0.014782780937458894,0.22513333333333338,0.026952715798020967,0.06871662526698462,212.0,30.285714285714285,952.0,31.733333333333334,6,11,0.0,0.2517142857142857,StatTrak™ G3SG1 | Hunter (Battle-Scarred),StatTrak™ G3SG1 | Hunter (Battle-Scarred),1,0
2017-11-13,StatTrak™ G3SG1 | Hunter (Battle-Scarred),0.188,0.188,31.0,0.191,0.198,0.28,-0.015706806282722474,-0.0505050505050505,0.196,0.01513746534737098,0.2220666666666667,0.02574222644260248,0.06834575438191305,210.0,30.0,948.0,31.6,0,11,0.0,0.2515714285714286,StatTrak™ G3SG1 | Hunter (Battle-Scarred),StatTrak™ G3SG1 | Hunter (Battle-Scarred),1,0
2017-11-14,StatTrak™ G3SG1 | Hunter (Battle-Scarred),0.19,0.19,24.0,0.188,0.232,0.268,0.010638297872340496,-0.18103448275862077,0.18999999999999997,0.0036253078686998663,0.21946666666666667,0.024896764626932726,0.06818375121364241,203.0,29.0,942.0,31.4,1,11,0.0,0.25085714285714283,StatTrak™ G3SG1 | Hunter (Battle-Scarred),StatTrak™ G3SG1 | Hunter (Battle-Scarred),1,0
2017-11-15,StatTrak™ G3SG1 | Hunter (Battle-Scarred),0.192,0.192,26.0,0.19,0.187,0.23,0.010526315789473717,0.02673796791443861,0.1907142857142857,0.0034522988495984523,0.2182,0.025292159522929892,0.06362652359904418,208.0,29.714285714285715,944.0,31.466666666666665,2,11,0.0,0.24828571428571425,StatTrak™ G3SG1 | Hunter (Battle-Scarred),StatTrak™ G3SG1 | Hunter (Battle-Scarred),1,0
2017-11-16,StatTrak™ G3SG1 | Hunter (Battle-Scarred),0.192,0.192,25.0,0.192,0.197,0.24,0.0,-0.025380710659898553,0.18999999999999997,0.00244948974278318,0.21660000000000004,0.02538056999622611,0.06302226306099722,199.0,28.428571428571427,941.0,31.366666666666667,3,11,0.0,0.24428571428571427,StatTrak™ G3SG1 | Hunter (Battle-Scarred),StatTrak™ G3SG1 | Hunter (Battle-Scarred),1,0
2017-11-17,StatTrak™ G3SG1 | Hunter (Battle-Scarred),0.182,0.182,27.0,0.192,0.185,0.242,-0.05208333333333337,-0.016216216216216273,0.18957142857142853,0.003374574803147922,0.21460000000000004,0.025662683673640475,0.06351500613866018,202.0,28.857142857142858,944.0,31.466666666666665,4,11,0.0,0.2447142857142857,StatTrak™ G3SG1 | Hunter (Battle-Scarred),StatTrak™ G3SG1 | Hunter (Battle-Scarred),1,0
2017-11-18,StatTrak™ G3SG1 | Hunter (Battle-Scarred),0.188,0.188,34.0,0.182,0.192,0.235,0.03296703296703307,-0.02083333333333337,0.18899999999999997,0.003251373336211729,0.21303333333333335,0.025803724967961936,0.06378698004367085,208.0,29.714285714285715,935.0,31.166666666666668,5,11,0.0,0.248,StatTrak™ G3SG1 | Hunter (Battle-Scarred),StatTrak™ G3SG1 | Hunter (Battle-Scarred),1,0
2017-11-19,StatTrak™ G3SG1 | Hunter (Battle-Scarred),0.183,0.183,40.0,0.188,0.191,0.241,-0.02659574468085113,-0.041884816753926746,0.18785714285714286,0.003719776161797585,0.2111,0.02580871945680374,0.06363218485690854,207.0,29.571428571428573,946.0,31.533333333333335,6,11,0.0,0.2524285714285714,StatTrak™ G3SG1 | Hunter (Battle-Scarred),StatTrak™ G3SG1 | Hunter (Battle-Scarred),1,0
2017-11-20,StatTrak™ G3SG1 | Hunter (Battle-Scarred),0.189,0.189,36.0,0.183,0.188,0.257,0.032786885245901676,0.005319148936170137,0.188,0.0037416573867739447,0.20883333333333332,0.024637482735773868,0.06261676451956665,212.0,30.285714285714285,940.0,31.333333333333332,0,11,0.0,0.2601428571428571,StatTrak™ G3SG1 | Hunter (Battle-Scarred),StatTrak™ G3SG1 | Hunter (Battle-Scarred),1,0
2017-11-21,StatTrak™ G3SG1 | Hunter (Battle-Scarred),0.196,0.196,36.0,0.189,0.19,0.265,0.03703703703703698,0.03157894736842115,0.18885714285714286,0.00467297920965604,0.20653333333333335,0.02240644748479528,0.06274929920045016,224.0,32.0,938.0,31.266666666666666,1,11,0.0,0.27014285714285713,StatTrak™ G3SG1 | Hunter (Battle-Scarred),StatTrak™ G3SG1 | Hunter (Battle-Scarred),1,0
2017-11-22,StatTrak™ G3SG1 | Hunter (Battle-Scarred),0.163,0.163,16.0,0.196,0.192,0.258,-0.16836734693877553,-0.15104166666666663,0.18471428571428575,0.009938586931957764,0.2033666666666667,0.021607843226219708,0.06900030575701113,214.0,30.571428571428573,915.0,30.5,2,11,0.0,0.2812857142857143,StatTrak™ G3SG1 | Hunter (Battle-Scarred),StatTrak™ G3SG1 | Hunter (Battle-Scarred),1,0
2017-11-23,StatTrak™ G3SG1 | Hunter (Battle-Scarred),0.165,0.165,21.0,0.163,0.192,0.258,0.012269938650306678,-0.140625,0.18085714285714286,0.011482017884234353,0.2002666666666667,0.020170826017350457,0.06911083419413366,210.0,30.0,911.0,30.366666666666667,3,11,0.0,0.29157142857142854,StatTrak™ G3SG1 | Hunter (Battle-Scarred),StatTrak™ G3SG1 | Hunter (Battle-Scarred),1,0
2017-11-24,StatTrak™ G3SG1 | Hunter (Battle-Scarred),0.171,0.171,14.0,0.165,0.182,0.247,0.036363636363636376,-0.060439560439560336,0.1792857142857143,0.011960820393676843,0.19773333333333337,0.018873143764501863,0.06941003891978781,197.0,28.142857142857142,900.0,30.0,4,11,0.0,0.29728571428571426,StatTrak™ G3SG1 | Hunter (Battle-Scarred),StatTrak™ G3SG1 | Hunter (Battle-Scarred),1,0
2017-11-25,StatTrak™ G3SG1 | Hunter (Battle-Scarred),0.16,0.16,27.0,0.171,0.188,0.236,-0.06432748538011701,-0.14893617021276595,0.1752857142857143,0.013013336957733407,0.1952,0.018666190470116462,0.06983091720155744,190.0,27.142857142857142,910.0,30.333333333333332,5,11,0.0,0.30414285714285716,StatTrak™ G3SG1 | Hunter (Battle-Scarred),StatTrak™ G3SG1 | Hunter (Battle-Scarred),1,0
2017-11-26,StatTrak™ G3SG1 | Hunter (Battle-Scarred),0.178,0.178,24.0,0.16,0.183,0.224,0.11249999999999982,-0.02732240437158473,0.17457142857142857,0.012703848043094691,0.19366666666666668,0.01811874413111706,0.07276742707064722,174.0,24.857142857142858,907.0,30.233333333333334,6,11,0.0,0.3132857142857143,StatTrak™ G3SG1 | Hunter (Battle-Scarred),StatTrak™ G3SG1 | Hunter (Battle-Scarred),1,0
2017-11-27,StatTrak™ G3SG1 | Hunter (Battle-Scarred),0.152,0.152,21.0,0.178,0.189,0.235,-0.1460674157303371,-0.1957671957671958,0.1692857142857143,0.01328494621435734,0.19090000000000004,0.01793200118967949,0.07628743238214347,159.0,22.714285714285715,888.0,29.6,0,11,0.0,0.3191428571428571,StatTrak™ G3SG1 | Hunter (Battle-Scarred),StatTrak™ G3SG1 | Hunter (Battle-Scarred),1,0
2017-11-28,StatTrak™ G3SG1 | Hunter (Battle-Scarred),0.156,0.156,19.0,0.152,0.196,0.227,0.026315789473684292,-0.20408163265306123,0.16357142857142856,0.008191583535332256,0.18853333333333336,0.01769507150467484,0.07645972542835111,142.0,20.285714285714285,874.0,29.133333333333333,1,11,0.0,0.32071428571428573,StatTrak™ G3SG1 | Hunter (Battle-Scarred),StatTrak™ G3SG1 | Hunter (Battle-Scarred),1,0
2017-11-29,StatTrak™ G3SG1 | Hunter (Battle-Scarred),0.157,0.157,27.0,0.156,0.163,0.221,0.0064102564102563875,-0.036809815950920255,0.16271428571428573,0.008514093957572194,0.1864,0.01750923565817004,0.07644310885439826,153.0,21.857142857142858,874.0,29.133333333333333,2,11,0.0,0.3221428571428571,StatTrak™ G3SG1 | Hunter (Battle-Scarred),StatTrak™ G3SG1 | Hunter (Battle-Scarred),1,0
2017-11-30,StatTrak™ G3SG1 | Hunter (Battle-Scarred),0.151,0.151,23.0,0.157,0.165,0.208,-0.03821656050955413,-0.08484848484848495,0.16071428571428573,0.009345958419312073,0.18450000000000003,0.01814341019029591,0.076077768618802,155.0,22.142857142857142,856.0,28.533333333333335,3,11,0.0,0.32628571428571435,StatTrak™ G3SG1 | Hunter (Battle-Scarred),StatTrak™ G3SG1 | Hunter (Battle-Scarred),1,0
2017-11-01,StatTrak™ G3SG1 | Hunter (Field-Tested),0.259,0.259,60.0,0.269,0.276,0.385,-0.03717472118959109,-0.061594202898550776,0.26271428571428573,0.005774680837545073,0.31986666666666663,0.047245975725158026,0.041438408902864966,402.0,57.42857142857143,1648.0,54.93333333333333,2,11,0.0,0.2695714285714286,StatTrak™ G3SG1 | Hunter (Field-Tested),StatTrak™ G3SG1 | Hunter (Field-Tested),1,0
2017-11-02,StatTrak™ G3SG1 | Hunter (Field-Tested),0.299,0.299,55.0,0.259,0.261,0.388,0.15444015444015435,0.14559386973180066,0.2681428571428571,0.013840195822608982,0.3168999999999999,0.045641611131364175,0.05105142324611693,417.0,59.57142857142857,1647.0,54.9,3,11,0.0,0.2711428571428572,StatTrak™ G3SG1 | Hunter (Field-Tested),StatTrak™ G3SG1 | Hunter (Field-Tested),1,0
2017-11-03,StatTrak™ G3SG1 | Hunter (Field-Tested),0.275,0.275,69.0,0.299,0.266,0.409,-0.08026755852842793,0.03383458646616555,0.2694285714285714,0.013998542198152965,0.3124333333333333,0.042883317139522786,0.05135321867861409,450.0,64.28571428571429,1671.0,55.7,4,11,0.0,0.2722857142857143,StatTrak™ G3SG1 | Hunter (Field-Tested),StatTrak™ G3SG1 | Hunter (Field-Tested),1,0
2017-11-04,StatTrak™ G3SG1 | Hunter (Field-Tested),0.271,0.271,80.0,0.275,0.251,0.383,-0.014545454545454528,0.07968127490039856,0.27228571428571424,0.011816626128520117,0.30870000000000003,0.04142796961796059,0.05045394804527155,454.0,64.85714285714286,1690.0,56.333333333333336,5,11,0.0,0.26942857142857146,StatTrak™ G3SG1 | Hunter (Field-Tested),StatTrak™ G3SG1 | Hunter (Field-Tested),1,0
2017-11-05,StatTrak™ G3SG1 | Hunter (Field-Tested),0.259,0.259,84.0,0.271,0.267,0.38,-0.04428044280442811,-0.029962546816479474,0.2711428571428571,0.012631350696111763,0.3046666666666667,0.04016078795154408,0.05081914523007297,457.0,65.28571428571429,1721.0,57.36666666666667,6,11,0.0,0.2681428571428571,StatTrak™ G3SG1 | Hunter (Field-Tested),StatTrak™ G3SG1 | Hunter (Field-Tested),1,0
2017-11-06,StatTrak™ G3SG1 | Hunter (Field-Tested),0.255,0.255,70.0,0.259,0.266,0.391,-0.015444015444015413,-0.0413533834586467,0.2695714285714285,0.013803282661921325,0.30013333333333336,0.037763945179967034,0.05026479813348107,468.0,66.85714285714286,1717.0,57.233333333333334,0,11,0.0,0.26271428571428573,StatTrak™ G3SG1 | Hunter (Field-Tested),StatTrak™ G3SG1 | Hunter (Field-Tested),1,0
2017-11-07,StatTrak™ G3SG1 | Hunter (Field-Tested),0.246,0.246,55.0,0.255,0.269,0.369,-0.03529411764705881,-0.08550185873605953,0.2662857142857143,0.016095378979377774,0.2960333333333335,0.036727358860785084,0.0498008304399364,473.0,67.57142857142857,1727.0,57.56666666666667,1,11,0.0,0.2651428571428572,StatTrak™ G3SG1 | Hunter (Field-Tested),StatTrak™ G3SG1 | Hunter (Field-Tested),1,0
2017-11-08,StatTrak™ G3SG1 | Hunter (Field-Tested),0.257,0.257,53.0,0.246,0.259,0.357,0.04471544715447151,-0.007722007722007707,0.266,0.016239282179772777,0.29270000000000007,0.03556229276448112,0.050673778476534204,466.0,66.57142857142857,1731.0,57.7,2,11,0.0,0.26757142857142857,StatTrak™ G3SG1 | Hunter (Field-Tested),StatTrak™ G3SG1 | Hunter (Field-Tested),1,0
2017-11-09,StatTrak™ G3SG1 | Hunter (Field-Tested),0.248,0.248,52.0,0.257,0.299,0.372,-0.035019455252918275,-0.1705685618729097,0.25871428571428573,0.010067121672827362,0.28856666666666675,0.033235205564113614,0.04993709624262357,463.0,66.14285714285714,1727.0,57.56666666666667,3,11,0.0,0.26857142857142857,StatTrak™ G3SG1 | Hunter (Field-Tested),StatTrak™ G3SG1 | Hunter (Field-Tested),1,0
2017-11-10,StatTrak™ G3SG1 | Hunter (Field-Tested),0.247,0.247,61.0,0.248,0.275,0.348,-0.0040322580645161255,-0.10181818181818192,0.2547142857142858,0.008189091798838014,0.2852,0.03214176929376062,0.04899702898035204,455.0,65.0,1734.0,57.8,4,11,0.0,0.2717142857142857,StatTrak™ G3SG1 | Hunter (Field-Tested),StatTrak™ G3SG1 | Hunter (Field-Tested),1,0
2017-11-11,StatTrak™ G3SG1 | Hunter (Field-Tested),0.227,0.227,79.0,0.247,0.271,0.335,-0.08097165991902833,-0.16236162361623618,0.24842857142857144,0.009969340755638802,0.28160000000000013,0.03240946363847037,0.050407980264945716,454.0,64.85714285714286,1772.0,59.06666666666667,5,11,0.0,0.2774285714285714,StatTrak™ G3SG1 | Hunter (Field-Tested),StatTrak™ G3SG1 | Hunter (Field-Tested),1,0
2017-11-12,StatTrak™ G3SG1 | Hunter (Field-Tested),0.248,0.248,85.0,0.227,0.259,0.331,0.09251101321585908,-0.0424710424710425,0.24685714285714289,0.008998866141727783,0.2788333333333333,0.031607049143435643,0.053763587478250885,455.0,65.0,1810.0,60.333333333333336,6,11,0.0,0.28185714285714286,StatTrak™ G3SG1 | Hunter (Field-Tested),StatTrak™ G3SG1 | Hunter (Field-Tested),1,0
2017-11-13,StatTrak™ G3SG1 | Hunter (Field-Tested),0.263,0.263,44.0,0.248,0.255,0.36,0.06048387096774199,0.031372549019607954,0.24800000000000003,0.01036477551269546,0.27560000000000007,0.02788021998956727,0.05235453299961634,429.0,61.285714285714285,1791.0,59.7,0,11,0.0,0.28814285714285715,StatTrak™ G3SG1 | Hunter (Field-Tested),StatTrak™ G3SG1 | Hunter (Field-Tested),1,0
2017-11-14,StatTrak™ G3SG1 | Hunter (Field-Tested),0.252,0.252,56.0,0.263,0.246,0.354,-0.041825095057034245,0.024390243902439046,0.24885714285714283,0.010411924090450629,0.27220000000000005,0.024071283029092293,0.052669924981564364,430.0,61.42857142857143,1792.0,59.733333333333334,1,11,0.0,0.29357142857142854,StatTrak™ G3SG1 | Hunter (Field-Tested),StatTrak™ G3SG1 | Hunter (Field-Tested),1,0
2017-11-15,StatTrak™ G3SG1 | Hunter (Field-Tested),0.278,0.278,57.0,0.252,0.257,0.337,0.10317460317460325,0.08171206225680949,0.2518571428571429,0.014534968390830754,0.2702333333333334,0.02089766068779523,0.05591630269761576,434.0,62.0,1779.0,59.3,2,11,0.0,0.29728571428571426,StatTrak™ G3SG1 | Hunter (Field-Tested),StatTrak™ G3SG1 | Hunter (Field-Tested),1,0
2017-11-16,StatTrak™ G3SG1 | Hunter (Field-Tested),0.271,0.271,65.0,0.278,0.248,0.312,-0.02517985611510798,0.092741935483871,0.25514285714285717,0.015833315431425618,0.2688666666666667,0.019409161639688494,0.05456726806808459,447.0,63.857142857142854,1806.0,60.2,3,11,0.0,0.30642857142857144,StatTrak™ G3SG1 | Hunter (Field-Tested),StatTrak™ G3SG1 | Hunter (Field-Tested),1,0
2017-11-17,StatTrak™ G3SG1 | Hunter (Field-Tested),0.265,0.265,54.0,0.271,0.247,0.314,-0.022140221402214055,0.07287449392712553,0.25771428571428573,0.01576355911329569,0.2672333333333333,0.017511297940345692,0.05463953741863615,440.0,62.857142857142854,1807.0,60.233333333333334,4,11,0.0,0.3157142857142857,StatTrak™ G3SG1 | Hunter (Field-Tested),StatTrak™ G3SG1 | Hunter (Field-Tested),1,0
2017-11-18,StatTrak™ G3SG1 | Hunter (Field-Tested),0.264,0.264,70.0,0.265,0.227,0.305,-0.0037735849056603765,0.16299559471365632,0.263,0.009561828874675158,0.26586666666666664,0.01604936828109512,0.05445034810076768,431.0,61.57142857142857,1827.0,60.9,5,11,0.0,0.32557142857142857,StatTrak™ G3SG1 | Hunter (Field-Tested),StatTrak™ G3SG1 | Hunter (Field-Tested),1,0
2017-11-19,StatTrak™ G3SG1 | Hunter (Field-Tested),0.25,0.25,56.0,0.264,0.248,0.297,-0.053030303030303094,0.008064516129032251,0.2632857142857143,0.009129454462097411,0.2643,0.015205591076969019,0.05503488058069054,402.0,57.42857142857143,1839.0,61.3,6,11,0.0,0.3304285714285714,StatTrak™ G3SG1 | Hunter (Field-Tested),StatTrak™ G3SG1 | Hunter (Field-Tested),1,0
2017-11-20,StatTrak™ G3SG1 | Hunter (Field-Tested),0.241,0.241,67.0,0.25,0.263,0.291,-0.03600000000000003,-0.08365019011406849,0.2601428571428572,0.012016994768464634,0.2626333333333333,0.014925332678220464,0.055260041093988174,425.0,60.714285714285715,1850.0,61.666666666666664,0,11,0.0,0.3347142857142857,StatTrak™ G3SG1 | Hunter (Field-Tested),StatTrak™ G3SG1 | Hunter (Field-Tested),1,0
2017-11-21,StatTrak™ G3SG1 | Hunter (Field-Tested),0.239,0.239,43.0,0.241,0.252,0.289,-0.008298755186721962,-0.051587301587301626,0.2582857142857143,0.013976656924154307,0.2609666666666666,0.014677609554086875,0.055262429917579556,412.0,58.857142857142854,1832.0,61.06666666666667,1,11,0.0,0.3395714285714285,StatTrak™ G3SG1 | Hunter (Field-Tested),StatTrak™ G3SG1 | Hunter (Field-Tested),1,0
2017-11-22,StatTrak™ G3SG1 | Hunter (Field-Tested),0.229,0.229,87.0,0.239,0.278,0.273,-0.041841004184100306,-0.1762589928057554,0.2512857142857143,0.014606400609852875,0.25949999999999995,0.015572946627618893,0.05490241239673369,442.0,63.142857142857146,1870.0,62.333333333333336,2,11,0.0,0.34814285714285714,StatTrak™ G3SG1 | Hunter (Field-Tested),StatTrak™ G3SG1 | Hunter (Field-Tested),1,0
2017-11-23,StatTrak™ G3SG1 | Hunter (Field-Tested),0.236,0.236,56.0,0.229,0.271,0.286,0.03056768558951961,-0.12915129151291527,0.24628571428571427,0.012892016197346838,0.2578333333333333,0.015321190844346565,0.05444751161193578,433.0,61.857142857142854,1844.0,61.46666666666667,3,11,0.0,0.351,StatTrak™ G3SG1 | Hunter (Field-Tested),StatTrak™ G3SG1 | Hunter (Field-Tested),1,0
2017-11-24,StatTrak™ G3SG1 | Hunter (Field-Tested),0.215,0.215,63.0,0.236,0.265,0.276,-0.08898305084745761,-0.18867924528301894,0.23914285714285716,0.014317108361562917,0.25579999999999997,0.016755894485225197,0.05627295134013207,442.0,63.142857142857146,1863.0,62.1,4,11,0.0,0.3531428571428571,StatTrak™ G3SG1 | Hunter (Field-Tested),StatTrak™ G3SG1 | Hunter (Field-Tested),1,0
2017-11-25,StatTrak™ G3SG1 | Hunter (Field-Tested),0.198,0.198,48.0,0.215,0.264,0.261,-0.07906976744186045,-0.25,0.2297142857142857,0.01642049490914401,0.2537,0.019667485858644976,0.057138298320246576,420.0,60.0,1871.0,62.36666666666667,5,11,0.0,0.3575714285714286,StatTrak™ G3SG1 | Hunter (Field-Tested),StatTrak™ G3SG1 | Hunter (Field-Tested),1,0
2017-11-26,StatTrak™ G3SG1 | Hunter (Field-Tested),0.202,0.202,73.0,0.198,0.25,0.266,0.02020202020202011,-0.19199999999999995,0.22285714285714284,0.01653937787246434,0.2515666666666666,0.021594263641583667,0.0571548991457383,437.0,62.42857142857143,1908.0,63.6,6,11,0.0,0.3645714285714286,StatTrak™ G3SG1 | Hunter (Field-Tested),StatTrak™ G3SG1 | Hunter (Field-Tested),1,0
2017-11-27,StatTrak™ G3SG1 | Hunter (Field-Tested),0.179,0.179,50.0,0.202,0.241,0.251,-0.11386138613861396,-0.2572614107883817,0.214,0.020563490531938948,0.2491666666666666,0.025220472283885218,0.05966803693027311,420.0,60.0,1882.0,62.733333333333334,0,11,0.0,0.37142857142857144,StatTrak™ G3SG1 | Hunter (Field-Tested),StatTrak™ G3SG1 | Hunter (Field-Tested),1,0
2017-11-28,StatTrak™ G3SG1 | Hunter (Field-Tested),0.191,0.191,49.0,0.179,0.239,0.267,0.06703910614525155,-0.20083682008368198,0.20714285714285713,0.01902951520611053,0.2466333333333333,0.027052397716694588,0.05980551390170574,426.0,60.857142857142854,1850.0,61.666666666666664,1,11,0.0,0.38014285714285706,StatTrak™ G3SG1 | Hunter (Field-Tested),StatTrak™ G3SG1 | Hunter (Field-Tested),1,0
2017-11-29,StatTrak™ G3SG1 | Hunter (Field-Tested),0.188,0.188,76.0,0.191,0.229,0.266,-0.015706806282722474,-0.17903930131004375,0.2012857142857143,0.017661210812029243,0.24403333333333327,0.028760486010419847,0.05980672174970713,415.0,59.285714285714285,1867.0,62.233333333333334,2,11,0.0,0.3824285714285714,StatTrak™ G3SG1 | Hunter (Field-Tested),StatTrak™ G3SG1 | Hunter (Field-Tested),1,0
2017-11-30,StatTrak™ G3SG1 | Hunter (Field-Tested),0.174,0.174,37.0,0.188,0.236,0.269,-0.07446808510638303,-0.2627118644067796,0.19242857142857142,0.012948879078428188,0.24086666666666665,0.03098142812862069,0.06077484958427687,396.0,56.57142857142857,1854.0,61.8,3,11,0.0,0.38642857142857145,StatTrak™ G3SG1 | Hunter (Field-Tested),StatTrak™ G3SG1 | Hunter (Field-Tested),1,0
2017-11-01,StatTrak™ G3SG1 | Murky (Factory New),0.831,0.831,9.0,0.713,0.804,0.836,0.16549789621318367,0.033582089552238736,0.7687142857142858,0.033660974800052895,0.7952,0.05710831813317568,0.08266361139053621,80.0,11.428571428571429,358.0,11.933333333333334,2,11,0.0,0.7842857142857141,StatTrak™ G3SG1 | Murky (Factory New),StatTrak™ G3SG1 | Murky (Factory New),1,0
2017-11-02,StatTrak™ G3SG1 | Murky (Factory New),0.887,0.887,3.0,0.831,0.79,1.006,0.06738868832731648,0.12278481012658227,0.7825714285714286,0.05361997800089372,0.7912333333333333,0.04522512821675824,0.0749351744334474,78.0,11.142857142857142,352.0,11.733333333333333,3,11,0.0,0.783,StatTrak™ G3SG1 | Murky (Factory New),StatTrak™ G3SG1 | Murky (Factory New),1,0
2017-11-03,StatTrak™ G3SG1 | Murky (Factory New),0.775,0.775,10.0,0.887,0.747,0.776,-0.12626832018038325,0.03748326639892907,0.7865714285714286,0.0518317529343249,0.7912,0.04523671075575677,0.06634321340003138,79.0,11.285714285714286,348.0,11.6,4,11,0.0,0.7797142857142857,StatTrak™ G3SG1 | Murky (Factory New),StatTrak™ G3SG1 | Murky (Factory New),1,0
2017-11-04,StatTrak™ G3SG1 | Murky (Factory New),0.716,0.716,6.0,0.775,0.764,0.825,-0.07612903225806456,-0.06282722513089012,0.7797142857142857,0.05725560305885053,0.7875666666666667,0.046728780092025614,0.066783288297682,74.0,10.571428571428571,347.0,11.566666666666666,5,11,0.0,0.7865714285714286,StatTrak™ G3SG1 | Murky (Factory New),StatTrak™ G3SG1 | Murky (Factory New),1,0
2017-11-05,StatTrak™ G3SG1 | Murky (Factory New),0.791,0.791,12.0,0.716,0.768,0.802,0.10474860335195535,0.02994791666666674,0.783,0.05714892824891821,0.7872000000000001,0.04665718951387164,0.06929961032244733,72.0,10.285714285714286,352.0,11.733333333333333,6,11,0.0,0.7825714285714286,StatTrak™ G3SG1 | Murky (Factory New),StatTrak™ G3SG1 | Murky (Factory New),1,0
2017-11-06,StatTrak™ G3SG1 | Murky (Factory New),0.777,0.777,15.0,0.791,0.768,0.722,-0.017699115044247815,0.01171875,0.7842857142857144,0.056897688342985524,0.7890333333333335,0.045114286970857564,0.06680746745904832,71.0,10.142857142857142,350.0,11.666666666666666,0,11,0.0,0.7687142857142858,StatTrak™ G3SG1 | Murky (Factory New),StatTrak™ G3SG1 | Murky (Factory New),1,0
2017-11-07,StatTrak™ G3SG1 | Murky (Factory New),0.863,0.863,7.0,0.777,0.713,0.807,0.11068211068211053,0.2103786816269284,0.8057142857142855,0.054197296415739324,0.7909000000000002,0.046940636268944354,0.06642077007058092,62.0,8.857142857142858,354.0,11.8,1,11,0.0,0.7648571428571429,StatTrak™ G3SG1 | Murky (Factory New),StatTrak™ G3SG1 | Murky (Factory New),1,0
2017-11-08,StatTrak™ G3SG1 | Murky (Factory New),0.851,0.851,4.0,0.863,0.831,0.743,-0.01390498261877171,0.024067388688327362,0.8085714285714286,0.055953698059472465,0.7945,0.04726926415053796,0.06468773414996384,57.0,8.142857142857142,347.0,11.566666666666666,2,11,0.0,0.79,StatTrak™ G3SG1 | Murky (Factory New),StatTrak™ G3SG1 | Murky (Factory New),1,0
2017-11-09,StatTrak™ G3SG1 | Murky (Factory New),0.759,0.759,8.0,0.851,0.887,0.745,-0.10810810810810811,-0.14430665163472378,0.7902857142857143,0.047631664995085796,0.7949666666666668,0.04684547885216767,0.06788911336623554,62.0,8.857142857142858,349.0,11.633333333333333,3,11,0.0,0.7945714285714286,StatTrak™ G3SG1 | Murky (Factory New),StatTrak™ G3SG1 | Murky (Factory New),1,0
