date,item_name,median_price,steam_price_ffill7,volume,p_lag1,p_lag7,p_lag30,ret_1,ret_7,roll_mean_7,roll_std_7,roll_mean_30,roll_std_30,roll_vol_30,vol_sum_7,vol_mean_7,vol_sum_30,vol_mean_30,dow,month_num,gap_days,y_avg_7d_fwd,base_item,base_family,is_stattrak,is_souvenir
2016-03-01,AK-47 | Cartel (Factory New),3.611,3.611,220.0,3.556,3.593,3.545,0.015466816647919046,0.005009741163373382,3.5535714285714293,0.04480706941307093,3.4281666666666664,0.20756060694543066,0.04281776131807627,1797.0,256.7142857142857,8065.0,268.8333333333333,1,3,0.0,3.5602857142857145,AK-47 | Cartel (Factory New),AK-47 | Cartel (Factory New),0,0
2016-03-21,DreamHack Cluj-Napoca 2015 Cache Souvenir Package,6.516,6.516,5.0,6.305,7.268,6.156,0.033465503568596455,-0.10346725371491472,6.9192857142857145,0.3979948722877557,6.808933333333332,0.3022814288411087,0.04395258932826669,66.0,9.428571428571429,454.0,15.133333333333333,0,3,0.0,6.814142857142857,DreamHack Cluj-Napoca 2015 Cache Souvenir Package,DreamHack Cluj-Napoca 2015 Cache Souvenir Package,0,0
2016-03-22,DreamHack Cluj-Napoca 2015 Cache Souvenir Package,6.57,6.57,11.0,6.516,7.265,6.202,0.008287292817679592,-0.09566414315209903,6.819999999999999,0.3858715552393791,6.821199999999999,0.28433717074393683,0.04395567243984464,54.0,7.714285714285714,439.0,14.633333333333333,1,3,0.0,6.726999999999999,DreamHack Cluj-Napoca 2015 Cache Souvenir Package,DreamHack Cluj-Napoca 2015 Cache Souvenir Package,0,0
2016-03-23,DreamHack Cluj-Napoca 2015 Cache Souvenir Package,6.593,6.593,10.0,6.57,7.256,6.619,0.003500761035007516,-0.09137265711135611,6.725285714285714,0.346598868304852,6.820333333333331,0.28499103299733647,0.042304215437750474,52.0,7.428571428571429,397.0,13.233333333333333,2,3,0.0,6.740285714285714,DreamHack Cluj-Napoca 2015 Cache Souvenir Package,DreamHack Cluj-Napoca 2015 Cache Souvenir Package,0,0
2016-03-24,DreamHack Cluj-Napoca 2015 Cache Souvenir Package,6.709,6.709,21.0,6.593,7.426,7.011,0.017594418322463223,-0.09655265284136827,6.622857142857143,0.19883189494892312,6.810266666666665,0.2834077078854577,0.04102792734442973,63.0,9.0,406.0,13.533333333333333,3,3,0.0,6.669571428571429,DreamHack Cluj-Napoca 2015 Cache Souvenir Package,DreamHack Cluj-Napoca 2015 Cache Souvenir Package,0,0
2016-03-25,DreamHack Cluj-Napoca 2015 Cache Souvenir Package,6.794,6.794,21.0,6.709,6.654,6.781,0.012669548367864047,0.021039975954313173,6.642857142857143,0.2077975859693607,6.810699999999998,0.2833725639507114,0.04064864222941345,78.0,11.142857142857142,409.0,13.633333333333333,4,3,0.0,6.638714285714285,DreamHack Cluj-Napoca 2015 Cache Souvenir Package,DreamHack Cluj-Napoca 2015 Cache Souvenir Package,0,0
2016-03-26,DreamHack Cluj-Napoca 2015 Cache Souvenir Package,6.585,6.585,12.0,6.794,7.013,6.776,-0.030762437444804225,-0.061029516612006285,6.581714285714285,0.14264412689899117,6.804333333333332,0.2862120814283625,0.04104454375889075,84.0,12.0,407.0,13.566666666666666,5,3,0.0,6.682714285714286,DreamHack Cluj-Napoca 2015 Cache Souvenir Package,DreamHack Cluj-Napoca 2015 Cache Souvenir Package,0,0
2016-03-27,DreamHack Cluj-Napoca 2015 Cache Souvenir Package,6.633,6.633,17.0,6.585,6.305,6.88,0.007289293849658263,0.052022204599524224,6.628571428571429,0.0871138124899294,6.796099999999999,0.2874669082404675,0.040968908403792685,97.0,13.857142857142858,395.0,13.166666666666666,6,3,0.0,6.751142857142857,DreamHack Cluj-Napoca 2015 Cache Souvenir Package,DreamHack Cluj-Napoca 2015 Cache Souvenir Package,0,0
2016-03-28,DreamHack Cluj-Napoca 2015 Cache Souvenir Package,6.454,6.454,8.0,6.633,6.516,6.929,-0.02698628071762399,-0.009515039901780264,6.619714285714286,0.1002678046686034,6.780266666666667,0.29274368007221313,0.04121798055979003,100.0,14.285714285714286,391.0,13.033333333333333,0,3,0.0,6.692142857142856,DreamHack Cluj-Napoca 2015 Cache Souvenir Package,DreamHack Cluj-Napoca 2015 Cache Souvenir Package,0,0
2016-03-29,DreamHack Cluj-Napoca 2015 Cache Souvenir Package,6.477,6.477,10.0,6.454,6.57,6.783,0.003563681437868116,-0.014155251141552472,6.606428571428572,0.11150638308808929,6.770066666666668,0.297758731563362,0.04106497340449723,99.0,14.142857142857142,394.0,13.133333333333333,1,3,0.0,6.6657142857142855,DreamHack Cluj-Napoca 2015 Cache Souvenir Package,DreamHack Cluj-Napoca 2015 Cache Souvenir Package,0,0
2016-03-30,DreamHack Cluj-Napoca 2015 Cache Souvenir Package,6.199,6.199,8.0,6.477,6.593,6.879,-0.04292110545005412,-0.05976035188836648,6.550142857142857,0.18153191657307496,6.747400000000001,0.3140406130847835,0.04165173523509181,97.0,13.857142857142858,368.0,12.266666666666667,2,3,0.0,6.5762857142857145,DreamHack Cluj-Napoca 2015 Cache Souvenir Package,DreamHack Cluj-Napoca 2015 Cache Souvenir Package,0,0
2016-03-31,DreamHack Cluj-Napoca 2015 Cache Souvenir Package,7.038,7.038,7.0,6.199,6.709,6.784,0.13534441038877243,0.04903860485914446,6.597142857142856,0.24726586534187311,6.755866666666668,0.31830820843257496,0.04837400050066833,83.0,11.857142857142858,367.0,12.233333333333333,3,3,0.0,6.561142857142857,DreamHack Cluj-Napoca 2015 Cache Souvenir Package,DreamHack Cluj-Napoca 2015 Cache Souvenir Package,0,0
2016-03-01,Dual Berettas | Black Limba (Minimal Wear),0.555,0.555,27.0,0.492,0.544,0.567,0.128048780487805,0.020220588235294157,0.5522857142857143,0.04350275618760686,0.5659666666666666,0.06793500979285685,0.11207876903851063,148.0,21.142857142857142,637.0,21.233333333333334,1,3,0.0,0.598,Dual Berettas | Black Limba (Minimal Wear),Dual Berettas | Black Limba (Minimal Wear),0,0
2016-03-02,Dual Berettas | Black Limba (Minimal Wear),0.585,0.585,17.0,0.555,0.588,0.55,0.054054054054053946,-0.005102040816326481,0.5518571428571428,0.04316224729826674,0.5671333333333333,0.0679513224464559,0.11220404668504852,148.0,21.142857142857142,629.0,20.966666666666665,2,3,0.0,0.5802857142857142,Dual Berettas | Black Limba (Minimal Wear),Dual Berettas | Black Limba (Minimal Wear),0,0
2016-03-03,Dual Berettas | Black Limba (Minimal Wear),0.594,0.594,23.0,0.585,0.519,0.644,0.01538461538461533,0.1445086705202312,0.5625714285714285,0.04298457245789184,0.5654666666666668,0.06664619685740182,0.10809445765294233,153.0,21.857142857142858,624.0,20.8,3,3,0.0,0.5832857142857143,Dual Berettas | Black Limba (Minimal Wear),Dual Berettas | Black Limba (Minimal Wear),0,0
2016-03-04,Dual Berettas | Black Limba (Minimal Wear),0.633,0.633,12.0,0.594,0.539,0.795,0.06565656565656575,0.17439703153988861,0.576,0.047922556573824694,0.5600666666666666,0.05299429738712984,0.10000149444579619,148.0,21.142857142857142,620.0,20.666666666666668,4,3,0.0,0.576,Dual Berettas | Black Limba (Minimal Wear),Dual Berettas | Black Limba (Minimal Wear),0,0
2016-03-05,Dual Berettas | Black Limba (Minimal Wear),0.589,0.589,27.0,0.633,0.538,0.68,-0.06951026856240128,0.09479553903345717,0.5832857142857143,0.04540205875040811,0.5570333333333333,0.04845237065636956,0.09731166894904895,143.0,20.428571428571427,634.0,21.133333333333333,5,3,0.0,0.5625714285714286,Dual Berettas | Black Limba (Minimal Wear),Dual Berettas | Black Limba (Minimal Wear),0,0
2016-03-06,Dual Berettas | Black Limba (Minimal Wear),0.614,0.614,18.0,0.589,0.635,0.62,0.042444821731748794,-0.03307086614173227,0.5802857142857143,0.04248601210386538,0.5568333333333333,0.0482037919209221,0.09617756384075764,137.0,19.571428571428573,630.0,21.0,6,3,0.0,0.5518571428571429,Dual Berettas | Black Limba (Minimal Wear),Dual Berettas | Black Limba (Minimal Wear),0,0
2016-03-07,Dual Berettas | Black Limba (Minimal Wear),0.616,0.616,23.0,0.614,0.492,0.579,0.0032573289902280145,0.2520325203252032,0.598,0.023664319132398456,0.5580666666666666,0.049217837778142544,0.09528210517727463,147.0,21.0,632.0,21.066666666666666,0,3,0.0,0.5522857142857144,Dual Berettas | Black Limba (Minimal Wear),Dual Berettas | Black Limba (Minimal Wear),0,0
2016-03-08,Dual Berettas | Black Limba (Minimal Wear),0.582,0.582,15.0,0.616,0.555,0.597,-0.05519480519480524,0.048648648648648596,0.6018571428571429,0.017819961290871645,0.5575666666666668,0.04889490998276018,0.09580585112993345,135.0,19.285714285714285,614.0,20.466666666666665,1,3,0.0,0.5507142857142858,Dual Berettas | Black Limba (Minimal Wear),Dual Berettas | Black Limba (Minimal Wear),0,0
2016-03-09,Dual Berettas | Black Limba (Minimal Wear),0.523,0.523,16.0,0.582,0.585,0.599,-0.10137457044673526,-0.10598290598290594,0.593,0.03296751647997074,0.5550333333333334,0.04865078507988219,0.09765265822543076,134.0,19.142857142857142,617.0,20.566666666666666,2,3,0.0,0.5642857142857143,Dual Berettas | Black Limba (Minimal Wear),Dual Berettas | Black Limba (Minimal Wear),0,0
2016-03-10,Dual Berettas | Black Limba (Minimal Wear),0.586,0.586,9.0,0.523,0.594,0.504,0.12045889101338414,-0.013468013468013518,0.5918571428571429,0.033051598497883666,0.5577666666666666,0.04800602971386916,0.09532577514862328,120.0,17.142857142857142,617.0,20.566666666666666,3,3,0.0,0.5487142857142857,Dual Berettas | Black Limba (Minimal Wear),Dual Berettas | Black Limba (Minimal Wear),0,0
2016-03-11,Dual Berettas | Black Limba (Minimal Wear),0.607,0.607,27.0,0.586,0.633,0.506,0.03583617747440271,-0.041074249605055346,0.5881428571428572,0.029488150508435805,0.5611333333333334,0.047798698262144695,0.0954332781710373,135.0,19.285714285714285,628.0,20.933333333333334,4,3,0.0,0.5421428571428571,Dual Berettas | Black Limba (Minimal Wear),Dual Berettas | Black Limba (Minimal Wear),0,0
2016-03-12,Dual Berettas | Black Limba (Minimal Wear),0.647,0.647,12.0,0.607,0.589,0.506,0.0658978583196046,0.09847198641765709,0.5964285714285714,0.03599546456691114,0.5658333333333334,0.049061922324978476,0.09591701882706224,120.0,17.142857142857142,620.0,20.666666666666668,5,3,0.0,0.5255714285714286,Dual Berettas | Black Limba (Minimal Wear),Dual Berettas | Black Limba (Minimal Wear),0,0
2016-03-13,Dual Berettas | Black Limba (Minimal Wear),0.561,0.561,6.0,0.647,0.614,0.526,-0.13292117465224107,-0.08631921824104227,0.5888571428571429,0.03706144924862172,0.567,0.04851391552946432,0.0992627055103167,108.0,15.428571428571429,599.0,19.966666666666665,6,3,0.0,0.5261428571428571,Dual Berettas | Black Limba (Minimal Wear),Dual Berettas | Black Limba (Minimal Wear),0,0
2016-03-14,Dual Berettas | Black Limba (Minimal Wear),0.689,0.689,34.0,0.561,0.616,0.553,0.2281639928698751,0.11850649350649345,0.5992857142857143,0.05091369247690302,0.5715333333333334,0.053128607067086636,0.1066798110966031,119.0,17.0,607.0,20.233333333333334,0,3,0.0,0.5224285714285715,Dual Berettas | Black Limba (Minimal Wear),Dual Berettas | Black Limba (Minimal Wear),0,0
2016-03-15,Dual Berettas | Black Limba (Minimal Wear),0.697,0.697,6.0,0.689,0.582,0.617,0.011611030478954953,0.19759450171821302,0.6157142857142857,0.06036251032769613,0.5741999999999999,0.057195804041905024,0.104965043569741,110.0,15.714285714285714,593.0,19.766666666666666,1,3,0.0,0.5280000000000001,Dual Berettas | Black Limba (Minimal Wear),Dual Berettas | Black Limba (Minimal Wear),0,0
2016-03-16,Dual Berettas | Black Limba (Minimal Wear),0.761,0.761,13.0,0.697,0.523,0.597,0.09182209469153513,0.4550669216061185,0.6497142857142857,0.06538395234680904,0.5796666666666667,0.06623661290320397,0.10567204003346349,107.0,15.285714285714286,595.0,19.833333333333332,2,3,0.0,0.5294285714285715,Dual Berettas | Black Limba (Minimal Wear),Dual Berettas | Black Limba (Minimal Wear),0,0
2016-03-17,Dual Berettas | Black Limba (Minimal Wear),0.623,0.623,6.0,0.761,0.586,0.583,-0.18134034165571622,0.0631399317406145,0.655,0.06139334538158721,0.581,0.06669132877168764,0.11118403840961395,104.0,14.857142857142858,587.0,19.566666666666666,3,3,0.0,0.5424285714285715,Dual Berettas | Black Limba (Minimal Wear),Dual Berettas | Black Limba (Minimal Wear),0,0
2016-03-18,Dual Berettas | Black Limba (Minimal Wear),0.678,0.678,16.0,0.623,0.607,0.562,0.08828250401284121,0.11696869851729819,0.6651428571428573,0.05841826664281489,0.5848666666666668,0.06880684720449136,0.11176121903571011,93.0,13.285714285714286,594.0,19.8,4,3,0.0,0.5511428571428572,Dual Berettas | Black Limba (Minimal Wear),Dual Berettas | Black Limba (Minimal Wear),0,0
2016-03-19,Dual Berettas | Black Limba (Minimal Wear),0.628,0.628,6.0,0.678,0.647,0.523,-0.07374631268436582,-0.029366306027820754,0.6624285714285715,0.05962707233381528,0.5883666666666667,0.06823903249281568,0.11187040460114862,87.0,12.428571428571429,570.0,19.0,5,3,0.0,0.5658571428571427,Dual Berettas | Black Limba (Minimal Wear),Dual Berettas | Black Limba (Minimal Wear),0,0
2016-03-20,Dual Berettas | Black Limba (Minimal Wear),0.669,0.669,9.0,0.628,0.561,0.423,0.0652866242038217,0.1925133689839571,0.6778571428571427,0.043056204369334244,0.5965666666666666,0.062406027130576275,0.10559867952778454,90.0,12.857142857142858,544.0,18.133333333333333,6,3,0.0,0.5634285714285714,Dual Berettas | Black Limba (Minimal Wear),Dual Berettas | Black Limba (Minimal Wear),0,0
2016-03-21,Dual Berettas | Black Limba (Minimal Wear),0.643,0.643,14.0,0.669,0.689,0.492,-0.038863976083707064,-0.06676342525399115,0.6712857142857143,0.04434512144439755,0.6015999999999999,0.059804459142553355,0.102727786772554,70.0,10.0,524.0,17.466666666666665,0,3,0.0,0.5554285714285715,Dual Berettas | Black Limba (Minimal Wear),Dual Berettas | Black Limba (Minimal Wear),0,0
2016-03-22,Dual Berettas | Black Limba (Minimal Wear),0.666,0.666,11.0,0.643,0.697,0.526,0.035769828926905056,-0.04447632711621219,0.6668571428571429,0.04308605532263666,0.6062666666666666,0.05918216698371974,0.10230889260296276,75.0,10.714285714285714,508.0,16.933333333333334,1,3,0.0,0.5441428571428573,Dual Berettas | Black Limba (Minimal Wear),Dual Berettas | Black Limba (Minimal Wear),0,0
2016-03-23,Dual Berettas | Black Limba (Minimal Wear),0.65,0.65,14.0,0.666,0.761,0.587,-0.024024024024024038,-0.1458607095926412,0.651,0.01947892634178209,0.6083666666666666,0.05957767105962509,0.10069655838362256,76.0,10.857142857142858,506.0,16.866666666666667,2,3,0.0,0.5444285714285714,Dual Berettas | Black Limba (Minimal Wear),Dual Berettas | Black Limba (Minimal Wear),0,0
2016-03-24,Dual Berettas | Black Limba (Minimal Wear),0.773,0.773,10.0,0.65,0.623,0.544,0.1892307692307693,0.2407704654895666,0.6724285714285714,0.043983299242381736,0.6159999999999999,0.06524262410418513,0.10453725591584523,80.0,11.428571428571429,492.0,16.4,3,3,0.0,0.5415714285714286,Dual Berettas | Black Limba (Minimal Wear),Dual Berettas | Black Limba (Minimal Wear),0,0
2016-03-25,Dual Berettas | Black Limba (Minimal Wear),0.687,0.687,10.0,0.773,0.678,0.588,-0.11125485122897794,0.01327433628318575,0.6737142857142857,0.04425805587917393,0.6192999999999999,0.06623903682874623,0.10631732649524206,74.0,10.571428571428571,485.0,16.166666666666668,4,3,0.0,0.5452857142857143,Dual Berettas | Black Limba (Minimal Wear),Dual Berettas | Black Limba (Minimal Wear),0,0
2016-03-26,Dual Berettas | Black Limba (Minimal Wear),0.681,0.681,9.0,0.687,0.628,0.519,-0.008733624454148492,0.08439490445859876,0.6812857142857143,0.040130908236898494,0.6247,0.06442057124863144,0.10370522731538802,77.0,11.0,476.0,15.866666666666667,5,3,0.0,0.5587142857142858,Dual Berettas | Black Limba (Minimal Wear),Dual Berettas | Black Limba (Minimal Wear),0,0
2016-03-27,Dual Berettas | Black Limba (Minimal Wear),0.587,0.587,11.0,0.681,0.669,0.539,-0.13803230543318656,-0.1225710014947684,0.6695714285714286,0.05216966043005989,0.6263000000000001,0.06284910500556076,0.10712989775113566,79.0,11.285714285714286,470.0,15.666666666666666,6,3,0.0,0.5835714285714285,Dual Berettas | Black Limba (Minimal Wear),Dual Berettas | Black Limba (Minimal Wear),0,0
2016-03-28,Dual Berettas | Black Limba (Minimal Wear),0.649,0.649,13.0,0.587,0.643,0.538,0.10562180579216363,0.009331259720062324,0.6704285714285714,0.051773841003395715,0.6300000000000001,0.06077499485808288,0.10850697342728259,78.0,11.142857142857142,451.0,15.033333333333333,0,3,0.0,0.6248571428571429,Dual Berettas | Black Limba (Minimal Wear),Dual Berettas | Black Limba (Minimal Wear),0,0
2016-03-29,Dual Berettas | Black Limba (Minimal Wear),0.538,0.538,13.0,0.649,0.666,0.635,-0.17103235747303547,-0.1921921921921922,0.6521428571428572,0.06963256334180884,0.6267666666666668,0.06296384324003386,0.10869493554590298,80.0,11.428571428571429,440.0,14.666666666666666,1,3,0.0,0.6448571428571429,Dual Berettas | Black Limba (Minimal Wear),Dual Berettas | Black Limba (Minimal Wear),0,0
2016-03-30,Dual Berettas | Black Limba (Minimal Wear),0.55,0.55,20.0,0.538,0.65,0.492,0.02230483271375472,-0.15384615384615385,0.6378571428571428,0.07832246269918551,0.6287,0.059596504371761054,0.1003198571862186,86.0,12.285714285714286,447.0,14.9,2,3,0.0,0.6378571428571428,Dual Berettas | Black Limba (Minimal Wear),Dual Berettas | Black Limba (Minimal Wear),0,0
2016-03-31,Dual Berettas | Black Limba (Minimal Wear),0.616,0.616,27.0,0.55,0.773,0.555,0.11999999999999988,-0.203104786545925,0.6154285714285714,0.055592540976689475,0.6307333333333334,0.058068312261412326,0.10001078950117147,103.0,14.714285714285714,447.0,14.9,3,3,0.0,0.6335714285714287,Dual Berettas | Black Limba (Minimal Wear),Dual Berettas | Black Limba (Minimal Wear),0,0
2016-03-01,Dual Berettas | Contractor (Field-Tested),0.03,0.03,2204.0,0.03,0.03,0.03,0.0,0.0,0.03,0.0,0.03000000000000002,2.0816681711721685e-17,0.0,21093.0,3013.285714285714,80168.0,2672.266666666667,1,3,0.0,0.03,Dual Berettas | Contractor (Field-Tested),Dual Berettas | Contractor (Field-Tested),0,0
2016-03-02,Dual Berettas | Contractor (Field-Tested),0.03,0.03,2120.0,0.03,0.03,0.03,0.0,0.0,0.03,0.0,0.03000000000000002,2.0816681711721685e-17,0.0,20089.0,2869.8571428571427,80534.0,2684.4666666666667,2,3,0.0,0.03,Dual Berettas | Contractor (Field-Tested),Dual Berettas | Contractor (Field-Tested),0,0
2016-03-03,Dual Berettas | Contractor (Field-Tested),0.03,0.03,3344.0,0.03,0.03,0.03,0.0,0.0,0.03,0.0,0.03000000000000002,2.0816681711721685e-17,0.0,20237.0,2891.0,81864.0,2728.8,3,3,0.0,0.03,Dual Berettas | Contractor (Field-Tested),Dual Berettas | Contractor (Field-Tested),0,0
2016-03-04,Dual Berettas | Contractor (Field-Tested),0.03,0.03,3467.0,0.03,0.03,0.03,0.0,0.0,0.03,0.0,0.03000000000000002,2.0816681711721685e-17,0.0,20256.0,2893.714285714286,82587.0,2752.9,4,3,0.0,0.03,Dual Berettas | Contractor (Field-Tested),Dual Berettas | Contractor (Field-Tested),0,0
2016-03-05,Dual Berettas | Contractor (Field-Tested),0.03,0.03,3540.0,0.03,0.03,0.03,0.0,0.0,0.03,0.0,0.03000000000000002,2.0816681711721685e-17,0.0,20704.0,2957.714285714286,83757.0,2791.9,5,3,0.0,0.03,Dual Berettas | Contractor (Field-Tested),Dual Berettas | Contractor (Field-Tested),0,0
2016-03-06,Dual Berettas | Contractor (Field-Tested),0.03,0.03,3394.0,0.03,0.03,0.03,0.0,0.0,0.03,0.0,0.03000000000000002,2.0816681711721685e-17,0.0,21699.0,3099.8571428571427,84252.0,2808.4,6,3,0.0,0.03,Dual Berettas | Contractor (Field-Tested),Dual Berettas | Contractor (Field-Tested),0,0
2016-03-07,Dual Berettas | Contractor (Field-Tested),0.03,0.03,2400.0,0.03,0.03,0.03,0.0,0.0,0.03,0.0,0.03000000000000002,2.0816681711721685e-17,0.0,20469.0,2924.1428571428573,83871.0,2795.7,0,3,0.0,0.03,Dual Berettas | Contractor (Field-Tested),Dual Berettas | Contractor (Field-Tested),0,0
2016-03-08,Dual Berettas | Contractor (Field-Tested),0.03,0.03,2053.0,0.03,0.03,0.03,0.0,0.0,0.03,0.0,0.03000000000000002,2.0816681711721685e-17,0.0,20318.0,2902.5714285714284,83644.0,2788.133333333333,1,3,0.0,0.03,Dual Berettas | Contractor (Field-Tested),Dual Berettas | Contractor (Field-Tested),0,0
2016-03-09,Dual Berettas | Contractor (Field-Tested),0.03,0.03,2480.0,0.03,0.03,0.03,0.0,0.0,0.03,0.0,0.03000000000000002,2.0816681711721685e-17,0.0,20678.0,2954.0,84470.0,2815.6666666666665,2,3,0.0,0.03,Dual Berettas | Contractor (Field-Tested),Dual Berettas | Contractor (Field-Tested),0,0
2016-03-10,Dual Berettas | Contractor (Field-Tested),0.03,0.03,1497.0,0.03,0.03,0.03,0.0,0.0,0.03,0.0,0.03000000000000002,2.0816681711721685e-17,0.0,18831.0,2690.1428571428573,83875.0,2795.8333333333335,3,3,0.0,0.03,Dual Berettas | Contractor (Field-Tested),Dual Berettas | Contractor (Field-Tested),0,0
2016-03-11,Dual Berettas | Contractor (Field-Tested),0.03,0.03,1204.0,0.03,0.03,0.03,0.0,0.0,0.03,0.0,0.03000000000000002,2.0816681711721685e-17,0.0,16568.0,2366.8571428571427,82515.0,2750.5,4,3,0.0,0.03,Dual Berettas | Contractor (Field-Tested),Dual Berettas | Contractor (Field-Tested),0,0
2016-03-12,Dual Berettas | Contractor (Field-Tested),0.03,0.03,1109.0,0.03,0.03,0.03,0.0,0.0,0.03,0.0,0.03000000000000002,2.0816681711721685e-17,0.0,14137.0,2019.5714285714287,81146.0,2704.866666666667,5,3,0.0,0.03,Dual Berettas | Contractor (Field-Tested),Dual Berettas | Contractor (Field-Tested),0,0
2016-03-13,Dual Berettas | Contractor (Field-Tested),0.03,0.03,1188.0,0.03,0.03,0.03,0.0,0.0,0.03,0.0,0.03000000000000002,2.0816681711721685e-17,0.0,11931.0,1704.4285714285713,80022.0,2667.4,6,3,0.0,0.03,Dual Berettas | Contractor (Field-Tested),Dual Berettas | Contractor (Field-Tested),0,0
2016-03-14,Dual Berettas | Contractor (Field-Tested),0.03,0.03,1940.0,0.03,0.03,0.03,0.0,0.0,0.03,0.0,0.03000000000000002,2.0816681711721685e-17,0.0,11471.0,1638.7142857142858,78819.0,2627.3,0,3,0.0,0.03,Dual Berettas | Contractor (Field-Tested),Dual Berettas | Contractor (Field-Tested),0,0
2016-03-15,Dual Berettas | Contractor (Field-Tested),0.03,0.03,1383.0,0.03,0.03,0.03,0.0,0.0,0.03,0.0,0.03000000000000002,2.0816681711721685e-17,0.0,10801.0,1543.0,76771.0,2559.0333333333333,1,3,0.0,0.03,Dual Berettas | Contractor (Field-Tested),Dual Berettas | Contractor (Field-Tested),0,0
2016-03-16,Dual Berettas | Contractor (Field-Tested),0.03,0.03,1966.0,0.03,0.03,0.03,0.0,0.0,0.03,0.0,0.03000000000000002,2.0816681711721685e-17,0.0,10287.0,1469.5714285714287,76642.0,2554.733333333333,2,3,0.0,0.03,Dual Berettas | Contractor (Field-Tested),Dual Berettas | Contractor (Field-Tested),0,0
2016-03-17,Dual Berettas | Contractor (Field-Tested),0.03,0.03,1762.0,0.03,0.03,0.03,0.0,0.0,0.03,0.0,0.03000000000000002,2.0816681711721685e-17,0.0,10552.0,1507.4285714285713,76383.0,2546.1,3,3,0.0,0.03,Dual Berettas | Contractor (Field-Tested),Dual Berettas | Contractor (Field-Tested),0,0
2016-03-18,Dual Berettas | Contractor (Field-Tested),0.03,0.03,1289.0,0.03,0.03,0.03,0.0,0.0,0.03,0.0,0.03000000000000002,2.0816681711721685e-17,0.0,10637.0,1519.5714285714287,74775.0,2492.5,4,3,0.0,0.03,Dual Berettas | Contractor (Field-Tested),Dual Berettas | Contractor (Field-Tested),0,0
2016-03-19,Dual Berettas | Contractor (Field-Tested),0.03,0.03,1582.0,0.03,0.03,0.03,0.0,0.0,0.03,0.0,0.03000000000000002,2.0816681711721685e-17,0.0,11110.0,1587.142857142857,73694.0,2456.4666666666667,5,3,0.0,0.03,Dual Berettas | Contractor (Field-Tested),Dual Berettas | Contractor (Field-Tested),0,0
2016-03-20,Dual Berettas | Contractor (Field-Tested),0.03,0.03,2303.0,0.03,0.03,0.03,0.0,0.0,0.03,0.0,0.03000000000000002,2.0816681711721685e-17,0.0,12225.0,1746.4285714285713,73485.0,2449.5,6,3,0.0,0.03,Dual Berettas | Contractor (Field-Tested),Dual Berettas | Contractor (Field-Tested),0,0
2016-03-21,Dual Berettas | Contractor (Field-Tested),0.03,0.03,1635.0,0.03,0.03,0.03,0.0,0.0,0.03,0.0,0.03000000000000002,2.0816681711721685e-17,0.0,11920.0,1702.857142857143,71627.0,2387.5666666666666,0,3,0.0,0.03,Dual Berettas | Contractor (Field-Tested),Dual Berettas | Contractor (Field-Tested),0,0
2016-03-22,Dual Berettas | Contractor (Field-Tested),0.03,0.03,1945.0,0.03,0.03,0.03,0.0,0.0,0.03,0.0,0.03000000000000002,2.0816681711721685e-17,0.0,12482.0,1783.142857142857,70293.0,2343.1,1,3,0.0,0.03,Dual Berettas | Contractor (Field-Tested),Dual Berettas | Contractor (Field-Tested),0,0
2016-03-23,Dual Berettas | Contractor (Field-Tested),0.03,0.03,2868.0,0.03,0.03,0.03,0.0,0.0,0.03,0.0,0.03000000000000002,2.0816681711721685e-17,0.0,13384.0,1912.0,70109.0,2336.9666666666667,2,3,0.0,0.03,Dual Berettas | Contractor (Field-Tested),Dual Berettas | Contractor (Field-Tested),0,0
2016-03-24,Dual Berettas | Contractor (Field-Tested),0.03,0.03,2465.0,0.03,0.03,0.03,0.0,0.0,0.03,0.0,0.03000000000000002,2.0816681711721685e-17,0.0,14087.0,2012.4285714285713,70027.0,2334.233333333333,3,3,0.0,0.03,Dual Berettas | Contractor (Field-Tested),Dual Berettas | Contractor (Field-Tested),0,0
2016-03-25,Dual Berettas | Contractor (Field-Tested),0.03,0.03,3479.0,0.03,0.03,0.03,0.0,0.0,0.03,0.0,0.03000000000000002,2.0816681711721685e-17,0.0,16277.0,2325.285714285714,70382.0,2346.0666666666666,4,3,0.0,0.03,Dual Berettas | Contractor (Field-Tested),Dual Berettas | Contractor (Field-Tested),0,0
2016-03-26,Dual Berettas | Contractor (Field-Tested),0.03,0.03,2406.0,0.03,0.03,0.03,0.0,0.0,0.03,0.0,0.03000000000000002,2.0816681711721685e-17,0.0,17101.0,2443.0,69592.0,2319.733333333333,5,3,0.0,0.03,Dual Berettas | Contractor (Field-Tested),Dual Berettas | Contractor (Field-Tested),0,0
2016-03-27,Dual Berettas | Contractor (Field-Tested),0.03,0.03,1763.0,0.03,0.03,0.03,0.0,0.0,0.03,0.0,0.03000000000000002,2.0816681711721685e-17,0.0,16561.0,2365.8571428571427,67907.0,2263.5666666666666,6,3,0.0,0.03,Dual Berettas | Contractor (Field-Tested),Dual Berettas | Contractor (Field-Tested),0,0
2016-03-28,Dual Berettas | Contractor (Field-Tested),0.03,0.03,1443.0,0.03,0.03,0.03,0.0,0.0,0.03,0.0,0.03000000000000002,2.0816681711721685e-17,0.0,16369.0,2338.4285714285716,66258.0,2208.6,0,3,0.0,0.03,Dual Berettas | Contractor (Field-Tested),Dual Berettas | Contractor (Field-Tested),0,0
