date,item_name,median_price,steam_price_ffill7,volume,p_lag1,p_lag7,p_lag30,ret_1,ret_7,roll_mean_7,roll_std_7,roll_mean_30,roll_std_30,roll_vol_30,vol_sum_7,vol_mean_7,vol_sum_30,vol_mean_30,dow,month_num,gap_days,y_avg_7d_fwd,base_item,base_family,is_stattrak,is_souvenir
2017-08-01,AK-47 | Cartel (Factory New),6.27,6.27,50.0,5.903,5.578,4.919,0.062171777062510536,0.1240588024381497,5.957,0.15294069812465588,5.601466666666668,0.30278702452750883,0.023503313833935665,485.0,69.28571428571429,2242.0,74.73333333333333,1,8,0.0,6.286285714285715,AK-47 | Cartel (Factory New),AK-47 | Cartel (Factory New),0,0
2017-08-06,Nova | Moon in Libra (Well-Worn),0.084,0.084,56.0,0.086,0.086,0.09,-0.02325581395348819,-0.02325581395348819,0.089,0.004840306956027833,0.08099999999999999,0.006060803027102378,0.061696317633412705,413.0,59.0,1605.0,53.5,6,8,0.0,0.08628571428571429,Nova | Moon in Libra (Well-Worn),Nova | Moon in Libra (Well-Worn),0,0
2017-08-07,Nova | Moon in Libra (Well-Worn),0.088,0.088,44.0,0.084,0.087,0.075,0.04761904761904745,0.011494252873563315,0.08914285714285715,0.004793703353017862,0.08143333333333333,0.006081026960052793,0.05394212229674933,413.0,59.0,1596.0,53.2,0,8,0.0,0.08414285714285714,Nova | Moon in Libra (Well-Worn),Nova | Moon in Libra (Well-Worn),0,0
2017-08-08,Nova | Moon in Libra (Well-Worn),0.094,0.094,65.0,0.088,0.095,0.079,0.06818181818181834,-0.010526315789473717,0.089,0.004629100498862757,0.08193333333333333,0.006464948225280351,0.054432571644534786,411.0,58.714285714285715,1599.0,53.3,1,8,0.0,0.08071428571428572,Nova | Moon in Libra (Well-Worn),Nova | Moon in Libra (Well-Worn),0,0
2017-08-09,Nova | Moon in Libra (Well-Worn),0.095,0.095,80.0,0.094,0.09,0.083,0.010638297872340496,0.05555555555555558,0.08971428571428572,0.005091008480344417,0.08233333333333333,0.006876691711054733,0.053841762040410135,421.0,60.142857142857146,1646.0,54.86666666666667,2,8,0.0,0.07885714285714286,Nova | Moon in Libra (Well-Worn),Nova | Moon in Libra (Well-Worn),0,0
2017-08-10,Nova | Moon in Libra (Well-Worn),0.093,0.093,55.0,0.095,0.097,0.082,-0.021052631578947434,-0.04123711340206193,0.08914285714285712,0.004421653583012045,0.0827,0.007137459865619795,0.053966364538836235,405.0,57.857142857142854,1673.0,55.766666666666666,3,8,0.0,0.07757142857142858,Nova | Moon in Libra (Well-Worn),Nova | Moon in Libra (Well-Worn),0,0
2017-08-11,Nova | Moon in Libra (Well-Worn),0.091,0.091,39.0,0.093,0.084,0.082,-0.021505376344086002,0.08333333333333326,0.09014285714285712,0.003907084094622098,0.083,0.007289261508090743,0.05417942282180662,393.0,56.142857142857146,1656.0,55.2,4,8,0.0,0.07757142857142858,Nova | Moon in Libra (Well-Worn),Nova | Moon in Libra (Well-Worn),0,0
2017-08-12,Nova | Moon in Libra (Well-Worn),0.087,0.087,41.0,0.091,0.086,0.077,-0.04395604395604402,0.011627906976744207,0.09028571428571427,0.0037688302737922627,0.08333333333333334,0.007235713893981406,0.053571729776527056,380.0,54.285714285714285,1650.0,55.0,5,8,0.0,0.077,Nova | Moon in Libra (Well-Worn),Nova | Moon in Libra (Well-Worn),0,0
2017-08-13,Nova | Moon in Libra (Well-Worn),0.09,0.09,56.0,0.087,0.084,0.073,0.034482758620689724,0.0714285714285714,0.09114285714285712,0.002799416848895063,0.08390000000000003,0.00706800301829779,0.0527206019619808,380.0,54.285714285714285,1650.0,55.0,6,8,0.0,0.077,Nova | Moon in Libra (Well-Worn),Nova | Moon in Libra (Well-Worn),0,0
2017-08-14,Nova | Moon in Libra (Well-Worn),0.087,0.087,52.0,0.09,0.088,0.08,-0.033333333333333326,-0.011363636363636354,0.09099999999999998,0.0029760952365713825,0.08413333333333337,0.00705092586512974,0.05063481903304004,388.0,55.42857142857143,1653.0,55.1,0,8,0.0,0.07742857142857143,Nova | Moon in Libra (Well-Worn),Nova | Moon in Libra (Well-Worn),0,0
2017-08-15,Nova | Moon in Libra (Well-Worn),0.092,0.092,29.0,0.087,0.094,0.078,0.05747126436781613,-0.021276595744680882,0.0907142857142857,0.0027627256579733903,0.08460000000000002,0.00709271927166631,0.05121566385513887,352.0,50.285714285714285,1632.0,54.4,1,8,0.0,0.07785714285714286,Nova | Moon in Libra (Well-Worn),Nova | Moon in Libra (Well-Worn),0,0
2017-08-16,Nova | Moon in Libra (Well-Worn),0.095,0.095,99.0,0.092,0.095,0.075,0.032608695652173836,0.0,0.0907142857142857,0.0027627256579733908,0.0852666666666667,0.007098982712724097,0.05070611807205292,371.0,53.0,1671.0,55.7,2,8,0.0,0.078,Nova | Moon in Libra (Well-Worn),Nova | Moon in Libra (Well-Worn),0,0
2017-08-17,Nova | Moon in Libra (Well-Worn),0.093,0.093,34.0,0.095,0.093,0.074,-0.021052631578947434,0.0,0.0907142857142857,0.0027627256579733908,0.08590000000000003,0.0069106198467768915,0.05083931964023102,350.0,50.0,1648.0,54.93333333333333,3,8,0.0,0.07814285714285715,Nova | Moon in Libra (Well-Worn),Nova | Moon in Libra (Well-Worn),0,0
2017-08-18,Nova | Moon in Libra (Well-Worn),0.088,0.088,50.0,0.093,0.091,0.078,-0.05376344086021512,-0.03296703296703296,0.09028571428571427,0.0029137254363387367,0.08623333333333336,0.006761081438810083,0.05133314831102301,361.0,51.57142857142857,1640.0,54.666666666666664,4,8,0.0,0.07757142857142858,Nova | Moon in Libra (Well-Worn),Nova | Moon in Libra (Well-Worn),0,0
2017-08-19,Nova | Moon in Libra (Well-Worn),0.092,0.092,44.0,0.088,0.087,0.079,0.045454545454545414,0.05747126436781613,0.09099999999999998,0.002618614682831911,0.08666666666666668,0.006699917080747262,0.051822986806786785,364.0,52.0,1628.0,54.266666666666666,5,8,0.0,0.07671428571428572,Nova | Moon in Libra (Well-Worn),Nova | Moon in Libra (Well-Worn),0,0
2017-08-20,Nova | Moon in Libra (Well-Worn),0.095,0.095,67.0,0.092,0.09,0.079,0.032608695652173836,0.05555555555555558,0.0917142857142857,0.002913725436338737,0.08720000000000003,0.006705221845696084,0.05201779012198824,375.0,53.57142857142857,1638.0,54.6,6,8,0.0,0.07642857142857143,Nova | Moon in Libra (Well-Worn),Nova | Moon in Libra (Well-Worn),0,0
2017-08-21,Nova | Moon in Libra (Well-Worn),0.087,0.087,31.0,0.095,0.087,0.084,-0.08421052631578951,0.0,0.0917142857142857,0.002913725436338737,0.08730000000000002,0.006679071791798619,0.05346682991225124,354.0,50.57142857142857,1633.0,54.43333333333333,0,8,0.0,0.077,Nova | Moon in Libra (Well-Worn),Nova | Moon in Libra (Well-Worn),0,0
2017-08-22,Nova | Moon in Libra (Well-Worn),0.095,0.095,60.0,0.087,0.092,0.077,0.09195402298850586,0.032608695652173836,0.09214285714285712,0.003136356914300024,0.08790000000000003,0.006533758489567855,0.05333146780350282,385.0,55.0,1641.0,54.7,1,8,0.0,0.07814285714285715,Nova | Moon in Libra (Well-Worn),Nova | Moon in Libra (Well-Worn),0,0
2017-08-23,Nova | Moon in Libra (Well-Worn),0.086,0.086,38.0,0.095,0.095,0.074,-0.09473684210526323,-0.09473684210526323,0.09085714285714284,0.003522522287410847,0.08830000000000003,0.0060174745533321545,0.05586456570945876,324.0,46.285714285714285,1650.0,55.0,2,8,0.0,0.07928571428571429,Nova | Moon in Libra (Well-Worn),Nova | Moon in Libra (Well-Worn),0,0
2017-08-24,Nova | Moon in Libra (Well-Worn),0.087,0.087,53.0,0.086,0.093,0.071,0.011627906976744207,-0.06451612903225812,0.08999999999999998,0.0036253078686998663,0.08883333333333336,0.005099564251537142,0.055177534704461344,343.0,49.0,1651.0,55.03333333333333,3,8,0.0,0.07942857142857143,Nova | Moon in Libra (Well-Worn),Nova | Moon in Libra (Well-Worn),0,0
2017-08-25,Nova | Moon in Libra (Well-Worn),0.088,0.088,28.0,0.087,0.088,0.075,0.011494252873563315,0.0,0.08999999999999998,0.0036253078686998663,0.08926666666666667,0.004411600868417521,0.05445998290920706,321.0,45.857142857142854,1633.0,54.43333333333333,4,8,0.0,0.07871428571428572,Nova | Moon in Libra (Well-Worn),Nova | Moon in Libra (Well-Worn),0,0
2017-08-26,Nova | Moon in Libra (Well-Worn),0.088,0.088,64.0,0.088,0.092,0.079,0.0,-0.0434782608695653,0.08942857142857141,0.0035799897388976223,0.0895666666666667,0.00398901268764869,0.05377995624231002,341.0,48.714285714285715,1620.0,54.0,5,8,0.0,0.08114285714285716,Nova | Moon in Libra (Well-Worn),Nova | Moon in Libra (Well-Worn),0,0
2017-08-27,Nova | Moon in Libra (Well-Worn),0.088,0.088,58.0,0.088,0.095,0.083,0.0,-0.07368421052631591,0.08842857142857141,0.002770102775666476,0.08973333333333336,0.003811677962379417,0.05311415249933555,332.0,47.42857142857143,1598.0,53.266666666666666,6,8,0.0,0.08214285714285714,Nova | Moon in Libra (Well-Worn),Nova | Moon in Libra (Well-Worn),0,0
2017-08-28,Nova | Moon in Libra (Well-Worn),0.118,0.118,153.0,0.088,0.087,0.084,0.34090909090909083,0.3563218390804599,0.09285714285714285,0.01061573725894817,0.09086666666666668,0.006227537412350264,0.080596462758331,454.0,64.85714285714286,1695.0,56.5,0,8,0.0,0.08071428571428572,Nova | Moon in Libra (Well-Worn),Nova | Moon in Libra (Well-Worn),0,0
2017-08-29,Nova | Moon in Libra (Well-Worn),0.143,0.143,20.0,0.118,0.095,0.086,0.2118644067796609,0.5052631578947366,0.09971428571428571,0.020596215225925685,0.09276666666666666,0.011179395730042337,0.08805627025754477,414.0,59.142857142857146,1673.0,55.766666666666666,1,8,0.0,0.07942857142857142,Nova | Moon in Libra (Well-Worn),Nova | Moon in Libra (Well-Worn),0,0
2017-08-30,Nova | Moon in Libra (Well-Worn),0.127,0.127,29.0,0.143,0.086,0.087,-0.11188811188811176,0.4767441860465118,0.10557142857142857,0.02166535841157586,0.09410000000000002,0.012694749570852771,0.09121146074276894,405.0,57.857142857142854,1658.0,55.266666666666666,2,8,0.0,0.07714285714285715,Nova | Moon in Libra (Well-Worn),Nova | Moon in Libra (Well-Worn),0,0
2017-08-31,Nova | Moon in Libra (Well-Worn),0.115,0.115,24.0,0.127,0.087,0.095,-0.0944881889763779,0.32183908045977017,0.10957142857142857,0.020416080097085537,0.09476666666666667,0.013238034429459518,0.09220500835204144,376.0,53.714285714285715,1615.0,53.833333333333336,3,8,0.0,0.07528571428571429,Nova | Moon in Libra (Well-Worn),Nova | Moon in Libra (Well-Worn),0,0
2017-08-01,Nova | Predator (Minimal Wear),0.03,0.03,334.0,0.03,0.03,0.03,0.0,0.0,0.03,0.0,0.03000000000000002,2.0816681711721685e-17,0.0,2294.0,327.7142857142857,9287.0,309.56666666666666,1,8,0.0,0.05671428571428572,Nova | Predator (Minimal Wear),Nova | Predator (Minimal Wear),0,0
2017-08-02,Nova | Predator (Minimal Wear),0.03,0.03,269.0,0.03,0.03,0.03,0.0,0.0,0.03,0.0,0.03000000000000002,2.0816681711721685e-17,0.0,2141.0,305.85714285714283,9264.0,308.8,2,8,0.0,0.05671428571428572,Nova | Predator (Minimal Wear),Nova | Predator (Minimal Wear),0,0
2017-08-03,Nova | Predator (Minimal Wear),0.217,0.217,985.0,0.03,0.03,0.03,6.233333333333333,6.233333333333333,0.05671428571428572,0.06543636884292205,0.036233333333333353,0.03356752729780507,1.1189175765935027,2795.0,399.2857142857143,9974.0,332.46666666666664,3,8,0.0,0.05671428571428573,Nova | Predator (Minimal Wear),Nova | Predator (Minimal Wear),0,0
2017-08-04,Nova | Predator (Minimal Wear),0.03,0.03,345.0,0.217,0.03,0.03,-0.8617511520737328,0.0,0.05671428571428572,0.06543636884292205,0.036233333333333353,0.03356752729780507,1.134831308876796,2782.0,397.42857142857144,10023.0,334.1,4,8,0.0,0.05671428571428573,Nova | Predator (Minimal Wear),Nova | Predator (Minimal Wear),0,0
2017-08-05,Nova | Predator (Minimal Wear),0.03,0.03,227.0,0.03,0.03,0.03,0.0,0.0,0.05671428571428572,0.06543636884292205,0.036233333333333353,0.03356752729780507,1.134831308876796,2695.0,385.0,9932.0,331.06666666666666,5,8,0.0,0.05671428571428573,Nova | Predator (Minimal Wear),Nova | Predator (Minimal Wear),0,0
2017-08-06,Nova | Predator (Minimal Wear),0.03,0.03,373.0,0.03,0.03,0.03,0.0,0.0,0.05671428571428572,0.06543636884292205,0.03623333333333335,0.03356752729780507,1.134831308876796,2757.0,393.85714285714283,10042.0,334.73333333333335,6,8,0.0,0.03,Nova | Predator (Minimal Wear),Nova | Predator (Minimal Wear),0,0
2017-08-07,Nova | Predator (Minimal Wear),0.03,0.03,377.0,0.03,0.03,0.03,0.0,0.0,0.05671428571428573,0.06543636884292205,0.03623333333333335,0.03356752729780507,1.134831308876796,2910.0,415.7142857142857,10069.0,335.6333333333333,0,8,0.0,0.03,Nova | Predator (Minimal Wear),Nova | Predator (Minimal Wear),0,0
2017-08-08,Nova | Predator (Minimal Wear),0.03,0.03,387.0,0.03,0.03,0.03,0.0,0.0,0.05671428571428573,0.06543636884292205,0.03623333333333335,0.03356752729780507,1.134831308876796,2963.0,423.2857142857143,9973.0,332.43333333333334,1,8,0.0,0.03,Nova | Predator (Minimal Wear),Nova | Predator (Minimal Wear),0,0
2017-08-09,Nova | Predator (Minimal Wear),0.03,0.03,383.0,0.03,0.03,0.03,0.0,0.0,0.05671428571428573,0.06543636884292205,0.03623333333333335,0.03356752729780507,1.134831308876796,3077.0,439.57142857142856,10117.0,337.23333333333335,2,8,0.0,0.03,Nova | Predator (Minimal Wear),Nova | Predator (Minimal Wear),0,0
2017-08-10,Nova | Predator (Minimal Wear),0.03,0.03,422.0,0.03,0.217,0.03,0.0,-0.8617511520737328,0.03,0.0,0.03623333333333335,0.03356752729780507,1.1348313088767963,2514.0,359.14285714285717,10297.0,343.23333333333335,3,8,0.0,0.03,Nova | Predator (Minimal Wear),Nova | Predator (Minimal Wear),0,0
2017-08-11,Nova | Predator (Minimal Wear),0.03,0.03,286.0,0.03,0.03,0.03,0.0,0.0,0.03,0.0,0.03623333333333335,0.03356752729780507,1.1348313088767963,2455.0,350.7142857142857,10255.0,341.8333333333333,4,8,0.0,0.03,Nova | Predator (Minimal Wear),Nova | Predator (Minimal Wear),0,0
2017-08-12,Nova | Predator (Minimal Wear),0.03,0.03,228.0,0.03,0.03,0.03,0.0,0.0,0.03,0.0,0.03623333333333335,0.03356752729780507,1.1348313088767963,2456.0,350.85714285714283,10094.0,336.46666666666664,5,8,0.0,0.03,Nova | Predator (Minimal Wear),Nova | Predator (Minimal Wear),0,0
2017-08-13,Nova | Predator (Minimal Wear),0.03,0.03,343.0,0.03,0.03,0.03,0.0,0.0,0.03,0.0,0.03623333333333335,0.03356752729780507,1.1348313088767963,2426.0,346.57142857142856,10125.0,337.5,6,8,0.0,0.03,Nova | Predator (Minimal Wear),Nova | Predator (Minimal Wear),0,0
2017-08-14,Nova | Predator (Minimal Wear),0.03,0.03,261.0,0.03,0.03,0.03,0.0,0.0,0.03,0.0,0.03623333333333335,0.03356752729780507,1.1348313088767963,2310.0,330.0,10041.0,334.7,0,8,0.0,0.03,Nova | Predator (Minimal Wear),Nova | Predator (Minimal Wear),0,0
2017-08-15,Nova | Predator (Minimal Wear),0.03,0.03,288.0,0.03,0.03,0.03,0.0,0.0,0.03,0.0,0.03623333333333335,0.03356752729780507,1.1348313088767963,2211.0,315.85714285714283,10107.0,336.9,1,8,0.0,0.03,Nova | Predator (Minimal Wear),Nova | Predator (Minimal Wear),0,0
2017-08-16,Nova | Predator (Minimal Wear),0.03,0.03,353.0,0.03,0.03,0.03,0.0,0.0,0.03,0.0,0.03623333333333335,0.03356752729780507,1.1348313088767963,2181.0,311.57142857142856,10193.0,339.76666666666665,2,8,0.0,0.03,Nova | Predator (Minimal Wear),Nova | Predator (Minimal Wear),0,0
2017-08-17,Nova | Predator (Minimal Wear),0.03,0.03,321.0,0.03,0.03,0.03,0.0,0.0,0.03,0.0,0.03623333333333335,0.03356752729780507,1.1348313088767963,2080.0,297.14285714285717,10131.0,337.7,3,8,0.0,0.03,Nova | Predator (Minimal Wear),Nova | Predator (Minimal Wear),0,0
2017-08-18,Nova | Predator (Minimal Wear),0.03,0.03,280.0,0.03,0.03,0.03,0.0,0.0,0.03,0.0,0.03623333333333335,0.03356752729780507,1.1348313088767963,2074.0,296.2857142857143,10099.0,336.6333333333333,4,8,0.0,0.03,Nova | Predator (Minimal Wear),Nova | Predator (Minimal Wear),0,0
2017-08-19,Nova | Predator (Minimal Wear),0.03,0.03,338.0,0.03,0.03,0.03,0.0,0.0,0.03,0.0,0.03623333333333335,0.03356752729780507,1.1348313088767963,2184.0,312.0,10128.0,337.6,5,8,0.0,0.03,Nova | Predator (Minimal Wear),Nova | Predator (Minimal Wear),0,0
2017-08-20,Nova | Predator (Minimal Wear),0.03,0.03,307.0,0.03,0.03,0.03,0.0,0.0,0.03,0.0,0.03623333333333335,0.03356752729780507,1.1348313088767963,2148.0,306.85714285714283,10204.0,340.1333333333333,6,8,0.0,0.03,Nova | Predator (Minimal Wear),Nova | Predator (Minimal Wear),0,0
2017-08-21,Nova | Predator (Minimal Wear),0.03,0.03,282.0,0.03,0.03,0.03,0.0,0.0,0.03,0.0,0.03623333333333335,0.03356752729780507,1.1348313088767963,2169.0,309.85714285714283,10221.0,340.7,0,8,0.0,0.03,Nova | Predator (Minimal Wear),Nova | Predator (Minimal Wear),0,0
2017-08-22,Nova | Predator (Minimal Wear),0.03,0.03,282.0,0.03,0.03,0.03,0.0,0.0,0.03,0.0,0.03623333333333335,0.03356752729780507,1.1348313088767963,2163.0,309.0,10256.0,341.8666666666667,1,8,0.0,0.03,Nova | Predator (Minimal Wear),Nova | Predator (Minimal Wear),0,0
2017-08-23,Nova | Predator (Minimal Wear),0.03,0.03,380.0,0.03,0.03,0.03,0.0,0.0,0.03,0.0,0.03623333333333335,0.03356752729780507,1.1348313088767963,2190.0,312.85714285714283,10312.0,343.73333333333335,2,8,0.0,0.03,Nova | Predator (Minimal Wear),Nova | Predator (Minimal Wear),0,0
2017-08-24,Nova | Predator (Minimal Wear),0.03,0.03,252.0,0.03,0.03,0.03,0.0,0.0,0.03,0.0,0.03623333333333335,0.03356752729780507,1.1348313088767963,2121.0,303.0,10263.0,342.1,3,8,0.0,0.03,Nova | Predator (Minimal Wear),Nova | Predator (Minimal Wear),0,0
2017-08-25,Nova | Predator (Minimal Wear),0.03,0.03,268.0,0.03,0.03,0.03,0.0,0.0,0.03,0.0,0.03623333333333335,0.03356752729780507,1.1348313088767963,2109.0,301.2857142857143,10109.0,336.96666666666664,4,8,0.0,0.03,Nova | Predator (Minimal Wear),Nova | Predator (Minimal Wear),0,0
2017-08-26,Nova | Predator (Minimal Wear),0.03,0.03,309.0,0.03,0.03,0.03,0.0,0.0,0.03,0.0,0.036233333333333353,0.033567527297805065,1.1348313088767963,2080.0,297.14285714285717,10087.0,336.23333333333335,5,8,0.0,0.03,Nova | Predator (Minimal Wear),Nova | Predator (Minimal Wear),0,0
2017-08-27,Nova | Predator (Minimal Wear),0.03,0.03,293.0,0.03,0.03,0.03,0.0,0.0,0.03,0.0,0.036233333333333353,0.033567527297805065,1.1348313088767963,2066.0,295.14285714285717,10022.0,334.06666666666666,6,8,0.0,0.03,Nova | Predator (Minimal Wear),Nova | Predator (Minimal Wear),0,0
2017-08-28,Nova | Predator (Minimal Wear),0.03,0.03,288.0,0.03,0.03,0.03,0.0,0.0,0.03,0.0,0.036233333333333353,0.033567527297805065,1.1348313088767963,2072.0,296.0,9996.0,333.2,0,8,0.0,0.03,Nova | Predator (Minimal Wear),Nova | Predator (Minimal Wear),0,0
2017-08-29,Nova | Predator (Minimal Wear),0.03,0.03,270.0,0.03,0.03,0.03,0.0,0.0,0.03,0.0,0.036233333333333353,0.033567527297805065,1.1348313088767963,2060.0,294.2857142857143,9955.0,331.8333333333333,1,8,0.0,0.03,Nova | Predator (Minimal Wear),Nova | Predator (Minimal Wear),0,0
2017-08-30,Nova | Predator (Minimal Wear),0.03,0.03,339.0,0.03,0.03,0.03,0.0,0.0,0.03,0.0,0.036233333333333353,0.033567527297805065,1.1348313088767963,2019.0,288.42857142857144,10070.0,335.6666666666667,2,8,0.0,0.03,Nova | Predator (Minimal Wear),Nova | Predator (Minimal Wear),0,0
2017-08-31,Nova | Predator (Minimal Wear),0.03,0.03,200.0,0.03,0.03,0.03,0.0,0.0,0.03,0.0,0.036233333333333353,0.033567527297805065,1.1348313088767963,1967.0,281.0,9936.0,331.2,3,8,0.0,0.03,Nova | Predator (Minimal Wear),Nova | Predator (Minimal Wear),0,0
2017-08-01,Operation Phoenix Case Key,2.429,2.429,292.0,2.428,2.336,2.307,0.0004118616144974663,0.03981164383561642,2.422857142857143,0.00867555797182222,2.3554999999999997,0.041783369897603964,0.007622480022655024,2260.0,322.85714285714283,9567.0,318.9,1,8,0.0,2.4268571428571426,Operation Phoenix Case Key,Operation Phoenix Case Key,0,0
2017-08-02,Operation Phoenix Case Key,2.422,2.422,441.0,2.429,2.403,2.318,-0.0028818443804032867,0.00790678318768201,2.4255714285714283,0.0034166459266003254,2.3589666666666664,0.04282949399135546,0.007645112123086299,2406.0,343.7142857142857,9561.0,318.7,2,8,0.0,2.4274285714285715,Operation Phoenix Case Key,Operation Phoenix Case Key,0,0
2017-08-03,Operation Phoenix Case Key,2.416,2.416,345.0,2.422,2.422,2.294,-0.0024772914946326052,-0.0024772914946326052,2.4247142857142854,0.004712120714991582,2.3630333333333327,0.04225595290081095,0.007363829165674727,2465.0,352.14285714285717,9500.0,316.6666666666667,3,8,0.0,2.4265714285714286,Operation Phoenix Case Key,Operation Phoenix Case Key,0,0
2017-08-04,Operation Phoenix Case Key,2.427,2.427,405.0,2.416,2.421,2.311,0.004552980132450424,0.0024783147459728205,2.4255714285714283,0.004499433070863852,2.3669,0.04262342861228628,0.0073083370147199915,2529.0,361.2857142857143,9664.0,322.1333333333333,4,8,0.0,2.4255714285714283,Operation Phoenix Case Key,Operation Phoenix Case Key,0,0
2017-08-05,Operation Phoenix Case Key,2.436,2.436,346.0,2.427,2.429,2.327,0.003708281829418958,0.0028818443804035088,2.4265714285714286,0.005753437304457765,2.370533333333333,0.04369952961862274,0.0072537438716302315,2597.0,371.0,9733.0,324.43333333333334,5,8,0.0,2.4247142857142863,Operation Phoenix Case Key,Operation Phoenix Case Key,0,0
2017-08-06,Operation Phoenix Case Key,2.434,2.434,316.0,2.436,2.428,2.327,-0.0008210180623973162,0.0024711696869852418,2.4274285714285715,0.006321327682810745,2.3740999999999994,0.0443624090118349,0.00726109759402441,2490.0,355.7142857142857,9700.0,323.3333333333333,6,8,0.0,2.4255714285714283,Operation Phoenix Case Key,Operation Phoenix Case Key,0,0
2017-08-07,Operation Phoenix Case Key,2.424,2.424,362.0,2.434,2.428,2.319,-0.0041084634346755244,-0.0016474464579900872,2.4268571428571426,0.006423807758833474,2.3776,0.04401787515695561,0.007277357324895116,2507.0,358.14285714285717,9729.0,324.3,0,8,0.0,2.4228571428571426,Operation Phoenix Case Key,Operation Phoenix Case Key,0,0
2017-08-08,Operation Phoenix Case Key,2.417,2.417,379.0,2.424,2.429,2.321,-0.0028877887788779644,-0.004940304652120253,2.425142857142857,0.007179903927502375,2.3808,0.04327000500731806,0.007319385212898911,2594.0,370.57142857142856,9742.0,324.73333333333335,1,8,0.0,2.4095714285714287,Operation Phoenix Case Key,Operation Phoenix Case Key,0,0
2017-08-09,Operation Phoenix Case Key,2.426,2.426,318.0,2.417,2.422,2.322,0.0037236243276790315,0.0016515276630884035,2.4257142857142857,0.007065293153644775,2.3842666666666665,0.042580851199675265,0.007329033134417718,2471.0,353.0,9770.0,325.6666666666667,2,8,0.0,2.396714285714286,Operation Phoenix Case Key,Operation Phoenix Case Key,0,0
2017-08-10,Operation Phoenix Case Key,2.387,2.387,347.0,2.426,2.416,2.317,-0.01607584501236614,-0.012003311258278138,2.4215714285714287,0.015277033583194138,2.3866,0.04070757505264426,0.007958682335654837,2473.0,353.2857142857143,9830.0,327.6666666666667,3,8,0.0,2.3814285714285717,Operation Phoenix Case Key,Operation Phoenix Case Key,0,0
2017-08-11,Operation Phoenix Case Key,2.402,2.402,367.0,2.387,2.427,2.315,0.006284038542103021,-0.010300782859497315,2.418,0.016466416038192926,2.3894999999999995,0.03854499535175306,0.00800545492186228,2435.0,347.85714285714283,9899.0,329.96666666666664,4,8,0.0,2.3735714285714287,Operation Phoenix Case Key,Operation Phoenix Case Key,0,0
2017-08-12,Operation Phoenix Case Key,2.381,2.381,278.0,2.402,2.436,2.328,-0.008742714404662899,-0.02257799671592786,2.4101428571428576,0.01893921533620184,2.391266666666666,0.03686365267969095,0.008158638832874203,2367.0,338.14285714285717,9902.0,330.06666666666666,5,8,0.0,2.366142857142857,Operation Phoenix Case Key,Operation Phoenix Case Key,0,0
2017-08-13,Operation Phoenix Case Key,2.377,2.377,260.0,2.381,2.434,2.327,-0.0016799664006720283,-0.023418241577650156,2.402,0.01918332609325095,2.3929333333333327,0.03500374583129953,0.008167920132707025,2311.0,330.14285714285717,9812.0,327.06666666666666,6,8,0.0,2.358285714285714,Operation Phoenix Case Key,Operation Phoenix Case Key,0,0
2017-08-14,Operation Phoenix Case Key,2.37,2.37,426.0,2.377,2.424,2.337,-0.002944888514934685,-0.022277227722772186,2.3942857142857146,0.01963753174564528,2.394033333333333,0.03372386230681307,0.008166301202458318,2375.0,339.2857142857143,9922.0,330.73333333333335,0,8,0.0,2.352,Operation Phoenix Case Key,Operation Phoenix Case Key,0,0
2017-08-15,Operation Phoenix Case Key,2.375,2.375,250.0,2.37,2.417,2.355,0.002109704641350074,-0.01737691352916837,2.3882857142857143,0.01814004477640005,2.3947,0.03313824577936091,0.008062960727109733,2246.0,320.85714285714283,9897.0,329.9,1,8,0.0,2.355714285714286,Operation Phoenix Case Key,Operation Phoenix Case Key,0,0
2017-08-16,Operation Phoenix Case Key,2.383,2.383,241.0,2.375,2.426,2.361,0.003368421052631687,-0.017724649629018985,2.382142857142857,0.00959804401842337,2.3954333333333335,0.03262379840273386,0.008071878748939975,2169.0,309.85714285714283,9828.0,327.6,2,8,0.0,2.3590000000000004,Operation Phoenix Case Key,Operation Phoenix Case Key,0,0
2017-08-17,Operation Phoenix Case Key,2.384,2.384,357.0,2.383,2.387,2.362,0.0004196391103650221,-0.0012568077084206264,2.3817142857142857,0.009437225465665035,2.3961666666666663,0.03210719891585407,0.008071877457946307,2179.0,311.2857142857143,9818.0,327.26666666666665,3,8,0.0,2.363857142857143,Operation Phoenix Case Key,Operation Phoenix Case Key,0,0
2017-08-18,Operation Phoenix Case Key,2.375,2.375,330.0,2.384,2.402,2.359,-0.003775167785234901,-0.011240632805995077,2.3778571428571427,0.004672979209655977,2.3967,0.03161450089225932,0.008101022687520098,2142.0,306.0,9920.0,330.6666666666667,4,8,0.0,2.358571428571429,Operation Phoenix Case Key,Operation Phoenix Case Key,0,0
2017-08-19,Operation Phoenix Case Key,2.369,2.369,316.0,2.375,2.381,2.367,-0.002526315789473599,-0.005039899202015752,2.376142857142857,0.00535666664550068,2.3967666666666667,0.03155385167543819,0.008094372041653839,2180.0,311.42857142857144,9999.0,333.3,5,8,0.0,2.3525714285714288,Operation Phoenix Case Key,Operation Phoenix Case Key,0,0
