date,item_name,median_price,steam_price_ffill7,volume,p_lag1,p_lag7,p_lag30,ret_1,ret_7,roll_mean_7,roll_std_7,roll_mean_30,roll_std_30,roll_vol_30,vol_sum_7,vol_mean_7,vol_sum_30,vol_mean_30,dow,month_num,gap_days,y_avg_7d_fwd,base_item,base_family,is_stattrak,is_souvenir
2014-11-25,Huntsman Case Key,2.194,2.194,1563.0,2.162,2.109,2.323,0.014801110083256352,0.04030346135609286,2.1467142857142854,0.02679932987282803,2.189366666666666,0.07269547594054407,0.013606614288301623,18528.0,2646.8571428571427,80073.0,2669.1,1,11,0.0,2.39,Huntsman Case Key,Huntsman Case Key,0,0
2014-11-26,Huntsman Case Key,2.161,2.161,2005.0,2.194,2.11,2.272,-0.015041020966271579,0.024170616113744048,2.1539999999999995,0.02239897956859385,2.1856666666666666,0.07120502479148193,0.013318990202673155,16491.0,2355.8571428571427,80208.0,2673.6,2,11,0.0,2.3865714285714286,Huntsman Case Key,Huntsman Case Key,0,0
2014-11-27,Huntsman Case Key,2.152,2.152,1850.0,2.161,2.119,2.304,-0.004164738546968971,0.01557338367154304,2.1587142857142854,0.017466001960660525,2.1805999999999996,0.067937520315851,0.013002687719722567,14854.0,2122.0,80328.0,2677.6,3,11,0.0,2.387285714285714,Huntsman Case Key,Huntsman Case Key,0,0
2014-11-28,Huntsman Case Key,2.153,2.153,2665.0,2.152,2.131,2.338,0.0004646840148698761,0.010323791647114167,2.161857142857143,0.01378848972801559,2.1744333333333334,0.06145767287780717,0.012629604041416392,14006.0,2000.857142857143,81164.0,2705.4666666666667,4,11,0.0,2.3865714285714286,Huntsman Case Key,Huntsman Case Key,0,0
2014-11-29,Huntsman Case Key,2.073,2.073,4886.0,2.153,2.151,2.291,-0.037157454714352056,-0.036262203626220346,2.150714285714286,0.034308325877107394,2.1671666666666662,0.06011881753845648,0.013737061334709972,16680.0,2382.8571428571427,84362.0,2812.0666666666666,5,11,0.0,2.3788571428571426,Huntsman Case Key,Huntsman Case Key,0,0
2014-11-30,Huntsman Case Key,2.041,2.041,7189.0,2.073,2.16,2.256,-0.015436565364206456,-0.05509259259259269,2.133714285714286,0.05094454768447271,2.1599999999999997,0.061890763985159115,0.013741748917983986,21898.0,3128.285714285714,89062.0,2968.733333333333,6,11,0.0,2.361,Huntsman Case Key,Huntsman Case Key,0,0
2014-11-01,M4A1-S | Blood Tiger (Field-Tested),1.011,1.011,315.0,0.995,1.159,0.963,0.016080402010050232,-0.12769628990509074,1.0611428571428572,0.08479458973884828,1.0578333333333332,0.0615093940431505,0.06287801981556312,1858.0,265.42857142857144,7871.0,262.3666666666667,5,11,0.0,1.006714285714286,M4A1-S | Blood Tiger (Field-Tested),M4A1-S | Blood Tiger (Field-Tested),0,0
2014-11-02,M4A1-S | Blood Tiger (Field-Tested),0.984,0.984,286.0,1.011,0.999,0.984,-0.026706231454005858,-0.01501501501501501,1.059,0.08651011501552869,1.0578333333333332,0.0615093940431505,0.06301566234526866,1791.0,255.85714285714286,7880.0,262.6666666666667,6,11,0.0,1.0367142857142857,M4A1-S | Blood Tiger (Field-Tested),M4A1-S | Blood Tiger (Field-Tested),0,0
2014-11-03,M4A1-S | Blood Tiger (Field-Tested),0.984,0.984,229.0,0.984,1.008,1.008,0.0,-0.023809523809523836,1.0555714285714286,0.08890582038291524,1.0570333333333333,0.06230328152584654,0.06288002241791034,1794.0,256.2857142857143,7785.0,259.5,0,11,0.0,1.0492857142857144,M4A1-S | Blood Tiger (Field-Tested),M4A1-S | Blood Tiger (Field-Tested),0,0
2014-11-04,M4A1-S | Blood Tiger (Field-Tested),1.019,1.019,229.0,0.984,1.063,1.031,0.03556910569105676,-0.04139228598306688,1.0492857142857144,0.08971019098935717,1.056633333333333,0.06250732401531488,0.06306695097163215,1807.0,258.14285714285717,7722.0,257.4,1,11,0.0,1.0555714285714286,M4A1-S | Blood Tiger (Field-Tested),M4A1-S | Blood Tiger (Field-Tested),0,0
2014-11-05,M4A1-S | Blood Tiger (Field-Tested),1.016,1.016,203.0,1.019,1.104,1.064,-0.0029440628066731422,-0.07971014492753625,1.0367142857142857,0.08729541680935127,1.0550333333333333,0.06291130440725438,0.06281886888127523,1807.0,258.14285714285717,7676.0,255.86666666666667,2,11,0.0,1.059,M4A1-S | Blood Tiger (Field-Tested),M4A1-S | Blood Tiger (Field-Tested),0,0
2014-11-06,M4A1-S | Blood Tiger (Field-Tested),1.038,1.038,234.0,1.016,1.248,1.084,0.021653543307086576,-0.16826923076923073,1.0067142857142857,0.018529623276675386,1.0534999999999999,0.06274697867892393,0.0628486178574219,1789.0,255.57142857142858,7688.0,256.26666666666665,3,11,0.0,1.061142857142857,M4A1-S | Blood Tiger (Field-Tested),M4A1-S | Blood Tiger (Field-Tested),0,0
2014-11-07,M4A1-S | Blood Tiger (Field-Tested),1.066,1.066,233.0,1.038,0.995,1.024,0.026974951830443183,0.0713567839195981,1.016857142857143,0.026888279822940255,1.0548999999999997,0.0625413729728836,0.062137170542697004,1729.0,247.0,7649.0,254.96666666666667,4,11,0.0,1.0822857142857143,M4A1-S | Blood Tiger (Field-Tested),M4A1-S | Blood Tiger (Field-Tested),0,0
2014-11-08,M4A1-S | Blood Tiger (Field-Tested),1.113,1.113,273.0,1.066,1.011,1.019,0.04409005628517826,0.10089020771513368,1.0314285714285716,0.042734586671210294,1.0580333333333332,0.06301718460511829,0.06254047843403414,1687.0,241.0,7651.0,255.03333333333333,5,11,0.0,1.0999999999999999,M4A1-S | Blood Tiger (Field-Tested),M4A1-S | Blood Tiger (Field-Tested),0,0
2014-11-09,M4A1-S | Blood Tiger (Field-Tested),1.062,1.062,238.0,1.113,0.984,1.014,-0.04582210242587592,0.0792682926829269,1.0425714285714287,0.03891329975675649,1.0596333333333332,0.06248598954076739,0.06318485824570196,1639.0,234.14285714285714,7595.0,253.16666666666666,6,11,0.0,1.0795714285714284,M4A1-S | Blood Tiger (Field-Tested),M4A1-S | Blood Tiger (Field-Tested),0,0
2014-11-10,M4A1-S | Blood Tiger (Field-Tested),1.047,1.047,220.0,1.062,0.984,1.04,-0.014124293785310882,0.06402439024390238,1.0515714285714286,0.030756449464680903,1.0598666666666667,0.06242527977955371,0.06312679387434596,1630.0,232.85714285714286,7469.0,248.96666666666667,0,11,0.0,1.072142857142857,M4A1-S | Blood Tiger (Field-Tested),M4A1-S | Blood Tiger (Field-Tested),0,0
2014-11-11,M4A1-S | Blood Tiger (Field-Tested),1.025,1.025,251.0,1.047,1.019,1.083,-0.021012416427889202,0.0058881256133465065,1.0524285714285715,0.029908704623318252,1.0579333333333334,0.06257685052974642,0.06283381077772941,1652.0,236.0,7452.0,248.4,1,11,0.0,1.0665714285714285,M4A1-S | Blood Tiger (Field-Tested),M4A1-S | Blood Tiger (Field-Tested),0,0
2014-11-12,M4A1-S | Blood Tiger (Field-Tested),0.718,0.718,284.0,1.025,1.016,1.064,-0.29951219512195115,-0.29330708661417326,1.0098571428571428,0.12194311152738228,1.0464,0.08736955991648351,0.0827311760535201,1733.0,247.57142857142858,7474.0,249.13333333333333,2,11,0.0,1.0652857142857142,M4A1-S | Blood Tiger (Field-Tested),M4A1-S | Blood Tiger (Field-Tested),0,0
2014-11-13,M4A1-S | Blood Tiger (Field-Tested),0.689,0.689,243.0,0.718,1.038,1.177,-0.04038997214484685,-0.336223506743738,0.9600000000000001,0.16425067949413702,1.0301333333333333,0.10515757488433992,0.0800598034449499,1742.0,248.85714285714286,7480.0,249.33333333333334,3,11,0.0,1.0645714285714285,M4A1-S | Blood Tiger (Field-Tested),M4A1-S | Blood Tiger (Field-Tested),0,0
2014-11-14,M4A1-S | Blood Tiger (Field-Tested),0.735,0.735,281.0,0.689,1.066,1.099,0.06676342525399126,-0.3105065666041277,0.9127142857142857,0.17426803188988943,1.018,0.11686003023560566,0.08072527266465437,1790.0,255.71428571428572,7541.0,251.36666666666667,4,11,0.0,1.0425714285714285,M4A1-S | Blood Tiger (Field-Tested),M4A1-S | Blood Tiger (Field-Tested),0,0
2014-11-15,M4A1-S | Blood Tiger (Field-Tested),0.782,0.782,280.0,0.735,1.113,1.122,0.06394557823129254,-0.29739442946990113,0.8654285714285714,0.15761875989040058,1.0066666666666666,0.12257170237139658,0.08163178188954143,1797.0,256.7142857142857,7605.0,253.5,5,11,0.0,1.0308571428571427,M4A1-S | Blood Tiger (Field-Tested),M4A1-S | Blood Tiger (Field-Tested),0,0
2014-11-16,M4A1-S | Blood Tiger (Field-Tested),0.784,0.784,267.0,0.782,1.062,1.037,0.002557544757033181,-0.26177024482109224,0.8257142857142857,0.13672466000345812,0.9982333333333332,0.1287428142547079,0.08067516263048433,1826.0,260.85714285714283,7627.0,254.23333333333332,6,11,0.0,1.0332857142857141,M4A1-S | Blood Tiger (Field-Tested),M4A1-S | Blood Tiger (Field-Tested),0,0
2014-11-17,M4A1-S | Blood Tiger (Field-Tested),0.754,0.754,230.0,0.784,1.047,1.005,-0.03826530612244905,-0.27984718242597895,0.7838571428571429,0.10334882482078223,0.9898666666666665,0.13598351207244044,0.08076350685628797,1836.0,262.2857142857143,7536.0,251.2,0,11,0.0,1.04,M4A1-S | Blood Tiger (Field-Tested),M4A1-S | Blood Tiger (Field-Tested),0,0
2014-11-18,M4A1-S | Blood Tiger (Field-Tested),0.79,0.79,209.0,0.754,1.025,0.994,0.04774535809018565,-0.2292682926829267,0.7502857142857142,0.03538649575237219,0.9830666666666664,0.1406280989781993,0.08132414198851451,1794.0,256.2857142857143,7467.0,248.9,1,11,0.0,1.0618571428571428,M4A1-S | Blood Tiger (Field-Tested),M4A1-S | Blood Tiger (Field-Tested),0,0
2014-11-19,M4A1-S | Blood Tiger (Field-Tested),0.83,0.83,153.0,0.79,0.718,0.999,0.05063291139240489,0.15598885793871875,0.7662857142857143,0.04189345085439724,0.9774333333333332,0.14323772392619047,0.0819000169890938,1663.0,237.57142857142858,7370.0,245.66666666666666,2,11,0.0,1.071142857142857,M4A1-S | Blood Tiger (Field-Tested),M4A1-S | Blood Tiger (Field-Tested),0,0
2014-11-20,M4A1-S | Blood Tiger (Field-Tested),0.798,0.798,157.0,0.83,0.689,1.024,-0.03855421686746974,0.1582002902757622,0.7818571428571428,0.028336894534100494,0.9698999999999998,0.14649649597629744,0.08198739281841483,1577.0,225.28571428571428,7329.0,244.3,3,11,0.0,1.0838571428571429,M4A1-S | Blood Tiger (Field-Tested),M4A1-S | Blood Tiger (Field-Tested),0,0
2014-11-21,M4A1-S | Blood Tiger (Field-Tested),0.709,0.709,182.0,0.798,0.735,1.052,-0.11152882205513792,-0.03537414965986396,0.7781428571428571,0.03512601222305029,0.9584666666666665,0.15288813630305728,0.08395858352341747,1478.0,211.14285714285714,7285.0,242.83333333333334,4,11,0.0,1.088857142857143,M4A1-S | Blood Tiger (Field-Tested),M4A1-S | Blood Tiger (Field-Tested),0,0
2014-11-22,M4A1-S | Blood Tiger (Field-Tested),0.71,0.71,193.0,0.709,0.782,1.105,0.0014104372355430161,-0.09207161125319696,0.7678571428571429,0.04229970810918735,0.9452999999999999,0.15666379075374545,0.08325991544725457,1391.0,198.71428571428572,7251.0,241.7,5,11,0.0,1.0855714285714286,M4A1-S | Blood Tiger (Field-Tested),M4A1-S | Blood Tiger (Field-Tested),0,0
2014-11-23,M4A1-S | Blood Tiger (Field-Tested),0.658,0.658,247.0,0.71,0.784,1.119,-0.07323943661971821,-0.1607142857142857,0.7498571428571429,0.05614376589595315,0.9299333333333333,0.16140961006774726,0.08388169976543364,1371.0,195.85714285714286,7264.0,242.13333333333333,6,11,0.0,1.070857142857143,M4A1-S | Blood Tiger (Field-Tested),M4A1-S | Blood Tiger (Field-Tested),0,0
2014-11-24,M4A1-S | Blood Tiger (Field-Tested),0.642,0.642,200.0,0.658,0.754,1.159,-0.024316109422492405,-0.14854111405835546,0.7338571428571429,0.06749482217480214,0.9127,0.1636170630873606,0.0833960874337946,1341.0,191.57142857142858,7180.0,239.33333333333334,0,11,0.0,1.0601428571428573,M4A1-S | Blood Tiger (Field-Tested),M4A1-S | Blood Tiger (Field-Tested),0,0
2014-11-25,M4A1-S | Blood Tiger (Field-Tested),0.756,0.756,171.0,0.642,0.79,0.999,0.17757009345794383,-0.04303797468354431,0.7290000000000001,0.06443379769743736,0.9046,0.16515197041916677,0.08710726936408496,1303.0,186.14285714285714,6998.0,233.26666666666668,1,11,0.0,1.046857142857143,M4A1-S | Blood Tiger (Field-Tested),M4A1-S | Blood Tiger (Field-Tested),0,0
2014-11-26,M4A1-S | Blood Tiger (Field-Tested),0.74,0.74,191.0,0.756,0.83,1.008,-0.021164021164021163,-0.10843373493975905,0.7161428571428571,0.05046194767609854,0.8956666666666667,0.16655956558807689,0.08711330014751595,1341.0,191.57142857142858,6963.0,232.1,2,11,0.0,1.046857142857143,M4A1-S | Blood Tiger (Field-Tested),M4A1-S | Blood Tiger (Field-Tested),0,0
2014-11-27,M4A1-S | Blood Tiger (Field-Tested),0.716,0.716,225.0,0.74,0.798,1.063,-0.032432432432432434,-0.10275689223057649,0.7044285714285714,0.03810458218736256,0.8841,0.16658618390090657,0.08649280713568999,1409.0,201.28571428571428,6972.0,232.4,3,11,0.0,1.0394285714285716,M4A1-S | Blood Tiger (Field-Tested),M4A1-S | Blood Tiger (Field-Tested),0,0
2014-11-28,M4A1-S | Blood Tiger (Field-Tested),0.733,0.733,252.0,0.716,0.709,1.104,0.023743016759776525,0.03385049365303239,0.7078571428571429,0.03941873583327954,0.8717333333333334,0.1635456986764114,0.08626186535915026,1479.0,211.28571428571428,7021.0,234.03333333333333,4,11,0.0,1.034857142857143,M4A1-S | Blood Tiger (Field-Tested),M4A1-S | Blood Tiger (Field-Tested),0,0
2014-11-29,M4A1-S | Blood Tiger (Field-Tested),1.148,1.148,96.0,0.733,0.71,1.248,0.5661664392905865,0.6169014084507041,0.7704285714285714,0.15910091778747323,0.8683999999999998,0.1567194095615898,0.13274950858180412,1382.0,197.42857142857142,6865.0,228.83333333333334,5,11,0.0,1.0305714285714287,M4A1-S | Blood Tiger (Field-Tested),M4A1-S | Blood Tiger (Field-Tested),0,0
2014-11-30,M4A1-S | Blood Tiger (Field-Tested),0.799,0.799,398.0,1.148,0.658,0.995,-0.30400696864111487,0.2142857142857142,0.7905714285714287,0.15237534215862872,0.8618666666666666,0.15538527028718718,0.13912602805942711,1533.0,219.0,6970.0,232.33333333333334,6,11,0.0,1.0225714285714287,M4A1-S | Blood Tiger (Field-Tested),M4A1-S | Blood Tiger (Field-Tested),0,0
2014-11-01,M4A1-S | Guardian (Minimal Wear),4.278,4.278,790.0,4.194,4.719,4.048,0.020028612303290227,-0.09345200254291175,4.347714285714286,0.3455354909560002,4.3057,0.21617880716357624,0.06125149996213554,5129.0,732.7142857142857,21021.0,700.7,5,11,0.0,4.183285714285714,M4A1-S | Guardian (Minimal Wear),M4A1-S | Guardian (Minimal Wear),0,0
2014-11-02,M4A1-S | Guardian (Minimal Wear),4.016,4.016,824.0,4.278,4.085,4.126,-0.06124357176250572,-0.016891064871481065,4.3378571428571435,0.3537753236050202,4.302033333333333,0.22009308384307663,0.06226895055993738,5047.0,721.0,21092.0,703.0666666666667,6,11,0.0,4.312571428571428,M4A1-S | Guardian (Minimal Wear),M4A1-S | Guardian (Minimal Wear),0,0
2014-11-03,M4A1-S | Guardian (Minimal Wear),4.041,4.041,642.0,4.016,4.149,4.205,0.0062250996015937865,-0.026030368763557354,4.3224285714285715,0.36388571877243353,4.296566666666667,0.22442930339468198,0.06218716110480195,5030.0,718.5714285714286,20907.0,696.9,0,11,0.0,4.323285714285714,M4A1-S | Guardian (Minimal Wear),M4A1-S | Guardian (Minimal Wear),0,0
2014-11-04,M4A1-S | Guardian (Minimal Wear),4.221,4.221,606.0,4.041,4.215,4.275,0.04454342984409787,0.00142348754448407,4.323285714285714,0.36363864099472404,4.294766666666667,0.22481128134998524,0.06262636401161259,4964.0,709.1428571428571,20746.0,691.5333333333333,1,11,0.0,4.3224285714285715,M4A1-S | Guardian (Minimal Wear),M4A1-S | Guardian (Minimal Wear),0,0
2014-11-05,M4A1-S | Guardian (Minimal Wear),4.265,4.265,590.0,4.221,4.34,4.215,0.010424070125562457,-0.017281105990783474,4.312571428571429,0.36409294619559407,4.296433333333334,0.22439870518541075,0.06257690857941503,4947.0,706.7142857142857,20629.0,687.6333333333333,2,11,0.0,4.3378571428571435,M4A1-S | Guardian (Minimal Wear),M4A1-S | Guardian (Minimal Wear),0,0
2014-11-06,M4A1-S | Guardian (Minimal Wear),4.268,4.268,603.0,4.265,5.173,4.279,0.0007033997655334634,-0.1749468393582061,4.183285714285715,0.10183419897869583,4.2960666666666665,0.22443587552399508,0.06253226670822487,4980.0,711.4285714285714,20597.0,686.5666666666667,3,11,0.0,4.347714285714286,M4A1-S | Guardian (Minimal Wear),M4A1-S | Guardian (Minimal Wear),0,0
2014-11-07,M4A1-S | Guardian (Minimal Wear),4.309,4.309,642.0,4.268,4.194,4.247,0.009606373008435032,0.027420123986647615,4.199714285714286,0.1110929010020946,4.298133333333334,0.22425992855513788,0.0625219059723107,4697.0,671.0,20572.0,685.7333333333333,4,11,0.0,4.4107142857142865,M4A1-S | Guardian (Minimal Wear),M4A1-S | Guardian (Minimal Wear),0,0
2014-11-08,M4A1-S | Guardian (Minimal Wear),4.46,4.46,739.0,4.309,4.278,4.29,0.035042933395219356,0.04254324450677904,4.225714285714286,0.1430681299099081,4.3038,0.22612288694424543,0.06278284075625783,4646.0,663.7142857142857,20616.0,687.2,5,11,0.0,4.460857142857143,M4A1-S | Guardian (Minimal Wear),M4A1-S | Guardian (Minimal Wear),0,0
2014-11-09,M4A1-S | Guardian (Minimal Wear),4.296,4.296,683.0,4.46,4.016,4.269,-0.036771300448430466,0.06972111553784877,4.265714285714286,0.11528810406445014,4.3047,0.22603630239410658,0.06318130254023406,4505.0,643.5714285714286,20558.0,685.2666666666667,6,11,0.0,4.328285714285715,M4A1-S | Guardian (Minimal Wear),M4A1-S | Guardian (Minimal Wear),0,0
2014-11-10,M4A1-S | Guardian (Minimal Wear),4.274,4.274,654.0,4.296,4.041,4.289,-0.005121042830540046,0.057658995298193405,4.299,0.07056506622563725,4.304200000000001,0.22608706287622915,0.06319324681604738,4517.0,645.2857142857143,20374.0,679.1333333333333,0,11,0.0,4.331857142857143,M4A1-S | Guardian (Minimal Wear),M4A1-S | Guardian (Minimal Wear),0,0
2014-11-11,M4A1-S | Guardian (Minimal Wear),4.316,4.316,639.0,4.274,4.221,4.274,0.009826860084230171,0.02250651504382839,4.312571428571428,0.06298720310588528,4.3056,0.226025750745352,0.06320038157903421,4550.0,650.0,20209.0,673.6333333333333,1,11,0.0,4.317714285714286,M4A1-S | Guardian (Minimal Wear),M4A1-S | Guardian (Minimal Wear),0,0
2014-11-12,M4A1-S | Guardian (Minimal Wear),3.003,3.003,1647.0,4.316,4.265,4.31,-0.3042168674698794,-0.295896834701055,4.132285714285714,0.46490635440628997,4.262033333333334,0.3251889177420138,0.08377159656296747,5607.0,801.0,21186.0,706.2,2,11,0.0,4.311428571428572,M4A1-S | Guardian (Minimal Wear),M4A1-S | Guardian (Minimal Wear),0,0
2014-11-13,M4A1-S | Guardian (Minimal Wear),3.035,3.035,986.0,3.003,4.268,4.503,0.01065601065601074,-0.28889409559512647,3.9561428571428574,0.5953868918782207,4.213100000000001,0.38936472618869833,0.08327676114790651,5990.0,855.7142857142857,21578.0,719.2666666666667,3,11,0.0,4.301714285714286,M4A1-S | Guardian (Minimal Wear),M4A1-S | Guardian (Minimal Wear),0,0
2014-11-14,M4A1-S | Guardian (Minimal Wear),3.214,3.214,803.0,3.035,4.309,4.42,0.0589785831960461,-0.2541192852169878,3.7997142857142854,0.6252288070974416,4.172900000000001,0.42642149336073576,0.08414509654607585,6151.0,878.7142857142857,21788.0,726.2666666666667,4,11,0.0,4.226857142857143,M4A1-S | Guardian (Minimal Wear),M4A1-S | Guardian (Minimal Wear),0,0
2014-11-15,M4A1-S | Guardian (Minimal Wear),3.108,3.108,931.0,3.214,4.46,4.485,-0.03298070939639075,-0.3031390134529147,3.6065714285714283,0.5997308580028347,4.127000000000001,0.4629060379817917,0.08417788132983356,6343.0,906.1428571428571,22156.0,738.5333333333333,5,11,0.0,4.183714285714286,M4A1-S | Guardian (Minimal Wear),M4A1-S | Guardian (Minimal Wear),0,0
2014-11-16,M4A1-S | Guardian (Minimal Wear),3.074,3.074,923.0,3.108,4.296,4.243,-0.010939510939511066,-0.28445065176908757,3.432,0.5493806902841988,4.088033333333334,0.49927483969809205,0.08375146070184718,6583.0,940.4285714285714,22348.0,744.9333333333333,6,11,0.0,4.218000000000001,M4A1-S | Guardian (Minimal Wear),M4A1-S | Guardian (Minimal Wear),0,0
2014-11-17,M4A1-S | Guardian (Minimal Wear),3.062,3.062,673.0,3.074,4.274,4.195,-0.0039037085230969604,-0.2835751052877866,3.258857142857143,0.4360243861369711,4.050266666666667,0.5315629115061442,0.08374860234611593,6602.0,943.1428571428571,22174.0,739.1333333333333,0,11,0.0,4.225857142857143,M4A1-S | Guardian (Minimal Wear),M4A1-S | Guardian (Minimal Wear),0,0
2014-11-18,M4A1-S | Guardian (Minimal Wear),3.15,3.15,620.0,3.062,4.316,4.017,0.028739386022207825,-0.2701575532900834,3.0922857142857145,0.06643732661198021,4.021366666666667,0.5556105040603735,0.08370562520591271,6583.0,940.4285714285714,22008.0,733.6,1,11,0.0,4.281142857142858,M4A1-S | Guardian (Minimal Wear),M4A1-S | Guardian (Minimal Wear),0,0
2014-11-19,M4A1-S | Guardian (Minimal Wear),3.161,3.161,622.0,3.15,3.003,4.105,0.0034920634920634352,0.05261405261405261,3.114857142857143,0.05865255705405853,3.9899000000000004,0.5763281096736477,0.08357977056472256,5558.0,794.0,21996.0,733.2,2,11,0.0,4.310428571428571,M4A1-S | Guardian (Minimal Wear),M4A1-S | Guardian (Minimal Wear),0,0
2014-11-20,M4A1-S | Guardian (Minimal Wear),3.193,3.193,595.0,3.161,3.035,4.116,0.010123378677633577,0.0520593080724876,3.137428571428572,0.05377693914377681,3.9591333333333334,0.5931658977235813,0.0836125219577802,5167.0,738.1428571428571,22051.0,735.0333333333333,3,11,0.0,4.347142857142858,M4A1-S | Guardian (Minimal Wear),M4A1-S | Guardian (Minimal Wear),0,0
2014-11-21,M4A1-S | Guardian (Minimal Wear),3.148,3.148,657.0,3.193,3.214,4.365,-0.01409332915753203,-0.020535158680771604,3.128,0.04451324040584529,3.9185666666666665,0.6055084190624896,0.08274709556750207,5021.0,717.2857142857143,22171.0,739.0333333333333,4,11,0.0,4.360571428571428,M4A1-S | Guardian (Minimal Wear),M4A1-S | Guardian (Minimal Wear),0,0
2014-11-22,M4A1-S | Guardian (Minimal Wear),3.056,3.056,722.0,3.148,3.108,4.245,-0.029224904701397714,-0.016731016731016735,3.1205714285714286,0.05108496324152305,3.8789333333333333,0.6215451677517536,0.08276199211834459,4812.0,687.4285714285714,22301.0,743.3666666666667,5,11,0.0,4.364285714285714,M4A1-S | Guardian (Minimal Wear),M4A1-S | Guardian (Minimal Wear),0,0
2014-11-23,M4A1-S | Guardian (Minimal Wear),3.044,3.044,673.0,3.056,3.074,4.545,-0.003926701570680646,-0.009759271307742345,3.116285714285714,0.055848556154029616,3.8288999999999995,0.6263098461092028,0.08150043751583314,4562.0,651.7142857142857,22296.0,743.2,6,11,0.0,4.336428571428571,M4A1-S | Guardian (Minimal Wear),M4A1-S | Guardian (Minimal Wear),0,0
2014-11-24,M4A1-S | Guardian (Minimal Wear),3.011,3.011,616.0,3.044,3.062,4.719,-0.010840998685939573,-0.016655780535597575,3.1089999999999995,0.06502746672423451,3.7719666666666662,0.6204127917944812,0.08101518875264951,4505.0,643.5714285714286,22219.0,740.6333333333333,0,11,0.0,4.311714285714285,M4A1-S | Guardian (Minimal Wear),M4A1-S | Guardian (Minimal Wear),0,0
2014-11-25,M4A1-S | Guardian (Minimal Wear),3.246,3.246,564.0,3.011,3.15,4.085,0.07804716041182336,0.030476190476190546,3.1227142857142853,0.08050858744917352,3.7439999999999998,0.6245677972272772,0.0792021230911389,4449.0,635.5714285714286,21877.0,729.2333333333333,1,11,0.0,4.279714285714285,M4A1-S | Guardian (Minimal Wear),M4A1-S | Guardian (Minimal Wear),0,0
2014-11-26,M4A1-S | Guardian (Minimal Wear),3.446,3.446,639.0,3.246,3.161,4.149,0.06161429451632783,0.09016134134767473,3.1634285714285717,0.13980379837764184,3.7205666666666657,0.62211610295471,0.08000964039210748,4466.0,638.0,21857.0,728.5666666666667,2,11,0.0,4.2661428571428575,M4A1-S | Guardian (Minimal Wear),M4A1-S | Guardian (Minimal Wear),0,0
2014-11-27,M4A1-S | Guardian (Minimal Wear),3.547,3.547,799.0,3.446,3.193,4.215,0.029309344167150364,0.11086752270591926,3.214,0.19463005200342817,3.6982999999999993,0.6159448108394129,0.08014882918789265,4670.0,667.1428571428571,21984.0,732.8,3,11,0.0,4.266285714285714,M4A1-S | Guardian (Minimal Wear),M4A1-S | Guardian (Minimal Wear),0,0
2014-11-28,M4A1-S | Guardian (Minimal Wear),3.634,3.634,770.0,3.547,3.148,4.34,0.024527769946433464,0.15438373570520958,3.283428571428572,0.24007966364929614,3.674766666666666,0.6043558931255288,0.08008632239163689,4783.0,683.2857142857143,22147.0,738.2333333333333,4,11,0.0,4.2542857142857144,M4A1-S | Guardian (Minimal Wear),M4A1-S | Guardian (Minimal Wear),0,0
2014-11-29,M4A1-S | Guardian (Minimal Wear),5.492,5.492,108.0,3.634,3.056,5.173,0.511282333516786,0.7971204188481675,3.6314285714285717,0.7911838971968991,3.6853999999999996,0.6327617561136261,0.11762198682212983,4169.0,595.5714285714286,21685.0,722.8333333333334,5,11,0.0,4.2338571428571425,M4A1-S | Guardian (Minimal Wear),M4A1-S | Guardian (Minimal Wear),0,0
2014-11-30,M4A1-S | Guardian (Minimal Wear),3.416,3.416,1273.0,5.492,3.044,4.194,-0.3780043699927167,0.1222076215505914,3.6845714285714286,0.7618934790831247,3.6594666666666664,0.6273050684387054,0.13217230354535292,4769.0,681.2857142857143,22033.0,734.4333333333333,6,11,0.0,4.199285714285714,M4A1-S | Guardian (Minimal Wear),M4A1-S | Guardian (Minimal Wear),0,0
2014-11-01,M4A1-S | VariCamo (Well-Worn),0.864,0.864,45.0,0.865,1.095,0.869,-0.0011560693641619046,-0.21095890410958906,0.8961428571428571,0.11454435020229195,0.9273333333333333,0.09809428570966247,0.13870108792161054,278.0,39.714285714285715,1096.0,36.53333333333333,5,11,0.0,0.8341428571428571,M4A1-S | VariCamo (Well-Worn),M4A1-S | VariCamo (Well-Worn),0,0
2014-11-02,M4A1-S | VariCamo (Well-Worn),0.749,0.749,52.0,0.864,0.88,0.817,-0.13310185185185186,-0.14886363636363642,0.8774285714285713,0.12580126860915777,0.9250666666666666,0.1013492092826689,0.14052586013360754,292.0,41.714285714285715,1107.0,36.9,6,11,0.0,0.8837142857142858,M4A1-S | VariCamo (Well-Worn),M4A1-S | VariCamo (Well-Worn),0,0
2014-11-03,M4A1-S | VariCamo (Well-Worn),0.817,0.817,31.0,0.749,0.795,0.842,0.09078771695594123,0.02767295597484276,0.8805714285714286,0.12396411594012326,0.9242333333333334,0.10212857364888416,0.14128136940491756,287.0,41.0,1096.0,36.53333333333333,0,11,0.0,0.8908571428571428,M4A1-S | VariCamo (Well-Worn),M4A1-S | VariCamo (Well-Worn),0,0
