date,item_name,median_price,steam_price_ffill7,volume,p_lag1,p_lag7,p_lag30,ret_1,ret_7,roll_mean_7,roll_std_7,roll_mean_30,roll_std_30,roll_vol_30,vol_sum_7,vol_mean_7,vol_sum_30,vol_mean_30,dow,month_num,gap_days,y_avg_7d_fwd,base_item,base_family,is_stattrak,is_souvenir
2015-02-01,Negev | Desert-Strike (Well-Worn),0.086,0.086,217.0,0.088,0.089,0.084,-0.022727272727272707,-0.03370786516853941,0.0877142857142857,0.0021189138534559024,0.08753333333333334,0.003649048582241067,0.05068500853446539,1181.0,168.71428571428572,5030.0,167.66666666666666,6,2,0.0,0.08557142857142855,Negev | Desert-Strike (Well-Worn),Negev | Desert-Strike (Well-Worn),0,0
2015-02-02,Negev | Desert-Strike (Well-Worn),0.083,0.083,153.0,0.086,0.084,0.084,-0.0348837209302324,-0.011904761904761862,0.08757142857142855,0.0023819045715047222,0.08750000000000001,0.003685557397915995,0.05111792982638182,1191.0,170.14285714285714,5038.0,167.93333333333334,0,2,0.0,0.08628571428571427,Negev | Desert-Strike (Well-Worn),Negev | Desert-Strike (Well-Worn),0,0
2015-02-03,Negev | Desert-Strike (Well-Worn),0.08,0.08,154.0,0.083,0.089,0.09,-0.03614457831325302,-0.10112359550561789,0.08628571428571427,0.003452298849598447,0.08716666666666668,0.0038908725099762492,0.04980280869236349,1173.0,167.57142857142858,5036.0,167.86666666666667,1,2,0.0,0.08757142857142855,Negev | Desert-Strike (Well-Worn),Negev | Desert-Strike (Well-Worn),0,0
2015-02-04,Negev | Desert-Strike (Well-Worn),0.086,0.086,133.0,0.08,0.091,0.082,0.07499999999999996,-0.05494505494505497,0.08557142857142856,0.0028713930346059655,0.0873,0.0037784476530271865,0.049026931916468626,1176.0,168.0,5030.0,167.66666666666666,2,2,0.0,0.0877142857142857,Negev | Desert-Strike (Well-Worn),Negev | Desert-Strike (Well-Worn),0,0
2015-02-05,Negev | Desert-Strike (Well-Worn),0.091,0.091,160.0,0.086,0.087,0.088,0.058139534883721034,0.04597701149425282,0.08614285714285715,0.003440455593940654,0.0874,0.0038349272048719065,0.04837776703603342,1194.0,170.57142857142858,5027.0,167.56666666666666,3,2,0.0,0.08814285714285712,Negev | Desert-Strike (Well-Worn),Negev | Desert-Strike (Well-Worn),0,0
2015-02-06,Negev | Desert-Strike (Well-Worn),0.087,0.087,175.0,0.091,0.089,0.09,-0.04395604395604402,-0.022471910112359605,0.08585714285714285,0.0032701494692170254,0.0873,0.00380482150260254,0.04891725268585798,1188.0,169.71428571428572,5096.0,169.86666666666667,4,2,0.0,0.08928571428571429,Negev | Desert-Strike (Well-Worn),Negev | Desert-Strike (Well-Worn),0,0
2015-02-07,Negev | Desert-Strike (Well-Worn),0.084,0.084,196.0,0.087,0.088,0.08,-0.0344827586206895,-0.0454545454545453,0.08528571428571427,0.003194382824999697,0.08743333333333334,0.003611863169550523,0.044878395143906055,1188.0,169.71428571428572,5168.0,172.26666666666668,5,2,0.0,0.08985714285714286,Negev | Desert-Strike (Well-Worn),Negev | Desert-Strike (Well-Worn),0,0
2015-02-08,Negev | Desert-Strike (Well-Worn),0.085,0.085,207.0,0.084,0.086,0.086,0.011904761904761862,-0.011627906976743985,0.08514285714285712,0.0031815796359028676,0.0874,0.0036295086903509848,0.04287140705788812,1178.0,168.28571428571428,5188.0,172.93333333333334,6,2,0.0,0.09085714285714284,Negev | Desert-Strike (Well-Worn),Negev | Desert-Strike (Well-Worn),0,0
2015-02-09,Negev | Desert-Strike (Well-Worn),0.083,0.083,156.0,0.085,0.083,0.089,-0.02352941176470591,0.0,0.08514285714285715,0.0031815796359028676,0.08720000000000001,0.0037004504230341104,0.04259262653290687,1181.0,168.71428571428572,5140.0,171.33333333333334,0,2,0.0,0.09057142857142855,Negev | Desert-Strike (Well-Worn),Negev | Desert-Strike (Well-Worn),0,0
2015-02-10,Negev | Desert-Strike (Well-Worn),0.088,0.088,129.0,0.083,0.08,0.086,0.06024096385542155,0.09999999999999987,0.08628571428571429,0.0024907993963089532,0.08726666666666667,0.003696244340167761,0.04354626012787186,1156.0,165.14285714285714,5048.0,168.26666666666668,1,2,0.0,0.09042857142857141,Negev | Desert-Strike (Well-Worn),Negev | Desert-Strike (Well-Worn),0,0
2015-02-11,Negev | Desert-Strike (Well-Worn),0.081,0.081,135.0,0.088,0.086,0.089,-0.07954545454545447,-0.05813953488372081,0.08557142857142856,0.0031102201510110313,0.08700000000000002,0.0038470768123342667,0.04544424712034405,1158.0,165.42857142857142,5024.0,167.46666666666667,2,2,0.0,0.09099999999999998,Negev | Desert-Strike (Well-Worn),Negev | Desert-Strike (Well-Worn),0,0
2015-02-12,Negev | Desert-Strike (Well-Worn),0.083,0.083,133.0,0.081,0.091,0.081,0.024691358024691468,-0.08791208791208782,0.08442857142857142,0.002258769757263125,0.0870666666666667,0.0037588414290694507,0.04263342526901095,1131.0,161.57142857142858,5015.0,167.16666666666666,3,2,0.0,0.09128571428571428,Negev | Desert-Strike (Well-Worn),Negev | Desert-Strike (Well-Worn),0,0
2015-02-13,Negev | Desert-Strike (Well-Worn),0.088,0.088,144.0,0.083,0.087,0.082,0.06024096385542155,0.011494252873563315,0.08457142857142856,0.002441143927233577,0.08726666666666667,0.003641733408999375,0.043879916218211225,1100.0,157.14285714285714,4970.0,165.66666666666666,4,2,0.0,0.0897142857142857,Negev | Desert-Strike (Well-Worn),Negev | Desert-Strike (Well-Worn),0,0
2015-02-14,Negev | Desert-Strike (Well-Worn),0.085,0.085,180.0,0.088,0.084,0.085,-0.03409090909090895,0.011904761904761862,0.08471428571428571,0.0024327694808466255,0.08726666666666667,0.003641733408999375,0.04392785197458403,1084.0,154.85714285714286,5009.0,166.96666666666667,5,2,0.0,0.08885714285714284,Negev | Desert-Strike (Well-Worn),Negev | Desert-Strike (Well-Worn),0,0
2015-02-15,Negev | Desert-Strike (Well-Worn),0.086,0.086,175.0,0.085,0.085,0.087,0.011764705882352677,0.011764705882352677,0.08485714285714285,0.002474358296526964,0.08723333333333334,0.003648591813593596,0.043776895221168274,1052.0,150.28571428571428,4988.0,166.26666666666668,6,2,0.0,0.08757142857142856,Negev | Desert-Strike (Well-Worn),Negev | Desert-Strike (Well-Worn),0,0
2015-02-16,Negev | Desert-Strike (Well-Worn),0.085,0.085,166.0,0.086,0.083,0.085,-0.011627906976743985,0.024096385542168752,0.08514285714285715,0.002356060357495802,0.08723333333333333,0.0036485918135935966,0.04362032012753909,1062.0,151.71428571428572,4966.0,165.53333333333333,0,2,0.0,0.08657142857142856,Negev | Desert-Strike (Well-Worn),Negev | Desert-Strike (Well-Worn),0,0
2015-02-17,Negev | Desert-Strike (Well-Worn),0.087,0.087,117.0,0.085,0.088,0.091,0.0235294117647058,-0.011363636363636354,0.08499999999999999,0.0022038926600773555,0.0871,0.0035809682117177916,0.04190004684746336,1050.0,150.0,4887.0,162.9,1,2,0.0,0.08557142857142856,Negev | Desert-Strike (Well-Worn),Negev | Desert-Strike (Well-Worn),0,0
2015-02-18,Negev | Desert-Strike (Well-Worn),0.083,0.083,132.0,0.087,0.081,0.088,-0.045977011494252706,0.024691358024691468,0.08528571428571428,0.0017496355305594087,0.08693333333333335,0.003650875085358149,0.042298036694686125,1047.0,149.57142857142858,4881.0,162.7,2,2,0.0,0.08571428571428572,Negev | Desert-Strike (Well-Worn),Negev | Desert-Strike (Well-Worn),0,0
2015-02-19,Negev | Desert-Strike (Well-Worn),0.081,0.081,132.0,0.083,0.083,0.088,-0.02409638554216864,-0.02409638554216864,0.08499999999999999,0.0022038926600773555,0.0867,0.0037960505792204594,0.0424987232950545,1046.0,149.42857142857142,4878.0,162.6,3,2,0.0,0.08499999999999999,Negev | Desert-Strike (Well-Worn),Negev | Desert-Strike (Well-Worn),0,0
2015-02-20,Negev | Desert-Strike (Well-Worn),0.085,0.085,184.0,0.081,0.088,0.089,0.04938271604938271,-0.03409090909090895,0.08457142857142856,0.001840585532389301,0.08656666666666667,0.003783149775282788,0.043430687061318266,1086.0,155.14285714285714,4867.0,162.23333333333332,4,2,0.0,0.08557142857142856,Negev | Desert-Strike (Well-Worn),Negev | Desert-Strike (Well-Worn),0,0
2015-02-21,Negev | Desert-Strike (Well-Worn),0.082,0.082,130.0,0.085,0.085,0.094,-0.03529411764705881,-0.03529411764705881,0.08414285714285714,0.0020303814862216965,0.08616666666666667,0.0036063216101112692,0.04254000567953603,1036.0,148.0,4802.0,160.06666666666666,5,2,0.0,0.08542857142857141,Negev | Desert-Strike (Well-Worn),Negev | Desert-Strike (Well-Worn),0,0
2015-02-22,Negev | Desert-Strike (Well-Worn),0.084,0.084,153.0,0.082,0.086,0.093,0.024390243902439046,-0.02325581395348819,0.08385714285714285,0.0018844151368961296,0.08586666666666667,0.003393457758033175,0.0428117016370729,1014.0,144.85714285714286,4775.0,159.16666666666666,6,2,0.0,0.0847142857142857,Negev | Desert-Strike (Well-Worn),Negev | Desert-Strike (Well-Worn),0,0
2015-02-23,Negev | Desert-Strike (Well-Worn),0.083,0.083,115.0,0.084,0.085,0.096,-0.011904761904761862,-0.02352941176470591,0.08357142857142856,0.0018405855323893015,0.08543333333333333,0.00285987567717355,0.042349013409371965,963.0,137.57142857142858,4703.0,156.76666666666668,0,2,0.0,0.08585714285714284,Negev | Desert-Strike (Well-Worn),Negev | Desert-Strike (Well-Worn),0,0
2015-02-24,Negev | Desert-Strike (Well-Worn),0.083,0.083,132.0,0.083,0.087,0.089,0.0,-0.045977011494252706,0.083,0.0011952286093343948,0.08523333333333333,0.0028128672599719673,0.040366682424105294,978.0,139.71428571428572,4672.0,155.73333333333332,1,2,0.0,0.08685714285714285,Negev | Desert-Strike (Well-Worn),Negev | Desert-Strike (Well-Worn),0,0
2015-02-25,Negev | Desert-Strike (Well-Worn),0.08,0.08,165.0,0.083,0.083,0.084,-0.03614457831325302,-0.03614457831325302,0.08257142857142859,0.0015907898179514362,0.0851,0.0029591665493288225,0.03961546218517958,1011.0,144.42857142857142,4694.0,156.46666666666667,2,2,0.0,0.08585714285714285,Negev | Desert-Strike (Well-Worn),Negev | Desert-Strike (Well-Worn),0,0
2015-02-26,Negev | Desert-Strike (Well-Worn),0.09,0.09,162.0,0.08,0.081,0.089,0.125,0.11111111111111094,0.08385714285714287,0.0028996833043120613,0.08513333333333332,0.0030081371127142573,0.04439636467133234,1041.0,148.71428571428572,4684.0,156.13333333333333,3,2,0.0,0.08642857142857141,Negev | Desert-Strike (Well-Worn),Negev | Desert-Strike (Well-Worn),0,0
2015-02-27,Negev | Desert-Strike (Well-Worn),0.079,0.079,159.0,0.09,0.085,0.091,-0.12222222222222223,-0.07058823529411773,0.08299999999999999,0.0032950178841916547,0.08473333333333334,0.0029992591677871954,0.04941450572184214,1016.0,145.14285714285714,4713.0,157.1,4,2,0.0,0.08571428571428572,Negev | Desert-Strike (Well-Worn),Negev | Desert-Strike (Well-Worn),0,0
2015-02-28,Negev | Desert-Strike (Well-Worn),0.087,0.087,195.0,0.079,0.082,0.087,0.10126582278481,0.06097560975609739,0.08371428571428573,0.0035340905362437067,0.08473333333333334,0.0029992591677871954,0.052244812188313276,1081.0,154.42857142857142,4766.0,158.86666666666667,5,2,0.0,0.08542857142857142,Negev | Desert-Strike (Well-Worn),Negev | Desert-Strike (Well-Worn),0,0
2015-02-01,Nova | Bloomstick (Factory New),11.298,11.298,4.0,13.212,10.724,16.328,-0.14486830154405084,0.05352480417754557,12.012857142857143,0.6216582498381537,14.27206666666667,1.8455435682265056,0.09222140366258912,38.0,5.428571428571429,187.0,6.233333333333333,6,2,0.0,11.681142857142857,Nova | Bloomstick (Factory New),Nova | Bloomstick (Factory New),0,0
2015-02-02,Nova | Bloomstick (Factory New),11.107,11.107,6.0,11.298,11.869,16.308,-0.016905647017171233,-0.06420085938158226,11.904,0.6991981121255976,14.098700000000004,1.8899018872241318,0.09222861097300221,35.0,5.0,190.0,6.333333333333333,0,2,0.0,11.804142857142859,Nova | Bloomstick (Factory New),Nova | Bloomstick (Factory New),0,0
2015-02-03,Nova | Bloomstick (Factory New),10.511,10.511,5.0,11.107,11.21,15.895,-0.053659854146034025,-0.062355040142729856,11.804142857142855,0.8290406553138787,13.919233333333334,1.9649471864545256,0.09254517667785937,35.0,5.0,186.0,6.2,1,2,0.0,11.904,Nova | Bloomstick (Factory New),Nova | Bloomstick (Factory New),0,0
2015-02-04,Nova | Bloomstick (Factory New),11.217,11.217,4.0,10.511,12.078,15.93,0.06716772904576174,-0.07128663686040726,11.681142857142857,0.8430382856195845,13.762133333333336,1.9861939605408356,0.09353672585486514,34.0,4.857142857142857,178.0,5.933333333333334,2,2,0.0,12.012857142857143,Nova | Bloomstick (Factory New),Nova | Bloomstick (Factory New),0,0
2015-02-05,Nova | Bloomstick (Factory New),10.593,10.593,6.0,11.217,12.274,16.859,-0.05562984755282163,-0.13695616750855466,11.441,0.8786263629747777,13.55326666666667,1.9789985503335326,0.09312663258727885,35.0,5.0,179.0,5.966666666666667,3,2,0.0,11.930857142857144,Nova | Bloomstick (Factory New),Nova | Bloomstick (Factory New),0,0
2015-02-06,Nova | Bloomstick (Factory New),11.852,11.852,4.0,10.593,12.149,17.811,0.11885207212310012,-0.024446456498477098,11.39857142857143,0.8501214799146326,13.354633333333334,1.8355327743071097,0.09527347543670114,33.0,4.714285714285714,181.0,6.033333333333333,4,2,0.0,12.305285714285715,Nova | Bloomstick (Factory New),Nova | Bloomstick (Factory New),0,0
2015-02-07,Nova | Bloomstick (Factory New),14.401,14.401,9.0,11.852,13.212,17.012,0.21506918663516705,0.08999394489857715,11.568428571428571,1.2295783083344187,13.267599999999998,1.7182037636244816,0.10307723376837641,38.0,5.428571428571429,185.0,6.166666666666667,5,2,0.0,12.540714285714285,Nova | Bloomstick (Factory New),Nova | Bloomstick (Factory New),0,0
2015-02-08,Nova | Bloomstick (Factory New),12.747,12.747,14.0,14.401,11.298,16.634,-0.11485313519894447,0.12825278810408913,11.775428571428572,1.2872448825903726,13.138033333333333,1.6020973229558253,0.10506817773469844,48.0,6.857142857142857,195.0,6.5,6,2,0.0,12.957571428571429,Nova | Bloomstick (Factory New),Nova | Bloomstick (Factory New),0,0
2015-02-09,Nova | Bloomstick (Factory New),14.371,14.371,2.0,12.747,11.107,15.723,0.12740252608456903,0.2938687314306294,12.241714285714284,1.5291096115326832,13.092966666666666,1.5468106861826656,0.10714316695412998,44.0,6.285714285714286,184.0,6.133333333333334,0,2,0.0,13.124142857142857,Nova | Bloomstick (Factory New),Nova | Bloomstick (Factory New),0,0
2015-02-10,Nova | Bloomstick (Factory New),14.877,14.877,2.0,14.371,10.511,14.883,0.0352097975088721,0.4153743697079253,12.86542857142857,1.5853551073265988,13.092766666666666,1.5465795956094714,0.10676524589408261,41.0,5.857142857142857,178.0,5.933333333333334,1,2,0.0,13.55585714285714,Nova | Bloomstick (Factory New),Nova | Bloomstick (Factory New),0,0
2015-02-11,Nova | Bloomstick (Factory New),12.614,12.614,2.0,14.877,11.217,14.837,-0.15211400147879273,0.1245431042168137,13.065000000000001,1.4471920595217684,13.018666666666665,1.5141487891074497,0.11047726094211419,39.0,5.571428571428571,175.0,5.833333333333333,2,2,0.0,13.857999999999999,Nova | Bloomstick (Factory New),Nova | Bloomstick (Factory New),0,0
2015-02-12,Nova | Bloomstick (Factory New),13.718,13.718,3.0,12.614,10.593,14.267,0.08752180117329944,0.2950061361276315,13.511428571428572,1.0406790169531288,13.000366666666668,1.502221476865364,0.11128632668115167,36.0,5.142857142857143,168.0,5.6,3,2,0.0,14.408,Nova | Bloomstick (Factory New),Nova | Bloomstick (Factory New),0,0
2015-02-13,Nova | Bloomstick (Factory New),13.36,13.36,3.0,13.718,11.852,14.082,-0.026097098702434818,0.12723590955113062,13.726857142857144,0.8040478714553236,12.9763,1.4904374111872887,0.11138301024173636,35.0,5.0,167.0,5.566666666666666,4,2,0.0,14.008714285714285,Nova | Bloomstick (Factory New),Nova | Bloomstick (Factory New),0,0
2015-02-14,Nova | Bloomstick (Factory New),14.418,14.418,4.0,13.36,14.401,14.546,0.07919161676646702,0.0011804735782237064,13.729285714285718,0.8061034521140596,12.972033333333334,1.4861146766727735,0.11207908620909121,30.0,4.285714285714286,163.0,5.433333333333334,5,2,0.0,14.133,Nova | Bloomstick (Factory New),Nova | Bloomstick (Factory New),0,0
2015-02-15,Nova | Bloomstick (Factory New),14.698,14.698,2.0,14.418,12.747,14.667,0.01942016923290346,0.15305562093041503,14.008000000000001,0.7538823326146936,12.973066666666666,1.4873031731590198,0.11210318438703548,18.0,2.5714285714285716,161.0,5.366666666666666,6,2,0.0,14.040714285714285,Nova | Bloomstick (Factory New),Nova | Bloomstick (Factory New),0,0
2015-02-16,Nova | Bloomstick (Factory New),12.48,12.48,3.0,14.698,14.371,13.038,-0.15090488501836985,-0.13158444088789922,13.737857142857143,0.9000432415915881,12.954466666666667,1.4898617549587911,0.11371539637171471,19.0,2.7142857142857144,159.0,5.3,0,2,0.0,14.16042857142857,Nova | Bloomstick (Factory New),Nova | Bloomstick (Factory New),0,0
2015-02-17,Nova | Bloomstick (Factory New),,12.48,0.0,12.48,14.877,14.574,0.0,-0.16112119378907042,13.395428571428571,0.8564296080060446,12.884666666666668,1.4611263995820334,0.11178442505932938,17.0,2.4285714285714284,155.0,5.166666666666667,1,2,1.0,14.165428571428569,Nova | Bloomstick (Factory New),Nova | Bloomstick (Factory New),0,0
2015-02-18,Nova | Bloomstick (Factory New),13.265,13.265,4.0,12.48,12.614,13.984,0.06290064102564097,0.05160932297447274,13.488428571428571,0.8000124743925392,12.860700000000001,1.4487419634519692,0.11203034124579919,19.0,2.7142857142857144,146.0,4.866666666666666,2,2,0.0,14.287285714285716,Nova | Bloomstick (Factory New),Nova | Bloomstick (Factory New),0,0
2015-02-19,Nova | Bloomstick (Factory New),10.298,10.298,2.0,13.265,13.718,14.232,-0.223671315491896,-0.24930747922437668,12.999857142857143,1.3593778438863051,12.729566666666667,1.4959577463581282,0.11925934592806582,18.0,2.5714285714285716,139.0,4.633333333333334,3,2,0.0,14.331428571428571,Nova | Bloomstick (Factory New),Nova | Bloomstick (Factory New),0,0
2015-02-20,Nova | Bloomstick (Factory New),11.216,11.216,3.0,10.298,13.36,13.244,0.0891435230141775,-0.1604790419161677,12.69357142857143,1.4799190959685076,12.66196666666667,1.5168590020902477,0.11971581387532415,18.0,2.5714285714285716,132.0,4.4,4,2,0.0,14.715,Nova | Bloomstick (Factory New),Nova | Bloomstick (Factory New),0,0
2015-02-21,Nova | Bloomstick (Factory New),12.658,12.658,3.0,11.216,14.418,15.192,0.12856633380884452,-0.12206963517824942,12.442142857142857,1.3047288091040694,12.577500000000004,1.4423446825683983,0.11901273541746542,17.0,2.4285714285714284,131.0,4.366666666666666,5,2,0.0,14.995999999999999,Nova | Bloomstick (Factory New),Nova | Bloomstick (Factory New),0,0
2015-02-22,Nova | Bloomstick (Factory New),12.821,12.821,1.0,12.658,14.698,13.797,0.012877231790172194,-0.12770444958497762,12.174000000000001,0.961216342527975,12.54496666666667,1.4253783704297218,0.11775134117646184,16.0,2.2857142857142856,130.0,4.333333333333333,6,2,0.0,15.348285714285714,Nova | Bloomstick (Factory New),Nova | Bloomstick (Factory New),0,0
2015-02-23,Nova | Bloomstick (Factory New),11.287,11.287,10.0,12.821,12.48,15.833,-0.11964745339677085,-0.09559294871794866,12.00357142857143,0.9969503293462887,12.393433333333336,1.3042692892531391,0.11673662682537689,23.0,3.2857142857142856,139.0,4.633333333333334,0,2,0.0,15.881,Nova | Bloomstick (Factory New),Nova | Bloomstick (Factory New),0,0
2015-02-24,Nova | Bloomstick (Factory New),15.277,15.277,4.0,11.287,12.48,10.724,0.35350403118632046,0.22411858974358956,12.403142857142857,1.5272813781891224,12.545200000000001,1.3646795325887564,0.11826960271906196,27.0,3.857142857142857,134.0,4.466666666666667,1,2,0.0,16.251285714285718,Nova | Bloomstick (Factory New),Nova | Bloomstick (Factory New),0,0
2015-02-25,Nova | Bloomstick (Factory New),18.205,18.205,2.0,15.277,13.265,11.869,0.1916606663611966,0.3724085940444777,13.108857142857142,2.556801541467186,12.756400000000001,1.6941903985876754,0.12131935513202573,25.0,3.5714285714285716,127.0,4.233333333333333,2,2,0.0,16.407428571428575,Nova | Bloomstick (Factory New),Nova | Bloomstick (Factory New),0,0
2015-02-26,Nova | Bloomstick (Factory New),9.638,9.638,1.0,18.205,10.298,11.21,-0.47058500411974724,-0.0640901145853564,13.01457142857143,2.6684490335957243,12.704,1.764077908332471,0.1496707873675184,24.0,3.4285714285714284,123.0,4.1,3,2,0.0,16.552000000000003,Nova | Bloomstick (Factory New),Nova | Bloomstick (Factory New),0,0
2015-02-27,Nova | Bloomstick (Factory New),12.915,12.915,5.0,9.638,11.216,12.078,0.34000830047727737,0.15148002853067055,13.257285714285713,2.569241840047966,12.7319,1.760572053812813,0.16076036855193213,26.0,3.7142857142857144,123.0,4.1,4,2,0.0,16.63557142857143,Nova | Bloomstick (Factory New),Nova | Bloomstick (Factory New),0,0
2015-02-28,Nova | Bloomstick (Factory New),,12.915,0.0,12.915,12.658,12.274,0.0,0.020303365460578204,13.293999999999999,2.56224248880323,12.753266666666667,1.758773965642607,0.16078746063318775,23.0,3.2857142857142856,118.0,3.933333333333333,5,2,1.0,16.591857142857144,Nova | Bloomstick (Factory New),Nova | Bloomstick (Factory New),0,0
2015-02-01,Nova | Caged Steel (Field-Tested),0.069,0.069,124.0,0.899,0.079,0.072,-0.9232480533926585,-0.12658227848101256,0.188,0.290275730986936,0.1051,0.14767901001835027,2.2082437094280647,652.0,93.14285714285714,2706.0,90.2,6,2,0.0,0.18971428571428572,Nova | Caged Steel (Field-Tested),Nova | Caged Steel (Field-Tested),0,0
2015-02-02,Nova | Caged Steel (Field-Tested),0.074,0.074,92.0,0.069,0.066,0.079,0.0724637681159419,0.1212121212121211,0.18914285714285714,0.28980852228986764,0.10493333333333332,0.1477111896761906,2.208354751837462,670.0,95.71428571428571,2723.0,90.76666666666667,0,2,0.0,0.18942857142857145,Nova | Caged Steel (Field-Tested),Nova | Caged Steel (Field-Tested),0,0
2015-02-03,Nova | Caged Steel (Field-Tested),0.077,0.077,87.0,0.074,0.075,0.074,0.04054054054054057,0.026666666666666616,0.18942857142857145,0.2896968154777667,0.10503333333333333,0.1476912282056348,2.207736124587731,649.0,92.71428571428571,2753.0,91.76666666666667,1,2,0.0,0.18914285714285714,Nova | Caged Steel (Field-Tested),Nova | Caged Steel (Field-Tested),0,0
2015-02-04,Nova | Caged Steel (Field-Tested),0.071,0.071,95.0,0.077,0.069,0.073,-0.07792207792207795,0.02898550724637672,0.1897142857142857,0.28957886381320536,0.10496666666666668,0.14770612339672615,2.2081539198005866,676.0,96.57142857142857,2743.0,91.43333333333334,2,2,0.0,0.188,Nova | Caged Steel (Field-Tested),Nova | Caged Steel (Field-Tested),0,0
2015-02-05,Nova | Caged Steel (Field-Tested),0.072,0.072,95.0,0.071,0.07,0.081,0.014084507042253502,0.02857142857142847,0.19,0.2894615691244695,0.10466666666666667,0.14776362505328872,2.2086144134539967,694.0,99.14285714285714,2778.0,92.6,3,2,0.0,0.18942857142857145,Nova | Caged Steel (Field-Tested),Nova | Caged Steel (Field-Tested),0,0
2015-02-06,Nova | Caged Steel (Field-Tested),0.069,0.069,76.0,0.072,0.068,0.081,-0.04166666666666652,0.014705882352941124,0.19014285714285714,0.2894015641044852,0.10426666666666667,0.14784337057244812,2.208865831613748,671.0,95.85714285714286,2783.0,92.76666666666667,4,2,0.0,0.073,Nova | Caged Steel (Field-Tested),Nova | Caged Steel (Field-Tested),0,0
2015-02-07,Nova | Caged Steel (Field-Tested),0.074,0.074,135.0,0.069,0.899,0.082,0.0724637681159419,-0.917686318131257,0.07228571428571429,0.0027105237087157513,0.104,0.14789050003296358,2.2085601685017355,704.0,100.57142857142857,2830.0,94.33333333333333,5,2,0.0,0.07471428571428572,Nova | Caged Steel (Field-Tested),Nova | Caged Steel (Field-Tested),0,0
2015-02-08,Nova | Caged Steel (Field-Tested),0.066,0.066,112.0,0.074,0.069,0.079,-0.108108108108108,-0.0434782608695653,0.07185714285714286,0.003356382892705921,0.10356666666666665,0.1479821348076254,2.2090474550496118,692.0,98.85714285714286,2837.0,94.56666666666666,6,2,0.0,0.07585714285714286,Nova | Caged Steel (Field-Tested),Nova | Caged Steel (Field-Tested),0,0
2015-02-09,Nova | Caged Steel (Field-Tested),0.062,0.062,89.0,0.066,0.074,0.081,-0.06060606060606066,-0.16216216216216217,0.07014285714285715,0.004642307659791975,0.10293333333333331,0.148117955997539,2.2095583994419616,689.0,98.42857142857143,2846.0,94.86666666666666,0,2,0.0,0.077,Nova | Caged Steel (Field-Tested),Nova | Caged Steel (Field-Tested),0,0
2015-02-10,Nova | Caged Steel (Field-Tested),0.068,0.068,60.0,0.062,0.077,0.082,0.09677419354838723,-0.11688311688311681,0.06885714285714285,0.00371977616179758,0.10246666666666665,0.14820520308755095,2.2091483571266184,662.0,94.57142857142857,2812.0,93.73333333333333,1,2,0.0,0.07628571428571429,Nova | Caged Steel (Field-Tested),Nova | Caged Steel (Field-Tested),0,0
2015-02-11,Nova | Caged Steel (Field-Tested),0.064,0.064,69.0,0.068,0.071,0.076,-0.05882352941176472,-0.09859154929577452,0.06785714285714287,0.0039434782119549296,0.10206666666666667,0.14829226397744272,2.2090522140130813,636.0,90.85714285714286,2794.0,93.13333333333334,2,2,0.0,0.07857142857142858,Nova | Caged Steel (Field-Tested),Nova | Caged Steel (Field-Tested),0,0
2015-02-12,Nova | Caged Steel (Field-Tested),0.06,0.06,97.0,0.064,0.072,0.077,-0.0625,-0.16666666666666663,0.06614285714285714,0.004356557337707688,0.10149999999999998,0.14841939450983713,2.2095108283918674,638.0,91.14285714285714,2787.0,92.9,3,2,0.0,0.078,Nova | Caged Steel (Field-Tested),Nova | Caged Steel (Field-Tested),0,0
2015-02-13,Nova | Caged Steel (Field-Tested),0.058,0.058,89.0,0.06,0.069,0.079,-0.033333333333333215,-0.1594202898550725,0.06457142857142857,0.004981598792617912,0.10079999999999997,0.14857330401746693,2.209849473482016,651.0,93.0,2796.0,93.2,4,2,0.0,0.07642857142857143,Nova | Caged Steel (Field-Tested),Nova | Caged Steel (Field-Tested),0,0
2015-02-14,Nova | Caged Steel (Field-Tested),0.067,0.067,107.0,0.058,0.074,0.117,0.15517241379310343,-0.09459459459459452,0.06357142857142857,0.0034582052676886315,0.09913333333333331,0.14866264568553264,2.2100968151333618,623.0,89.0,2822.0,94.06666666666666,5,2,0.0,0.07614285714285715,Nova | Caged Steel (Field-Tested),Nova | Caged Steel (Field-Tested),0,0
2015-02-15,Nova | Caged Steel (Field-Tested),0.061,0.061,114.0,0.067,0.066,0.078,-0.08955223880597019,-0.0757575757575758,0.06285714285714286,0.003398679215248664,0.09856666666666666,0.14877447884484607,2.2079687939751724,625.0,89.28571428571429,2831.0,94.36666666666666,6,2,0.0,0.08171428571428573,Nova | Caged Steel (Field-Tested),Nova | Caged Steel (Field-Tested),0,0
2015-02-16,Nova | Caged Steel (Field-Tested),0.061,0.061,123.0,0.061,0.062,0.073,0.0,-0.016129032258064502,0.06271428571428571,0.003452298849598451,0.09816666666666667,0.14885878841670347,2.2075775631169203,659.0,94.14285714285714,2846.0,94.86666666666666,0,2,0.0,0.082,Nova | Caged Steel (Field-Tested),Nova | Caged Steel (Field-Tested),0,0
