date,item_name,median_price,steam_price_ffill7,volume,p_lag1,p_lag7,p_lag30,ret_1,ret_7,roll_mean_7,roll_std_7,roll_mean_30,roll_std_30,roll_vol_30,vol_sum_7,vol_mean_7,vol_sum_30,vol_mean_30,dow,month_num,gap_days,y_avg_7d_fwd,base_item,base_family,is_stattrak,is_souvenir
2018-01-01,AK-47 | Cartel (Factory New),6.142,6.142,64.0,6.122,6.169,5.681,0.0032669062397909787,-0.004376722321283721,6.199571428571429,0.12031489296586588,5.8697,0.2620278801959823,0.03380756925611407,499.0,71.28571428571429,1760.0,58.666666666666664,0,1,0.0,6.388714285714286,AK-47 | Cartel (Factory New),AK-47 | Cartel (Factory New),0,0
2018-01-12,AK-47 | Cartel (Factory New),6.791,6.791,66.0,6.785,6.538,5.754,0.0008843036109065228,0.038696849189354454,6.720142857142856,0.15301300464939807,6.176666666666666,0.40572587899823315,0.03794180878308578,409.0,58.42857142857143,1870.0,62.333333333333336,4,1,0.0,5.835999999999999,AK-47 | Cartel (Factory New),AK-47 | Cartel (Factory New),0,0
2018-01-13,AK-47 | Cartel (Factory New),7.076,7.076,80.0,6.791,6.54,6.049,0.041967309674569186,0.08195718654434248,6.796714285714287,0.17608091831859093,6.210899999999998,0.43572731151489696,0.03760924462159907,424.0,60.57142857142857,1909.0,63.63333333333333,5,1,0.0,5.769,AK-47 | Cartel (Factory New),AK-47 | Cartel (Factory New),0,0
2018-01-14,AK-47 | Cartel (Factory New),7.104,7.104,76.0,7.076,6.92,5.824,0.00395703787450552,0.026589595375722475,6.823,0.20403781162183762,6.253566666666666,0.4578599264209767,0.03675145676313427,436.0,62.285714285714285,1936.0,64.53333333333333,6,1,0.0,5.686285714285714,AK-47 | Cartel (Factory New),AK-47 | Cartel (Factory New),0,0
2018-01-15,AK-47 | Cartel (Factory New),7.06,7.06,67.0,7.104,6.48,5.915,-0.006193693693693714,0.08950617283950613,6.905857142857143,0.16119325453046224,6.291733333333332,0.4754323599513277,0.03679568552238819,458.0,65.42857142857143,1956.0,65.2,0,1,0.0,5.667571428571429,AK-47 | Cartel (Factory New),AK-47 | Cartel (Factory New),0,0
2018-01-16,AK-47 | Cartel (Factory New),7.131,7.131,76.0,7.06,6.865,6.113,0.010056657223796117,0.03874726875455203,6.943857142857143,0.17760102040523176,6.325666666666666,0.49729121805593507,0.036463942376618076,479.0,68.42857142857143,1992.0,66.4,1,1,0.0,5.716285714285713,AK-47 | Cartel (Factory New),AK-47 | Cartel (Factory New),0,0
2018-01-17,AK-47 | Cartel (Factory New),7.255,7.255,58.0,7.131,6.66,6.038,0.01738886551675778,0.08933933933933935,7.028857142857143,0.16320664252188163,6.366233333333332,0.5212323655423643,0.03636234759910471,489.0,69.85714285714286,2005.0,66.83333333333333,2,1,0.0,5.800857142857143,AK-47 | Cartel (Factory New),AK-47 | Cartel (Factory New),0,0
2018-01-18,AK-47 | Cartel (Factory New),7.016,7.016,52.0,7.255,6.785,5.885,-0.03294279807029632,0.034045689019896797,7.061857142857143,0.1306745450908242,6.403933333333332,0.5259425781922923,0.036611095036801856,475.0,67.85714285714286,2009.0,66.96666666666667,3,1,0.0,5.866142857142857,AK-47 | Cartel (Factory New),AK-47 | Cartel (Factory New),0,0
2018-01-19,AK-47 | Cartel (Factory New),7.156,7.156,55.0,7.016,6.791,5.62,0.019954389965792352,0.05374760712707993,7.113999999999999,0.07171172448471332,6.455133333333333,0.5218836864879206,0.03539799263580917,464.0,66.28571428571429,2016.0,67.2,4,1,0.0,5.920571428571428,AK-47 | Cartel (Factory New),AK-47 | Cartel (Factory New),0,0
2018-01-20,AK-47 | Cartel (Factory New),7.236,7.236,68.0,7.156,7.076,5.668,0.011179429849077716,0.022611644997173608,7.136857142857143,0.08087102354353867,6.5074,0.5189443515445562,0.03540074342758223,452.0,64.57142857142857,2006.0,66.86666666666666,5,1,0.0,5.9397142857142855,AK-47 | Cartel (Factory New),AK-47 | Cartel (Factory New),0,0
2018-01-21,AK-47 | Cartel (Factory New),9.039,9.039,70.0,7.236,7.104,5.367,0.24917081260364848,0.2723817567567568,7.413285714285713,0.6684694061352213,6.6297999999999995,0.6516167278393027,0.05431340981469768,446.0,63.714285714285715,2000.0,66.66666666666667,6,1,0.0,5.918571428571428,AK-47 | Cartel (Factory New),AK-47 | Cartel (Factory New),0,0
2018-01-22,AK-47 | Cartel (Factory New),7.31,7.31,49.0,9.039,7.06,5.323,-0.19128222148467755,0.03541076487252126,7.449,0.6551867781676567,6.696033333333333,0.6153988128757552,0.0660336723964209,428.0,61.142857142857146,1997.0,66.56666666666666,0,1,0.0,5.865571428571429,AK-47 | Cartel (Factory New),AK-47 | Cartel (Factory New),0,0
2018-01-23,AK-47 | Cartel (Factory New),7.172,7.172,57.0,7.31,7.131,5.772,-0.01887824897400825,0.0057495442434440935,7.454857142857143,0.6524955234813993,6.742699999999999,0.5963456575957715,0.06489374878955094,409.0,58.42857142857143,1972.0,65.73333333333333,1,1,0.0,5.788571428571429,AK-47 | Cartel (Factory New),AK-47 | Cartel (Factory New),0,0
2018-01-24,AK-47 | Cartel (Factory New),6.873,6.873,51.0,7.172,7.255,6.169,-0.041689905186837684,-0.05265334252239828,7.400285714285714,0.6822254998554812,6.766166666666665,0.5870880163049563,0.06454911693136432,402.0,57.42857142857143,1923.0,64.1,2,1,0.0,5.7625714285714285,AK-47 | Cartel (Factory New),AK-47 | Cartel (Factory New),0,0
2018-01-25,AK-47 | Cartel (Factory New),7.016,7.016,54.0,6.873,7.016,6.464,0.02080605266986746,0.0,7.4002857142857135,0.6822254998554812,6.784566666666664,0.5859785367703799,0.06414165890034984,404.0,57.714285714285715,1896.0,63.2,3,1,0.0,5.762714285714286,AK-47 | Cartel (Factory New),AK-47 | Cartel (Factory New),0,0
2018-01-26,AK-47 | Cartel (Factory New),6.85,6.85,64.0,7.016,7.156,6.089,-0.023660205245153998,-0.04276131917272219,7.356571428571428,0.7058716712877282,6.809933333333331,0.5716143766172747,0.06331228375421123,413.0,59.0,1880.0,62.666666666666664,4,1,0.0,5.7095714285714285,AK-47 | Cartel (Factory New),AK-47 | Cartel (Factory New),0,0
2018-01-27,AK-47 | Cartel (Factory New),7.008,7.008,66.0,6.85,7.236,6.271,0.02306569343065701,-0.031509121061359835,7.324000000000001,0.7158732928588489,6.834499999999998,0.5637069421842049,0.06323786600306373,411.0,58.714285714285715,1874.0,62.46666666666667,5,1,0.0,5.720714285714286,AK-47 | Cartel (Factory New),AK-47 | Cartel (Factory New),0,0
2018-01-28,AK-47 | Cartel (Factory New),6.967,6.967,68.0,7.008,9.039,6.173,-0.005850456621004585,-0.22922889700188076,7.0280000000000005,0.15129630342004857,6.860966666666665,0.5505126388699495,0.06315243499758097,409.0,58.42857142857143,1877.0,62.56666666666667,6,1,0.0,5.7377142857142855,AK-47 | Cartel (Factory New),AK-47 | Cartel (Factory New),0,0
2018-01-29,AK-47 | Cartel (Factory New),7.238,7.238,59.0,6.967,7.31,6.136,0.03889766039902409,-0.009849521203830203,7.017714285714286,0.13313228038921546,6.897699999999999,0.5375258846480481,0.06338218596135375,419.0,59.857142857142854,1868.0,62.266666666666666,0,1,0.0,5.730857142857142,AK-47 | Cartel (Factory New),AK-47 | Cartel (Factory New),0,0
2018-01-30,AK-47 | Cartel (Factory New),7.347,7.347,56.0,7.238,7.172,6.122,0.015059408676429964,0.024400446179587476,7.042714285714285,0.17084639239948393,6.938533333333333,0.5233915509019567,0.0633695417381098,418.0,59.714285714285715,1855.0,61.833333333333336,1,1,0.0,5.745571428571429,AK-47 | Cartel (Factory New),AK-47 | Cartel (Factory New),0,0
2018-01-31,AK-47 | Cartel (Factory New),7.133,7.133,61.0,7.347,6.873,6.142,-0.02912753504831911,0.03782918667248647,7.0798571428571435,0.15766640059807005,6.971566666666666,0.5029505398700308,0.06371713471326111,428.0,61.142857142857146,1852.0,61.733333333333334,2,1,0.0,5.738142857142856,AK-47 | Cartel (Factory New),AK-47 | Cartel (Factory New),0,0
2018-01-01,AUG | Colony (Battle-Scarred),0.224,0.224,3.0,0.25,0.24,0.252,-0.10399999999999998,-0.06666666666666665,0.2454285714285714,0.013340134319918576,0.24576666666666663,0.08933669769784174,1.3318975126986419,42.0,6.0,120.0,4.0,0,1,0.0,0.22028571428571428,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0
2018-01-02,AUG | Colony (Battle-Scarred),0.232,0.232,8.0,0.224,0.258,0.242,0.03571428571428581,-0.10077519379844957,0.24171428571428571,0.012936264483053454,0.24543333333333334,0.08936878028086144,1.331422377082167,44.0,6.285714285714286,127.0,4.233333333333333,1,1,0.0,0.2307142857142857,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0
2018-01-03,AUG | Colony (Battle-Scarred),0.234,0.234,3.0,0.232,0.234,0.24,0.008620689655172376,0.0,0.24171428571428571,0.012936264483053454,0.24523333333333336,0.089387427651892,1.331316210905274,45.0,6.428571428571429,128.0,4.266666666666667,2,1,0.0,0.244,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0
2018-01-04,AUG | Colony (Battle-Scarred),0.245,0.245,5.0,0.234,0.252,0.241,0.04700854700854684,-0.02777777777777779,0.24071428571428571,0.012360239083613297,0.24536666666666668,0.08938399682766983,1.3310729958511127,45.0,6.428571428571429,131.0,4.366666666666666,3,1,0.0,0.24071428571428571,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0
2018-01-05,AUG | Colony (Battle-Scarred),0.259,0.259,5.0,0.245,0.236,0.211,0.05714285714285716,0.09745762711864425,0.24399999999999997,0.013659115219201738,0.2469666666666667,0.08918388618778371,1.329754626553422,41.0,5.857142857142857,131.0,4.366666666666666,4,1,0.0,0.24171428571428574,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0
2018-01-06,AUG | Colony (Battle-Scarred),0.171,0.171,12.0,0.259,0.264,0.221,-0.33976833976833976,-0.3522727272727273,0.2307142857142857,0.026724596940508813,0.24530000000000002,0.09011590684594298,1.333619477256372,45.0,6.428571428571429,141.0,4.7,5,1,0.0,0.24171428571428571,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0
2018-01-07,AUG | Colony (Battle-Scarred),0.177,0.177,4.0,0.171,0.25,0.677,0.0350877192982455,-0.29200000000000004,0.22028571428571428,0.031056236023033562,0.22863333333333336,0.04226620662210204,1.2904974280928618,40.0,5.714285714285714,143.0,4.766666666666667,6,1,0.0,0.2454285714285714,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0
2018-01-08,AUG | Colony (Battle-Scarred),0.184,0.184,3.0,0.177,0.224,0.244,0.039548022598870025,-0.1785714285714286,0.21457142857142858,0.033435896633311174,0.22663333333333338,0.042906474517904115,1.2818748811786969,40.0,5.714285714285714,141.0,4.7,0,1,0.0,0.24771428571428572,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0
2018-01-09,AUG | Colony (Battle-Scarred),0.186,0.186,2.0,0.184,0.232,0.247,0.010869565217391353,-0.19827586206896552,0.208,0.03388214869219484,0.22460000000000005,0.04333635886873746,1.281881909011574,34.0,4.857142857142857,141.0,4.7,1,1,0.0,0.24700000000000003,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0
2018-01-10,AUG | Colony (Battle-Scarred),0.185,0.185,4.0,0.186,0.234,0.239,-0.005376344086021501,-0.20940170940170943,0.201,0.032832910318764,0.2228,0.04381963030423693,1.2817270301781687,35.0,5.0,140.0,4.666666666666667,2,1,0.0,0.24228571428571427,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0
2018-01-11,AUG | Colony (Battle-Scarred),0.151,0.151,5.0,0.185,0.245,0.247,-0.1837837837837838,-0.38367346938775515,0.18757142857142856,0.031276906783746755,0.2196,0.045411892715455066,1.2832718778551724,35.0,5.0,143.0,4.766666666666667,3,1,0.0,0.2461428571428572,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0
2018-01-12,AUG | Colony (Battle-Scarred),0.179,0.179,1.0,0.151,0.259,0.204,0.185430463576159,-0.30888030888030893,0.17614285714285716,0.01136949014346945,0.2187666666666667,0.04591708711241262,1.2814483458498647,31.0,4.428571428571429,141.0,4.7,4,1,0.0,0.24385714285714286,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0
2018-01-13,AUG | Colony (Battle-Scarred),0.154,0.154,2.0,0.179,0.171,0.232,-0.13966480446927376,-0.09941520467836262,0.1737142857142857,0.013770717231183876,0.21616666666666667,0.04728219068058877,1.282912527062435,21.0,3.0,140.0,4.666666666666667,5,1,0.0,0.24185714285714285,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0
2018-01-14,AUG | Colony (Battle-Scarred),0.174,0.174,2.0,0.154,0.177,0.229,0.1298701298701299,-0.016949152542372947,0.17328571428571427,0.013708332041023036,0.21433333333333335,0.04781236474200186,1.282387512006799,19.0,2.7142857142857144,141.0,4.7,6,1,0.0,0.23942857142857138,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0
2018-01-15,AUG | Colony (Battle-Scarred),0.129,0.129,2.0,0.174,0.184,0.233,-0.2586206896551724,-0.29891304347826086,0.16542857142857145,0.019747384223574253,0.21086666666666667,0.05005112941338642,1.2846697054773133,18.0,2.5714285714285716,141.0,4.7,0,1,0.0,0.20942857142857144,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0
2018-01-16,AUG | Colony (Battle-Scarred),0.145,0.145,1.0,0.129,0.186,0.242,0.12403100775193798,-0.22043010752688175,0.15957142857142856,0.018836568863001883,0.20763333333333336,0.05105845234195369,1.2844188025163645,17.0,2.4285714285714284,140.0,4.666666666666667,1,1,0.0,0.209,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0
2018-01-17,AUG | Colony (Battle-Scarred),0.145,0.145,2.0,0.145,0.185,0.03,0.0,-0.21621621621621623,0.15385714285714286,0.016128312031319078,0.21146666666666664,0.04088091105747142,1.2695877406845362,15.0,2.142857142857143,141.0,4.7,2,1,0.0,0.2092857142857143,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0
2018-01-18,AUG | Colony (Battle-Scarred),0.138,0.138,1.0,0.145,0.151,0.241,-0.04827586206896539,-0.08609271523178796,0.152,0.017071279138616745,0.20803333333333332,0.04254760732272602,0.11655931992658951,11.0,1.5714285714285714,133.0,4.433333333333334,3,1,0.0,0.20442857142857143,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0
2018-01-19,AUG | Colony (Battle-Scarred),0.145,0.145,7.0,0.138,0.179,0.22,0.0507246376811592,-0.1899441340782123,0.14714285714285716,0.013064986703055627,0.2055333333333333,0.04395128616497538,0.11617957169898763,17.0,2.4285714285714284,138.0,4.6,4,1,0.0,0.20385714285714288,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0
2018-01-20,AUG | Colony (Battle-Scarred),0.141,0.141,4.0,0.145,0.154,0.236,-0.02758620689655178,-0.0844155844155845,0.14528571428571427,0.012880930375828397,0.2023666666666666,0.04505069983424848,0.11529740502332912,19.0,2.7142857142857144,135.0,4.5,5,1,0.0,0.20157142857142857,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0
2018-01-21,AUG | Colony (Battle-Scarred),0.159,0.159,17.0,0.141,0.174,0.263,0.1276595744680853,-0.08620689655172409,0.14314285714285716,0.008390957231764806,0.1989,0.044245790760251986,0.11579613590071655,34.0,4.857142857142857,146.0,4.866666666666666,6,1,0.0,0.2024285714285714,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0
2018-01-22,AUG | Colony (Battle-Scarred),0.135,0.135,8.0,0.159,0.129,0.231,-0.15094339622641506,0.04651162790697683,0.144,0.007111359122659222,0.19569999999999999,0.04526820075947354,0.11685819826673788,40.0,5.714285714285714,150.0,5.0,0,1,0.0,0.23228571428571426,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0
2018-01-23,AUG | Colony (Battle-Scarred),0.145,0.145,5.0,0.135,0.145,0.245,0.07407407407407396,0.0,0.144,0.0071113591226592224,0.1923666666666666,0.04519696400816713,0.1171547289346311,44.0,6.285714285714286,153.0,5.1,1,1,0.0,0.23299999999999996,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0
2018-01-24,AUG | Colony (Battle-Scarred),0.136,0.136,5.0,0.145,0.145,0.24,-0.06206896551724128,-0.06206896551724128,0.14271428571428574,0.007610411772495542,0.18889999999999993,0.04539849483554861,0.11751952612211156,47.0,6.714285714285714,150.0,5.0,2,1,0.0,0.2345714285714286,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0
2018-01-25,AUG | Colony (Battle-Scarred),0.143,0.143,3.0,0.136,0.138,0.258,0.051470588235293935,0.03623188405797095,0.14342857142857143,0.00736511357408585,0.18506666666666657,0.04424246326274743,0.1170196760018437,49.0,7.0,147.0,4.9,3,1,0.0,0.29857142857142854,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0
2018-01-26,AUG | Colony (Battle-Scarred),0.152,0.152,4.0,0.143,0.145,0.234,0.06293706293706292,0.048275862068965614,0.1444285714285714,0.007961642738910155,0.18233333333333324,0.04366412206326328,0.11676401080616151,46.0,6.571428571428571,149.0,4.966666666666667,4,1,0.0,0.29700000000000004,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0
2018-01-27,AUG | Colony (Battle-Scarred),0.139,0.139,8.0,0.152,0.141,0.252,-0.08552631578947356,-0.014184397163120366,0.14414285714285716,0.008113983897807382,0.17856666666666662,0.04234594300389224,0.1165272089028649,50.0,7.142857142857143,152.0,5.066666666666666,5,1,0.0,0.298,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0
2018-01-28,AUG | Colony (Battle-Scarred),0.142,0.142,3.0,0.139,0.159,0.236,0.021582733812949506,-0.10691823899371078,0.14171428571428574,0.005390846361175196,0.1754333333333333,0.041448508886193836,0.11627719185656418,36.0,5.142857142857143,146.0,4.866666666666666,6,1,0.0,0.29714285714285715,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0
2018-01-29,AUG | Colony (Battle-Scarred),0.1,0.1,2.0,0.142,0.135,0.264,-0.2957746478873239,-0.2592592592592593,0.13671428571428573,0.015690891677423973,0.16996666666666665,0.040203219882105075,0.1245801133051639,30.0,4.285714285714286,140.0,4.666666666666667,0,1,0.0,0.2972857142857143,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0
2018-01-30,AUG | Colony (Battle-Scarred),0.129,0.129,6.0,0.1,0.145,0.25,0.29000000000000004,-0.11034482758620678,0.13442857142857143,0.015481391067593215,0.16593333333333332,0.03797976069200835,0.1364809562986529,31.0,4.428571428571429,137.0,4.566666666666666,1,1,0.0,0.29657142857142865,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0
2018-01-31,AUG | Colony (Battle-Scarred),0.133,0.133,9.0,0.129,0.136,0.224,0.03100775193798455,-0.022058823529411797,0.13399999999999998,0.015473479616058286,0.1629,0.036837797617845364,0.1355846833939868,35.0,5.0,143.0,4.766666666666667,2,1,0.0,0.2977142857142857,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0
2018-01-01,AUG | Condemned (Factory New),0.701,0.701,15.0,0.702,0.65,0.467,-0.0014245014245014564,0.07846153846153836,0.6658571428571428,0.027601390086259725,0.5436000000000001,0.09562063933412424,0.07224374662432632,186.0,26.571428571428573,550.0,18.333333333333332,0,1,0.0,0.8065714285714286,AUG | Condemned (Factory New),AUG | Condemned (Factory New),0,0
2018-01-02,AUG | Condemned (Factory New),0.74,0.74,22.0,0.701,0.631,0.449,0.05563480741797444,0.1727416798732171,0.6814285714285715,0.033631860501856355,0.5533000000000001,0.10018321549374759,0.07184382680538287,178.0,25.428571428571427,559.0,18.633333333333333,1,1,0.0,0.785,AUG | Condemned (Factory New),AUG | Condemned (Factory New),0,0
2018-01-03,AUG | Condemned (Factory New),0.793,0.793,27.0,0.74,0.683,0.483,0.07162162162162167,0.16105417276720346,0.6971428571428572,0.05159575999032859,0.5636333333333334,0.10807573990288273,0.07174012071969757,174.0,24.857142857142858,568.0,18.933333333333334,2,1,0.0,0.7512857142857143,AUG | Condemned (Factory New),AUG | Condemned (Factory New),0,0
2018-01-04,AUG | Condemned (Factory New),0.873,0.873,17.0,0.793,0.634,0.492,0.10088272383354346,0.37697160883280745,0.7312857142857144,0.07310797159136671,0.5763333333333335,0.12057482692871216,0.07322404208807204,165.0,23.571428571428573,572.0,19.066666666666666,3,1,0.0,0.7312857142857142,AUG | Condemned (Factory New),AUG | Condemned (Factory New),0,0
2018-01-05,AUG | Condemned (Factory New),0.799,0.799,17.0,0.873,0.659,0.507,-0.08476517754868262,0.212443095599393,0.7512857142857143,0.06966596686170021,0.5860666666666667,0.12623785310102337,0.07565563093516742,144.0,20.571428571428573,576.0,19.2,4,1,0.0,0.6971428571428572,AUG | Condemned (Factory New),AUG | Condemned (Factory New),0,0
2018-01-06,AUG | Condemned (Factory New),0.887,0.887,18.0,0.799,0.651,0.452,0.1101376720901126,0.3625192012288787,0.7850000000000001,0.07007954663910762,0.6005666666666668,0.13470453675441754,0.07361780580890546,136.0,19.428571428571427,581.0,19.366666666666667,5,1,0.0,0.6814285714285714,AUG | Condemned (Factory New),AUG | Condemned (Factory New),0,0
2018-01-07,AUG | Condemned (Factory New),0.853,0.853,17.0,0.887,0.702,0.455,-0.03833145434047358,0.21509971509971515,0.8065714285714286,0.0642047108704586,0.6138333333333335,0.13923746702027523,0.07443668242408037,133.0,19.0,584.0,19.466666666666665,6,1,0.0,0.6658571428571429,AUG | Condemned (Factory New),AUG | Condemned (Factory New),0,0
2018-01-08,AUG | Condemned (Factory New),0.88,0.88,14.0,0.853,0.701,0.487,0.03165298944900363,0.2553495007132669,0.8321428571428571,0.0514432518729649,0.6269333333333335,0.14505422740785218,0.07395377358474056,132.0,18.857142857142858,591.0,19.7,0,1,0.0,0.6585714285714286,AUG | Condemned (Factory New),AUG | Condemned (Factory New),0,0
2018-01-09,AUG | Condemned (Factory New),0.929,0.929,20.0,0.88,0.74,0.473,0.055681818181818166,0.25540540540540557,0.8591428571428572,0.04521829140459666,0.6421333333333333,0.151859525732025,0.07355329844078443,130.0,18.571428571428573,603.0,20.1,1,1,0.0,0.6518571428571428,AUG | Condemned (Factory New),AUG | Condemned (Factory New),0,0
2018-01-10,AUG | Condemned (Factory New),0.952,0.952,10.0,0.929,0.793,0.472,0.02475780409041972,0.2005044136191676,0.8818571428571429,0.04621202246610899,0.6581333333333333,0.15824363775169253,0.07337655989608141,113.0,16.142857142857142,606.0,20.2,2,1,0.0,0.6534285714285714,AUG | Condemned (Factory New),AUG | Condemned (Factory New),0,0
2018-01-11,AUG | Condemned (Factory New),0.928,0.928,15.0,0.952,0.873,0.429,-0.025210084033613356,0.06300114547537228,0.8897142857142857,0.04864951706033762,0.6747666666666666,0.1595052106428571,0.07077042271399916,111.0,15.857142857142858,610.0,20.333333333333332,3,1,0.0,0.6434285714285713,AUG | Condemned (Factory New),AUG | Condemned (Factory New),0,0
