date,item_name,median_price,steam_price_ffill7,volume,p_lag1,p_lag7,p_lag30,ret_1,ret_7,roll_mean_7,roll_std_7,roll_mean_30,roll_std_30,roll_vol_30,vol_sum_7,vol_mean_7,vol_sum_30,vol_mean_30,dow,month_num,gap_days,y_avg_7d_fwd,base_item,base_family,is_stattrak,is_souvenir
2014-08-01,AUG | Colony (Battle-Scarred),0.03,0.03,92.0,0.031,0.03,0.03,-0.032258064516129115,0.0,0.04942857142857144,0.0471830997069839,0.03476666666666669,0.024208377796861056,0.8272623828293418,481.0,68.71428571428571,1850.0,61.666666666666664,4,8,0.0,0.030714285714285715,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0
2014-08-29,Souvenir MP9 | Setting Sun (Field-Tested),5.408,5.408,1.0,5.443,3.201,,-0.0064302774205400315,0.6894720399875041,4.583285714285714,1.1825174978210942,4.136615384615385,1.0127189251227484,0.2681678104966238,14.0,2.0,30.0,2.3076923076923075,4,8,0.0,3.4094285714285713,Souvenir MP9 | Setting Sun (Field-Tested),Souvenir MP9 | Setting Sun (Field-Tested),0,1
2014-08-30,Souvenir MP9 | Setting Sun (Field-Tested),,5.408,0.0,5.408,2.296,,0.0,1.3554006968641117,5.027857142857143,0.7419477125534287,4.227428571428572,1.0293463747367422,0.2580140187399329,13.0,1.8571428571428572,30.0,2.142857142857143,5,8,1.0,3.4269999999999996,Souvenir MP9 | Setting Sun (Field-Tested),Souvenir MP9 | Setting Sun (Field-Tested),0,1
2014-08-31,Souvenir MP9 | Setting Sun (Field-Tested),,5.408,0.0,5.408,3.979,,0.0,0.3591354611711486,5.232,0.6101629758866536,4.306133333333333,1.037130262899614,0.2489310279275804,6.0,0.8571428571428571,30.0,2.0,6,8,2.0,3.6155000000000004,Souvenir MP9 | Setting Sun (Field-Tested),Souvenir MP9 | Setting Sun (Field-Tested),0,1
2014-08-01,Souvenir P250 | Bone Mask (Field-Tested),0.437,0.437,13.0,0.496,0.509,0.4,-0.11895161290322576,-0.14145383104125742,0.5368571428571428,0.05789011406209569,0.4688333333333334,0.09699349920942581,0.22316378228420597,69.0,9.857142857142858,353.0,11.766666666666667,4,8,0.0,0.48257142857142854,Souvenir P250 | Bone Mask (Field-Tested),Souvenir P250 | Bone Mask (Field-Tested),0,1
2014-08-02,Souvenir P250 | Bone Mask (Field-Tested),0.55,0.55,14.0,0.437,0.525,0.306,0.25858123569794067,0.04761904761904767,0.5404285714285714,0.057819564515969216,0.4769666666666667,0.09315237815297876,0.2214592076063129,76.0,10.857142857142858,347.0,11.566666666666666,5,8,0.0,0.493,Souvenir P250 | Bone Mask (Field-Tested),Souvenir P250 | Bone Mask (Field-Tested),0,1
2014-08-03,Souvenir P250 | Bone Mask (Field-Tested),0.486,0.486,14.0,0.55,0.525,0.309,-0.11636363636363645,-0.0742857142857144,0.5348571428571428,0.06083802516619396,0.4828666666666667,0.08777726863424773,0.2232414295585932,77.0,11.0,348.0,11.6,6,8,0.0,0.5117142857142857,Souvenir P250 | Bone Mask (Field-Tested),Souvenir P250 | Bone Mask (Field-Tested),0,1
2014-08-04,Souvenir P250 | Bone Mask (Field-Tested),0.545,0.545,10.0,0.486,0.628,0.365,0.12139917695473268,-0.13216560509554132,0.5229999999999999,0.048332183894378294,0.4888666666666667,0.08564139705124438,0.22222543994117486,83.0,11.857142857142858,341.0,11.366666666666667,0,8,0.0,0.523,Souvenir P250 | Bone Mask (Field-Tested),Souvenir P250 | Bone Mask (Field-Tested),0,1
2014-08-05,Souvenir P250 | Bone Mask (Field-Tested),0.478,0.478,14.0,0.545,0.557,0.321,-0.12293577981651382,-0.14183123877917425,0.5117142857142857,0.048298814790883667,0.49410000000000015,0.0798228663980441,0.22228222110420445,90.0,12.857142857142858,338.0,11.266666666666667,1,8,0.0,0.5348571428571429,Souvenir P250 | Bone Mask (Field-Tested),Souvenir P250 | Bone Mask (Field-Tested),0,1
2014-08-06,Souvenir P250 | Bone Mask (Field-Tested),0.459,0.459,11.0,0.478,0.59,0.512,-0.03974895397489531,-0.2220338983050847,0.493,0.03878143885933065,0.49233333333333346,0.07999347195587622,0.19689824970634667,91.0,13.0,339.0,11.3,2,8,0.0,0.5404285714285714,Souvenir P250 | Bone Mask (Field-Tested),Souvenir P250 | Bone Mask (Field-Tested),0,1
2014-08-07,Souvenir P250 | Bone Mask (Field-Tested),0.423,0.423,13.0,0.459,0.496,0.395,-0.07843137254901966,-0.14717741935483875,0.48257142857142865,0.045759798772213485,0.4932666666666668,0.07900967591940172,0.19248921268395136,89.0,12.714285714285714,339.0,11.3,3,8,0.0,0.5368571428571428,Souvenir P250 | Bone Mask (Field-Tested),Souvenir P250 | Bone Mask (Field-Tested),0,1
2014-08-08,Souvenir P250 | Bone Mask (Field-Tested),0.441,0.441,13.0,0.423,0.437,0.385,0.042553191489361764,0.009153318077803174,0.48314285714285715,0.0452088125777915,0.4951333333333335,0.07706738753988113,0.19233487304286737,89.0,12.714285714285714,348.0,11.6,4,8,0.0,0.547142857142857,Souvenir P250 | Bone Mask (Field-Tested),Souvenir P250 | Bone Mask (Field-Tested),0,1
2014-08-09,Souvenir P250 | Bone Mask (Field-Tested),0.473,0.473,6.0,0.441,0.55,0.458,0.07256235827664392,-0.14000000000000012,0.4721428571428571,0.036041359461551056,0.4956333333333335,0.07687326511140846,0.1900870727545207,81.0,11.571428571428571,342.0,11.4,5,8,0.0,0.5785714285714285,Souvenir P250 | Bone Mask (Field-Tested),Souvenir P250 | Bone Mask (Field-Tested),0,1
2014-08-10,Souvenir P250 | Bone Mask (Field-Tested),0.476,0.476,8.0,0.473,0.486,0.458,0.00634249471458781,-0.020576131687242816,0.4707142857142857,0.035659958680026894,0.49623333333333347,0.07664710620035756,0.1900693777100974,75.0,10.714285714285714,342.0,11.4,6,8,0.0,0.5654285714285715,Souvenir P250 | Bone Mask (Field-Tested),Souvenir P250 | Bone Mask (Field-Tested),0,1
2014-08-11,Souvenir P250 | Bone Mask (Field-Tested),0.429,0.429,11.0,0.476,0.545,0.615,-0.09873949579831931,-0.21284403669724783,0.4541428571428571,0.021383762674572704,0.49003333333333354,0.07427538099681631,0.18133545906965176,76.0,10.857142857142858,343.0,11.433333333333334,0,8,0.0,0.5425714285714286,Souvenir P250 | Bone Mask (Field-Tested),Souvenir P250 | Bone Mask (Field-Tested),0,1
2014-08-12,Souvenir P250 | Bone Mask (Field-Tested),0.511,0.511,13.0,0.429,0.478,0.399,0.1911421911421911,0.06903765690376584,0.4588571428571428,0.02855785391811092,0.4937666666666668,0.07239690754598724,0.1717560917142067,75.0,10.714285714285714,342.0,11.4,1,8,0.0,0.5175714285714287,Souvenir P250 | Bone Mask (Field-Tested),Souvenir P250 | Bone Mask (Field-Tested),0,1
2014-08-13,Souvenir P250 | Bone Mask (Field-Tested),0.444,0.444,19.0,0.511,0.459,0.374,-0.13111545988258322,-0.0326797385620915,0.45671428571428574,0.029025674771112,0.4961000000000002,0.06957219272094275,0.17332060039771283,83.0,11.857142857142858,344.0,11.466666666666667,2,8,0.0,0.4992857142857143,Souvenir P250 | Bone Mask (Field-Tested),Souvenir P250 | Bone Mask (Field-Tested),0,1
2014-08-14,Souvenir P250 | Bone Mask (Field-Tested),0.433,0.433,21.0,0.444,0.423,0.482,-0.024774774774774744,0.023640661938534313,0.45814285714285713,0.02753921137696768,0.4944666666666668,0.07045364118025096,0.16611818255350638,91.0,13.0,353.0,11.766666666666667,3,8,0.0,0.48214285714285715,Souvenir P250 | Bone Mask (Field-Tested),Souvenir P250 | Bone Mask (Field-Tested),0,1
2014-08-15,Souvenir P250 | Bone Mask (Field-Tested),0.494,0.494,18.0,0.433,0.441,0.538,0.14087759815242484,0.1201814058956916,0.4657142857142857,0.029030596104869803,0.4930000000000001,0.06998857049547448,0.16670339002277068,96.0,13.714285714285714,355.0,11.833333333333334,4,8,0.0,0.48957142857142866,Souvenir P250 | Bone Mask (Field-Tested),Souvenir P250 | Bone Mask (Field-Tested),0,1
2014-08-16,Souvenir P250 | Bone Mask (Field-Tested),0.491,0.491,19.0,0.494,0.473,0.454,-0.006072874493927127,0.038054968287526414,0.4682857142857143,0.030330156071918565,0.4942333333333334,0.06961545964957944,0.16385123417015388,109.0,15.571428571428571,362.0,12.066666666666666,5,8,0.0,0.45214285714285724,Souvenir P250 | Bone Mask (Field-Tested),Souvenir P250 | Bone Mask (Field-Tested),0,1
2014-08-17,Souvenir P250 | Bone Mask (Field-Tested),0.324,0.324,27.0,0.491,0.476,0.561,-0.340122199592668,-0.31932773109243695,0.44657142857142856,0.05842909535217424,0.4863333333333334,0.07484175899114671,0.17053948671186464,128.0,18.285714285714285,381.0,12.7,6,8,0.0,0.45785714285714285,Souvenir P250 | Bone Mask (Field-Tested),Souvenir P250 | Bone Mask (Field-Tested),0,1
2014-08-18,Souvenir P250 | Bone Mask (Field-Tested),0.36,0.36,16.0,0.324,0.429,0.405,0.11111111111111094,-0.16083916083916083,0.4367142857142857,0.06590407376464302,0.48483333333333334,0.07688002919412093,0.16383422965874755,133.0,19.0,380.0,12.666666666666666,0,8,0.0,0.47000000000000014,Souvenir P250 | Bone Mask (Field-Tested),Souvenir P250 | Bone Mask (Field-Tested),0,1
2014-08-19,Souvenir P250 | Bone Mask (Field-Tested),0.404,0.404,20.0,0.36,0.511,0.397,0.12222222222222223,-0.20939334637964768,0.4214285714285714,0.05894272557287441,0.4850666666666667,0.07662329207811999,0.1649698524720189,140.0,20.0,393.0,13.1,1,8,0.0,0.4587142857142857,Souvenir P250 | Bone Mask (Field-Tested),Souvenir P250 | Bone Mask (Field-Tested),0,1
2014-08-20,Souvenir P250 | Bone Mask (Field-Tested),0.333,0.333,12.0,0.404,0.444,0.453,-0.1757425742574258,-0.25,0.40557142857142864,0.06532305902831194,0.48106666666666675,0.08118905235450295,0.16663933886730176,133.0,19.0,395.0,13.166666666666666,2,8,0.0,0.4590000000000001,Souvenir P250 | Bone Mask (Field-Tested),Souvenir P250 | Bone Mask (Field-Tested),0,1
2014-08-21,Souvenir P250 | Bone Mask (Field-Tested),0.435,0.435,13.0,0.333,0.433,0.397,0.3063063063063063,0.004618937644341736,0.40585714285714286,0.06544666000738654,0.48233333333333334,0.08015748388155794,0.17343135703857515,125.0,17.857142857142858,396.0,13.2,3,8,0.0,0.489,Souvenir P250 | Bone Mask (Field-Tested),Souvenir P250 | Bone Mask (Field-Tested),0,1
2014-08-22,Souvenir P250 | Bone Mask (Field-Tested),0.421,0.421,14.0,0.435,0.494,0.498,-0.03218390804597704,-0.14777327935222673,0.39542857142857135,0.05565418003260888,0.4797666666666666,0.08084457653767231,0.1679483911848263,121.0,17.285714285714285,399.0,13.3,4,8,0.0,0.4742857142857143,Souvenir P250 | Bone Mask (Field-Tested),Souvenir P250 | Bone Mask (Field-Tested),0,1
2014-08-23,Souvenir P250 | Bone Mask (Field-Tested),0.374,0.374,16.0,0.421,0.491,0.716,-0.1116389548693586,-0.23828920570264767,0.3787142857142857,0.03973380815129707,0.4683666666666666,0.07013248573632305,0.14901579410887478,118.0,16.857142857142858,402.0,13.4,5,8,0.0,0.474857142857143,Souvenir P250 | Bone Mask (Field-Tested),Souvenir P250 | Bone Mask (Field-Tested),0,1
2014-08-24,Souvenir P250 | Bone Mask (Field-Tested),0.379,0.379,17.0,0.374,0.324,0.509,0.013368983957219305,0.16975308641975295,0.38657142857142857,0.03300587455441895,0.46403333333333324,0.07149101730676069,0.13972996181316627,108.0,15.428571428571429,408.0,13.6,6,8,0.0,0.453,Souvenir P250 | Bone Mask (Field-Tested),Souvenir P250 | Bone Mask (Field-Tested),0,1
2014-08-25,Souvenir P250 | Bone Mask (Field-Tested),0.362,0.362,17.0,0.379,0.36,0.525,-0.04485488126649084,0.005555555555555536,0.3868571428571429,0.03278252396553719,0.4585999999999999,0.07283250190219566,0.13983141715391526,109.0,15.571428571428571,418.0,13.933333333333334,0,8,0.0,0.44057142857142856,Souvenir P250 | Bone Mask (Field-Tested),Souvenir P250 | Bone Mask (Field-Tested),0,1
2014-08-26,Souvenir P250 | Bone Mask (Field-Tested),0.383,0.383,18.0,0.362,0.404,0.525,0.058011049723756924,-0.051980198019802026,0.3838571428571429,0.03202868612187951,0.45386666666666664,0.07297750033781342,0.14025178613969938,107.0,15.285714285714286,423.0,14.1,1,8,0.0,0.4602857142857143,Souvenir P250 | Bone Mask (Field-Tested),Souvenir P250 | Bone Mask (Field-Tested),0,1
2014-08-27,Souvenir P250 | Bone Mask (Field-Tested),0.374,0.374,16.0,0.383,0.333,0.628,-0.023498694516971286,0.12312312312312312,0.38971428571428574,0.025217421901275686,0.4454,0.06675257797768312,0.13544525315737965,111.0,15.857142857142858,435.0,14.5,2,8,0.0,0.4491428571428572,Souvenir P250 | Bone Mask (Field-Tested),Souvenir P250 | Bone Mask (Field-Tested),0,1
2014-08-28,Souvenir P250 | Bone Mask (Field-Tested),0.394,0.394,19.0,0.374,0.435,0.557,0.053475935828877,-0.09425287356321832,0.3838571428571429,0.017642712550014778,0.4399666666666666,0.06402576738227266,0.1344261643173111,117.0,16.714285714285715,447.0,14.9,3,8,0.0,0.4134285714285714,Souvenir P250 | Bone Mask (Field-Tested),Souvenir P250 | Bone Mask (Field-Tested),0,1
2014-08-29,Souvenir P250 | Bone Mask (Field-Tested),0.307,0.307,9.0,0.394,0.421,0.59,-0.2208121827411168,-0.27078384798099764,0.36757142857142855,0.026321404341915582,0.4305333333333334,0.0620428525742938,0.1394619240979682,112.0,16.0,446.0,14.866666666666667,4,8,0.0,0.3921428571428572,Souvenir P250 | Bone Mask (Field-Tested),Souvenir P250 | Bone Mask (Field-Tested),0,1
2014-08-30,Souvenir P250 | Bone Mask (Field-Tested),0.477,0.477,8.0,0.307,0.374,0.496,0.5537459283387622,0.27540106951871657,0.3822857142857143,0.04670183320266771,0.4299,0.06146562725079224,0.1697354379709048,104.0,14.857142857142858,439.0,14.633333333333333,5,8,0.0,0.37042857142857144,Souvenir P250 | Bone Mask (Field-Tested),Souvenir P250 | Bone Mask (Field-Tested),0,1
2014-08-31,Souvenir P250 | Bone Mask (Field-Tested),0.459,0.459,15.0,0.477,0.379,0.437,-0.037735849056603654,0.21108179419525075,0.3937142857142857,0.0537553034877604,0.4306333333333334,0.0616768369991703,0.16826349385190417,102.0,14.571428571428571,441.0,14.7,6,8,0.0,0.3725714285714285,Souvenir P250 | Bone Mask (Field-Tested),Souvenir P250 | Bone Mask (Field-Tested),0,1
2014-08-01,Souvenir PP-Bizon | Sand Dashed (Well-Worn),0.333,0.333,1.0,0.339,0.284,0.292,-0.017699115044247815,0.17253521126760574,0.3221428571428571,0.07271161937294984,0.3266666666666666,0.07299375924617726,0.31620923283472224,7.0,1.0,47.0,1.5666666666666667,4,8,0.0,0.37657142857142867,Souvenir PP-Bizon | Sand Dashed (Well-Worn),Souvenir PP-Bizon | Sand Dashed (Well-Worn),0,1
2014-08-02,Souvenir PP-Bizon | Sand Dashed (Well-Worn),0.241,0.241,1.0,0.333,0.284,0.297,-0.2762762762762764,-0.15140845070422526,0.31599999999999995,0.07734339015067804,0.3248,0.0744304597146446,0.3213905232318596,8.0,1.1428571428571428,47.0,1.5666666666666667,5,8,0.0,0.37142857142857144,Souvenir PP-Bizon | Sand Dashed (Well-Worn),Souvenir PP-Bizon | Sand Dashed (Well-Worn),0,1
2014-08-03,Souvenir PP-Bizon | Sand Dashed (Well-Worn),0.373,0.373,6.0,0.241,0.163,0.243,0.5477178423236515,1.2883435582822087,0.346,0.04692547282660026,0.3291333333333333,0.07331790746847291,0.33154778353779235,13.0,1.8571428571428572,49.0,1.6333333333333333,6,8,0.0,0.37757142857142856,Souvenir PP-Bizon | Sand Dashed (Well-Worn),Souvenir PP-Bizon | Sand Dashed (Well-Worn),0,1
2014-08-04,Souvenir PP-Bizon | Sand Dashed (Well-Worn),0.486,0.486,3.0,0.373,0.366,0.293,0.30294906166219837,0.3278688524590163,0.3631428571428571,0.06819809082252035,0.3355666666666666,0.07817189747956457,0.3334378808183082,14.0,2.0,50.0,1.6666666666666667,0,8,0.0,0.3631428571428571,Souvenir PP-Bizon | Sand Dashed (Well-Worn),Souvenir PP-Bizon | Sand Dashed (Well-Worn),0,1
2014-08-05,Souvenir PP-Bizon | Sand Dashed (Well-Worn),,0.486,0.0,0.486,0.385,0.275,0.0,0.2623376623376623,0.37757142857142856,0.08081346624499293,0.3426,0.08181344632760558,0.33286176634611914,13.0,1.8571428571428572,48.0,1.6,1,8,1.0,0.34600000000000003,Souvenir PP-Bizon | Sand Dashed (Well-Worn),Souvenir PP-Bizon | Sand Dashed (Well-Worn),0,1
2014-08-06,Souvenir PP-Bizon | Sand Dashed (Well-Worn),0.342,0.342,2.0,0.486,0.385,0.275,-0.2962962962962963,-0.11168831168831161,0.37142857142857144,0.08164532554698688,0.34483333333333327,0.0808463906979705,0.3389552553263527,15.0,2.142857142857143,50.0,1.6666666666666667,2,8,0.0,0.31599999999999995,Souvenir PP-Bizon | Sand Dashed (Well-Worn),Souvenir PP-Bizon | Sand Dashed (Well-Worn),0,1
2014-08-07,Souvenir PP-Bizon | Sand Dashed (Well-Worn),0.375,0.375,4.0,0.342,0.339,0.222,0.0964912280701753,0.10619469026548667,0.3765714285714286,0.08056737578459612,0.3499333333333333,0.07770153723633072,0.3358954047127281,17.0,2.4285714285714284,53.0,1.7666666666666666,3,8,0.0,0.3221428571428571,Souvenir PP-Bizon | Sand Dashed (Well-Worn),Souvenir PP-Bizon | Sand Dashed (Well-Worn),0,1
2014-08-08,Souvenir PP-Bizon | Sand Dashed (Well-Worn),0.351,0.351,3.0,0.375,0.333,0.31,-0.06400000000000006,0.054054054054053946,0.3791428571428571,0.07941469560195405,0.35130000000000006,0.07734690254517845,0.3308281051572222,19.0,2.7142857142857144,54.0,1.8,4,8,0.0,0.3151428571428571,Souvenir PP-Bizon | Sand Dashed (Well-Worn),Souvenir PP-Bizon | Sand Dashed (Well-Worn),0,1
2014-08-09,Souvenir PP-Bizon | Sand Dashed (Well-Worn),0.376,0.376,3.0,0.351,0.241,0.449,0.07122507122507127,0.5601659751037344,0.39842857142857147,0.056656501689333665,0.34886666666666666,0.07535769517588911,0.32245132206867405,21.0,3.0,55.0,1.8333333333333333,5,8,0.0,0.30728571428571433,Souvenir PP-Bizon | Sand Dashed (Well-Worn),Souvenir PP-Bizon | Sand Dashed (Well-Worn),0,1
2014-08-10,Souvenir PP-Bizon | Sand Dashed (Well-Worn),0.366,0.366,2.0,0.376,0.373,0.334,-0.02659574468085113,-0.018766756032171594,0.3974285714285714,0.057156069901022864,0.3499333333333333,0.07536618752611958,0.31812608426899724,17.0,2.4285714285714284,55.0,1.8333333333333333,6,8,0.0,0.30042857142857143,Souvenir PP-Bizon | Sand Dashed (Well-Worn),Souvenir PP-Bizon | Sand Dashed (Well-Worn),0,1
2014-08-11,Souvenir PP-Bizon | Sand Dashed (Well-Worn),0.377,0.377,1.0,0.366,0.486,0.235,0.030054644808743092,-0.22427983539094642,0.38185714285714284,0.04430874976934521,0.3546666666666667,0.07239996930631637,0.31183315472958334,15.0,2.142857142857143,55.0,1.8333333333333333,0,8,0.0,0.2935714285714286,Souvenir PP-Bizon | Sand Dashed (Well-Worn),Souvenir PP-Bizon | Sand Dashed (Well-Worn),0,1
2014-08-12,Souvenir PP-Bizon | Sand Dashed (Well-Worn),0.408,0.408,2.0,0.377,0.486,0.246,0.08222811671087515,-0.16049382716049387,0.3707142857142857,0.019681131542050874,0.3600666666666666,0.07009847042236768,0.3118691793030757,17.0,2.4285714285714284,55.0,1.8333333333333333,1,8,0.0,0.29214285714285715,Souvenir PP-Bizon | Sand Dashed (Well-Worn),Souvenir PP-Bizon | Sand Dashed (Well-Worn),0,1
2014-08-13,Souvenir PP-Bizon | Sand Dashed (Well-Worn),0.389,0.389,1.0,0.408,0.342,0.372,-0.04656862745098034,0.13742690058479523,0.3774285714285715,0.01649984539197818,0.36063333333333325,0.0702611715118829,0.30052266519696585,16.0,2.2857142857142856,54.0,1.8,2,8,0.0,0.32028571428571423,Souvenir PP-Bizon | Sand Dashed (Well-Worn),Souvenir PP-Bizon | Sand Dashed (Well-Worn),0,1
2014-08-14,Souvenir PP-Bizon | Sand Dashed (Well-Worn),0.857,0.857,1.0,0.389,0.375,0.488,1.2030848329048842,1.2853333333333334,0.44628571428571423,0.16848036281140072,0.37293333333333323,0.11161210607376881,0.36364904967023104,13.0,1.8571428571428572,53.0,1.7666666666666666,3,8,0.0,0.35028571428571426,Souvenir PP-Bizon | Sand Dashed (Well-Worn),Souvenir PP-Bizon | Sand Dashed (Well-Worn),0,1
2014-08-15,Souvenir PP-Bizon | Sand Dashed (Well-Worn),0.357,0.357,1.0,0.857,0.351,0.316,-0.5834305717619603,0.017094017094017033,0.4471428571428571,0.16800801730141043,0.37429999999999986,0.11115669120660257,0.3747179055902323,11.0,1.5714285714285714,53.0,1.7666666666666666,4,8,0.0,0.3664285714285715,Souvenir PP-Bizon | Sand Dashed (Well-Worn),Souvenir PP-Bizon | Sand Dashed (Well-Worn),0,1
2014-08-16,Souvenir PP-Bizon | Sand Dashed (Well-Worn),0.322,0.322,6.0,0.357,0.376,0.341,-0.0980392156862745,-0.1436170212765957,0.4394285714285715,0.17228287133404188,0.37366666666666654,0.11139848393143517,0.37574849216419887,14.0,2.0,57.0,1.9,5,8,0.0,0.3745714285714286,Souvenir PP-Bizon | Sand Dashed (Well-Worn),Souvenir PP-Bizon | Sand Dashed (Well-Worn),0,1
2014-08-17,Souvenir PP-Bizon | Sand Dashed (Well-Worn),0.418,0.418,2.0,0.322,0.366,0.397,0.2981366459627328,0.14207650273224037,0.4468571428571429,0.17006337354177167,0.37436666666666657,0.11160868644011938,0.37783207080239245,14.0,2.0,58.0,1.9333333333333333,6,8,0.0,0.37157142857142855,Souvenir PP-Bizon | Sand Dashed (Well-Worn),Souvenir PP-Bizon | Sand Dashed (Well-Worn),0,1
2014-08-18,Souvenir PP-Bizon | Sand Dashed (Well-Worn),0.23,0.23,3.0,0.418,0.377,0.494,-0.44976076555023914,-0.389920424403183,0.4258571428571429,0.18574593136972925,0.3655666666666665,0.11223507572155071,0.38682944196166325,16.0,2.2857142857142856,60.0,2.0,0,8,0.0,0.3931428571428571,Souvenir PP-Bizon | Sand Dashed (Well-Worn),Souvenir PP-Bizon | Sand Dashed (Well-Worn),0,1
2014-08-19,Souvenir PP-Bizon | Sand Dashed (Well-Worn),0.251,0.251,2.0,0.23,0.408,0.36,0.09130434782608687,-0.3848039215686274,0.4034285714285714,0.1957570339132942,0.36193333333333316,0.1141051951295626,0.3827332509593321,16.0,2.2857142857142856,61.0,2.033333333333333,1,8,0.0,0.3954285714285714,Souvenir PP-Bizon | Sand Dashed (Well-Worn),Souvenir PP-Bizon | Sand Dashed (Well-Worn),0,1
2014-08-20,Souvenir PP-Bizon | Sand Dashed (Well-Worn),0.29,0.29,1.0,0.251,0.389,0.356,0.15537848605577675,-0.25449871465295637,0.3892857142857143,0.19982257436158157,0.3597333333333332,0.11483232220164417,0.38306478070913935,16.0,2.2857142857142856,60.0,2.0,2,8,0.0,0.3791428571428571,Souvenir PP-Bizon | Sand Dashed (Well-Worn),Souvenir PP-Bizon | Sand Dashed (Well-Worn),0,1
2014-08-21,Souvenir PP-Bizon | Sand Dashed (Well-Worn),0.289,0.289,2.0,0.29,0.857,0.337,-0.0034482758620689724,-0.662777129521587,0.30814285714285716,0.05941964218632606,0.3581333333333332,0.11547055420707432,0.38271154357581766,17.0,2.4285714285714284,58.0,1.9333333333333333,3,8,0.0,0.34214285714285714,Souvenir PP-Bizon | Sand Dashed (Well-Worn),Souvenir PP-Bizon | Sand Dashed (Well-Worn),0,1
2014-08-22,Souvenir PP-Bizon | Sand Dashed (Well-Worn),0.433,0.433,1.0,0.289,0.357,0.337,0.4982698961937717,0.21288515406162478,0.319,0.07279324929454065,0.36133333333333323,0.11616865134603033,0.3907483436150911,17.0,2.4285714285714284,59.0,1.9666666666666666,4,8,0.0,0.33314285714285713,Souvenir PP-Bizon | Sand Dashed (Well-Worn),Souvenir PP-Bizon | Sand Dashed (Well-Worn),0,1
2014-08-23,Souvenir PP-Bizon | Sand Dashed (Well-Worn),,0.433,0.0,0.433,0.322,0.284,0.0,0.34472049689441,0.33485714285714285,0.0830824522841678,0.3662999999999999,0.11594112011419129,0.388709623494538,11.0,1.5714285714285714,54.0,1.8,5,8,1.0,0.3485714285714286,Souvenir PP-Bizon | Sand Dashed (Well-Worn),Souvenir PP-Bizon | Sand Dashed (Well-Worn),0,1
2014-08-24,Souvenir PP-Bizon | Sand Dashed (Well-Worn),0.342,0.342,1.0,0.433,0.418,0.284,-0.2101616628175519,-0.18181818181818177,0.32399999999999995,0.07618773804603618,0.36823333333333325,0.11503265719882429,0.3918888544090009,10.0,1.4285714285714286,55.0,1.8333333333333333,6,8,0.0,0.3477142857142857,Souvenir PP-Bizon | Sand Dashed (Well-Worn),Souvenir PP-Bizon | Sand Dashed (Well-Worn),0,1
2014-08-25,Souvenir PP-Bizon | Sand Dashed (Well-Worn),,0.342,0.0,0.342,0.23,0.284,0.0,0.4869565217391305,0.33999999999999997,0.06582227152394111,0.37016666666666664,0.11408420379507216,0.39188885440900095,7.0,1.0,55.0,1.8333333333333333,0,8,1.0,0.3097142857142857,Souvenir PP-Bizon | Sand Dashed (Well-Worn),Souvenir PP-Bizon | Sand Dashed (Well-Worn),0,1
2014-08-26,Souvenir PP-Bizon | Sand Dashed (Well-Worn),,0.342,0.0,0.342,0.251,0.163,0.0,0.36254980079681287,0.35300000000000004,0.055068788152377465,0.3761333333333333,0.10758926010010893,0.38128395793995684,5.0,0.7142857142857143,54.0,1.8,1,8,2.0,0.2958571428571429,Souvenir PP-Bizon | Sand Dashed (Well-Worn),Souvenir PP-Bizon | Sand Dashed (Well-Worn),0,1
2014-08-27,Souvenir PP-Bizon | Sand Dashed (Well-Worn),0.343,0.343,2.0,0.342,0.29,0.366,0.0029239766081872176,0.18275862068965543,0.3605714285714286,0.049219209788911665,0.3753666666666667,0.10774057834549722,0.314349956687705,6.0,0.8571428571428571,54.0,1.8,2,8,0.0,0.3,Souvenir PP-Bizon | Sand Dashed (Well-Worn),Souvenir PP-Bizon | Sand Dashed (Well-Worn),0,1
2014-08-28,Souvenir PP-Bizon | Sand Dashed (Well-Worn),,0.343,0.0,0.343,0.289,0.385,0.0,0.18685121107266456,0.3682857142857143,0.04093100217164868,0.3739666666666667,0.10787909384532708,0.31442981589648833,4.0,0.5714285714285714,53.0,1.7666666666666666,3,8,1.0,0.3082857142857143,Souvenir PP-Bizon | Sand Dashed (Well-Worn),Souvenir PP-Bizon | Sand Dashed (Well-Worn),0,1
2014-08-29,Souvenir PP-Bizon | Sand Dashed (Well-Worn),0.214,0.214,1.0,0.343,0.433,0.385,-0.37609329446064144,-0.5057736720554273,0.337,0.05915113813661698,0.3682666666666668,0.11159896455115022,0.32313574722800503,4.0,0.5714285714285714,54.0,1.8,4,8,0.0,0.2952857142857143,Souvenir PP-Bizon | Sand Dashed (Well-Worn),Souvenir PP-Bizon | Sand Dashed (Well-Worn),0,1
2014-08-30,Souvenir PP-Bizon | Sand Dashed (Well-Worn),0.393,0.393,1.0,0.214,0.433,0.339,0.8364485981308412,-0.09237875288683595,0.3312857142857143,0.0509669761027788,0.3700666666666668,0.11154787711511542,0.3528772140440201,5.0,0.7142857142857143,53.0,1.7666666666666666,5,8,0.0,0.2735714285714285,Souvenir PP-Bizon | Sand Dashed (Well-Worn),Souvenir PP-Bizon | Sand Dashed (Well-Worn),0,1
