date,item_name,median_price,steam_price_ffill7,volume,p_lag1,p_lag7,p_lag30,ret_1,ret_7,roll_mean_7,roll_std_7,roll_mean_30,roll_std_30,roll_vol_30,vol_sum_7,vol_mean_7,vol_sum_30,vol_mean_30,dow,month_num,gap_days,y_avg_7d_fwd,base_item,base_family,is_stattrak,is_souvenir,idx_lp_valve_tier1_t0,idx_lp_valve_tier1_t7,idx_lp_valve_tier1_pm7,idx_lp_valve_tier1_pm30,idx_lp_s_tier_t0,idx_lp_s_tier_t7,idx_lp_s_tier_pm7,idx_lp_s_tier_pm30,idx_lp_a_tier_t0,idx_lp_a_tier_t7,idx_lp_a_tier_pm7,idx_lp_a_tier_pm30,lp_valve_tier1,lp_valve_tier1_cnt,lp_s_tier,lp_s_tier_cnt,lp_a_tier,lp_a_tier_cnt,lp_event_score,lp_event_intensity,lp_valve_tier1_cnt_norm,lp_s_tier_cnt_norm,lp_a_tier_cnt_norm,lp_event_score_norm,lp_event_intensity_norm
2015-05-28,AWP | Asiimov (Battle-Scarred),22.84,22.84,866.0,22.517,27.216,25.73,0.014344717324688,-0.160787771898883,25.254142857142856,1.6595056431334716,26.207633333333337,1.2185988260657763,0.0380505537088127,5582.0,797.4285714285714,21088.0,702.9333333333333,3,5,0.0,31.870571428571427,AWP | Asiimov (Battle-Scarred),AWP | Asiimov (Battle-Scarred),0,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-05-29,AWP | Asiimov (Battle-Scarred),23.301,23.301,915.0,22.84,26.805,25.501,0.0201838879159368,-0.1307218802462227,24.753571428571423,1.644615444164281,26.134300000000007,1.32082482184429,0.0382632654951515,5846.0,835.1428571428571,21443.0,714.7666666666667,4,5,0.0,31.768571428571427,AWP | Asiimov (Battle-Scarred),AWP | Asiimov (Battle-Scarred),0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,
2015-05-29,AWP | Asiimov (Battle-Scarred),23.301,23.301,915.0,22.84,26.805,25.501,0.0201838879159368,-0.1307218802462227,24.753571428571423,1.644615444164281,26.134300000000007,1.32082482184429,0.0382632654951515,5846.0,835.1428571428571,21443.0,714.7666666666667,4,5,0.0,31.768571428571427,AWP | Asiimov (Battle-Scarred),AWP | Asiimov (Battle-Scarred),0,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-05-30,AWP | Asiimov (Battle-Scarred),24.478,24.478,924.0,23.301,26.561,26.226,0.0505128535255998,-0.0784232521365911,24.456,1.4698211747400725,26.07603333333333,1.3536422098258545,0.0390506118547512,6015.0,859.2857142857143,21720.0,724.0,5,5,0.0,31.74785714285714,AWP | Asiimov (Battle-Scarred),AWP | Asiimov (Battle-Scarred),0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,
2015-05-30,AWP | Asiimov (Battle-Scarred),24.478,24.478,924.0,23.301,26.561,26.226,0.0505128535255998,-0.0784232521365911,24.456,1.4698211747400725,26.07603333333333,1.3536422098258545,0.0390506118547512,6015.0,859.2857142857143,21720.0,724.0,5,5,0.0,31.74785714285714,AWP | Asiimov (Battle-Scarred),AWP | Asiimov (Battle-Scarred),0,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-05-31,AWP | Asiimov (Battle-Scarred),24.505,24.505,827.0,24.478,26.259,23.902,0.0011030312934061,-0.0667961460832476,24.20542857142857,1.2780962245401066,26.09613333333333,1.3253932934122696,0.0355432805199306,6151.0,878.7142857142857,21474.0,715.8,6,5,0.0,31.773,AWP | Asiimov (Battle-Scarred),AWP | Asiimov (Battle-Scarred),0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,
2015-05-31,AWP | Asiimov (Battle-Scarred),24.505,24.505,827.0,24.478,26.259,23.902,0.0011030312934061,-0.0667961460832476,24.20542857142857,1.2780962245401066,26.09613333333333,1.3253932934122696,0.0355432805199306,6151.0,878.7142857142857,21474.0,715.8,6,5,0.0,31.773,AWP | Asiimov (Battle-Scarred),AWP | Asiimov (Battle-Scarred),0,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-05-01,AWP | Electric Hive (Field-Tested),6.307,6.307,335.0,6.631,6.489,8.167,-0.0488614085356657,-0.0280474649406687,6.508428571428572,0.1549404098750382,7.438199999999998,1.0257783191313803,0.0337656116416805,2228.0,318.2857142857143,9907.0,330.2333333333333,4,5,0.0,6.392285714285714,AWP | Electric Hive (Field-Tested),AWP | Electric Hive (Field-Tested),0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,
2015-05-01,AWP | Electric Hive (Field-Tested),6.307,6.307,335.0,6.631,6.489,8.167,-0.0488614085356657,-0.0280474649406687,6.508428571428572,0.1549404098750382,7.438199999999998,1.0257783191313803,0.0337656116416805,2228.0,318.2857142857143,9907.0,330.2333333333333,4,5,0.0,6.392285714285714,AWP | Electric Hive (Field-Tested),AWP | Electric Hive (Field-Tested),0,0,,,,,,,,,,,,,1.0,5.0,1.0,4.0,1.0,2.0,45.0,45.0,1.0,1.0,1.0,1.0,1.0
2015-05-02,AWP | Electric Hive (Field-Tested),6.494,6.494,411.0,6.307,6.547,8.358,0.0296495956873314,-0.0080953108293875,6.500857142857143,0.1541635759940241,7.376066666666665,1.024634892155358,0.0339776600528964,2275.0,325.0,10021.0,334.03333333333336,5,5,0.0,6.409285714285715,AWP | Electric Hive (Field-Tested),AWP | Electric Hive (Field-Tested),0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,
2015-05-02,AWP | Electric Hive (Field-Tested),6.494,6.494,411.0,6.307,6.547,8.358,0.0296495956873314,-0.0080953108293875,6.500857142857143,0.1541635759940241,7.376066666666665,1.024634892155358,0.0339776600528964,2275.0,325.0,10021.0,334.03333333333336,5,5,0.0,6.409285714285715,AWP | Electric Hive (Field-Tested),AWP | Electric Hive (Field-Tested),0,0,,,,,,,,,,,,,1.0,5.0,1.0,4.0,1.0,2.0,45.0,45.0,1.0,1.0,1.0,1.0,1.0
2015-05-03,AWP | Electric Hive (Field-Tested),6.432,6.432,328.0,6.494,6.469,8.603,-0.0095472744071449,-0.005719585716494,6.495571428571429,0.1557909378832111,7.303699999999997,1.0120126530829543,0.0332721676018132,2270.0,324.2857142857143,10040.0,334.6666666666667,6,5,0.0,6.442285714285715,AWP | Electric Hive (Field-Tested),AWP | Electric Hive (Field-Tested),0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,
2015-05-03,AWP | Electric Hive (Field-Tested),6.432,6.432,328.0,6.494,6.469,8.603,-0.0095472744071449,-0.005719585716494,6.495571428571429,0.1557909378832111,7.303699999999997,1.0120126530829543,0.0332721676018132,2270.0,324.2857142857143,10040.0,334.6666666666667,6,5,0.0,6.442285714285715,AWP | Electric Hive (Field-Tested),AWP | Electric Hive (Field-Tested),0,0,,,,,,,,,,,,,1.0,5.0,1.0,4.0,1.0,2.0,45.0,45.0,1.0,1.0,1.0,1.0,1.0
2015-05-04,AWP | Electric Hive (Field-Tested),6.2,6.2,333.0,6.432,6.277,8.338,-0.0360696517412935,-0.0122670065317826,6.484571428571429,0.1726423695246968,7.232433333333331,1.0119469249367226,0.0333999772201407,2288.0,326.85714285714283,10020.0,334.0,0,5,0.0,6.484571428571429,AWP | Electric Hive (Field-Tested),AWP | Electric Hive (Field-Tested),0,0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,,,,,,,,,,,,,
2015-05-04,AWP | Electric Hive (Field-Tested),6.2,6.2,333.0,6.432,6.277,8.338,-0.0360696517412935,-0.0122670065317826,6.484571428571429,0.1726423695246968,7.232433333333331,1.0119469249367226,0.0333999772201407,2288.0,326.85714285714283,10020.0,334.0,0,5,0.0,6.484571428571429,AWP | Electric Hive (Field-Tested),AWP | Electric Hive (Field-Tested),0,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-05-05,AWP | Electric Hive (Field-Tested),6.307,6.307,324.0,6.2,6.603,8.439,0.0172580645161291,-0.0448281084355595,6.442285714285715,0.1746946023254084,7.161366666666664,0.999503326101964,0.033522230855053,2362.0,337.42857142857144,10011.0,333.7,1,5,0.0,6.495571428571429,AWP | Electric Hive (Field-Tested),AWP | Electric Hive (Field-Tested),0,0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,,,,,,,,,,,,,
2015-05-05,AWP | Electric Hive (Field-Tested),6.307,6.307,324.0,6.2,6.603,8.439,0.0172580645161291,-0.0448281084355595,6.442285714285715,0.1746946023254084,7.161366666666664,0.999503326101964,0.033522230855053,2362.0,337.42857142857144,10011.0,333.7,1,5,0.0,6.495571428571429,AWP | Electric Hive (Field-Tested),AWP | Electric Hive (Field-Tested),0,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-05-06,AWP | Electric Hive (Field-Tested),6.494,6.494,259.0,6.307,6.725,8.539,0.0296495956873314,-0.0343494423791821,6.409285714285716,0.1356210205848996,7.093199999999998,0.972596367119132,0.0340409741238613,2364.0,337.7142857142857,9917.0,330.56666666666666,2,5,0.0,6.500857142857144,AWP | Electric Hive (Field-Tested),AWP | Electric Hive (Field-Tested),0,0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,,,,,,,,,,,,,
2015-05-06,AWP | Electric Hive (Field-Tested),6.494,6.494,259.0,6.307,6.725,8.539,0.0296495956873314,-0.0343494423791821,6.409285714285716,0.1356210205848996,7.093199999999998,0.972596367119132,0.0340409741238613,2364.0,337.7142857142857,9917.0,330.56666666666666,2,5,0.0,6.500857142857144,AWP | Electric Hive (Field-Tested),AWP | Electric Hive (Field-Tested),0,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-05-07,AWP | Electric Hive (Field-Tested),6.512,6.512,282.0,6.494,6.631,8.903,0.0027717893440097,-0.0179460111597045,6.392285714285714,0.1121997126119493,7.013499999999998,0.9174269362370678,0.0327742652551401,2272.0,324.57142857142856,9798.0,326.6,3,5,0.0,6.508428571428572,AWP | Electric Hive (Field-Tested),AWP | Electric Hive (Field-Tested),0,0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,,,,,,,,,,,,,
2015-05-07,AWP | Electric Hive (Field-Tested),6.512,6.512,282.0,6.494,6.631,8.903,0.0027717893440097,-0.0179460111597045,6.392285714285714,0.1121997126119493,7.013499999999998,0.9174269362370678,0.0327742652551401,2272.0,324.57142857142856,9798.0,326.6,3,5,0.0,6.508428571428572,AWP | Electric Hive (Field-Tested),AWP | Electric Hive (Field-Tested),0,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-05-08,AWP | Electric Hive (Field-Tested),6.492,6.492,352.0,6.512,6.307,8.866,-0.0030712530712529,0.0293324877120659,6.418714285714286,0.1107774013644533,6.934366666666665,0.8544493151862327,0.0327810881908825,2289.0,327.0,9813.0,327.1,4,5,0.0,6.53442857142857,AWP | Electric Hive (Field-Tested),AWP | Electric Hive (Field-Tested),0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,
2015-05-08,AWP | Electric Hive (Field-Tested),6.492,6.492,352.0,6.512,6.307,8.866,-0.0030712530712529,0.0293324877120659,6.418714285714286,0.1107774013644533,6.934366666666665,0.8544493151862327,0.0327810881908825,2289.0,327.0,9813.0,327.1,4,5,0.0,6.53442857142857,AWP | Electric Hive (Field-Tested),AWP | Electric Hive (Field-Tested),0,0,,,,,,,,,,,,,1.0,5.0,1.0,4.0,1.0,2.0,45.0,45.0,1.0,1.0,1.0,1.0,1.0
2015-05-09,AWP | Electric Hive (Field-Tested),6.634,6.634,369.0,6.492,6.494,8.851,0.0218730745532964,0.0215583615645211,6.438714285714285,0.1329776719020519,6.860466666666666,0.7779333618990483,0.0332445647989023,2247.0,321.0,9879.0,329.3,5,5,0.0,6.518857142857143,AWP | Electric Hive (Field-Tested),AWP | Electric Hive (Field-Tested),0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,
2015-05-09,AWP | Electric Hive (Field-Tested),6.634,6.634,369.0,6.492,6.494,8.851,0.0218730745532964,0.0215583615645211,6.438714285714285,0.1329776719020519,6.860466666666666,0.7779333618990483,0.0332445647989023,2247.0,321.0,9879.0,329.3,5,5,0.0,6.518857142857143,AWP | Electric Hive (Field-Tested),AWP | Electric Hive (Field-Tested),0,0,,,,,,,,,,,,,1.0,5.0,1.0,4.0,1.0,2.0,45.0,45.0,1.0,1.0,1.0,1.0,1.0
2015-05-10,AWP | Electric Hive (Field-Tested),6.533,6.533,341.0,6.634,6.432,8.989,-0.015224600542659,0.0157027363184079,6.453142857142858,0.1368883054291537,6.778599999999997,0.6715882965031477,0.0329437174788431,2260.0,322.85714285714283,9935.0,331.1666666666667,6,5,0.0,6.473142857142856,AWP | Electric Hive (Field-Tested),AWP | Electric Hive (Field-Tested),0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,
2015-05-10,AWP | Electric Hive (Field-Tested),6.533,6.533,341.0,6.634,6.432,8.989,-0.015224600542659,0.0157027363184079,6.453142857142858,0.1368883054291537,6.778599999999997,0.6715882965031477,0.0329437174788431,2260.0,322.85714285714283,9935.0,331.1666666666667,6,5,0.0,6.473142857142856,AWP | Electric Hive (Field-Tested),AWP | Electric Hive (Field-Tested),0,0,,,,,,,,,,,,,1.0,5.0,1.0,4.0,1.0,2.0,45.0,45.0,1.0,1.0,1.0,1.0,1.0
2015-05-11,AWP | Electric Hive (Field-Tested),6.602,6.602,273.0,6.533,6.2,8.718,0.0105617633552732,0.0648387096774194,6.510571428571429,0.0972182480561239,6.708066666666664,0.5672034281356986,0.0329252258555741,2200.0,314.2857142857143,9802.0,326.7333333333333,0,5,0.0,6.429571428571429,AWP | Electric Hive (Field-Tested),AWP | Electric Hive (Field-Tested),0,0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,,,,,,,,,,,,,
2015-05-11,AWP | Electric Hive (Field-Tested),6.602,6.602,273.0,6.533,6.2,8.718,0.0105617633552732,0.0648387096774194,6.510571428571429,0.0972182480561239,6.708066666666664,0.5672034281356986,0.0329252258555741,2200.0,314.2857142857143,9802.0,326.7333333333333,0,5,0.0,6.429571428571429,AWP | Electric Hive (Field-Tested),AWP | Electric Hive (Field-Tested),0,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-05-12,AWP | Electric Hive (Field-Tested),6.826,6.826,262.0,6.602,6.307,8.556,0.0339291123901845,0.0822895195814172,6.584714285714285,0.1106690230058132,6.650399999999997,0.4528016195495181,0.033737314434252,2138.0,305.42857142857144,9763.0,325.43333333333334,1,5,0.0,6.420571428571429,AWP | Electric Hive (Field-Tested),AWP | Electric Hive (Field-Tested),0,0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,,,,,,,,,,,,,
2015-05-12,AWP | Electric Hive (Field-Tested),6.826,6.826,262.0,6.602,6.307,8.556,0.0339291123901845,0.0822895195814172,6.584714285714285,0.1106690230058132,6.650399999999997,0.4528016195495181,0.033737314434252,2138.0,305.42857142857144,9763.0,325.43333333333334,1,5,0.0,6.420571428571429,AWP | Electric Hive (Field-Tested),AWP | Electric Hive (Field-Tested),0,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-05-13,AWP | Electric Hive (Field-Tested),6.738,6.738,291.0,6.826,6.494,8.152,-0.012891883973044,0.0375731444410225,6.619571428571428,0.1149507436660927,6.603266666666665,0.3576359353060345,0.0329232993175632,2170.0,310.0,9742.0,324.7333333333333,2,5,0.0,6.426857142857143,AWP | Electric Hive (Field-Tested),AWP | Electric Hive (Field-Tested),0,0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,,,,,,,,,,,,,
2015-05-13,AWP | Electric Hive (Field-Tested),6.738,6.738,291.0,6.826,6.494,8.152,-0.012891883973044,0.0375731444410225,6.619571428571428,0.1149507436660927,6.603266666666665,0.3576359353060345,0.0329232993175632,2170.0,310.0,9742.0,324.7333333333333,2,5,0.0,6.426857142857143,AWP | Electric Hive (Field-Tested),AWP | Electric Hive (Field-Tested),0,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-05-14,AWP | Electric Hive (Field-Tested),6.645,6.645,273.0,6.738,6.512,7.967,-0.0138023152270704,0.0204238329238328,6.638571428571429,0.1062636305782625,6.559199999999999,0.253036281983434,0.0328094487954521,2161.0,308.7142857142857,9780.0,326.0,3,5,0.0,6.470142857142856,AWP | Electric Hive (Field-Tested),AWP | Electric Hive (Field-Tested),0,0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,,,,,,,,,,,,,
2015-05-14,AWP | Electric Hive (Field-Tested),6.645,6.645,273.0,6.738,6.512,7.967,-0.0138023152270704,0.0204238329238328,6.638571428571429,0.1062636305782625,6.559199999999999,0.253036281983434,0.0328094487954521,2161.0,308.7142857142857,9780.0,326.0,3,5,0.0,6.470142857142856,AWP | Electric Hive (Field-Tested),AWP | Electric Hive (Field-Tested),0,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-05-15,AWP | Electric Hive (Field-Tested),6.798,6.798,312.0,6.645,6.492,7.577,0.0230248306997742,0.0471349353049908,6.682285714285716,0.0997148997115765,6.533233333333332,0.1752808571661173,0.0321678318273833,2121.0,303.0,9832.0,327.7333333333333,4,5,0.0,6.501571428571428,AWP | Electric Hive (Field-Tested),AWP | Electric Hive (Field-Tested),0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,
2015-05-15,AWP | Electric Hive (Field-Tested),6.798,6.798,312.0,6.645,6.492,7.577,0.0230248306997742,0.0471349353049908,6.682285714285716,0.0997148997115765,6.533233333333332,0.1752808571661173,0.0321678318273833,2121.0,303.0,9832.0,327.7333333333333,4,5,0.0,6.501571428571428,AWP | Electric Hive (Field-Tested),AWP | Electric Hive (Field-Tested),0,0,,,,,,,,,,,,,1.0,5.0,1.0,4.0,1.0,2.0,45.0,45.0,1.0,1.0,1.0,1.0,1.0
2015-05-16,AWP | Electric Hive (Field-Tested),6.879,6.879,335.0,6.798,6.634,6.731,0.0119152691968225,0.0369309617123905,6.7172857142857145,0.1179536401493813,6.538166666666665,0.1827032353906798,0.0251459948980513,2087.0,298.1428571428572,9693.0,323.1,5,5,0.0,6.531428571428572,AWP | Electric Hive (Field-Tested),AWP | Electric Hive (Field-Tested),0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,
2015-05-16,AWP | Electric Hive (Field-Tested),6.879,6.879,335.0,6.798,6.634,6.731,0.0119152691968225,0.0369309617123905,6.7172857142857145,0.1179536401493813,6.538166666666665,0.1827032353906798,0.0251459948980513,2087.0,298.1428571428572,9693.0,323.1,5,5,0.0,6.531428571428572,AWP | Electric Hive (Field-Tested),AWP | Electric Hive (Field-Tested),0,0,,,,,,,,,,,,,1.0,5.0,1.0,4.0,1.0,2.0,45.0,45.0,1.0,1.0,1.0,1.0,1.0
2015-05-17,AWP | Electric Hive (Field-Tested),6.693,6.693,316.0,6.879,6.533,6.709,-0.0270388137810728,0.024491045461503,6.740142857142857,0.0928615383575053,6.537633333333332,0.1822265043534799,0.0256390419698597,2062.0,294.57142857142856,9585.0,319.5,6,5,0.0,6.698857142857143,AWP | Electric Hive (Field-Tested),AWP | Electric Hive (Field-Tested),0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,
2015-05-17,AWP | Electric Hive (Field-Tested),6.693,6.693,316.0,6.879,6.533,6.709,-0.0270388137810728,0.024491045461503,6.740142857142857,0.0928615383575053,6.537633333333332,0.1822265043534799,0.0256390419698597,2062.0,294.57142857142856,9585.0,319.5,6,5,0.0,6.698857142857143,AWP | Electric Hive (Field-Tested),AWP | Electric Hive (Field-Tested),0,0,,,,,,,,,,,,,1.0,5.0,1.0,4.0,1.0,2.0,45.0,45.0,1.0,1.0,1.0,1.0,1.0
2015-05-18,AWP | Electric Hive (Field-Tested),6.747,6.747,273.0,6.693,6.602,6.85,0.0080681308830121,0.0219630415025748,6.760857142857142,0.0739911743220163,6.5342,0.1772101201022859,0.0253936511514074,2062.0,294.57142857142856,9459.0,315.3,0,5,0.0,6.937285714285713,AWP | Electric Hive (Field-Tested),AWP | Electric Hive (Field-Tested),0,0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,,,,,,,,,,,,,
2015-05-18,AWP | Electric Hive (Field-Tested),6.747,6.747,273.0,6.693,6.602,6.85,0.0080681308830121,0.0219630415025748,6.760857142857142,0.0739911743220163,6.5342,0.1772101201022859,0.0253936511514074,2062.0,294.57142857142856,9459.0,315.3,0,5,0.0,6.937285714285713,AWP | Electric Hive (Field-Tested),AWP | Electric Hive (Field-Tested),0,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-05-19,AWP | Electric Hive (Field-Tested),6.796,6.796,264.0,6.747,6.826,6.513,0.0072624870312731,-0.0043949604453559,6.756571428571427,0.0708980296781575,6.543633333333334,0.183259648828892,0.0237287824288811,2064.0,294.85714285714283,9413.0,313.76666666666665,1,5,0.0,7.214142857142856,AWP | Electric Hive (Field-Tested),AWP | Electric Hive (Field-Tested),0,0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,,,,,,,,,,,,,
2015-05-19,AWP | Electric Hive (Field-Tested),6.796,6.796,264.0,6.747,6.826,6.513,0.0072624870312731,-0.0043949604453559,6.756571428571427,0.0708980296781575,6.543633333333334,0.183259648828892,0.0237287824288811,2064.0,294.85714285714283,9413.0,313.76666666666665,1,5,0.0,7.214142857142856,AWP | Electric Hive (Field-Tested),AWP | Electric Hive (Field-Tested),0,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-05-20,AWP | Electric Hive (Field-Tested),6.658,6.658,252.0,6.796,6.738,6.214,-0.0203060623896409,-0.0118729593351143,6.7451428571428576,0.0789600777453455,6.558433333333334,0.1737213637473013,0.0224257746824991,2025.0,289.2857142857143,9281.0,309.3666666666667,2,5,0.0,7.505999999999999,AWP | Electric Hive (Field-Tested),AWP | Electric Hive (Field-Tested),0,0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,,,,,,,,,,,,,
2015-05-20,AWP | Electric Hive (Field-Tested),6.658,6.658,252.0,6.796,6.738,6.214,-0.0203060623896409,-0.0118729593351143,6.7451428571428576,0.0789600777453455,6.558433333333334,0.1737213637473013,0.0224257746824991,2025.0,289.2857142857143,9281.0,309.3666666666667,2,5,0.0,7.505999999999999,AWP | Electric Hive (Field-Tested),AWP | Electric Hive (Field-Tested),0,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-05-21,AWP | Electric Hive (Field-Tested),6.7,6.7,266.0,6.658,6.645,6.298,0.006308200660859,0.0082768999247555,6.753,0.0709325635475594,6.571833333333333,0.1685429882519259,0.0223454899312758,2018.0,288.2857142857143,9227.0,307.56666666666666,3,5,0.0,7.772857142857142,AWP | Electric Hive (Field-Tested),AWP | Electric Hive (Field-Tested),0,0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,,,,,,,,,,,,,
2015-05-21,AWP | Electric Hive (Field-Tested),6.7,6.7,266.0,6.658,6.645,6.298,0.006308200660859,0.0082768999247555,6.753,0.0709325635475594,6.571833333333333,0.1685429882519259,0.0223454899312758,2018.0,288.2857142857143,9227.0,307.56666666666666,3,5,0.0,7.772857142857142,AWP | Electric Hive (Field-Tested),AWP | Electric Hive (Field-Tested),0,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-05-22,AWP | Electric Hive (Field-Tested),6.755,6.755,286.0,6.7,6.798,6.405,0.0082089552238806,-0.0063253898205354,6.746857142857143,0.0685928537956886,6.583500000000001,0.1687044259447075,0.0222084409649485,1992.0,284.57142857142856,9230.0,307.6666666666667,4,5,0.0,8.098571428571429,AWP | Electric Hive (Field-Tested),AWP | Electric Hive (Field-Tested),0,0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,,,,,,,,,,,,,
2015-05-22,AWP | Electric Hive (Field-Tested),6.755,6.755,286.0,6.7,6.798,6.405,0.0082089552238806,-0.0063253898205354,6.746857142857143,0.0685928537956886,6.583500000000001,0.1687044259447075,0.0222084409649485,1992.0,284.57142857142856,9230.0,307.6666666666667,4,5,0.0,8.098571428571429,AWP | Electric Hive (Field-Tested),AWP | Electric Hive (Field-Tested),0,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-05-23,AWP | Electric Hive (Field-Tested),6.718,6.718,317.0,6.755,6.879,6.522,-0.0054774241302738,-0.02340456461695,6.723857142857144,0.0424312168487459,6.5900333333333325,0.1699865648285834,0.0220378341645272,1974.0,282.0,9269.0,308.96666666666664,5,5,0.0,8.401428571428571,AWP | Electric Hive (Field-Tested),AWP | Electric Hive (Field-Tested),0,0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,,,,,,,,,,,,,
2015-05-23,AWP | Electric Hive (Field-Tested),6.718,6.718,317.0,6.755,6.879,6.522,-0.0054774241302738,-0.02340456461695,6.723857142857144,0.0424312168487459,6.5900333333333325,0.1699865648285834,0.0220378341645272,1974.0,282.0,9269.0,308.96666666666664,5,5,0.0,8.401428571428571,AWP | Electric Hive (Field-Tested),AWP | Electric Hive (Field-Tested),0,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
