date,item_name,median_price,steam_price_ffill7,volume,p_lag1,p_lag7,p_lag30,ret_1,ret_7,roll_mean_7,roll_std_7,roll_mean_30,roll_std_30,roll_vol_30,vol_sum_7,vol_mean_7,vol_sum_30,vol_mean_30,dow,month_num,gap_days,y_avg_7d_fwd,base_item,base_family,is_stattrak,is_souvenir,idx_lp_valve_tier1_t0,idx_lp_valve_tier1_t7,idx_lp_valve_tier1_pm7,idx_lp_valve_tier1_pm30,idx_lp_s_tier_t0,idx_lp_s_tier_t7,idx_lp_s_tier_pm7,idx_lp_s_tier_pm30,idx_lp_a_tier_t0,idx_lp_a_tier_t7,idx_lp_a_tier_pm7,idx_lp_a_tier_pm30,lp_valve_tier1,lp_valve_tier1_cnt,lp_s_tier,lp_s_tier_cnt,lp_a_tier,lp_a_tier_cnt,lp_event_score,lp_event_intensity,lp_valve_tier1_cnt_norm,lp_s_tier_cnt_norm,lp_a_tier_cnt_norm,lp_event_score_norm,lp_event_intensity_norm
2014-12-01,AUG | Colony (Battle-Scarred),0.03,0.03,60.0,0.03,0.03,0.032,0.0,0.0,0.0308571428571428,0.0020995626366712,0.031,0.0018439088914585,0.0922835069624868,382.0,54.57142857142857,1488.0,49.6,0,12,0.0,0.03,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,,,,,,,,,,,,,
2014-12-22,Souvenir P250 | Bone Mask (Field-Tested),0.377,0.377,22.0,0.389,0.391,0.366,-0.0308483290488431,-0.0358056265984655,0.4038571428571428,0.0736641579281627,0.4210666666666667,0.068524902205127,0.2219309358335875,193.0,27.571428571428573,747.0,24.9,0,12,0.0,0.5344285714285715,Souvenir P250 | Bone Mask (Field-Tested),Souvenir P250 | Bone Mask (Field-Tested),0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,
2014-12-22,Souvenir P250 | Bone Mask (Field-Tested),0.377,0.377,22.0,0.389,0.391,0.366,-0.0308483290488431,-0.0358056265984655,0.4038571428571428,0.0736641579281627,0.4210666666666667,0.068524902205127,0.2219309358335875,193.0,27.571428571428573,747.0,24.9,0,12,0.0,0.5344285714285715,Souvenir P250 | Bone Mask (Field-Tested),Souvenir P250 | Bone Mask (Field-Tested),0,1,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-12-23,Souvenir P250 | Bone Mask (Field-Tested),0.407,0.407,23.0,0.377,0.345,0.4,0.079575596816976,0.1797101449275362,0.4127142857142857,0.0696741687852705,0.4213000000000001,0.0684646624179218,0.2218068153196609,198.0,28.285714285714285,752.0,25.066666666666663,1,12,0.0,0.5601428571428572,Souvenir P250 | Bone Mask (Field-Tested),Souvenir P250 | Bone Mask (Field-Tested),0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,
2014-12-23,Souvenir P250 | Bone Mask (Field-Tested),0.407,0.407,23.0,0.377,0.345,0.4,0.079575596816976,0.1797101449275362,0.4127142857142857,0.0696741687852705,0.4213000000000001,0.0684646624179218,0.2218068153196609,198.0,28.285714285714285,752.0,25.066666666666663,1,12,0.0,0.5601428571428572,Souvenir P250 | Bone Mask (Field-Tested),Souvenir P250 | Bone Mask (Field-Tested),0,1,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-12-24,Souvenir P250 | Bone Mask (Field-Tested),0.368,0.368,24.0,0.407,0.397,0.432,-0.0958230958230957,-0.0730478589420655,0.4085714285714285,0.0713279290978488,0.4191666666666667,0.0690922491231027,0.2225710779368978,191.0,27.285714285714285,765.0,25.5,2,12,0.0,0.5804285714285714,Souvenir P250 | Bone Mask (Field-Tested),Souvenir P250 | Bone Mask (Field-Tested),0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,
2014-12-24,Souvenir P250 | Bone Mask (Field-Tested),0.368,0.368,24.0,0.407,0.397,0.432,-0.0958230958230957,-0.0730478589420655,0.4085714285714285,0.0713279290978488,0.4191666666666667,0.0690922491231027,0.2225710779368978,191.0,27.285714285714285,765.0,25.5,2,12,0.0,0.5804285714285714,Souvenir P250 | Bone Mask (Field-Tested),Souvenir P250 | Bone Mask (Field-Tested),0,1,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-12-25,Souvenir P250 | Bone Mask (Field-Tested),0.38,0.38,36.0,0.368,0.361,0.373,0.0326086956521738,0.0526315789473683,0.4112857142857142,0.0698114077573373,0.4194000000000001,0.0689476129632733,0.2207153511600768,185.0,26.428571428571427,781.0,26.03333333333333,3,12,0.0,0.6272857142857143,Souvenir P250 | Bone Mask (Field-Tested),Souvenir P250 | Bone Mask (Field-Tested),0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,
2014-12-25,Souvenir P250 | Bone Mask (Field-Tested),0.38,0.38,36.0,0.368,0.361,0.373,0.0326086956521738,0.0526315789473683,0.4112857142857142,0.0698114077573373,0.4194000000000001,0.0689476129632733,0.2207153511600768,185.0,26.428571428571427,781.0,26.03333333333333,3,12,0.0,0.6272857142857143,Souvenir P250 | Bone Mask (Field-Tested),Souvenir P250 | Bone Mask (Field-Tested),0,1,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-12-26,Souvenir P250 | Bone Mask (Field-Tested),0.401,0.401,25.0,0.38,0.58,0.528,0.0552631578947369,-0.3086206896551723,0.3857142857142857,0.0129803619332577,0.4151666666666667,0.0659848888424884,0.2085371944961854,183.0,26.142857142857142,793.0,26.433333333333334,4,12,0.0,0.6437142857142858,Souvenir P250 | Bone Mask (Field-Tested),Souvenir P250 | Bone Mask (Field-Tested),0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,
2014-12-26,Souvenir P250 | Bone Mask (Field-Tested),0.401,0.401,25.0,0.38,0.58,0.528,0.0552631578947369,-0.3086206896551723,0.3857142857142857,0.0129803619332577,0.4151666666666667,0.0659848888424884,0.2085371944961854,183.0,26.142857142857142,793.0,26.433333333333334,4,12,0.0,0.6437142857142858,Souvenir P250 | Bone Mask (Field-Tested),Souvenir P250 | Bone Mask (Field-Tested),0,1,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-12-27,Souvenir P250 | Bone Mask (Field-Tested),0.587,0.587,30.0,0.401,0.378,0.439,0.4638403990024935,0.5529100529100528,0.4155714285714285,0.0711092863994914,0.4201,0.0727664528932575,0.2208438628429939,187.0,26.714285714285715,797.0,26.566666666666663,5,12,0.0,0.66,Souvenir P250 | Bone Mask (Field-Tested),Souvenir P250 | Bone Mask (Field-Tested),0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,
2014-12-27,Souvenir P250 | Bone Mask (Field-Tested),0.587,0.587,30.0,0.401,0.378,0.439,0.4638403990024935,0.5529100529100528,0.4155714285714285,0.0711092863994914,0.4201,0.0727664528932575,0.2208438628429939,187.0,26.714285714285715,797.0,26.566666666666663,5,12,0.0,0.66,Souvenir P250 | Bone Mask (Field-Tested),Souvenir P250 | Bone Mask (Field-Tested),0,1,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-12-28,Souvenir P250 | Bone Mask (Field-Tested),0.425,0.425,32.0,0.587,0.389,0.39,-0.2759795570698466,0.0925449871465295,0.4207142857142857,0.0702987792735189,0.4212666666666667,0.0725547762421989,0.2263303007533161,192.0,27.428571428571427,793.0,26.433333333333334,6,12,0.0,0.68,Souvenir P250 | Bone Mask (Field-Tested),Souvenir P250 | Bone Mask (Field-Tested),0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,
2014-12-28,Souvenir P250 | Bone Mask (Field-Tested),0.425,0.425,32.0,0.587,0.389,0.39,-0.2759795570698466,0.0925449871465295,0.4207142857142857,0.0702987792735189,0.4212666666666667,0.0725547762421989,0.2263303007533161,192.0,27.428571428571427,793.0,26.433333333333334,6,12,0.0,0.68,Souvenir P250 | Bone Mask (Field-Tested),Souvenir P250 | Bone Mask (Field-Tested),0,1,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-12-29,Souvenir P250 | Bone Mask (Field-Tested),0.442,0.442,34.0,0.425,0.377,0.572,0.04,0.1724137931034481,0.43,0.0681720512485033,0.4169333333333334,0.0670998923661994,0.2111765689321085,204.0,29.142857142857142,816.0,27.2,0,12,0.0,0.663,Souvenir P250 | Bone Mask (Field-Tested),Souvenir P250 | Bone Mask (Field-Tested),0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,
2014-12-29,Souvenir P250 | Bone Mask (Field-Tested),0.442,0.442,34.0,0.425,0.377,0.572,0.04,0.1724137931034481,0.43,0.0681720512485033,0.4169333333333334,0.0670998923661994,0.2111765689321085,204.0,29.142857142857142,816.0,27.2,0,12,0.0,0.663,Souvenir P250 | Bone Mask (Field-Tested),Souvenir P250 | Bone Mask (Field-Tested),0,1,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-12-30,Souvenir P250 | Bone Mask (Field-Tested),0.52,0.52,34.0,0.442,0.407,0.312,0.1764705882352941,0.2776412776412778,0.4461428571428572,0.0739486860144607,0.4238666666666667,0.0666436960426282,0.1942969670664837,215.0,30.714285714285715,807.0,26.9,1,12,0.0,0.6322857142857143,Souvenir P250 | Bone Mask (Field-Tested),Souvenir P250 | Bone Mask (Field-Tested),0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,
2014-12-30,Souvenir P250 | Bone Mask (Field-Tested),0.52,0.52,34.0,0.442,0.407,0.312,0.1764705882352941,0.2776412776412778,0.4461428571428572,0.0739486860144607,0.4238666666666667,0.0666436960426282,0.1942969670664837,215.0,30.714285714285715,807.0,26.9,1,12,0.0,0.6322857142857143,Souvenir P250 | Bone Mask (Field-Tested),Souvenir P250 | Bone Mask (Field-Tested),0,1,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-12-31,Souvenir P250 | Bone Mask (Field-Tested),0.556,0.556,25.0,0.52,0.368,0.281,0.0692307692307692,0.5108695652173916,0.473,0.0748255113103622,0.4330333333333333,0.065260750497949,0.1927856759978786,216.0,30.857142857142858,805.0,26.83333333333333,2,12,0.0,0.6615714285714286,Souvenir P250 | Bone Mask (Field-Tested),Souvenir P250 | Bone Mask (Field-Tested),0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,
2014-12-31,Souvenir P250 | Bone Mask (Field-Tested),0.556,0.556,25.0,0.52,0.368,0.281,0.0692307692307692,0.5108695652173916,0.473,0.0748255113103622,0.4330333333333333,0.065260750497949,0.1927856759978786,216.0,30.857142857142858,805.0,26.83333333333333,2,12,0.0,0.6615714285714286,Souvenir P250 | Bone Mask (Field-Tested),Souvenir P250 | Bone Mask (Field-Tested),0,1,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-12-01,Souvenir PP-Bizon | Sand Dashed (Well-Worn),0.142,0.142,2.0,0.138,0.267,2.195,0.0289855072463767,-0.4681647940074906,0.2197142857142857,0.0664803177870053,0.3001666666666666,0.0692844779794788,0.2180626478274361,18.0,2.571428571428572,51.0,1.7,0,12,0.0,0.1977142857142857,Souvenir PP-Bizon | Sand Dashed (Well-Worn),Souvenir PP-Bizon | Sand Dashed (Well-Worn),0,1,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,,,,,,,,,,,,,
2014-12-01,Souvenir PP-Bizon | Sand Dashed (Well-Worn),0.142,0.142,2.0,0.138,0.267,2.195,0.0289855072463767,-0.4681647940074906,0.2197142857142857,0.0664803177870053,0.3001666666666666,0.0692844779794788,0.2180626478274361,18.0,2.571428571428572,51.0,1.7,0,12,0.0,0.1977142857142857,Souvenir PP-Bizon | Sand Dashed (Well-Worn),Souvenir PP-Bizon | Sand Dashed (Well-Worn),0,1,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-12-02,Souvenir PP-Bizon | Sand Dashed (Well-Worn),0.156,0.156,4.0,0.142,0.31,0.365,0.0985915492957747,-0.4967741935483871,0.1977142857142856,0.0578883513713233,0.2931999999999999,0.0728319526947708,0.1628350409908031,21.0,3.0,54.0,1.8,1,12,0.0,0.1848571428571428,Souvenir PP-Bizon | Sand Dashed (Well-Worn),Souvenir PP-Bizon | Sand Dashed (Well-Worn),0,1,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,,,,,,,,,,,,,
2014-12-02,Souvenir PP-Bizon | Sand Dashed (Well-Worn),0.156,0.156,4.0,0.142,0.31,0.365,0.0985915492957747,-0.4967741935483871,0.1977142857142856,0.0578883513713233,0.2931999999999999,0.0728319526947708,0.1628350409908031,21.0,3.0,54.0,1.8,1,12,0.0,0.1848571428571428,Souvenir PP-Bizon | Sand Dashed (Well-Worn),Souvenir PP-Bizon | Sand Dashed (Well-Worn),0,1,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-12-03,Souvenir PP-Bizon | Sand Dashed (Well-Worn),0.217,0.217,2.0,0.156,0.31,0.384,0.3910256410256409,-0.3,0.1844285714285714,0.0377694401897208,0.2876333333333333,0.0720571455320166,0.1780466425358602,23.0,3.2857142857142856,53.0,1.7666666666666666,2,12,0.0,0.1795714285714285,Souvenir PP-Bizon | Sand Dashed (Well-Worn),Souvenir PP-Bizon | Sand Dashed (Well-Worn),0,1,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,,,,,,,,,,,,,
2014-12-03,Souvenir PP-Bizon | Sand Dashed (Well-Worn),0.217,0.217,2.0,0.156,0.31,0.384,0.3910256410256409,-0.3,0.1844285714285714,0.0377694401897208,0.2876333333333333,0.0720571455320166,0.1780466425358602,23.0,3.2857142857142856,53.0,1.7666666666666666,2,12,0.0,0.1795714285714285,Souvenir PP-Bizon | Sand Dashed (Well-Worn),Souvenir PP-Bizon | Sand Dashed (Well-Worn),0,1,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-12-04,Souvenir PP-Bizon | Sand Dashed (Well-Worn),0.203,0.203,2.0,0.217,0.247,0.224,-0.064516129032258,-0.1781376518218622,0.1781428571428571,0.0296138412205633,0.2869333333333334,0.0727703846965844,0.1611453701596467,22.0,3.142857142857143,54.0,1.8,3,12,0.0,0.1781428571428571,Souvenir PP-Bizon | Sand Dashed (Well-Worn),Souvenir PP-Bizon | Sand Dashed (Well-Worn),0,1,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,,,,,,,,,,,,,
2014-12-04,Souvenir PP-Bizon | Sand Dashed (Well-Worn),0.203,0.203,2.0,0.217,0.247,0.224,-0.064516129032258,-0.1781376518218622,0.1781428571428571,0.0296138412205633,0.2869333333333334,0.0727703846965844,0.1611453701596467,22.0,3.142857142857143,54.0,1.8,3,12,0.0,0.1781428571428571,Souvenir PP-Bizon | Sand Dashed (Well-Worn),Souvenir PP-Bizon | Sand Dashed (Well-Worn),0,1,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-12-05,Souvenir PP-Bizon | Sand Dashed (Well-Worn),0.206,0.206,2.0,0.203,0.196,0.274,0.0147783251231525,0.0510204081632652,0.1795714285714285,0.030663413018762,0.2846666666666665,0.0741832565715172,0.1561972436584712,22.0,3.142857142857143,54.0,1.8,4,12,0.0,0.1844285714285714,Souvenir PP-Bizon | Sand Dashed (Well-Worn),Souvenir PP-Bizon | Sand Dashed (Well-Worn),0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,
2014-12-05,Souvenir PP-Bizon | Sand Dashed (Well-Worn),0.206,0.206,2.0,0.203,0.196,0.274,0.0147783251231525,0.0510204081632652,0.1795714285714285,0.030663413018762,0.2846666666666665,0.0741832565715172,0.1561972436584712,22.0,3.142857142857143,54.0,1.8,4,12,0.0,0.1844285714285714,Souvenir PP-Bizon | Sand Dashed (Well-Worn),Souvenir PP-Bizon | Sand Dashed (Well-Worn),0,1,,,,,,,,,,,,,1.0,5.0,1.0,4.0,1.0,2.0,45.0,45.0,1.0,1.0,1.0,1.0,1.0
2014-12-06,Souvenir PP-Bizon | Sand Dashed (Well-Worn),0.232,0.232,3.0,0.206,0.195,0.364,0.1262135922330098,0.1897435897435897,0.1848571428571428,0.0356508007180306,0.2802666666666666,0.0732561411911808,0.1460162491854358,18.0,2.571428571428572,54.0,1.8,5,12,0.0,0.1977142857142857,Souvenir PP-Bizon | Sand Dashed (Well-Worn),Souvenir PP-Bizon | Sand Dashed (Well-Worn),0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,
2014-12-06,Souvenir PP-Bizon | Sand Dashed (Well-Worn),0.232,0.232,3.0,0.206,0.195,0.364,0.1262135922330098,0.1897435897435897,0.1848571428571428,0.0356508007180306,0.2802666666666666,0.0732561411911808,0.1460162491854358,18.0,2.571428571428572,54.0,1.8,5,12,0.0,0.1977142857142857,Souvenir PP-Bizon | Sand Dashed (Well-Worn),Souvenir PP-Bizon | Sand Dashed (Well-Worn),0,1,,,,,,,,,,,,,1.0,5.0,1.0,4.0,1.0,2.0,45.0,45.0,1.0,1.0,1.0,1.0,1.0
2014-12-07,Souvenir PP-Bizon | Sand Dashed (Well-Worn),0.228,0.228,1.0,0.232,0.138,0.325,-0.0172413793103448,0.6521739130434783,0.1977142857142857,0.0325256570624935,0.2770333333333333,0.0733509751506791,0.1447906207241159,16.0,2.2857142857142856,53.0,1.7666666666666666,6,12,0.0,0.2197142857142857,Souvenir PP-Bizon | Sand Dashed (Well-Worn),Souvenir PP-Bizon | Sand Dashed (Well-Worn),0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,
2014-12-07,Souvenir PP-Bizon | Sand Dashed (Well-Worn),0.228,0.228,1.0,0.232,0.138,0.325,-0.0172413793103448,0.6521739130434783,0.1977142857142857,0.0325256570624935,0.2770333333333333,0.0733509751506791,0.1447906207241159,16.0,2.2857142857142856,53.0,1.7666666666666666,6,12,0.0,0.2197142857142857,Souvenir PP-Bizon | Sand Dashed (Well-Worn),Souvenir PP-Bizon | Sand Dashed (Well-Worn),0,1,,,,,,,,,,,,,1.0,5.0,1.0,4.0,1.0,2.0,45.0,45.0,1.0,1.0,1.0,1.0,1.0
2014-12-08,Souvenir PP-Bizon | Sand Dashed (Well-Worn),,0.228,0.0,0.228,0.142,0.325,0.0,0.6056338028169017,0.21,0.0243838353950199,0.2738,0.0733032059326193,0.1447906207241159,14.0,2.0,53.0,1.7666666666666666,0,12,1.0,0.2375714285714286,Souvenir PP-Bizon | Sand Dashed (Well-Worn),Souvenir PP-Bizon | Sand Dashed (Well-Worn),0,1,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,,,,,,,,,,,,,
2014-12-08,Souvenir PP-Bizon | Sand Dashed (Well-Worn),,0.228,0.0,0.228,0.142,0.325,0.0,0.6056338028169017,0.21,0.0243838353950199,0.2738,0.0733032059326193,0.1447906207241159,14.0,2.0,53.0,1.7666666666666666,0,12,1.0,0.2375714285714286,Souvenir PP-Bizon | Sand Dashed (Well-Worn),Souvenir PP-Bizon | Sand Dashed (Well-Worn),0,1,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-12-09,Souvenir PP-Bizon | Sand Dashed (Well-Worn),0.219,0.219,1.0,0.228,0.156,0.32,-0.0394736842105263,0.4038461538461537,0.219,0.0104197614450345,0.2704333333333333,0.0734232857402124,0.1449336438439075,11.0,1.5714285714285714,52.0,1.7333333333333334,1,12,0.0,0.2559999999999999,Souvenir PP-Bizon | Sand Dashed (Well-Worn),Souvenir PP-Bizon | Sand Dashed (Well-Worn),0,1,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,,,,,,,,,,,,,
2014-12-09,Souvenir PP-Bizon | Sand Dashed (Well-Worn),0.219,0.219,1.0,0.228,0.156,0.32,-0.0394736842105263,0.4038461538461537,0.219,0.0104197614450345,0.2704333333333333,0.0734232857402124,0.1449336438439075,11.0,1.5714285714285714,52.0,1.7333333333333334,1,12,0.0,0.2559999999999999,Souvenir PP-Bizon | Sand Dashed (Well-Worn),Souvenir PP-Bizon | Sand Dashed (Well-Worn),0,1,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-12-10,Souvenir PP-Bizon | Sand Dashed (Well-Worn),0.206,0.206,1.0,0.219,0.217,0.343,-0.0593607305936073,-0.0506912442396313,0.2174285714285714,0.0113874259333597,0.2658666666666667,0.0730272704010099,0.1446172075936415,10.0,1.4285714285714286,52.0,1.7333333333333334,2,12,0.0,0.2662857142857143,Souvenir PP-Bizon | Sand Dashed (Well-Worn),Souvenir PP-Bizon | Sand Dashed (Well-Worn),0,1,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,,,,,,,,,,,,,
2014-12-10,Souvenir PP-Bizon | Sand Dashed (Well-Worn),0.206,0.206,1.0,0.219,0.217,0.343,-0.0593607305936073,-0.0506912442396313,0.2174285714285714,0.0113874259333597,0.2658666666666667,0.0730272704010099,0.1446172075936415,10.0,1.4285714285714286,52.0,1.7333333333333334,2,12,0.0,0.2662857142857143,Souvenir PP-Bizon | Sand Dashed (Well-Worn),Souvenir PP-Bizon | Sand Dashed (Well-Worn),0,1,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-12-11,Souvenir PP-Bizon | Sand Dashed (Well-Worn),0.206,0.206,1.0,0.206,0.203,0.366,0.0,0.0147783251231525,0.2178571428571428,0.010881551510024,0.2605333333333333,0.0713427096641431,0.1439813800806549,9.0,1.2857142857142858,51.0,1.7,3,12,0.0,0.2739999999999999,Souvenir PP-Bizon | Sand Dashed (Well-Worn),Souvenir PP-Bizon | Sand Dashed (Well-Worn),0,1,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,,,,,,,,,,,,,
2014-12-11,Souvenir PP-Bizon | Sand Dashed (Well-Worn),0.206,0.206,1.0,0.206,0.203,0.366,0.0,0.0147783251231525,0.2178571428571428,0.010881551510024,0.2605333333333333,0.0713427096641431,0.1439813800806549,9.0,1.2857142857142858,51.0,1.7,3,12,0.0,0.2739999999999999,Souvenir PP-Bizon | Sand Dashed (Well-Worn),Souvenir PP-Bizon | Sand Dashed (Well-Worn),0,1,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-12-12,Souvenir PP-Bizon | Sand Dashed (Well-Worn),0.214,0.214,1.0,0.206,0.206,0.366,0.0388349514563106,0.0388349514563106,0.219,0.0099570506247009,0.2554666666666667,0.0690327136621149,0.1442275879045848,8.0,1.1428571428571428,52.0,1.7333333333333334,4,12,0.0,0.2834285714285714,Souvenir PP-Bizon | Sand Dashed (Well-Worn),Souvenir PP-Bizon | Sand Dashed (Well-Worn),0,1,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,,,,,,,,,,,,,
2014-12-12,Souvenir PP-Bizon | Sand Dashed (Well-Worn),0.214,0.214,1.0,0.206,0.206,0.366,0.0388349514563106,0.0388349514563106,0.219,0.0099570506247009,0.2554666666666667,0.0690327136621149,0.1442275879045848,8.0,1.1428571428571428,52.0,1.7333333333333334,4,12,0.0,0.2834285714285714,Souvenir PP-Bizon | Sand Dashed (Well-Worn),Souvenir PP-Bizon | Sand Dashed (Well-Worn),0,1,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-12-13,Souvenir PP-Bizon | Sand Dashed (Well-Worn),0.23,0.23,2.0,0.214,0.232,0.396,0.0747663551401869,-0.0086206896551723,0.2187142857142857,0.0096022956438891,0.2499333333333334,0.0640171504798171,0.1440846756369569,7.0,1.0,52.0,1.7333333333333334,5,12,0.0,0.2948571428571429,Souvenir PP-Bizon | Sand Dashed (Well-Worn),Souvenir PP-Bizon | Sand Dashed (Well-Worn),0,1,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,,,,,,,,,,,,,
2014-12-13,Souvenir PP-Bizon | Sand Dashed (Well-Worn),0.23,0.23,2.0,0.214,0.232,0.396,0.0747663551401869,-0.0086206896551723,0.2187142857142857,0.0096022956438891,0.2499333333333334,0.0640171504798171,0.1440846756369569,7.0,1.0,52.0,1.7333333333333334,5,12,0.0,0.2948571428571429,Souvenir PP-Bizon | Sand Dashed (Well-Worn),Souvenir PP-Bizon | Sand Dashed (Well-Worn),0,1,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-12-14,Souvenir PP-Bizon | Sand Dashed (Well-Worn),0.246,0.246,1.0,0.23,0.228,0.315,0.0695652173913043,0.0789473684210526,0.2212857142857142,0.013402710660953,0.2476333333333334,0.0628673117676339,0.1399363045015634,7.0,1.0,51.0,1.7,6,12,0.0,0.3062857142857143,Souvenir PP-Bizon | Sand Dashed (Well-Worn),Souvenir PP-Bizon | Sand Dashed (Well-Worn),0,1,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,,,,,,,,,,,,,
2014-12-14,Souvenir PP-Bizon | Sand Dashed (Well-Worn),0.246,0.246,1.0,0.23,0.228,0.315,0.0695652173913043,0.0789473684210526,0.2212857142857142,0.013402710660953,0.2476333333333334,0.0628673117676339,0.1399363045015634,7.0,1.0,51.0,1.7,6,12,0.0,0.3062857142857143,Souvenir PP-Bizon | Sand Dashed (Well-Worn),Souvenir PP-Bizon | Sand Dashed (Well-Worn),0,1,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
