date,item_name,median_price,steam_price_ffill7,volume,p_lag1,p_lag7,p_lag30,ret_1,ret_7,roll_mean_7,roll_std_7,roll_mean_30,roll_std_30,roll_vol_30,vol_sum_7,vol_mean_7,vol_sum_30,vol_mean_30,dow,month_num,gap_days,y_avg_7d_fwd,base_item,base_family,is_stattrak,is_souvenir,idx_lp_valve_tier1_t0,idx_lp_valve_tier1_t7,idx_lp_valve_tier1_pm7,idx_lp_valve_tier1_pm30,idx_lp_s_tier_t0,idx_lp_s_tier_t7,idx_lp_s_tier_pm7,idx_lp_s_tier_pm30,idx_lp_a_tier_t0,idx_lp_a_tier_t7,idx_lp_a_tier_pm7,idx_lp_a_tier_pm30,lp_valve_tier1,lp_valve_tier1_cnt,lp_s_tier,lp_s_tier_cnt,lp_a_tier,lp_a_tier_cnt,lp_event_score,lp_event_intensity,lp_valve_tier1_cnt_norm,lp_s_tier_cnt_norm,lp_a_tier_cnt_norm,lp_event_score_norm,lp_event_intensity_norm
2013-11-18,Glock-18 | Sand Dune (Field-Tested),0.289,0.289,125.0,0.293,0.308,0.446,-0.0136518771331057,-0.0616883116883117,0.2975714285714285,0.010279760181432,0.3552333333333333,0.0597057693099158,0.0614056272417685,1011.0,144.42857142857142,4328.0,144.26666666666668,0,11,0.0,0.4682857142857142,Glock-18 | Sand Dune (Field-Tested),Glock-18 | Sand Dune (Field-Tested),0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,
2013-11-18,Glock-18 | Sand Dune (Field-Tested),0.289,0.289,125.0,0.293,0.308,0.446,-0.0136518771331057,-0.0616883116883117,0.2975714285714285,0.010279760181432,0.3552333333333333,0.0597057693099158,0.0614056272417685,1011.0,144.42857142857142,4328.0,144.26666666666668,0,11,0.0,0.4682857142857142,Glock-18 | Sand Dune (Field-Tested),Glock-18 | Sand Dune (Field-Tested),0,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-11-19,Glock-18 | Sand Dune (Field-Tested),0.261,0.261,132.0,0.289,0.314,0.454,-0.0968858131487888,-0.1687898089171974,0.29,0.0141724078002696,0.3487999999999999,0.0591119841205374,0.0629535291203943,981.0,140.14285714285714,4297.0,143.23333333333332,1,11,0.0,0.4797142857142856,Glock-18 | Sand Dune (Field-Tested),Glock-18 | Sand Dune (Field-Tested),0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,
2013-11-19,Glock-18 | Sand Dune (Field-Tested),0.261,0.261,132.0,0.289,0.314,0.454,-0.0968858131487888,-0.1687898089171974,0.29,0.0141724078002696,0.3487999999999999,0.0591119841205374,0.0629535291203943,981.0,140.14285714285714,4297.0,143.23333333333332,1,11,0.0,0.4797142857142856,Glock-18 | Sand Dune (Field-Tested),Glock-18 | Sand Dune (Field-Tested),0,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-11-20,Glock-18 | Sand Dune (Field-Tested),0.288,0.288,109.0,0.261,0.309,0.452,0.1034482758620689,-0.0679611650485437,0.2869999999999999,0.0118683251917506,0.3433333333333333,0.0568555674983159,0.0665061737461168,969.0,138.42857142857142,4292.0,143.06666666666666,2,11,0.0,0.4948571428571428,Glock-18 | Sand Dune (Field-Tested),Glock-18 | Sand Dune (Field-Tested),0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,
2013-11-20,Glock-18 | Sand Dune (Field-Tested),0.288,0.288,109.0,0.261,0.309,0.452,0.1034482758620689,-0.0679611650485437,0.2869999999999999,0.0118683251917506,0.3433333333333333,0.0568555674983159,0.0665061737461168,969.0,138.42857142857142,4292.0,143.06666666666666,2,11,0.0,0.4948571428571428,Glock-18 | Sand Dune (Field-Tested),Glock-18 | Sand Dune (Field-Tested),0,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-11-21,Glock-18 | Sand Dune (Field-Tested),0.261,0.261,123.0,0.288,0.303,0.438,-0.0937499999999998,-0.1386138613861385,0.2809999999999999,0.0128396706677835,0.3374333333333332,0.0559015106136577,0.068020273397079,969.0,138.42857142857142,4284.0,142.8,3,11,0.0,0.5157142857142857,Glock-18 | Sand Dune (Field-Tested),Glock-18 | Sand Dune (Field-Tested),0,0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,,,,,,,,,,,,,
2013-11-21,Glock-18 | Sand Dune (Field-Tested),0.261,0.261,123.0,0.288,0.303,0.438,-0.0937499999999998,-0.1386138613861385,0.2809999999999999,0.0128396706677835,0.3374333333333332,0.0559015106136577,0.068020273397079,969.0,138.42857142857142,4284.0,142.8,3,11,0.0,0.5157142857142857,Glock-18 | Sand Dune (Field-Tested),Glock-18 | Sand Dune (Field-Tested),0,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-11-22,Glock-18 | Sand Dune (Field-Tested),0.253,0.253,129.0,0.261,0.285,0.406,-0.0306513409961686,-0.1122807017543858,0.2764285714285714,0.0159271299796213,0.3323333333333332,0.0563905035346279,0.0672296275098243,941.0,134.42857142857142,4279.0,142.63333333333333,4,11,0.0,0.5295714285714286,Glock-18 | Sand Dune (Field-Tested),Glock-18 | Sand Dune (Field-Tested),0,0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,,,,,,,,,,,,,
2013-11-22,Glock-18 | Sand Dune (Field-Tested),0.253,0.253,129.0,0.261,0.285,0.406,-0.0306513409961686,-0.1122807017543858,0.2764285714285714,0.0159271299796213,0.3323333333333332,0.0563905035346279,0.0672296275098243,941.0,134.42857142857142,4279.0,142.63333333333333,4,11,0.0,0.5295714285714286,Glock-18 | Sand Dune (Field-Tested),Glock-18 | Sand Dune (Field-Tested),0,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-11-23,Glock-18 | Sand Dune (Field-Tested),0.263,0.263,175.0,0.253,0.29,0.407,0.0395256916996047,-0.0931034482758619,0.2725714285714286,0.0154351837682349,0.3275333333333333,0.0559575632858409,0.0678461076767672,956.0,136.57142857142858,4329.0,144.3,5,11,0.0,0.5437142857142857,Glock-18 | Sand Dune (Field-Tested),Glock-18 | Sand Dune (Field-Tested),0,0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,,,,,,,,,,,,,
2013-11-23,Glock-18 | Sand Dune (Field-Tested),0.263,0.263,175.0,0.253,0.29,0.407,0.0395256916996047,-0.0931034482758619,0.2725714285714286,0.0154351837682349,0.3275333333333333,0.0559575632858409,0.0678461076767672,956.0,136.57142857142858,4329.0,144.3,5,11,0.0,0.5437142857142857,Glock-18 | Sand Dune (Field-Tested),Glock-18 | Sand Dune (Field-Tested),0,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-11-24,Glock-18 | Sand Dune (Field-Tested),0.249,0.249,179.0,0.263,0.293,0.417,-0.0532319391634981,-0.1501706484641637,0.2662857142857143,0.0147814003368546,0.3219333333333333,0.0551240620983452,0.0678822079846587,972.0,138.85714285714286,4364.0,145.46666666666667,6,11,0.0,0.5598571428571428,Glock-18 | Sand Dune (Field-Tested),Glock-18 | Sand Dune (Field-Tested),0,0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,,,,,,,,,,,,,
2013-11-24,Glock-18 | Sand Dune (Field-Tested),0.249,0.249,179.0,0.263,0.293,0.417,-0.0532319391634981,-0.1501706484641637,0.2662857142857143,0.0147814003368546,0.3219333333333333,0.0551240620983452,0.0678822079846587,972.0,138.85714285714286,4364.0,145.46666666666667,6,11,0.0,0.5598571428571428,Glock-18 | Sand Dune (Field-Tested),Glock-18 | Sand Dune (Field-Tested),0,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-11-25,Glock-18 | Sand Dune (Field-Tested),0.246,0.246,152.0,0.249,0.289,0.439,-0.0120481927710843,-0.1487889273356401,0.2601428571428572,0.0128777612454136,0.3155,0.0522747549013862,0.0667229382798855,999.0,142.71428571428572,4357.0,145.23333333333332,0,11,0.0,0.5782857142857143,Glock-18 | Sand Dune (Field-Tested),Glock-18 | Sand Dune (Field-Tested),0,0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,,,,,,,,,,,,,
2013-11-25,Glock-18 | Sand Dune (Field-Tested),0.246,0.246,152.0,0.249,0.289,0.439,-0.0120481927710843,-0.1487889273356401,0.2601428571428572,0.0128777612454136,0.3155,0.0522747549013862,0.0667229382798855,999.0,142.71428571428572,4357.0,145.23333333333332,0,11,0.0,0.5782857142857143,Glock-18 | Sand Dune (Field-Tested),Glock-18 | Sand Dune (Field-Tested),0,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-11-26,Glock-18 | Sand Dune (Field-Tested),0.257,0.257,147.0,0.246,0.261,0.458,0.0447154471544715,-0.0153256704980843,0.2595714285714286,0.0129157394883379,0.3088,0.046097288423507,0.0667665315388078,1014.0,144.85714285714286,4334.0,144.46666666666667,1,11,0.0,0.5972857142857143,Glock-18 | Sand Dune (Field-Tested),Glock-18 | Sand Dune (Field-Tested),0,0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,,,,,,,,,,,,,
2013-11-26,Glock-18 | Sand Dune (Field-Tested),0.257,0.257,147.0,0.246,0.261,0.458,0.0447154471544715,-0.0153256704980843,0.2595714285714286,0.0129157394883379,0.3088,0.046097288423507,0.0667665315388078,1014.0,144.85714285714286,4334.0,144.46666666666667,1,11,0.0,0.5972857142857143,Glock-18 | Sand Dune (Field-Tested),Glock-18 | Sand Dune (Field-Tested),0,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-11-27,Glock-18 | Sand Dune (Field-Tested),0.268,0.268,129.0,0.257,0.288,0.428,0.0428015564202335,-0.0694444444444443,0.2567142857142857,0.0073038988749509,0.3034666666666668,0.0409680634424208,0.0669630583348069,1034.0,147.71428571428572,4315.0,143.83333333333334,2,11,0.0,0.6155714285714285,Glock-18 | Sand Dune (Field-Tested),Glock-18 | Sand Dune (Field-Tested),0,0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,,,,,,,,,,,,,
2013-11-27,Glock-18 | Sand Dune (Field-Tested),0.268,0.268,129.0,0.257,0.288,0.428,0.0428015564202335,-0.0694444444444443,0.2567142857142857,0.0073038988749509,0.3034666666666668,0.0409680634424208,0.0669630583348069,1034.0,147.71428571428572,4315.0,143.83333333333334,2,11,0.0,0.6155714285714285,Glock-18 | Sand Dune (Field-Tested),Glock-18 | Sand Dune (Field-Tested),0,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-11-28,Glock-18 | Sand Dune (Field-Tested),0.225,0.225,159.0,0.268,0.261,0.424,-0.1604477611940299,-0.1379310344827586,0.2515714285714286,0.0129599067771905,0.2968333333333334,0.0368149275279592,0.0719796248029484,1070.0,152.85714285714286,4352.0,145.06666666666666,3,11,0.0,0.6375714285714286,Glock-18 | Sand Dune (Field-Tested),Glock-18 | Sand Dune (Field-Tested),0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,
2013-11-28,Glock-18 | Sand Dune (Field-Tested),0.225,0.225,159.0,0.268,0.261,0.424,-0.1604477611940299,-0.1379310344827586,0.2515714285714286,0.0129599067771905,0.2968333333333334,0.0368149275279592,0.0719796248029484,1070.0,152.85714285714286,4352.0,145.06666666666666,3,11,0.0,0.6375714285714286,Glock-18 | Sand Dune (Field-Tested),Glock-18 | Sand Dune (Field-Tested),0,0,,,,,,,,,,,,,1.0,5.0,1.0,4.0,1.0,2.0,45.0,45.0,1.0,1.0,1.0,1.0,1.0
2013-11-29,Glock-18 | Sand Dune (Field-Tested),0.217,0.217,182.0,0.225,0.253,0.355,-0.0355555555555555,-0.1422924901185771,0.2464285714285714,0.0176623663101372,0.2922333333333334,0.0378661531655323,0.0669101429546261,1123.0,160.42857142857142,4404.0,146.8,4,11,0.0,0.6734285714285715,Glock-18 | Sand Dune (Field-Tested),Glock-18 | Sand Dune (Field-Tested),0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,
2013-11-29,Glock-18 | Sand Dune (Field-Tested),0.217,0.217,182.0,0.225,0.253,0.355,-0.0355555555555555,-0.1422924901185771,0.2464285714285714,0.0176623663101372,0.2922333333333334,0.0378661531655323,0.0669101429546261,1123.0,160.42857142857142,4404.0,146.8,4,11,0.0,0.6734285714285715,Glock-18 | Sand Dune (Field-Tested),Glock-18 | Sand Dune (Field-Tested),0,0,,,,,,,,,,,,,1.0,5.0,1.0,4.0,1.0,2.0,45.0,45.0,1.0,1.0,1.0,1.0,1.0
2013-11-30,Glock-18 | Sand Dune (Field-Tested),0.215,0.215,278.0,0.217,0.263,0.341,-0.0092165898617511,-0.182509505703422,0.2395714285714286,0.0191524496221922,0.2880333333333333,0.0391888447846521,0.0667466311823328,1226.0,175.14285714285714,4548.0,151.6,5,11,0.0,0.7045714285714286,Glock-18 | Sand Dune (Field-Tested),Glock-18 | Sand Dune (Field-Tested),0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,
2013-11-30,Glock-18 | Sand Dune (Field-Tested),0.215,0.215,278.0,0.217,0.263,0.341,-0.0092165898617511,-0.182509505703422,0.2395714285714286,0.0191524496221922,0.2880333333333333,0.0391888447846521,0.0667466311823328,1226.0,175.14285714285714,4548.0,151.6,5,11,0.0,0.7045714285714286,Glock-18 | Sand Dune (Field-Tested),Glock-18 | Sand Dune (Field-Tested),0,0,,,,,,,,,,,,,1.0,5.0,1.0,4.0,1.0,2.0,45.0,45.0,1.0,1.0,1.0,1.0,1.0
2013-11-08,M4A1-S | Blood Tiger (Field-Tested),4.244,4.244,221.0,,,,,,,,,,,,,,,4,11,0.0,0.3237142857142857,M4A1-S | Blood Tiger (Field-Tested),M4A1-S | Blood Tiger (Field-Tested),0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,
2013-11-08,M4A1-S | Blood Tiger (Field-Tested),4.244,4.244,221.0,,,,,,,,,,,,,,,4,11,0.0,0.3237142857142857,M4A1-S | Blood Tiger (Field-Tested),M4A1-S | Blood Tiger (Field-Tested),0,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-11-09,M4A1-S | Blood Tiger (Field-Tested),1.775,1.775,258.0,4.244,,,-0.5817624882186616,,,,,,,,,,,5,11,0.0,0.3157142857142857,M4A1-S | Blood Tiger (Field-Tested),M4A1-S | Blood Tiger (Field-Tested),0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,
2013-11-09,M4A1-S | Blood Tiger (Field-Tested),1.775,1.775,258.0,4.244,,,-0.5817624882186616,,,,,,,,,,,5,11,0.0,0.3157142857142857,M4A1-S | Blood Tiger (Field-Tested),M4A1-S | Blood Tiger (Field-Tested),0,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-11-10,M4A1-S | Blood Tiger (Field-Tested),1.156,1.156,329.0,1.775,,,-0.3487323943661972,,2.3916666666666666,1.3339526061879243,,,,808.0,269.3333333333333,,,6,11,0.0,0.3097142857142856,M4A1-S | Blood Tiger (Field-Tested),M4A1-S | Blood Tiger (Field-Tested),0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,
2013-11-10,M4A1-S | Blood Tiger (Field-Tested),1.156,1.156,329.0,1.775,,,-0.3487323943661972,,2.3916666666666666,1.3339526061879243,,,,808.0,269.3333333333333,,,6,11,0.0,0.3097142857142856,M4A1-S | Blood Tiger (Field-Tested),M4A1-S | Blood Tiger (Field-Tested),0,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-11-11,M4A1-S | Blood Tiger (Field-Tested),1.029,1.029,222.0,1.156,,,-0.1098615916955016,,2.051,1.2972021816201205,,,,1030.0,257.5,,,0,11,0.0,0.3055714285714285,M4A1-S | Blood Tiger (Field-Tested),M4A1-S | Blood Tiger (Field-Tested),0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,
2013-11-11,M4A1-S | Blood Tiger (Field-Tested),1.029,1.029,222.0,1.156,,,-0.1098615916955016,,2.051,1.2972021816201205,,,,1030.0,257.5,,,0,11,0.0,0.3055714285714285,M4A1-S | Blood Tiger (Field-Tested),M4A1-S | Blood Tiger (Field-Tested),0,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-11-12,M4A1-S | Blood Tiger (Field-Tested),0.918,0.918,199.0,1.029,,,-0.1078717201166179,,1.8244,1.2456231532851338,,,,1229.0,245.8,,,1,11,0.0,0.3011428571428571,M4A1-S | Blood Tiger (Field-Tested),M4A1-S | Blood Tiger (Field-Tested),0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,
2013-11-12,M4A1-S | Blood Tiger (Field-Tested),0.918,0.918,199.0,1.029,,,-0.1078717201166179,,1.8244,1.2456231532851338,,,,1229.0,245.8,,,1,11,0.0,0.3011428571428571,M4A1-S | Blood Tiger (Field-Tested),M4A1-S | Blood Tiger (Field-Tested),0,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-11-13,M4A1-S | Blood Tiger (Field-Tested),0.904,0.904,177.0,0.918,,,-0.0152505446623093,,1.671,1.1877031054378304,,,,1406.0,234.33333333333331,,,2,11,0.0,0.299,M4A1-S | Blood Tiger (Field-Tested),M4A1-S | Blood Tiger (Field-Tested),0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,
2013-11-13,M4A1-S | Blood Tiger (Field-Tested),0.904,0.904,177.0,0.918,,,-0.0152505446623093,,1.671,1.1877031054378304,,,,1406.0,234.33333333333331,,,2,11,0.0,0.299,M4A1-S | Blood Tiger (Field-Tested),M4A1-S | Blood Tiger (Field-Tested),0,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-11-14,M4A1-S | Blood Tiger (Field-Tested),0.77,0.77,180.0,0.904,,,-0.1482300884955751,,1.5422857142857145,1.1439069285673944,,,,1586.0,226.57142857142856,,,3,11,0.0,0.2994285714285714,M4A1-S | Blood Tiger (Field-Tested),M4A1-S | Blood Tiger (Field-Tested),0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,
2013-11-14,M4A1-S | Blood Tiger (Field-Tested),0.77,0.77,180.0,0.904,,,-0.1482300884955751,,1.5422857142857145,1.1439069285673944,,,,1586.0,226.57142857142856,,,3,11,0.0,0.2994285714285714,M4A1-S | Blood Tiger (Field-Tested),M4A1-S | Blood Tiger (Field-Tested),0,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-11-15,M4A1-S | Blood Tiger (Field-Tested),0.64,0.64,230.0,0.77,4.244,,-0.1688311688311689,-0.8491988689915174,1.0274285714285714,0.342047556068224,,,,1595.0,227.8571428571429,,,4,11,0.0,0.3094285714285714,M4A1-S | Blood Tiger (Field-Tested),M4A1-S | Blood Tiger (Field-Tested),0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,
2013-11-15,M4A1-S | Blood Tiger (Field-Tested),0.64,0.64,230.0,0.77,4.244,,-0.1688311688311689,-0.8491988689915174,1.0274285714285714,0.342047556068224,,,,1595.0,227.8571428571429,,,4,11,0.0,0.3094285714285714,M4A1-S | Blood Tiger (Field-Tested),M4A1-S | Blood Tiger (Field-Tested),0,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-11-16,M4A1-S | Blood Tiger (Field-Tested),0.595,0.595,202.0,0.64,1.775,,-0.0703125000000001,-0.6647887323943662,0.8588571428571427,0.1882979618821711,,,,1539.0,219.8571428571429,,,5,11,0.0,0.3288571428571428,M4A1-S | Blood Tiger (Field-Tested),M4A1-S | Blood Tiger (Field-Tested),0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,
2013-11-16,M4A1-S | Blood Tiger (Field-Tested),0.595,0.595,202.0,0.64,1.775,,-0.0703125000000001,-0.6647887323943662,0.8588571428571427,0.1882979618821711,,,,1539.0,219.8571428571429,,,5,11,0.0,0.3288571428571428,M4A1-S | Blood Tiger (Field-Tested),M4A1-S | Blood Tiger (Field-Tested),0,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-11-17,M4A1-S | Blood Tiger (Field-Tested),0.497,0.497,246.0,0.595,1.156,,-0.1647058823529411,-0.570069204152249,0.7647142857142857,0.1807916830306671,1.2528,1.0547859308883485,,1456.0,208.0,2264.0,226.4,6,11,0.0,0.3455714285714286,M4A1-S | Blood Tiger (Field-Tested),M4A1-S | Blood Tiger (Field-Tested),0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,
2013-11-17,M4A1-S | Blood Tiger (Field-Tested),0.497,0.497,246.0,0.595,1.156,,-0.1647058823529411,-0.570069204152249,0.7647142857142857,0.1807916830306671,1.2528,1.0547859308883485,,1456.0,208.0,2264.0,226.4,6,11,0.0,0.3455714285714286,M4A1-S | Blood Tiger (Field-Tested),M4A1-S | Blood Tiger (Field-Tested),0,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-11-18,M4A1-S | Blood Tiger (Field-Tested),0.417,0.417,177.0,0.497,1.029,,-0.1609657947686117,-0.5947521865889213,0.6772857142857143,0.1798219073621091,1.1768181818181818,1.0340032370427452,0.1550238755075835,1411.0,201.57142857142856,2441.0,221.9090909090909,0,11,0.0,0.3689999999999999,M4A1-S | Blood Tiger (Field-Tested),M4A1-S | Blood Tiger (Field-Tested),0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,
2013-11-18,M4A1-S | Blood Tiger (Field-Tested),0.417,0.417,177.0,0.497,1.029,,-0.1609657947686117,-0.5947521865889213,0.6772857142857143,0.1798219073621091,1.1768181818181818,1.0340032370427452,0.1550238755075835,1411.0,201.57142857142856,2441.0,221.9090909090909,0,11,0.0,0.3689999999999999,M4A1-S | Blood Tiger (Field-Tested),M4A1-S | Blood Tiger (Field-Tested),0,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-11-19,M4A1-S | Blood Tiger (Field-Tested),0.41,0.41,177.0,0.417,0.918,,-0.0167865707434052,-0.5533769063180829,0.6047142857142856,0.1702869127474605,1.1129166666666668,1.0124145608670172,0.1557576946584062,1389.0,198.42857142857144,2618.0,218.16666666666663,1,11,0.0,0.3882857142857143,M4A1-S | Blood Tiger (Field-Tested),M4A1-S | Blood Tiger (Field-Tested),0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,
2013-11-19,M4A1-S | Blood Tiger (Field-Tested),0.41,0.41,177.0,0.417,0.918,,-0.0167865707434052,-0.5533769063180829,0.6047142857142856,0.1702869127474605,1.1129166666666668,1.0124145608670172,0.1557576946584062,1389.0,198.42857142857144,2618.0,218.16666666666663,1,11,0.0,0.3882857142857143,M4A1-S | Blood Tiger (Field-Tested),M4A1-S | Blood Tiger (Field-Tested),0,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-11-20,M4A1-S | Blood Tiger (Field-Tested),0.472,0.472,151.0,0.41,0.904,,0.1512195121951218,-0.4778761061946903,0.5429999999999999,0.122103001016121,1.0636153846153846,0.987575706033684,0.1738535363559813,1363.0,194.7142857142857,2769.0,213.0,2,11,0.0,0.4029999999999999,M4A1-S | Blood Tiger (Field-Tested),M4A1-S | Blood Tiger (Field-Tested),0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,
2013-11-20,M4A1-S | Blood Tiger (Field-Tested),0.472,0.472,151.0,0.41,0.904,,0.1512195121951218,-0.4778761061946903,0.5429999999999999,0.122103001016121,1.0636153846153846,0.987575706033684,0.1738535363559813,1363.0,194.7142857142857,2769.0,213.0,2,11,0.0,0.4029999999999999,M4A1-S | Blood Tiger (Field-Tested),M4A1-S | Blood Tiger (Field-Tested),0,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-11-21,M4A1-S | Blood Tiger (Field-Tested),0.401,0.401,154.0,0.472,0.77,,-0.1504237288135592,-0.4792207792207792,0.4902857142857142,0.0874621784147938,1.0162857142857142,0.9668310850085322,0.1670389319683839,1337.0,191.0,2923.0,208.78571428571428,3,11,0.0,0.4237142857142856,M4A1-S | Blood Tiger (Field-Tested),M4A1-S | Blood Tiger (Field-Tested),0,0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,,,,,,,,,,,,,
2013-11-21,M4A1-S | Blood Tiger (Field-Tested),0.401,0.401,154.0,0.472,0.77,,-0.1504237288135592,-0.4792207792207792,0.4902857142857142,0.0874621784147938,1.0162857142857142,0.9668310850085322,0.1670389319683839,1337.0,191.0,2923.0,208.78571428571428,3,11,0.0,0.4237142857142856,M4A1-S | Blood Tiger (Field-Tested),M4A1-S | Blood Tiger (Field-Tested),0,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
