date,item_name,median_price,steam_price_ffill7,volume,p_lag1,p_lag7,p_lag30,ret_1,ret_7,roll_mean_7,roll_std_7,roll_mean_30,roll_std_30,roll_vol_30,vol_sum_7,vol_mean_7,vol_sum_30,vol_mean_30,dow,month_num,gap_days,y_avg_7d_fwd,base_item,base_family,is_stattrak,is_souvenir,idx_lp_valve_tier1_t0,idx_lp_valve_tier1_t7,idx_lp_valve_tier1_pm7,idx_lp_valve_tier1_pm30,idx_lp_s_tier_t0,idx_lp_s_tier_t7,idx_lp_s_tier_pm7,idx_lp_s_tier_pm30,idx_lp_a_tier_t0,idx_lp_a_tier_t7,idx_lp_a_tier_pm7,idx_lp_a_tier_pm30,lp_valve_tier1,lp_valve_tier1_cnt,lp_s_tier,lp_s_tier_cnt,lp_a_tier,lp_a_tier_cnt,lp_event_score,lp_event_intensity,lp_valve_tier1_cnt_norm,lp_s_tier_cnt_norm,lp_a_tier_cnt_norm,lp_event_score_norm,lp_event_intensity_norm
2014-05-01,AUG | Colony (Battle-Scarred),0.03,0.03,184.0,0.03,0.03,0.03,0.0,0.0,0.03,0.0,0.03,2.0816681711721685e-17,0.0,1472.0,210.28571428571428,5993.0,199.76666666666668,3,5,0.0,0.03,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,,,,,,,,,,,,,
2014-05-23,Souvenir P250 | Bone Mask (Field-Tested),0.539,0.539,11.0,0.442,0.364,0.456,0.2194570135746607,0.4807692307692308,0.4365714285714286,0.0535479948747106,0.4142666666666667,0.0600571579599153,0.1723485978369286,71.0,10.142857142857142,297.0,9.9,4,5,0.0,0.4047142857142857,Souvenir P250 | Bone Mask (Field-Tested),Souvenir P250 | Bone Mask (Field-Tested),0,1,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-05-24,Souvenir P250 | Bone Mask (Field-Tested),0.501,0.501,6.0,0.539,0.374,0.369,-0.0705009276437848,0.339572192513369,0.4547142857142857,0.0507140845066431,0.4186666666666667,0.0613999638074449,0.1687774930471229,62.0,8.857142857142858,298.0,9.933333333333334,5,5,0.0,0.3892857142857143,Souvenir P250 | Bone Mask (Field-Tested),Souvenir P250 | Bone Mask (Field-Tested),0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,
2014-05-24,Souvenir P250 | Bone Mask (Field-Tested),0.501,0.501,6.0,0.539,0.374,0.369,-0.0705009276437848,0.339572192513369,0.4547142857142857,0.0507140845066431,0.4186666666666667,0.0613999638074449,0.1687774930471229,62.0,8.857142857142858,298.0,9.933333333333334,5,5,0.0,0.3892857142857143,Souvenir P250 | Bone Mask (Field-Tested),Souvenir P250 | Bone Mask (Field-Tested),0,1,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-05-25,Souvenir P250 | Bone Mask (Field-Tested),0.446,0.446,17.0,0.501,0.376,0.362,-0.1097804391217565,0.1861702127659574,0.4647142857142857,0.0399703972092,0.4214666666666666,0.0606628570232413,0.1703152350378222,67.0,9.571428571428571,305.0,10.166666666666666,6,5,0.0,0.3892857142857143,Souvenir P250 | Bone Mask (Field-Tested),Souvenir P250 | Bone Mask (Field-Tested),0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,
2014-05-25,Souvenir P250 | Bone Mask (Field-Tested),0.446,0.446,17.0,0.501,0.376,0.362,-0.1097804391217565,0.1861702127659574,0.4647142857142857,0.0399703972092,0.4214666666666666,0.0606628570232413,0.1703152350378222,67.0,9.571428571428571,305.0,10.166666666666666,6,5,0.0,0.3892857142857143,Souvenir P250 | Bone Mask (Field-Tested),Souvenir P250 | Bone Mask (Field-Tested),0,1,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-05-26,Souvenir P250 | Bone Mask (Field-Tested),0.426,0.426,8.0,0.446,0.409,0.386,-0.0448430493273542,0.0415647921760391,0.4671428571428571,0.0369108136359157,0.4228,0.0603072134988841,0.1704818170412663,66.0,9.428571428571429,291.0,9.7,0,5,0.0,0.3777142857142857,Souvenir P250 | Bone Mask (Field-Tested),Souvenir P250 | Bone Mask (Field-Tested),0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,
2014-05-26,Souvenir P250 | Bone Mask (Field-Tested),0.426,0.426,8.0,0.446,0.409,0.386,-0.0448430493273542,0.0415647921760391,0.4671428571428571,0.0369108136359157,0.4228,0.0603072134988841,0.1704818170412663,66.0,9.428571428571429,291.0,9.7,0,5,0.0,0.3777142857142857,Souvenir P250 | Bone Mask (Field-Tested),Souvenir P250 | Bone Mask (Field-Tested),0,1,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-05-27,Souvenir P250 | Bone Mask (Field-Tested),0.479,0.479,5.0,0.426,0.446,0.585,0.124413145539906,0.0739910313901344,0.4718571428571429,0.0360056684879659,0.4192666666666666,0.0534115676193421,0.1448506674505607,61.0,8.714285714285714,284.0,9.466666666666669,1,5,0.0,0.3697142857142857,Souvenir P250 | Bone Mask (Field-Tested),Souvenir P250 | Bone Mask (Field-Tested),0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,
2014-05-27,Souvenir P250 | Bone Mask (Field-Tested),0.479,0.479,5.0,0.426,0.446,0.585,0.124413145539906,0.0739910313901344,0.4718571428571429,0.0360056684879659,0.4192666666666666,0.0534115676193421,0.1448506674505607,61.0,8.714285714285714,284.0,9.466666666666669,1,5,0.0,0.3697142857142857,Souvenir P250 | Bone Mask (Field-Tested),Souvenir P250 | Bone Mask (Field-Tested),0,1,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-05-28,Souvenir P250 | Bone Mask (Field-Tested),0.461,0.461,10.0,0.479,0.47,0.43,-0.0375782881002086,-0.0191489361702126,0.4705714285714286,0.0362091430555367,0.4203,0.0539068022918567,0.1363019237509903,67.0,9.571428571428571,288.0,9.6,2,5,0.0,0.3737142857142857,Souvenir P250 | Bone Mask (Field-Tested),Souvenir P250 | Bone Mask (Field-Tested),0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,
2014-05-28,Souvenir P250 | Bone Mask (Field-Tested),0.461,0.461,10.0,0.479,0.47,0.43,-0.0375782881002086,-0.0191489361702126,0.4705714285714286,0.0362091430555367,0.4203,0.0539068022918567,0.1363019237509903,67.0,9.571428571428571,288.0,9.6,2,5,0.0,0.3737142857142857,Souvenir P250 | Bone Mask (Field-Tested),Souvenir P250 | Bone Mask (Field-Tested),0,1,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-05-29,Souvenir P250 | Bone Mask (Field-Tested),0.629,0.629,8.0,0.461,0.442,0.375,0.3644251626898047,0.4230769230769231,0.4972857142857143,0.0637690347733001,0.4287666666666666,0.0649439159754185,0.1477388797891356,65.0,9.285714285714286,290.0,9.666666666666666,3,5,0.0,0.3654285714285715,Souvenir P250 | Bone Mask (Field-Tested),Souvenir P250 | Bone Mask (Field-Tested),0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,
2014-05-29,Souvenir P250 | Bone Mask (Field-Tested),0.629,0.629,8.0,0.461,0.442,0.375,0.3644251626898047,0.4230769230769231,0.4972857142857143,0.0637690347733001,0.4287666666666666,0.0649439159754185,0.1477388797891356,65.0,9.285714285714286,290.0,9.666666666666666,3,5,0.0,0.3654285714285715,Souvenir P250 | Bone Mask (Field-Tested),Souvenir P250 | Bone Mask (Field-Tested),0,1,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-05-30,Souvenir P250 | Bone Mask (Field-Tested),0.48,0.48,11.0,0.629,0.539,0.441,-0.2368839427662957,-0.1094619666048238,0.4888571428571428,0.0615593292719159,0.4300666666666666,0.0655631671663967,0.1524203781901731,65.0,9.285714285714286,290.0,9.666666666666666,4,5,0.0,0.3577142857142857,Souvenir P250 | Bone Mask (Field-Tested),Souvenir P250 | Bone Mask (Field-Tested),0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,
2014-05-30,Souvenir P250 | Bone Mask (Field-Tested),0.48,0.48,11.0,0.629,0.539,0.441,-0.2368839427662957,-0.1094619666048238,0.4888571428571428,0.0615593292719159,0.4300666666666666,0.0655631671663967,0.1524203781901731,65.0,9.285714285714286,290.0,9.666666666666666,4,5,0.0,0.3577142857142857,Souvenir P250 | Bone Mask (Field-Tested),Souvenir P250 | Bone Mask (Field-Tested),0,1,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-05-31,Souvenir P250 | Bone Mask (Field-Tested),0.448,0.448,9.0,0.48,0.501,0.463,-0.0666666666666666,-0.1057884231536926,0.4812857142857142,0.0628461029266033,0.4295666666666666,0.0653670066283867,0.1529337524221923,68.0,9.714285714285714,290.0,9.666666666666666,5,5,0.0,0.3575714285714286,Souvenir P250 | Bone Mask (Field-Tested),Souvenir P250 | Bone Mask (Field-Tested),0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,
2014-05-31,Souvenir P250 | Bone Mask (Field-Tested),0.448,0.448,9.0,0.48,0.501,0.463,-0.0666666666666666,-0.1057884231536926,0.4812857142857142,0.0628461029266033,0.4295666666666666,0.0653670066283867,0.1529337524221923,68.0,9.714285714285714,290.0,9.666666666666666,5,5,0.0,0.3575714285714286,Souvenir P250 | Bone Mask (Field-Tested),Souvenir P250 | Bone Mask (Field-Tested),0,1,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-05-01,Souvenir PP-Bizon | Sand Dashed (Well-Worn),0.415,0.415,1.0,0.463,0.427,0.292,-0.1036717062634989,-0.0281030444964871,0.435,0.036508316078082,0.3639999999999999,0.0658903128944864,0.2357933347336288,6.0,0.8571428571428571,21.0,0.7,3,5,0.0,0.4145714285714286,Souvenir PP-Bizon | Sand Dashed (Well-Worn),Souvenir PP-Bizon | Sand Dashed (Well-Worn),0,1,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,,,,,,,,,,,,,
2014-05-01,Souvenir PP-Bizon | Sand Dashed (Well-Worn),0.415,0.415,1.0,0.463,0.427,0.292,-0.1036717062634989,-0.0281030444964871,0.435,0.036508316078082,0.3639999999999999,0.0658903128944864,0.2357933347336288,6.0,0.8571428571428571,21.0,0.7,3,5,0.0,0.4145714285714286,Souvenir PP-Bizon | Sand Dashed (Well-Worn),Souvenir PP-Bizon | Sand Dashed (Well-Worn),0,1,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-05-02,Souvenir PP-Bizon | Sand Dashed (Well-Worn),,0.415,0.0,0.415,0.427,0.357,0.0,-0.0281030444964871,0.4332857142857143,0.0371203228346271,0.3659333333333332,0.0665046030152967,0.2331933576465922,6.0,0.8571428571428571,20.0,0.6666666666666666,4,5,1.0,0.4122857142857143,Souvenir PP-Bizon | Sand Dashed (Well-Worn),Souvenir PP-Bizon | Sand Dashed (Well-Worn),0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,
2014-05-02,Souvenir PP-Bizon | Sand Dashed (Well-Worn),,0.415,0.0,0.415,0.427,0.357,0.0,-0.0281030444964871,0.4332857142857143,0.0371203228346271,0.3659333333333332,0.0665046030152967,0.2331933576465922,6.0,0.8571428571428571,20.0,0.6666666666666666,4,5,1.0,0.4122857142857143,Souvenir PP-Bizon | Sand Dashed (Well-Worn),Souvenir PP-Bizon | Sand Dashed (Well-Worn),0,1,,,,,,,,,,,,,1.0,5.0,1.0,4.0,1.0,2.0,45.0,45.0,1.0,1.0,1.0,1.0,1.0
2014-05-03,Souvenir PP-Bizon | Sand Dashed (Well-Worn),,0.415,0.0,0.415,0.424,0.357,0.0,-0.0212264150943396,0.432,0.0375727865045206,0.3678666666666665,0.0670575540528847,0.2331933576465922,5.0,0.7142857142857143,20.0,0.6666666666666666,5,5,2.0,0.4142857142857142,Souvenir PP-Bizon | Sand Dashed (Well-Worn),Souvenir PP-Bizon | Sand Dashed (Well-Worn),0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,
2014-05-03,Souvenir PP-Bizon | Sand Dashed (Well-Worn),,0.415,0.0,0.415,0.424,0.357,0.0,-0.0212264150943396,0.432,0.0375727865045206,0.3678666666666665,0.0670575540528847,0.2331933576465922,5.0,0.7142857142857143,20.0,0.6666666666666666,5,5,2.0,0.4142857142857142,Souvenir PP-Bizon | Sand Dashed (Well-Worn),Souvenir PP-Bizon | Sand Dashed (Well-Worn),0,1,,,,,,,,,,,,,1.0,5.0,1.0,4.0,1.0,2.0,45.0,45.0,1.0,1.0,1.0,1.0,1.0
2014-05-04,Souvenir PP-Bizon | Sand Dashed (Well-Worn),,0.415,0.0,0.415,0.475,0.357,0.0,-0.1263157894736841,0.4234285714285714,0.0333974213840236,0.3697999999999998,0.0675506723381294,0.2331933576465922,4.0,0.5714285714285714,20.0,0.6666666666666666,6,5,3.0,0.4234285714285714,Souvenir PP-Bizon | Sand Dashed (Well-Worn),Souvenir PP-Bizon | Sand Dashed (Well-Worn),0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,
2014-05-04,Souvenir PP-Bizon | Sand Dashed (Well-Worn),,0.415,0.0,0.415,0.475,0.357,0.0,-0.1263157894736841,0.4234285714285714,0.0333974213840236,0.3697999999999998,0.0675506723381294,0.2331933576465922,4.0,0.5714285714285714,20.0,0.6666666666666666,6,5,3.0,0.4234285714285714,Souvenir PP-Bizon | Sand Dashed (Well-Worn),Souvenir PP-Bizon | Sand Dashed (Well-Worn),0,1,,,,,,,,,,,,,1.0,5.0,1.0,4.0,1.0,2.0,45.0,45.0,1.0,1.0,1.0,1.0,1.0
2014-05-05,Souvenir PP-Bizon | Sand Dashed (Well-Worn),0.411,0.411,2.0,0.415,0.475,0.357,-0.0096385542168674,-0.1347368421052631,0.4142857142857142,0.0259599377377323,0.3715999999999998,0.0679041481305327,0.2332348028758954,6.0,0.8571428571428571,22.0,0.7333333333333333,0,5,0.0,0.432,Souvenir PP-Bizon | Sand Dashed (Well-Worn),Souvenir PP-Bizon | Sand Dashed (Well-Worn),0,1,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,,,,,,,,,,,,,
2014-05-05,Souvenir PP-Bizon | Sand Dashed (Well-Worn),0.411,0.411,2.0,0.415,0.475,0.357,-0.0096385542168674,-0.1347368421052631,0.4142857142857142,0.0259599377377323,0.3715999999999998,0.0679041481305327,0.2332348028758954,6.0,0.8571428571428571,22.0,0.7333333333333333,0,5,0.0,0.432,Souvenir PP-Bizon | Sand Dashed (Well-Worn),Souvenir PP-Bizon | Sand Dashed (Well-Worn),0,1,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-05-06,Souvenir PP-Bizon | Sand Dashed (Well-Worn),0.352,0.352,3.0,0.411,0.366,0.28,-0.1435523114355231,-0.0382513661202186,0.4122857142857142,0.0298506486443728,0.3739999999999998,0.0658660256379063,0.2311021207990117,7.0,1.0,24.0,0.8,1,5,0.0,0.4332857142857143,Souvenir PP-Bizon | Sand Dashed (Well-Worn),Souvenir PP-Bizon | Sand Dashed (Well-Worn),0,1,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,,,,,,,,,,,,,
2014-05-06,Souvenir PP-Bizon | Sand Dashed (Well-Worn),0.352,0.352,3.0,0.411,0.366,0.28,-0.1435523114355231,-0.0382513661202186,0.4122857142857142,0.0298506486443728,0.3739999999999998,0.0658660256379063,0.2311021207990117,7.0,1.0,24.0,0.8,1,5,0.0,0.4332857142857143,Souvenir PP-Bizon | Sand Dashed (Well-Worn),Souvenir PP-Bizon | Sand Dashed (Well-Worn),0,1,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-05-07,Souvenir PP-Bizon | Sand Dashed (Well-Worn),0.479,0.479,1.0,0.352,0.463,0.28,0.3607954545454546,0.0345572354211662,0.4145714285714285,0.033974179871767,0.3806333333333331,0.0660855422077241,0.238623125726676,7.0,1.0,25.0,0.8333333333333334,2,5,0.0,0.435,Souvenir PP-Bizon | Sand Dashed (Well-Worn),Souvenir PP-Bizon | Sand Dashed (Well-Worn),0,1,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,,,,,,,,,,,,,
2014-05-07,Souvenir PP-Bizon | Sand Dashed (Well-Worn),0.479,0.479,1.0,0.352,0.463,0.28,0.3607954545454546,0.0345572354211662,0.4145714285714285,0.033974179871767,0.3806333333333331,0.0660855422077241,0.238623125726676,7.0,1.0,25.0,0.8333333333333334,2,5,0.0,0.435,Souvenir PP-Bizon | Sand Dashed (Well-Worn),Souvenir PP-Bizon | Sand Dashed (Well-Worn),0,1,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-05-08,Souvenir PP-Bizon | Sand Dashed (Well-Worn),0.567,0.567,1.0,0.479,0.415,0.28,0.183716075156576,0.3662650602409638,0.4362857142857143,0.063260717410941,0.3901999999999997,0.0713859930238418,0.2398839925054678,7.0,1.0,26.0,0.8666666666666667,3,5,0.0,0.4367142857142857,Souvenir PP-Bizon | Sand Dashed (Well-Worn),Souvenir PP-Bizon | Sand Dashed (Well-Worn),0,1,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,,,,,,,,,,,,,
2014-05-08,Souvenir PP-Bizon | Sand Dashed (Well-Worn),0.567,0.567,1.0,0.479,0.415,0.28,0.183716075156576,0.3662650602409638,0.4362857142857143,0.063260717410941,0.3901999999999997,0.0713859930238418,0.2398839925054678,7.0,1.0,26.0,0.8666666666666667,3,5,0.0,0.4367142857142857,Souvenir PP-Bizon | Sand Dashed (Well-Worn),Souvenir PP-Bizon | Sand Dashed (Well-Worn),0,1,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-05-09,Souvenir PP-Bizon | Sand Dashed (Well-Worn),0.322,0.322,2.0,0.567,0.415,0.273,-0.4320987654320987,-0.2240963855421686,0.423,0.0750104754589079,0.3918333333333331,0.0692132373337804,0.2545627288805961,9.0,1.2857142857142858,27.0,0.9,4,5,0.0,0.4315714285714285,Souvenir PP-Bizon | Sand Dashed (Well-Worn),Souvenir PP-Bizon | Sand Dashed (Well-Worn),0,1,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,,,,,,,,,,,,,
2014-05-09,Souvenir PP-Bizon | Sand Dashed (Well-Worn),0.322,0.322,2.0,0.567,0.415,0.273,-0.4320987654320987,-0.2240963855421686,0.423,0.0750104754589079,0.3918333333333331,0.0692132373337804,0.2545627288805961,9.0,1.2857142857142858,27.0,0.9,4,5,0.0,0.4315714285714285,Souvenir PP-Bizon | Sand Dashed (Well-Worn),Souvenir PP-Bizon | Sand Dashed (Well-Worn),0,1,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-05-10,Souvenir PP-Bizon | Sand Dashed (Well-Worn),0.318,0.318,3.0,0.322,0.415,0.273,-0.0124223602484472,-0.2337349397590361,0.4091428571428572,0.0836684418599109,0.3933333333333331,0.0670762418612001,0.2546246849842785,12.0,1.7142857142857142,30.0,1.0,5,5,0.0,0.4402857142857143,Souvenir PP-Bizon | Sand Dashed (Well-Worn),Souvenir PP-Bizon | Sand Dashed (Well-Worn),0,1,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,,,,,,,,,,,,,
2014-05-10,Souvenir PP-Bizon | Sand Dashed (Well-Worn),0.318,0.318,3.0,0.322,0.415,0.273,-0.0124223602484472,-0.2337349397590361,0.4091428571428572,0.0836684418599109,0.3933333333333331,0.0670762418612001,0.2546246849842785,12.0,1.7142857142857142,30.0,1.0,5,5,0.0,0.4402857142857143,Souvenir PP-Bizon | Sand Dashed (Well-Worn),Souvenir PP-Bizon | Sand Dashed (Well-Worn),0,1,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-05-11,Souvenir PP-Bizon | Sand Dashed (Well-Worn),0.353,0.353,1.0,0.318,0.415,0.329,0.1100628930817608,-0.1493975903614458,0.4002857142857142,0.0858332507759988,0.3941333333333331,0.0664443292455337,0.2530328915852008,13.0,1.8571428571428568,30.0,1.0,6,5,0.0,0.4287142857142857,Souvenir PP-Bizon | Sand Dashed (Well-Worn),Souvenir PP-Bizon | Sand Dashed (Well-Worn),0,1,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,,,,,,,,,,,,,
2014-05-11,Souvenir PP-Bizon | Sand Dashed (Well-Worn),0.353,0.353,1.0,0.318,0.415,0.329,0.1100628930817608,-0.1493975903614458,0.4002857142857142,0.0858332507759988,0.3941333333333331,0.0664443292455337,0.2530328915852008,13.0,1.8571428571428568,30.0,1.0,6,5,0.0,0.4287142857142857,Souvenir PP-Bizon | Sand Dashed (Well-Worn),Souvenir PP-Bizon | Sand Dashed (Well-Worn),0,1,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-05-12,Souvenir PP-Bizon | Sand Dashed (Well-Worn),0.21,0.21,3.0,0.353,0.411,0.329,-0.405099150141643,-0.4890510948905109,0.3715714285714285,0.1081623873664793,0.3901666666666665,0.0734021268235615,0.2647325818472675,14.0,2.0,33.0,1.1,0,5,0.0,0.4157142857142857,Souvenir PP-Bizon | Sand Dashed (Well-Worn),Souvenir PP-Bizon | Sand Dashed (Well-Worn),0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,
2014-05-12,Souvenir PP-Bizon | Sand Dashed (Well-Worn),0.21,0.21,3.0,0.353,0.411,0.329,-0.405099150141643,-0.4890510948905109,0.3715714285714285,0.1081623873664793,0.3901666666666665,0.0734021268235615,0.2647325818472675,14.0,2.0,33.0,1.1,0,5,0.0,0.4157142857142857,Souvenir PP-Bizon | Sand Dashed (Well-Worn),Souvenir PP-Bizon | Sand Dashed (Well-Worn),0,1,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-05-13,Souvenir PP-Bizon | Sand Dashed (Well-Worn),,0.21,0.0,0.21,0.352,0.347,0.0,-0.4034090909090909,0.3512857142857142,0.1223200886266546,0.3855999999999999,0.079918124769458,0.2646411885308876,11.0,1.5714285714285714,30.0,1.0,1,5,1.0,0.4152857142857142,Souvenir PP-Bizon | Sand Dashed (Well-Worn),Souvenir PP-Bizon | Sand Dashed (Well-Worn),0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,
2014-05-13,Souvenir PP-Bizon | Sand Dashed (Well-Worn),,0.21,0.0,0.21,0.352,0.347,0.0,-0.4034090909090909,0.3512857142857142,0.1223200886266546,0.3855999999999999,0.079918124769458,0.2646411885308876,11.0,1.5714285714285714,30.0,1.0,1,5,1.0,0.4152857142857142,Souvenir PP-Bizon | Sand Dashed (Well-Worn),Souvenir PP-Bizon | Sand Dashed (Well-Worn),0,1,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-05-14,Souvenir PP-Bizon | Sand Dashed (Well-Worn),0.247,0.247,1.0,0.21,0.479,0.347,0.1761904761904762,-0.4843423799582463,0.3181428571428571,0.1143995861274088,0.3822666666666666,0.0834653354526429,0.2662337918570995,11.0,1.5714285714285714,31.0,1.0333333333333334,2,5,0.0,0.3828571428571428,Souvenir PP-Bizon | Sand Dashed (Well-Worn),Souvenir PP-Bizon | Sand Dashed (Well-Worn),0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,
2014-05-14,Souvenir PP-Bizon | Sand Dashed (Well-Worn),0.247,0.247,1.0,0.21,0.479,0.347,0.1761904761904762,-0.4843423799582463,0.3181428571428571,0.1143995861274088,0.3822666666666666,0.0834653354526429,0.2662337918570995,11.0,1.5714285714285714,31.0,1.0333333333333334,2,5,0.0,0.3828571428571428,Souvenir PP-Bizon | Sand Dashed (Well-Worn),Souvenir PP-Bizon | Sand Dashed (Well-Worn),0,1,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-05-15,Souvenir PP-Bizon | Sand Dashed (Well-Worn),0.265,0.265,6.0,0.247,0.567,0.343,0.0728744939271255,-0.5326278659611992,0.275,0.0527473763734814,0.3796666666666667,0.0858294173864001,0.266341711565265,16.0,2.2857142857142856,35.0,1.1666666666666667,3,5,0.0,0.3708571428571429,Souvenir PP-Bizon | Sand Dashed (Well-Worn),Souvenir PP-Bizon | Sand Dashed (Well-Worn),0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,
2014-05-15,Souvenir PP-Bizon | Sand Dashed (Well-Worn),0.265,0.265,6.0,0.247,0.567,0.343,0.0728744939271255,-0.5326278659611992,0.275,0.0527473763734814,0.3796666666666667,0.0858294173864001,0.266341711565265,16.0,2.2857142857142856,35.0,1.1666666666666667,3,5,0.0,0.3708571428571429,Souvenir PP-Bizon | Sand Dashed (Well-Worn),Souvenir PP-Bizon | Sand Dashed (Well-Worn),0,1,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-05-16,Souvenir PP-Bizon | Sand Dashed (Well-Worn),0.294,0.294,3.0,0.265,0.322,0.343,0.1094339622641509,-0.0869565217391304,0.271,0.0500228519207543,0.3780333333333333,0.0869702950565434,0.266766322627916,17.0,2.4285714285714284,38.0,1.2666666666666666,4,5,0.0,0.3588571428571429,Souvenir PP-Bizon | Sand Dashed (Well-Worn),Souvenir PP-Bizon | Sand Dashed (Well-Worn),0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,
