date,item_name,median_price,steam_price_ffill7,volume,p_lag1,p_lag7,p_lag30,ret_1,ret_7,roll_mean_7,roll_std_7,roll_mean_30,roll_std_30,roll_vol_30,vol_sum_7,vol_mean_7,vol_sum_30,vol_mean_30,dow,month_num,gap_days,y_avg_7d_fwd,base_item,base_family,is_stattrak,is_souvenir,idx_lp_valve_tier1_t0,idx_lp_valve_tier1_t7,idx_lp_valve_tier1_pm7,idx_lp_valve_tier1_pm30,idx_lp_s_tier_t0,idx_lp_s_tier_t7,idx_lp_s_tier_pm7,idx_lp_s_tier_pm30,idx_lp_a_tier_t0,idx_lp_a_tier_t7,idx_lp_a_tier_pm7,idx_lp_a_tier_pm30,lp_valve_tier1,lp_valve_tier1_cnt,lp_s_tier,lp_s_tier_cnt,lp_a_tier,lp_a_tier_cnt,lp_event_score,lp_event_intensity,lp_valve_tier1_cnt_norm,lp_s_tier_cnt_norm,lp_a_tier_cnt_norm,lp_event_score_norm,lp_event_intensity_norm
2014-06-01,AUG | Colony (Battle-Scarred),0.03,0.03,84.0,0.03,0.03,0.03,0.0,0.0,0.03,0.0,0.0300333333333333,0.0001795054935711,0.0084688749692366,630.0,90.0,4450.0,148.33333333333334,6,6,0.0,0.03,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,
2014-06-10,AWP | Asiimov (Battle-Scarred),32.702,32.702,109.0,33.57,36.422,38.365,-0.0258564194221031,-0.1021360716050738,34.78028571428571,1.747842156512319,36.67776666666666,1.871392363693111,0.0420782409021995,624.0,89.14285714285714,2945.0,98.16666666666669,1,6,0.0,36.86900000000001,AWP | Asiimov (Battle-Scarred),AWP | Asiimov (Battle-Scarred),0,0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,,,,,,,,,,,,,
2014-06-10,AWP | Asiimov (Battle-Scarred),32.702,32.702,109.0,33.57,36.422,38.365,-0.0258564194221031,-0.1021360716050738,34.78028571428571,1.747842156512319,36.67776666666666,1.871392363693111,0.0420782409021995,624.0,89.14285714285714,2945.0,98.16666666666669,1,6,0.0,36.86900000000001,AWP | Asiimov (Battle-Scarred),AWP | Asiimov (Battle-Scarred),0,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-06-11,AWP | Asiimov (Battle-Scarred),32.405,32.405,95.0,32.702,38.64,39.33,-0.0090820133325177,-0.1613612836438923,33.88957142857143,0.969215420127149,36.44693333333333,1.955223379110996,0.0417236328219291,627.0,89.57142857142857,2966.0,98.86666666666666,2,6,0.0,36.97271428571429,AWP | Asiimov (Battle-Scarred),AWP | Asiimov (Battle-Scarred),0,0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,,,,,,,,,,,,,
2014-06-11,AWP | Asiimov (Battle-Scarred),32.405,32.405,95.0,32.702,38.64,39.33,-0.0090820133325177,-0.1613612836438923,33.88957142857143,0.969215420127149,36.44693333333333,1.955223379110996,0.0417236328219291,627.0,89.57142857142857,2966.0,98.86666666666666,2,6,0.0,36.97271428571429,AWP | Asiimov (Battle-Scarred),AWP | Asiimov (Battle-Scarred),0,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-06-12,AWP | Asiimov (Battle-Scarred),31.801,31.801,120.0,32.405,34.645,39.839,-0.0186390989044901,-0.0820897676432387,33.483285714285714,1.1471474826450068,36.179,2.021648551718786,0.0416419830835008,657.0,93.85714285714286,3008.0,100.26666666666668,3,6,0.0,36.90585714285714,AWP | Asiimov (Battle-Scarred),AWP | Asiimov (Battle-Scarred),0,0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,,,,,,,,,,,,,
2014-06-12,AWP | Asiimov (Battle-Scarred),31.801,31.801,120.0,32.405,34.645,39.839,-0.0186390989044901,-0.0820897676432387,33.483285714285714,1.1471474826450068,36.179,2.021648551718786,0.0416419830835008,657.0,93.85714285714286,3008.0,100.26666666666668,3,6,0.0,36.90585714285714,AWP | Asiimov (Battle-Scarred),AWP | Asiimov (Battle-Scarred),0,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-06-13,AWP | Asiimov (Battle-Scarred),33.298,33.298,116.0,31.801,34.765,37.76,0.0470739913839188,-0.042197612541349,33.273714285714284,1.020905020667687,36.03026666666666,2.063563567122553,0.0418320955880234,677.0,96.71428571428572,3041.0,101.36666666666666,4,6,0.0,37.207,AWP | Asiimov (Battle-Scarred),AWP | Asiimov (Battle-Scarred),0,0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,,,,,,,,,,,,,
2014-06-13,AWP | Asiimov (Battle-Scarred),33.298,33.298,116.0,31.801,34.765,37.76,0.0470739913839188,-0.042197612541349,33.273714285714284,1.020905020667687,36.03026666666666,2.063563567122553,0.0418320955880234,677.0,96.71428571428572,3041.0,101.36666666666666,4,6,0.0,37.207,AWP | Asiimov (Battle-Scarred),AWP | Asiimov (Battle-Scarred),0,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-06-14,AWP | Asiimov (Battle-Scarred),34.771,34.771,131.0,33.298,35.116,40.062,0.0442368911045707,-0.0098245813874017,33.22442857142857,0.9355345083568708,35.8539,1.9334473589937744,0.0410764801802468,734.0,104.85714285714286,3069.0,102.3,5,6,0.0,37.53385714285714,AWP | Asiimov (Battle-Scarred),AWP | Asiimov (Battle-Scarred),0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,
2014-06-14,AWP | Asiimov (Battle-Scarred),34.771,34.771,131.0,33.298,35.116,40.062,0.0442368911045707,-0.0098245813874017,33.22442857142857,0.9355345083568708,35.8539,1.9334473589937744,0.0410764801802468,734.0,104.85714285714286,3069.0,102.3,5,6,0.0,37.53385714285714,AWP | Asiimov (Battle-Scarred),AWP | Asiimov (Battle-Scarred),0,0,,,,,,,,,,,,,1.0,5.0,1.0,4.0,1.0,2.0,45.0,45.0,1.0,1.0,1.0,1.0,1.0
2014-06-15,AWP | Asiimov (Battle-Scarred),36.036,36.036,118.0,34.771,34.024,37.571,0.0363808921227459,0.0591347284269927,33.51185714285714,1.3529801422438263,35.802733333333336,1.9074655773798093,0.0402128451873049,767.0,109.57142857142856,3085.0,102.83333333333331,6,6,0.0,37.84971428571429,AWP | Asiimov (Battle-Scarred),AWP | Asiimov (Battle-Scarred),0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,
2014-06-15,AWP | Asiimov (Battle-Scarred),36.036,36.036,118.0,34.771,34.024,37.571,0.0363808921227459,0.0591347284269927,33.51185714285714,1.3529801422438263,35.802733333333336,1.9074655773798093,0.0402128451873049,767.0,109.57142857142856,3085.0,102.83333333333331,6,6,0.0,37.84971428571429,AWP | Asiimov (Battle-Scarred),AWP | Asiimov (Battle-Scarred),0,0,,,,,,,,,,,,,1.0,5.0,1.0,4.0,1.0,2.0,45.0,45.0,1.0,1.0,1.0,1.0,1.0
2014-06-16,AWP | Asiimov (Battle-Scarred),36.67,36.67,154.0,36.036,33.57,38.386,0.0175935175935175,0.0923443550789395,33.954714285714296,1.748939083663965,35.74553333333334,1.8541258269659644,0.0401438741882192,843.0,120.42857142857144,3141.0,104.7,0,6,0.0,37.97614285714285,AWP | Asiimov (Battle-Scarred),AWP | Asiimov (Battle-Scarred),0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,
2014-06-16,AWP | Asiimov (Battle-Scarred),36.67,36.67,154.0,36.036,33.57,38.386,0.0175935175935175,0.0923443550789395,33.954714285714296,1.748939083663965,35.74553333333334,1.8541258269659644,0.0401438741882192,843.0,120.42857142857144,3141.0,104.7,0,6,0.0,37.97614285714285,AWP | Asiimov (Battle-Scarred),AWP | Asiimov (Battle-Scarred),0,0,,,,,,,,,,,,,1.0,5.0,1.0,4.0,1.0,2.0,45.0,45.0,1.0,1.0,1.0,1.0,1.0
2014-06-17,AWP | Asiimov (Battle-Scarred),31.014,31.014,170.0,36.67,32.702,37.424,-0.1542405235887647,-0.0516176380649501,33.71357142857143,2.002961154829296,35.531866666666666,2.01108620291512,0.0485691126125145,904.0,129.14285714285714,3205.0,106.83333333333331,1,6,0.0,38.125,AWP | Asiimov (Battle-Scarred),AWP | Asiimov (Battle-Scarred),0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,
2014-06-17,AWP | Asiimov (Battle-Scarred),31.014,31.014,170.0,36.67,32.702,37.424,-0.1542405235887647,-0.0516176380649501,33.71357142857143,2.002961154829296,35.531866666666666,2.01108620291512,0.0485691126125145,904.0,129.14285714285714,3205.0,106.83333333333331,1,6,0.0,38.125,AWP | Asiimov (Battle-Scarred),AWP | Asiimov (Battle-Scarred),0,0,,,,,,,,,,,,,1.0,5.0,1.0,4.0,1.0,2.0,45.0,45.0,1.0,1.0,1.0,1.0,1.0
2014-06-18,AWP | Asiimov (Battle-Scarred),29.634,29.634,132.0,31.014,32.405,38.994,-0.044496034049139,-0.0855114951396389,33.317714285714295,2.44705646582558,35.21986666666667,2.169578879772652,0.0482606345261388,941.0,134.42857142857142,3247.0,108.23333333333332,2,6,0.0,38.18114285714285,AWP | Asiimov (Battle-Scarred),AWP | Asiimov (Battle-Scarred),0,0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,,,,,,,,,,,,,
2014-06-18,AWP | Asiimov (Battle-Scarred),29.634,29.634,132.0,31.014,32.405,38.994,-0.044496034049139,-0.0855114951396389,33.317714285714295,2.44705646582558,35.21986666666667,2.169578879772652,0.0482606345261388,941.0,134.42857142857142,3247.0,108.23333333333332,2,6,0.0,38.18114285714285,AWP | Asiimov (Battle-Scarred),AWP | Asiimov (Battle-Scarred),0,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-06-19,AWP | Asiimov (Battle-Scarred),30.016,30.016,142.0,29.634,31.801,37.071,0.0128905986367009,-0.0561303103675985,33.062714285714286,2.6742774038332424,34.9847,2.3324279788809488,0.0477703486200223,963.0,137.57142857142858,3296.0,109.86666666666666,3,6,0.0,38.57657142857143,AWP | Asiimov (Battle-Scarred),AWP | Asiimov (Battle-Scarred),0,0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,,,,,,,,,,,,,
2014-06-19,AWP | Asiimov (Battle-Scarred),30.016,30.016,142.0,29.634,31.801,37.071,0.0128905986367009,-0.0561303103675985,33.062714285714286,2.6742774038332424,34.9847,2.3324279788809488,0.0477703486200223,963.0,137.57142857142858,3296.0,109.86666666666666,3,6,0.0,38.57657142857143,AWP | Asiimov (Battle-Scarred),AWP | Asiimov (Battle-Scarred),0,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-06-20,AWP | Asiimov (Battle-Scarred),28.0,28.0,159.0,30.016,33.298,37.367,-0.0671641791044775,-0.159108655174485,32.30585714285714,3.198843649489227,34.672466666666665,2.603795943532357,0.0489367389141293,1006.0,143.71428571428572,3356.0,111.86666666666666,4,6,0.0,38.62457142857142,AWP | Asiimov (Battle-Scarred),AWP | Asiimov (Battle-Scarred),0,0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,,,,,,,,,,,,,
2014-06-20,AWP | Asiimov (Battle-Scarred),28.0,28.0,159.0,30.016,33.298,37.367,-0.0671641791044775,-0.159108655174485,32.30585714285714,3.198843649489227,34.672466666666665,2.603795943532357,0.0489367389141293,1006.0,143.71428571428572,3356.0,111.86666666666666,4,6,0.0,38.62457142857142,AWP | Asiimov (Battle-Scarred),AWP | Asiimov (Battle-Scarred),0,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-06-21,AWP | Asiimov (Battle-Scarred),27.028,27.028,156.0,28.0,34.771,39.02,-0.0347142857142858,-0.2226855713094245,31.199714285714283,3.481423916990852,34.27273333333333,2.8174209356943614,0.0481558713754987,1031.0,147.28571428571428,3407.0,113.56666666666666,5,6,0.0,38.759,AWP | Asiimov (Battle-Scarred),AWP | Asiimov (Battle-Scarred),0,0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,,,,,,,,,,,,,
2014-06-21,AWP | Asiimov (Battle-Scarred),27.028,27.028,156.0,28.0,34.771,39.02,-0.0347142857142858,-0.2226855713094245,31.199714285714283,3.481423916990852,34.27273333333333,2.8174209356943614,0.0481558713754987,1031.0,147.28571428571428,3407.0,113.56666666666666,5,6,0.0,38.759,AWP | Asiimov (Battle-Scarred),AWP | Asiimov (Battle-Scarred),0,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-06-22,AWP | Asiimov (Battle-Scarred),28.337,28.337,145.0,27.028,36.036,36.686,0.0484312564747668,-0.2136474636474636,30.09985714285714,2.9563457379760205,33.99443333333333,2.9733335353138948,0.0484146338589582,1058.0,151.14285714285714,3428.0,114.26666666666668,6,6,0.0,39.15842857142858,AWP | Asiimov (Battle-Scarred),AWP | Asiimov (Battle-Scarred),0,0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,,,,,,,,,,,,,
2014-06-22,AWP | Asiimov (Battle-Scarred),28.337,28.337,145.0,27.028,36.036,36.686,0.0484312564747668,-0.2136474636474636,30.09985714285714,2.9563457379760205,33.99443333333333,2.9733335353138948,0.0484146338589582,1058.0,151.14285714285714,3428.0,114.26666666666668,6,6,0.0,39.15842857142858,AWP | Asiimov (Battle-Scarred),AWP | Asiimov (Battle-Scarred),0,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-06-23,AWP | Asiimov (Battle-Scarred),26.142,26.142,149.0,28.337,36.67,36.175,-0.0774605639270211,-0.2871011726206709,28.595857142857135,1.5965858599409133,33.66,3.259712860565074,0.0500189539401975,1053.0,150.42857142857142,3487.0,116.23333333333332,0,6,0.0,39.91042857142857,AWP | Asiimov (Battle-Scarred),AWP | Asiimov (Battle-Scarred),0,0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,,,,,,,,,,,,,
2014-06-23,AWP | Asiimov (Battle-Scarred),26.142,26.142,149.0,28.337,36.67,36.175,-0.0774605639270211,-0.2871011726206709,28.595857142857135,1.5965858599409133,33.66,3.259712860565074,0.0500189539401975,1053.0,150.42857142857142,3487.0,116.23333333333332,0,6,0.0,39.91042857142857,AWP | Asiimov (Battle-Scarred),AWP | Asiimov (Battle-Scarred),0,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-06-24,AWP | Asiimov (Battle-Scarred),26.089,26.089,139.0,26.142,31.014,35.136,-0.002027388876138,-0.1587992519507319,27.892285714285716,1.4548163079220409,33.35843333333333,3.517503988941906,0.0499058484314385,1022.0,146.0,3515.0,117.16666666666669,1,6,0.0,41.02028571428571,AWP | Asiimov (Battle-Scarred),AWP | Asiimov (Battle-Scarred),0,0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,,,,,,,,,,,,,
2014-06-24,AWP | Asiimov (Battle-Scarred),26.089,26.089,139.0,26.142,31.014,35.136,-0.002027388876138,-0.1587992519507319,27.892285714285716,1.4548163079220409,33.35843333333333,3.517503988941906,0.0499058484314385,1022.0,146.0,3515.0,117.16666666666669,1,6,0.0,41.02028571428571,AWP | Asiimov (Battle-Scarred),AWP | Asiimov (Battle-Scarred),0,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-06-25,AWP | Asiimov (Battle-Scarred),26.643,26.643,144.0,26.089,29.634,36.886,0.0212350032580781,-0.1009313626240129,27.465,1.3128250889915662,33.017,3.6530400399302136,0.0490478103799567,1034.0,147.71428571428572,3559.0,118.63333333333334,2,6,0.0,42.317,AWP | Asiimov (Battle-Scarred),AWP | Asiimov (Battle-Scarred),0,0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,,,,,,,,,,,,,
2014-06-25,AWP | Asiimov (Battle-Scarred),26.643,26.643,144.0,26.089,29.634,36.886,0.0212350032580781,-0.1009313626240129,27.465,1.3128250889915662,33.017,3.6530400399302136,0.0490478103799567,1034.0,147.71428571428572,3559.0,118.63333333333334,2,6,0.0,42.317,AWP | Asiimov (Battle-Scarred),AWP | Asiimov (Battle-Scarred),0,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-06-26,AWP | Asiimov (Battle-Scarred),28.153,28.153,137.0,26.643,30.016,37.539,0.0566752993281536,-0.0620668976545841,27.198857142857143,0.8891799478124981,32.70413333333333,3.654287397321429,0.050253219014232,1029.0,147.0,3600.0,120.0,3,6,0.0,42.783428571428566,AWP | Asiimov (Battle-Scarred),AWP | Asiimov (Battle-Scarred),0,0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,,,,,,,,,,,,,
2014-06-26,AWP | Asiimov (Battle-Scarred),28.153,28.153,137.0,26.643,30.016,37.539,0.0566752993281536,-0.0620668976545841,27.198857142857143,0.8891799478124981,32.70413333333333,3.654287397321429,0.050253219014232,1029.0,147.0,3600.0,120.0,3,6,0.0,42.783428571428566,AWP | Asiimov (Battle-Scarred),AWP | Asiimov (Battle-Scarred),0,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-06-27,AWP | Asiimov (Battle-Scarred),30.882,30.882,135.0,28.153,28.0,36.641,0.0969346073242638,0.1029285714285714,27.610571428571426,1.5707885969558515,32.512166666666666,3.5931889558193606,0.0535688177896565,1005.0,143.57142857142858,3621.0,120.7,4,6,0.0,43.49885714285715,AWP | Asiimov (Battle-Scarred),AWP | Asiimov (Battle-Scarred),0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,
2014-06-27,AWP | Asiimov (Battle-Scarred),30.882,30.882,135.0,28.153,28.0,36.641,0.0969346073242638,0.1029285714285714,27.610571428571426,1.5707885969558515,32.512166666666666,3.5931889558193606,0.0535688177896565,1005.0,143.57142857142858,3621.0,120.7,4,6,0.0,43.49885714285715,AWP | Asiimov (Battle-Scarred),AWP | Asiimov (Battle-Scarred),0,0,,,,,,,,,,,,,1.0,5.0,1.0,4.0,1.0,2.0,45.0,45.0,1.0,1.0,1.0,1.0,1.0
2014-06-28,AWP | Asiimov (Battle-Scarred),31.083,31.083,155.0,30.882,27.028,34.873,0.0065086458130949,0.1500295989344384,28.189857142857143,1.9508607937868592,32.38583333333334,3.574541397935622,0.0529663623927433,1004.0,143.42857142857142,3669.0,122.3,5,6,0.0,44.69357142857143,AWP | Asiimov (Battle-Scarred),AWP | Asiimov (Battle-Scarred),0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,
2014-06-28,AWP | Asiimov (Battle-Scarred),31.083,31.083,155.0,30.882,27.028,34.873,0.0065086458130949,0.1500295989344384,28.189857142857143,1.9508607937868592,32.38583333333334,3.574541397935622,0.0529663623927433,1004.0,143.42857142857142,3669.0,122.3,5,6,0.0,44.69357142857143,AWP | Asiimov (Battle-Scarred),AWP | Asiimov (Battle-Scarred),0,0,,,,,,,,,,,,,1.0,5.0,1.0,4.0,1.0,2.0,45.0,45.0,1.0,1.0,1.0,1.0,1.0
2014-06-29,AWP | Asiimov (Battle-Scarred),29.098,29.098,169.0,31.083,28.337,35.554,-0.0638612746517388,0.0268553481314182,28.298571428571424,1.9770593500118776,32.17063333333333,3.571664518431459,0.0539232726497903,1028.0,146.85714285714286,3714.0,123.8,6,6,0.0,45.67371428571428,AWP | Asiimov (Battle-Scarred),AWP | Asiimov (Battle-Scarred),0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,
2014-06-29,AWP | Asiimov (Battle-Scarred),29.098,29.098,169.0,31.083,28.337,35.554,-0.0638612746517388,0.0268553481314182,28.298571428571424,1.9770593500118776,32.17063333333333,3.571664518431459,0.0539232726497903,1028.0,146.85714285714286,3714.0,123.8,6,6,0.0,45.67371428571428,AWP | Asiimov (Battle-Scarred),AWP | Asiimov (Battle-Scarred),0,0,,,,,,,,,,,,,1.0,5.0,1.0,4.0,1.0,2.0,45.0,45.0,1.0,1.0,1.0,1.0,1.0
2014-06-30,AWP | Asiimov (Battle-Scarred),27.696,27.696,157.0,29.098,26.142,37.574,-0.048182005636126,0.0594445719531788,28.520571428571422,1.8019295100485129,31.84136666666667,3.5131993916593407,0.0531897773509827,1036.0,148.0,3765.0,125.5,0,6,0.0,47.20114285714285,AWP | Asiimov (Battle-Scarred),AWP | Asiimov (Battle-Scarred),0,0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,,,,,,,,,,,,,
2014-06-30,AWP | Asiimov (Battle-Scarred),27.696,27.696,157.0,29.098,26.142,37.574,-0.048182005636126,0.0594445719531788,28.520571428571422,1.8019295100485129,31.84136666666667,3.5131993916593407,0.0531897773509827,1036.0,148.0,3765.0,125.5,0,6,0.0,47.20114285714285,AWP | Asiimov (Battle-Scarred),AWP | Asiimov (Battle-Scarred),0,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-06-01,AWP | Electric Hive (Field-Tested),3.445,3.445,237.0,3.557,3.479,4.637,-0.0314872083216193,-0.0097729232538086,3.483285714285714,0.0613507813099958,3.687133333333333,0.4501928278218371,0.0448287895681747,1635.0,233.57142857142856,7502.0,250.06666666666663,6,6,0.0,3.3777142857142857,AWP | Electric Hive (Field-Tested),AWP | Electric Hive (Field-Tested),0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,
2014-06-01,AWP | Electric Hive (Field-Tested),3.445,3.445,237.0,3.557,3.479,4.637,-0.0314872083216193,-0.0097729232538086,3.483285714285714,0.0613507813099958,3.687133333333333,0.4501928278218371,0.0448287895681747,1635.0,233.57142857142856,7502.0,250.06666666666663,6,6,0.0,3.3777142857142857,AWP | Electric Hive (Field-Tested),AWP | Electric Hive (Field-Tested),0,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-06-02,AWP | Electric Hive (Field-Tested),3.17,3.17,271.0,3.445,3.452,4.924,-0.0798258345428156,-0.0816917728852839,3.443,0.1265791677737127,3.6286666666666663,0.3964527994884412,0.0445924098038094,1655.0,236.42857142857144,7454.0,248.46666666666667,0,6,0.0,3.380714285714285,AWP | Electric Hive (Field-Tested),AWP | Electric Hive (Field-Tested),0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,
2014-06-02,AWP | Electric Hive (Field-Tested),3.17,3.17,271.0,3.445,3.452,4.924,-0.0798258345428156,-0.0816917728852839,3.443,0.1265791677737127,3.6286666666666663,0.3964527994884412,0.0445924098038094,1655.0,236.42857142857144,7454.0,248.46666666666667,0,6,0.0,3.380714285714285,AWP | Electric Hive (Field-Tested),AWP | Electric Hive (Field-Tested),0,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-06-03,AWP | Electric Hive (Field-Tested),3.388,3.388,213.0,3.17,3.574,4.687,0.068769716088328,-0.0520425293788472,3.416428571428572,0.1153118221455658,3.585366666666667,0.3462585241630242,0.0464697795948335,1663.0,237.57142857142856,7335.0,244.5,1,6,0.0,3.4137142857142857,AWP | Electric Hive (Field-Tested),AWP | Electric Hive (Field-Tested),0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,
2014-06-03,AWP | Electric Hive (Field-Tested),3.388,3.388,213.0,3.17,3.574,4.687,0.068769716088328,-0.0520425293788472,3.416428571428572,0.1153118221455658,3.585366666666667,0.3462585241630242,0.0464697795948335,1663.0,237.57142857142856,7335.0,244.5,1,6,0.0,3.4137142857142857,AWP | Electric Hive (Field-Tested),AWP | Electric Hive (Field-Tested),0,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-06-04,AWP | Electric Hive (Field-Tested),3.368,3.368,230.0,3.388,3.387,4.368,-0.0059031877213695,-0.0056096840862119,3.4137142857142853,0.1161928376028577,3.552033333333334,0.3161354649864868,0.0451881231376324,1647.0,235.28571428571428,7304.0,243.46666666666667,2,6,0.0,3.416428571428572,AWP | Electric Hive (Field-Tested),AWP | Electric Hive (Field-Tested),0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,
2014-06-04,AWP | Electric Hive (Field-Tested),3.368,3.368,230.0,3.388,3.387,4.368,-0.0059031877213695,-0.0056096840862119,3.4137142857142853,0.1161928376028577,3.552033333333334,0.3161354649864868,0.0451881231376324,1647.0,235.28571428571428,7304.0,243.46666666666667,2,6,0.0,3.416428571428572,AWP | Electric Hive (Field-Tested),AWP | Electric Hive (Field-Tested),0,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-06-05,AWP | Electric Hive (Field-Tested),3.275,3.275,207.0,3.368,3.506,4.337,-0.0276128266033254,-0.0658870507701083,3.380714285714285,0.1180843696995793,3.516633333333334,0.2840908872565648,0.0453304004900817,1642.0,234.57142857142856,7245.0,241.5,3,6,0.0,3.443,AWP | Electric Hive (Field-Tested),AWP | Electric Hive (Field-Tested),0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,
2014-06-05,AWP | Electric Hive (Field-Tested),3.275,3.275,207.0,3.368,3.506,4.337,-0.0276128266033254,-0.0658870507701083,3.380714285714285,0.1180843696995793,3.516633333333334,0.2840908872565648,0.0453304004900817,1642.0,234.57142857142856,7245.0,241.5,3,6,0.0,3.443,AWP | Electric Hive (Field-Tested),AWP | Electric Hive (Field-Tested),0,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
