date,item_name,median_price,steam_price_ffill7,volume,p_lag1,p_lag7,p_lag30,ret_1,ret_7,roll_mean_7,roll_std_7,roll_mean_30,roll_std_30,roll_vol_30,vol_sum_7,vol_mean_7,vol_sum_30,vol_mean_30,dow,month_num,gap_days,y_avg_7d_fwd,base_item,base_family,is_stattrak,is_souvenir,idx_lp_valve_tier1_t0,idx_lp_valve_tier1_t7,idx_lp_valve_tier1_pm7,idx_lp_valve_tier1_pm30,idx_lp_s_tier_t0,idx_lp_s_tier_t7,idx_lp_s_tier_pm7,idx_lp_s_tier_pm30,idx_lp_a_tier_t0,idx_lp_a_tier_t7,idx_lp_a_tier_pm7,idx_lp_a_tier_pm30,lp_valve_tier1,lp_valve_tier1_cnt,lp_s_tier,lp_s_tier_cnt,lp_a_tier,lp_a_tier_cnt,lp_event_score,lp_event_intensity,lp_valve_tier1_cnt_norm,lp_s_tier_cnt_norm,lp_a_tier_cnt_norm,lp_event_score_norm,lp_event_intensity_norm
2015-01-20,PP-Bizon | Brass (Battle-Scarred),0.097,0.097,70.0,0.098,0.096,0.075,-0.010204081632653,0.0104166666666667,0.1028571428571428,0.0044538449337485,0.0954333333333333,0.011283271787129,0.0830079979841162,684.0,97.71428571428572,2597.0,86.56666666666666,1,1,0.0,0.0841428571428571,PP-Bizon | Brass (Battle-Scarred),PP-Bizon | Brass (Battle-Scarred),0,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-21,PP-Bizon | Brass (Battle-Scarred),0.107,0.107,82.0,0.097,0.1,0.071,0.1030927835051545,0.0699999999999998,0.1038571428571428,0.0044858052766021,0.0966333333333333,0.0105086736661779,0.0836514614165463,660.0,94.28571428571428,2606.0,86.86666666666666,2,1,0.0,0.0852857142857142,PP-Bizon | Brass (Battle-Scarred),PP-Bizon | Brass (Battle-Scarred),0,0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,,,,,,,,,,,,,
2015-01-21,PP-Bizon | Brass (Battle-Scarred),0.107,0.107,82.0,0.097,0.1,0.071,0.1030927835051545,0.0699999999999998,0.1038571428571428,0.0044858052766021,0.0966333333333333,0.0105086736661779,0.0836514614165463,660.0,94.28571428571428,2606.0,86.86666666666666,2,1,0.0,0.0852857142857142,PP-Bizon | Brass (Battle-Scarred),PP-Bizon | Brass (Battle-Scarred),0,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-22,PP-Bizon | Brass (Battle-Scarred),0.097,0.097,100.0,0.107,0.107,0.077,-0.0934579439252336,-0.0934579439252336,0.1024285714285714,0.004836088822803,0.0973,0.0098561317631885,0.0849681238221941,660.0,94.28571428571428,2650.0,88.33333333333333,3,1,0.0,0.0897142857142857,PP-Bizon | Brass (Battle-Scarred),PP-Bizon | Brass (Battle-Scarred),0,0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,,,,,,,,,,,,,
2015-01-22,PP-Bizon | Brass (Battle-Scarred),0.097,0.097,100.0,0.107,0.107,0.077,-0.0934579439252336,-0.0934579439252336,0.1024285714285714,0.004836088822803,0.0973,0.0098561317631885,0.0849681238221941,660.0,94.28571428571428,2650.0,88.33333333333333,3,1,0.0,0.0897142857142857,PP-Bizon | Brass (Battle-Scarred),PP-Bizon | Brass (Battle-Scarred),0,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-23,PP-Bizon | Brass (Battle-Scarred),0.106,0.106,103.0,0.097,0.103,0.071,0.092783505154639,0.0291262135922329,0.1028571428571428,0.0049979587670102,0.0984666666666666,0.0086746117428325,0.0845192093563401,666.0,95.14285714285714,2705.0,90.16666666666669,4,1,0.0,0.0905714285714285,PP-Bizon | Brass (Battle-Scarred),PP-Bizon | Brass (Battle-Scarred),0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,
2015-01-23,PP-Bizon | Brass (Battle-Scarred),0.106,0.106,103.0,0.097,0.103,0.071,0.092783505154639,0.0291262135922329,0.1028571428571428,0.0049979587670102,0.0984666666666666,0.0086746117428325,0.0845192093563401,666.0,95.14285714285714,2705.0,90.16666666666669,4,1,0.0,0.0905714285714285,PP-Bizon | Brass (Battle-Scarred),PP-Bizon | Brass (Battle-Scarred),0,0,,,,,,,,,,,,,1.0,5.0,1.0,4.0,1.0,2.0,45.0,45.0,1.0,1.0,1.0,1.0,1.0
2015-01-24,PP-Bizon | Brass (Battle-Scarred),0.111,0.111,113.0,0.106,0.11,0.082,0.0471698113207548,0.009090909090909,0.103,0.0052098807225172,0.0994333333333333,0.0083971556030731,0.0807867924574863,668.0,95.42857142857144,2757.0,91.9,5,1,0.0,0.0928571428571428,PP-Bizon | Brass (Battle-Scarred),PP-Bizon | Brass (Battle-Scarred),0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,
2015-01-24,PP-Bizon | Brass (Battle-Scarred),0.111,0.111,113.0,0.106,0.11,0.082,0.0471698113207548,0.009090909090909,0.103,0.0052098807225172,0.0994333333333333,0.0083971556030731,0.0807867924574863,668.0,95.42857142857144,2757.0,91.9,5,1,0.0,0.0928571428571428,PP-Bizon | Brass (Battle-Scarred),PP-Bizon | Brass (Battle-Scarred),0,0,,,,,,,,,,,,,1.0,5.0,1.0,4.0,1.0,2.0,45.0,45.0,1.0,1.0,1.0,1.0,1.0
2015-01-25,PP-Bizon | Brass (Battle-Scarred),0.098,0.098,109.0,0.111,0.105,0.087,-0.1171171171171171,-0.0666666666666665,0.102,0.0053984124650546,0.0997999999999999,0.0080804290315139,0.0835660114452991,664.0,94.85714285714286,2795.0,93.16666666666669,6,1,0.0,0.0957142857142857,PP-Bizon | Brass (Battle-Scarred),PP-Bizon | Brass (Battle-Scarred),0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,
2015-01-25,PP-Bizon | Brass (Battle-Scarred),0.098,0.098,109.0,0.111,0.105,0.087,-0.1171171171171171,-0.0666666666666665,0.102,0.0053984124650546,0.0997999999999999,0.0080804290315139,0.0835660114452991,664.0,94.85714285714286,2795.0,93.16666666666669,6,1,0.0,0.0957142857142857,PP-Bizon | Brass (Battle-Scarred),PP-Bizon | Brass (Battle-Scarred),0,0,,,,,,,,,,,,,1.0,5.0,1.0,4.0,1.0,2.0,45.0,45.0,1.0,1.0,1.0,1.0,1.0
2015-01-26,PP-Bizon | Brass (Battle-Scarred),0.092,0.092,95.0,0.098,0.098,0.088,-0.0612244897959184,-0.0612244897959184,0.1011428571428571,0.0063567415603677,0.0999333333333333,0.0079159473357408,0.0844629002437272,672.0,96.0,2783.0,92.76666666666668,0,1,0.0,0.0961428571428571,PP-Bizon | Brass (Battle-Scarred),PP-Bizon | Brass (Battle-Scarred),0,0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,,,,,,,,,,,,,
2015-01-26,PP-Bizon | Brass (Battle-Scarred),0.092,0.092,95.0,0.098,0.098,0.088,-0.0612244897959184,-0.0612244897959184,0.1011428571428571,0.0063567415603677,0.0999333333333333,0.0079159473357408,0.0844629002437272,672.0,96.0,2783.0,92.76666666666668,0,1,0.0,0.0961428571428571,PP-Bizon | Brass (Battle-Scarred),PP-Bizon | Brass (Battle-Scarred),0,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-27,PP-Bizon | Brass (Battle-Scarred),0.1,0.1,98.0,0.092,0.097,0.094,0.0869565217391306,0.0309278350515465,0.1015714285714285,0.0061611024722422,0.1001333333333333,0.0078389341679139,0.0849965261497411,700.0,100.0,2784.0,92.8,1,1,0.0,0.0998571428571428,PP-Bizon | Brass (Battle-Scarred),PP-Bizon | Brass (Battle-Scarred),0,0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,,,,,,,,,,,,,
2015-01-27,PP-Bizon | Brass (Battle-Scarred),0.1,0.1,98.0,0.092,0.097,0.094,0.0869565217391306,0.0309278350515465,0.1015714285714285,0.0061611024722422,0.1001333333333333,0.0078389341679139,0.0849965261497411,700.0,100.0,2784.0,92.8,1,1,0.0,0.0998571428571428,PP-Bizon | Brass (Battle-Scarred),PP-Bizon | Brass (Battle-Scarred),0,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-28,PP-Bizon | Brass (Battle-Scarred),0.101,0.101,133.0,0.1,0.107,0.089,0.01,-0.05607476635514,0.1007142857142857,0.0057498890849994,0.1005333333333333,0.0075618927671729,0.0842926817913742,751.0,107.28571428571428,2814.0,93.8,2,1,0.0,0.0997142857142857,PP-Bizon | Brass (Battle-Scarred),PP-Bizon | Brass (Battle-Scarred),0,0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,,,,,,,,,,,,,
2015-01-28,PP-Bizon | Brass (Battle-Scarred),0.101,0.101,133.0,0.1,0.107,0.089,0.01,-0.05607476635514,0.1007142857142857,0.0057498890849994,0.1005333333333333,0.0075618927671729,0.0842926817913742,751.0,107.28571428571428,2814.0,93.8,2,1,0.0,0.0997142857142857,PP-Bizon | Brass (Battle-Scarred),PP-Bizon | Brass (Battle-Scarred),0,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-29,PP-Bizon | Brass (Battle-Scarred),0.103,0.103,91.0,0.101,0.097,0.094,0.0198019801980195,0.0618556701030927,0.1015714285714285,0.0055769203702694,0.1008333333333333,0.0074747723859808,0.0838476294163308,742.0,106.0,2807.0,93.56666666666666,3,1,0.0,0.0994285714285714,PP-Bizon | Brass (Battle-Scarred),PP-Bizon | Brass (Battle-Scarred),0,0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,,,,,,,,,,,,,
2015-01-29,PP-Bizon | Brass (Battle-Scarred),0.103,0.103,91.0,0.101,0.097,0.094,0.0198019801980195,0.0618556701030927,0.1015714285714285,0.0055769203702694,0.1008333333333333,0.0074747723859808,0.0838476294163308,742.0,106.0,2807.0,93.56666666666666,3,1,0.0,0.0994285714285714,PP-Bizon | Brass (Battle-Scarred),PP-Bizon | Brass (Battle-Scarred),0,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-30,PP-Bizon | Brass (Battle-Scarred),0.101,0.101,146.0,0.103,0.106,0.096,-0.0194174757281552,-0.0471698113207545,0.1008571428571428,0.0052760529464626,0.101,0.0074206917916503,0.083927201128327,785.0,112.14285714285714,2872.0,95.73333333333332,4,1,0.0,0.0989999999999999,PP-Bizon | Brass (Battle-Scarred),PP-Bizon | Brass (Battle-Scarred),0,0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,,,,,,,,,,,,,
2015-01-30,PP-Bizon | Brass (Battle-Scarred),0.101,0.101,146.0,0.103,0.106,0.096,-0.0194174757281552,-0.0471698113207545,0.1008571428571428,0.0052760529464626,0.101,0.0074206917916503,0.083927201128327,785.0,112.14285714285714,2872.0,95.73333333333332,4,1,0.0,0.0989999999999999,PP-Bizon | Brass (Battle-Scarred),PP-Bizon | Brass (Battle-Scarred),0,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-31,PP-Bizon | Brass (Battle-Scarred),0.102,0.102,123.0,0.101,0.111,0.092,0.0099009900990096,-0.0810810810810811,0.0995714285714285,0.0034166459266003,0.1013333333333333,0.0072311056477477,0.0834771605549947,795.0,113.57142857142856,2937.0,97.9,5,1,0.0,0.0977142857142857,PP-Bizon | Brass (Battle-Scarred),PP-Bizon | Brass (Battle-Scarred),0,0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,,,,,,,,,,,,,
2015-01-31,PP-Bizon | Brass (Battle-Scarred),0.102,0.102,123.0,0.101,0.111,0.092,0.0099009900990096,-0.0810810810810811,0.0995714285714285,0.0034166459266003,0.1013333333333333,0.0072311056477477,0.0834771605549947,795.0,113.57142857142856,2937.0,97.9,5,1,0.0,0.0977142857142857,PP-Bizon | Brass (Battle-Scarred),PP-Bizon | Brass (Battle-Scarred),0,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-01,PP-Bizon | Brass (Field-Tested),0.09,0.09,241.0,0.094,0.084,0.082,-0.0425531914893617,0.0714285714285714,0.0918571428571428,0.0020995626366712,0.0895999999999999,0.0090022219479415,0.0735790426148902,2033.0,290.42857142857144,7123.0,237.4333333333333,3,1,0.0,0.103,PP-Bizon | Brass (Field-Tested),PP-Bizon | Brass (Field-Tested),0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,
2015-01-01,PP-Bizon | Brass (Field-Tested),0.09,0.09,241.0,0.094,0.084,0.082,-0.0425531914893617,0.0714285714285714,0.0918571428571428,0.0020995626366712,0.0895999999999999,0.0090022219479415,0.0735790426148902,2033.0,290.42857142857144,7123.0,237.4333333333333,3,1,0.0,0.103,PP-Bizon | Brass (Field-Tested),PP-Bizon | Brass (Field-Tested),0,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-02,PP-Bizon | Brass (Field-Tested),0.103,0.103,348.0,0.09,0.095,0.087,0.1444444444444443,0.0842105263157892,0.0929999999999999,0.0044077853201547,0.0901333333333333,0.0093013738531227,0.0771086482759531,2101.0,300.1428571428572,7277.0,242.56666666666663,4,1,0.0,0.1001428571428571,PP-Bizon | Brass (Field-Tested),PP-Bizon | Brass (Field-Tested),0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,
2015-01-02,PP-Bizon | Brass (Field-Tested),0.103,0.103,348.0,0.09,0.095,0.087,0.1444444444444443,0.0842105263157892,0.0929999999999999,0.0044077853201547,0.0901333333333333,0.0093013738531227,0.0771086482759531,2101.0,300.1428571428572,7277.0,242.56666666666663,4,1,0.0,0.1001428571428571,PP-Bizon | Brass (Field-Tested),PP-Bizon | Brass (Field-Tested),0,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-03,PP-Bizon | Brass (Field-Tested),0.105,0.105,403.0,0.103,0.093,0.087,0.0194174757281553,0.129032258064516,0.0947142857142857,0.0060877930721892,0.0907333333333333,0.0096537845198427,0.0771159069368052,2156.0,308.0,7530.0,251.0,5,1,0.0,0.0988571428571428,PP-Bizon | Brass (Field-Tested),PP-Bizon | Brass (Field-Tested),0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,
2015-01-03,PP-Bizon | Brass (Field-Tested),0.105,0.105,403.0,0.103,0.093,0.087,0.0194174757281553,0.129032258064516,0.0947142857142857,0.0060877930721892,0.0907333333333333,0.0096537845198427,0.0771159069368052,2156.0,308.0,7530.0,251.0,5,1,0.0,0.0988571428571428,PP-Bizon | Brass (Field-Tested),PP-Bizon | Brass (Field-Tested),0,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-04,PP-Bizon | Brass (Field-Tested),0.107,0.107,317.0,0.105,0.092,0.093,0.0190476190476189,0.1630434782608696,0.0968571428571428,0.0072787081159182,0.0912,0.0100810052408808,0.0763423549416217,2160.0,308.57142857142856,7582.0,252.7333333333333,6,1,0.0,0.0968571428571428,PP-Bizon | Brass (Field-Tested),PP-Bizon | Brass (Field-Tested),0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,
2015-01-04,PP-Bizon | Brass (Field-Tested),0.107,0.107,317.0,0.105,0.092,0.093,0.0190476190476189,0.1630434782608696,0.0968571428571428,0.0072787081159182,0.0912,0.0100810052408808,0.0763423549416217,2160.0,308.57142857142856,7582.0,252.7333333333333,6,1,0.0,0.0968571428571428,PP-Bizon | Brass (Field-Tested),PP-Bizon | Brass (Field-Tested),0,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-05,PP-Bizon | Brass (Field-Tested),0.103,0.103,320.0,0.107,0.089,0.111,-0.0373831775700934,0.1573033707865168,0.0988571428571428,0.0067491496062958,0.0909333333333333,0.0096503310248347,0.0684273800193778,2226.0,318.0,7628.0,254.26666666666668,0,1,0.0,0.0947142857142857,PP-Bizon | Brass (Field-Tested),PP-Bizon | Brass (Field-Tested),0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,
2015-01-05,PP-Bizon | Brass (Field-Tested),0.103,0.103,320.0,0.107,0.089,0.111,-0.0373831775700934,0.1573033707865168,0.0988571428571428,0.0067491496062958,0.0909333333333333,0.0096503310248347,0.0684273800193778,2226.0,318.0,7628.0,254.26666666666668,0,1,0.0,0.0947142857142857,PP-Bizon | Brass (Field-Tested),PP-Bizon | Brass (Field-Tested),0,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-06,PP-Bizon | Brass (Field-Tested),0.099,0.099,310.0,0.103,0.09,0.112,-0.0388349514563105,0.1,0.1001428571428571,0.0057178560274827,0.0905,0.0089619566315993,0.0687510750135119,2238.0,319.7142857142857,7697.0,256.56666666666666,1,1,0.0,0.0929999999999999,PP-Bizon | Brass (Field-Tested),PP-Bizon | Brass (Field-Tested),0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,
2015-01-06,PP-Bizon | Brass (Field-Tested),0.099,0.099,310.0,0.103,0.09,0.112,-0.0388349514563105,0.1,0.1001428571428571,0.0057178560274827,0.0905,0.0089619566315993,0.0687510750135119,2238.0,319.7142857142857,7697.0,256.56666666666666,1,1,0.0,0.0929999999999999,PP-Bizon | Brass (Field-Tested),PP-Bizon | Brass (Field-Tested),0,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-07,PP-Bizon | Brass (Field-Tested),0.114,0.114,289.0,0.099,0.094,0.1,0.1515151515151516,0.2127659574468086,0.103,0.0068243262357121,0.0909666666666666,0.0097723532932906,0.0711743956922643,2228.0,318.2857142857143,7763.0,258.76666666666665,2,1,0.0,0.0918571428571428,PP-Bizon | Brass (Field-Tested),PP-Bizon | Brass (Field-Tested),0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,
2015-01-07,PP-Bizon | Brass (Field-Tested),0.114,0.114,289.0,0.099,0.094,0.1,0.1515151515151516,0.2127659574468086,0.103,0.0068243262357121,0.0909666666666666,0.0097723532932906,0.0711743956922643,2228.0,318.2857142857143,7763.0,258.76666666666665,2,1,0.0,0.0918571428571428,PP-Bizon | Brass (Field-Tested),PP-Bizon | Brass (Field-Tested),0,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-08,PP-Bizon | Brass (Field-Tested),0.1,0.1,308.0,0.114,0.09,0.091,-0.1228070175438595,0.1111111111111111,0.1044285714285714,0.0046554773533715,0.0912666666666666,0.0099060026695377,0.0728852682351906,2295.0,327.85714285714283,7967.0,265.56666666666666,3,1,0.0,0.0909999999999999,PP-Bizon | Brass (Field-Tested),PP-Bizon | Brass (Field-Tested),0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,
2015-01-08,PP-Bizon | Brass (Field-Tested),0.1,0.1,308.0,0.114,0.09,0.091,-0.1228070175438595,0.1111111111111111,0.1044285714285714,0.0046554773533715,0.0912666666666666,0.0099060026695377,0.0728852682351906,2295.0,327.85714285714283,7967.0,265.56666666666666,3,1,0.0,0.0909999999999999,PP-Bizon | Brass (Field-Tested),PP-Bizon | Brass (Field-Tested),0,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-09,PP-Bizon | Brass (Field-Tested),0.103,0.103,370.0,0.1,0.103,0.101,0.0299999999999998,0.0,0.1044285714285714,0.0046554773533715,0.0913333333333333,0.0099777530313971,0.0704500635770284,2317.0,331.0,8070.0,269.0,4,1,0.0,0.0887142857142857,PP-Bizon | Brass (Field-Tested),PP-Bizon | Brass (Field-Tested),0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,
2015-01-09,PP-Bizon | Brass (Field-Tested),0.103,0.103,370.0,0.1,0.103,0.101,0.0299999999999998,0.0,0.1044285714285714,0.0046554773533715,0.0913333333333333,0.0099777530313971,0.0704500635770284,2317.0,331.0,8070.0,269.0,4,1,0.0,0.0887142857142857,PP-Bizon | Brass (Field-Tested),PP-Bizon | Brass (Field-Tested),0,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-10,PP-Bizon | Brass (Field-Tested),0.1,0.1,397.0,0.103,0.105,0.099,-0.0291262135922328,-0.0476190476190475,0.1037142857142857,0.0048906407910353,0.0913666666666667,0.0100049432226719,0.0705707766366412,2311.0,330.1428571428572,8313.0,277.1,5,1,0.0,0.0867142857142857,PP-Bizon | Brass (Field-Tested),PP-Bizon | Brass (Field-Tested),0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,
2015-01-10,PP-Bizon | Brass (Field-Tested),0.1,0.1,397.0,0.103,0.105,0.099,-0.0291262135922328,-0.0476190476190475,0.1037142857142857,0.0048906407910353,0.0913666666666667,0.0100049432226719,0.0705707766366412,2311.0,330.1428571428572,8313.0,277.1,5,1,0.0,0.0867142857142857,PP-Bizon | Brass (Field-Tested),PP-Bizon | Brass (Field-Tested),0,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-11,PP-Bizon | Brass (Field-Tested),0.104,0.104,389.0,0.1,0.107,0.091,0.0399999999999998,-0.02803738317757,0.1032857142857142,0.0047121207149916,0.0918,0.0102580050042231,0.0691188274193552,2383.0,340.42857142857144,8453.0,281.76666666666665,6,1,0.0,0.0849999999999999,PP-Bizon | Brass (Field-Tested),PP-Bizon | Brass (Field-Tested),0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,
2015-01-11,PP-Bizon | Brass (Field-Tested),0.104,0.104,389.0,0.1,0.107,0.091,0.0399999999999998,-0.02803738317757,0.1032857142857142,0.0047121207149916,0.0918,0.0102580050042231,0.0691188274193552,2383.0,340.42857142857144,8453.0,281.76666666666665,6,1,0.0,0.0849999999999999,PP-Bizon | Brass (Field-Tested),PP-Bizon | Brass (Field-Tested),0,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-12,PP-Bizon | Brass (Field-Tested),0.102,0.102,288.0,0.104,0.103,0.086,-0.0192307692307692,-0.0097087378640776,0.1031428571428571,0.0047337261502231,0.0923333333333333,0.010358034991681,0.0683485011713301,2351.0,335.85714285714283,8494.0,283.1333333333333,0,1,0.0,0.0829999999999999,PP-Bizon | Brass (Field-Tested),PP-Bizon | Brass (Field-Tested),0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,
2015-01-12,PP-Bizon | Brass (Field-Tested),0.102,0.102,288.0,0.104,0.103,0.086,-0.0192307692307692,-0.0097087378640776,0.1031428571428571,0.0047337261502231,0.0923333333333333,0.010358034991681,0.0683485011713301,2351.0,335.85714285714283,8494.0,283.1333333333333,0,1,0.0,0.0829999999999999,PP-Bizon | Brass (Field-Tested),PP-Bizon | Brass (Field-Tested),0,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-13,PP-Bizon | Brass (Field-Tested),0.095,0.095,359.0,0.102,0.099,0.091,-0.0686274509803921,-0.0404040404040404,0.1025714285714285,0.0053946307395712,0.0924666666666666,0.0103657555869742,0.0690322083606705,2400.0,342.85714285714283,8591.0,286.3666666666667,1,1,0.0,0.0804285714285714,PP-Bizon | Brass (Field-Tested),PP-Bizon | Brass (Field-Tested),0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,
2015-01-13,PP-Bizon | Brass (Field-Tested),0.095,0.095,359.0,0.102,0.099,0.091,-0.0686274509803921,-0.0404040404040404,0.1025714285714285,0.0053946307395712,0.0924666666666666,0.0103657555869742,0.0690322083606705,2400.0,342.85714285714283,8591.0,286.3666666666667,1,1,0.0,0.0804285714285714,PP-Bizon | Brass (Field-Tested),PP-Bizon | Brass (Field-Tested),0,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-14,PP-Bizon | Brass (Field-Tested),0.1,0.1,413.0,0.095,0.114,0.083,0.0526315789473683,-0.1228070175438595,0.1005714285714285,0.00271804251292,0.0930333333333333,0.0102971948715279,0.0674018570648975,2524.0,360.57142857142856,8833.0,294.43333333333334,2,1,0.0,0.0785714285714285,PP-Bizon | Brass (Field-Tested),PP-Bizon | Brass (Field-Tested),0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,
2015-01-14,PP-Bizon | Brass (Field-Tested),0.1,0.1,413.0,0.095,0.114,0.083,0.0526315789473683,-0.1228070175438595,0.1005714285714285,0.00271804251292,0.0930333333333333,0.0102971948715279,0.0674018570648975,2524.0,360.57142857142856,8833.0,294.43333333333334,2,1,0.0,0.0785714285714285,PP-Bizon | Brass (Field-Tested),PP-Bizon | Brass (Field-Tested),0,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-15,PP-Bizon | Brass (Field-Tested),0.112,0.112,383.0,0.1,0.1,0.094,0.1199999999999998,0.1199999999999998,0.1022857142857142,0.0048022103754204,0.0936333333333333,0.0108458389358418,0.0666664359145385,2599.0,371.2857142857143,9014.0,300.46666666666664,3,1,0.0,0.0784285714285714,PP-Bizon | Brass (Field-Tested),PP-Bizon | Brass (Field-Tested),0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,
