date,item_name,median_price,steam_price_ffill7,volume,p_lag1,p_lag7,p_lag30,ret_1,ret_7,roll_mean_7,roll_std_7,roll_mean_30,roll_std_30,roll_vol_30,vol_sum_7,vol_mean_7,vol_sum_30,vol_mean_30,dow,month_num,gap_days,y_avg_7d_fwd,base_item,base_family,is_stattrak,is_souvenir,steam_valid,missing_raw,price_was_filled,days_since_last_trade,mom_7,mom_14,roll_mean_14,roll_std_14,log_price,idx_lp_valve_tier1_t0,idx_lp_valve_tier1_t7,idx_lp_valve_tier1_pm7,idx_lp_valve_tier1_pm30,idx_lp_s_tier_t0,idx_lp_s_tier_t7,idx_lp_s_tier_pm7,idx_lp_s_tier_pm30,idx_lp_a_tier_t0,idx_lp_a_tier_t7,idx_lp_a_tier_pm7,idx_lp_a_tier_pm30,lp_valve_tier1,lp_valve_tier1_cnt,lp_s_tier,lp_s_tier_cnt,lp_a_tier,lp_a_tier_cnt,lp_event_score,lp_event_intensity,lp_valve_tier1_cnt_norm,lp_s_tier_cnt_norm,lp_a_tier_cnt_norm,lp_event_score_norm,lp_event_intensity_norm
2014-01-15,AUG | Colony (Battle-Scarred),0.049,0.049,49.0,0.032,0.032,0.04,0.53125,0.53125,0.0339999999999999,0.0062335497797918,0.0345,0.00561397066849,0.1744258369268602,624.0,89.14285714285714,2457.0,81.9,2,1,0.0,0.034,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0,1,0,0,0,0.53125,0.53125,0.0335714285714285,0.0047832124016314,0.0478373294141601,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,,,,,,,,,,,,,
2014-01-20,AUG | Colony (Battle-Scarred),0.03,0.03,120.0,0.03,0.03,0.03,0.0,0.0,0.0337142857142857,0.0063855704681791,0.0333333333333333,0.0039271137266728,0.1380345097357027,715.0,102.14285714285714,2748.0,91.6,0,1,0.0,0.0372857142857142,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0,1,0,0,0,0.0,-0.1176470588235295,0.0329285714285714,0.0049685826134636,0.0295588022415444,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-01-21,AUG | Colony (Battle-Scarred),0.03,0.03,104.0,0.03,0.032,0.032,0.0,-0.0625,0.0334285714285714,0.0064996075234727,0.0332666666666666,0.0039659663247295,0.1376280830647141,724.0,103.42857142857144,2733.0,91.1,1,1,0.0,0.0378571428571428,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0,1,0,0,0,-0.0625,-0.1666666666666666,0.0325,0.0049419709553048,0.0295588022415444,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,,,,,,,,,,,,,
2014-01-21,AUG | Colony (Battle-Scarred),0.03,0.03,104.0,0.03,0.032,0.032,0.0,-0.0625,0.0334285714285714,0.0064996075234727,0.0332666666666666,0.0039659663247295,0.1376280830647141,724.0,103.42857142857144,2733.0,91.1,1,1,0.0,0.0378571428571428,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0,1,0,0,0,-0.0625,-0.1666666666666666,0.0325,0.0049419709553048,0.0295588022415444,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-01-22,AUG | Colony (Battle-Scarred),0.03,0.03,99.0,0.03,0.049,0.034,0.0,-0.3877551020408164,0.0307142857142857,0.0013850513878332,0.0331333333333333,0.0040061064500196,0.1372449108552929,774.0,110.57142857142856,2729.0,90.96666666666668,2,1,0.0,0.0381428571428571,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0,1,0,0,0,-0.3877551020408164,-0.0625,0.0323571428571428,0.0049862448157543,0.0295588022415444,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,,,,,,,,,,,,,
2014-01-22,AUG | Colony (Battle-Scarred),0.03,0.03,99.0,0.03,0.049,0.034,0.0,-0.3877551020408164,0.0307142857142857,0.0013850513878332,0.0331333333333333,0.0040061064500196,0.1372449108552929,774.0,110.57142857142856,2729.0,90.96666666666668,2,1,0.0,0.0381428571428571,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0,1,0,0,0,-0.3877551020408164,-0.0625,0.0323571428571428,0.0049862448157543,0.0295588022415444,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-01-23,AUG | Colony (Battle-Scarred),0.03,0.03,85.0,0.03,0.031,0.037,0.0,-0.0322580645161291,0.0305714285714285,0.0013997084244475,0.0329,0.003977855368579,0.1363708299913623,761.0,108.71428571428572,2743.0,91.43333333333334,3,1,0.0,0.0345714285714285,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0,1,0,0,0,-0.0322580645161291,0.0,0.0323571428571428,0.0049862448157543,0.0295588022415444,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,,,,,,,,,,,,,
2014-01-23,AUG | Colony (Battle-Scarred),0.03,0.03,85.0,0.03,0.031,0.037,0.0,-0.0322580645161291,0.0305714285714285,0.0013997084244475,0.0329,0.003977855368579,0.1363708299913623,761.0,108.71428571428572,2743.0,91.43333333333334,3,1,0.0,0.0345714285714285,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0,1,0,0,0,-0.0322580645161291,0.0,0.0323571428571428,0.0049862448157543,0.0295588022415444,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-01-24,AUG | Colony (Battle-Scarred),0.03,0.03,86.0,0.03,0.034,0.037,0.0,-0.1176470588235295,0.03,0.0,0.0326666666666666,0.0039355925715054,0.1363708299913623,750.0,107.14285714285714,2791.0,93.03333333333332,4,1,0.0,0.0334285714285714,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0,1,0,0,0,-0.1176470588235295,-0.0909090909090909,0.0321428571428571,0.0050208357082054,0.0295588022415444,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,,,,,,,,,,,,,
2014-01-24,AUG | Colony (Battle-Scarred),0.03,0.03,86.0,0.03,0.034,0.037,0.0,-0.1176470588235295,0.03,0.0,0.0326666666666666,0.0039355925715054,0.1363708299913623,750.0,107.14285714285714,2791.0,93.03333333333332,4,1,0.0,0.0334285714285714,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0,1,0,0,0,-0.1176470588235295,-0.0909090909090909,0.0321428571428571,0.0050208357082054,0.0295588022415444,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-01-25,AUG | Colony (Battle-Scarred),0.03,0.03,103.0,0.03,0.03,0.036,0.0,0.0,0.03,0.0,0.0324666666666666,0.0039135093657171,0.1362653967272337,697.0,99.57142857142856,2812.0,93.73333333333332,5,1,0.0,0.0334285714285714,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0,1,0,0,0,0.0,-0.0909090909090909,0.0319285714285714,0.0050453982950847,0.0295588022415444,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,,,,,,,,,,,,,
2014-01-25,AUG | Colony (Battle-Scarred),0.03,0.03,103.0,0.03,0.03,0.036,0.0,0.0,0.03,0.0,0.0324666666666666,0.0039135093657171,0.1362653967272337,697.0,99.57142857142856,2812.0,93.73333333333332,5,1,0.0,0.0334285714285714,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0,1,0,0,0,0.0,-0.0909090909090909,0.0319285714285714,0.0050453982950847,0.0295588022415444,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-01-26,AUG | Colony (Battle-Scarred),0.03,0.03,135.0,0.03,0.03,0.039,0.0,0.0,0.03,0.0,0.0321666666666666,0.0037423997054771,0.1354441524552099,732.0,104.57142857142856,2875.0,95.83333333333331,6,1,0.0,0.0334285714285714,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0,1,0,0,0,0.0,-0.0322580645161291,0.0318571428571428,0.0050665895502132,0.0295588022415444,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,,,,,,,,,,,,,
2014-01-26,AUG | Colony (Battle-Scarred),0.03,0.03,135.0,0.03,0.03,0.039,0.0,0.0,0.03,0.0,0.0321666666666666,0.0037423997054771,0.1354441524552099,732.0,104.57142857142856,2875.0,95.83333333333331,6,1,0.0,0.0334285714285714,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0,1,0,0,0,0.0,-0.0322580645161291,0.0318571428571428,0.0050665895502132,0.0295588022415444,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-01-27,AUG | Colony (Battle-Scarred),0.03,0.03,109.0,0.03,0.03,0.038,0.0,0.0,0.03,0.0,0.0319,0.0035995370072645,0.135359816955304,721.0,103.0,2909.0,96.96666666666668,0,1,0.0,0.0344285714285714,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0,1,0,0,0,0.0,0.0,0.0318571428571428,0.0050665895502132,0.0295588022415444,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,
2014-01-27,AUG | Colony (Battle-Scarred),0.03,0.03,109.0,0.03,0.03,0.038,0.0,0.0,0.03,0.0,0.0319,0.0035995370072645,0.135359816955304,721.0,103.0,2909.0,96.96666666666668,0,1,0.0,0.0344285714285714,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0,1,0,0,0,0.0,0.0,0.0318571428571428,0.0050665895502132,0.0295588022415444,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-01-28,AUG | Colony (Battle-Scarred),0.03,0.03,101.0,0.03,0.03,0.03,0.0,0.0,0.03,0.0,0.0319,0.0035995370072645,0.129545669183454,718.0,102.57142857142856,2920.0,97.33333333333331,1,1,0.0,0.0338571428571428,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0,1,0,0,0,0.0,-0.0625,0.0317142857142857,0.0050903917248172,0.0295588022415444,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,
2014-01-28,AUG | Colony (Battle-Scarred),0.03,0.03,101.0,0.03,0.03,0.03,0.0,0.0,0.03,0.0,0.0319,0.0035995370072645,0.129545669183454,718.0,102.57142857142856,2920.0,97.33333333333331,1,1,0.0,0.0338571428571428,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0,1,0,0,0,0.0,-0.0625,0.0317142857142857,0.0050903917248172,0.0295588022415444,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-01-29,AUG | Colony (Battle-Scarred),0.03,0.03,95.0,0.03,0.03,0.03,0.0,0.0,0.03,0.0,0.0319,0.0035995370072645,0.129545669183454,714.0,102.0,2926.0,97.53333333333332,2,1,0.0,0.036,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0,1,0,0,0,0.0,-0.3877551020408164,0.0303571428571428,0.0010818177620697,0.0295588022415444,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,
2014-01-29,AUG | Colony (Battle-Scarred),0.03,0.03,95.0,0.03,0.03,0.03,0.0,0.0,0.03,0.0,0.0319,0.0035995370072645,0.129545669183454,714.0,102.0,2926.0,97.53333333333332,2,1,0.0,0.036,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0,1,0,0,0,0.0,-0.3877551020408164,0.0303571428571428,0.0010818177620697,0.0295588022415444,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-01-30,AUG | Colony (Battle-Scarred),0.03,0.03,92.0,0.03,0.03,0.03,0.0,0.0,0.03,0.0,0.0319,0.0035995370072645,0.129545669183454,721.0,103.0,2966.0,98.86666666666666,3,1,0.0,0.0365714285714285,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0,1,0,0,0,0.0,-0.0322580645161291,0.0302857142857142,0.0010690449676496,0.0295588022415444,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,
2014-01-30,AUG | Colony (Battle-Scarred),0.03,0.03,92.0,0.03,0.03,0.03,0.0,0.0,0.03,0.0,0.0319,0.0035995370072645,0.129545669183454,721.0,103.0,2966.0,98.86666666666666,3,1,0.0,0.0365714285714285,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0,1,0,0,0,0.0,-0.0322580645161291,0.0302857142857142,0.0010690449676496,0.0295588022415444,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-01-31,AUG | Colony (Battle-Scarred),0.03,0.03,137.0,0.03,0.03,0.032,0.0,0.0,0.03,0.0,0.0318333333333333,0.0036155528238738,0.1290909840215987,772.0,110.28571428571428,3009.0,100.3,4,1,0.0,0.0371428571428571,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0,1,0,0,0,0.0,-0.1176470588235295,0.03,0.0,0.0295588022415444,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,
2014-01-31,AUG | Colony (Battle-Scarred),0.03,0.03,137.0,0.03,0.03,0.032,0.0,0.0,0.03,0.0,0.0318333333333333,0.0036155528238738,0.1290909840215987,772.0,110.28571428571428,3009.0,100.3,4,1,0.0,0.0371428571428571,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0,1,0,0,0,0.0,-0.1176470588235295,0.03,0.0,0.0295588022415444,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-01-15,AUG | Condemned (Factory New),4.058,4.058,3.0,3.65,4.185,9.546,0.1117808219178082,-0.0303464755077658,4.079571428571428,0.8325748112491337,4.740966666666666,1.6669330017196915,2.756456026216948,18.0,2.571428571428572,55.0,1.8333333333333333,2,1,0.0,3.8707142857142856,AUG | Condemned (Factory New),AUG | Condemned (Factory New),0,0,1,0,0,0,,,4.473071428571429,0.7981971478357884,1.620971148247773,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,,,,,,,,,,,,,
2014-01-15,AUG | Condemned (Factory New),4.058,4.058,3.0,3.65,4.185,9.546,0.1117808219178082,-0.0303464755077658,4.079571428571428,0.8325748112491337,4.740966666666666,1.6669330017196915,2.756456026216948,18.0,2.571428571428572,55.0,1.8333333333333333,2,1,0.0,3.8707142857142856,AUG | Condemned (Factory New),AUG | Condemned (Factory New),0,0,1,0,0,0,,,4.473071428571429,0.7981971478357884,1.620971148247773,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-01-16,AUG | Condemned (Factory New),3.995,3.995,1.0,4.058,5.97,9.546,-0.0155248891079349,-0.3308207705192629,3.797428571428572,0.3225934447756881,4.555933333333333,1.4118660213427556,2.756544695381928,18.0,2.571428571428572,56.0,1.8666666666666667,3,1,0.0,3.996142857142857,AUG | Condemned (Factory New),AUG | Condemned (Factory New),0,0,1,0,0,0,,,4.453285714285714,0.8069498534196947,1.608437412100517,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,,,,,,,,,,,,,
2014-01-16,AUG | Condemned (Factory New),3.995,3.995,1.0,4.058,5.97,9.546,-0.0155248891079349,-0.3308207705192629,3.797428571428572,0.3225934447756881,4.555933333333333,1.4118660213427556,2.756544695381928,18.0,2.571428571428572,56.0,1.8666666666666667,3,1,0.0,3.996142857142857,AUG | Condemned (Factory New),AUG | Condemned (Factory New),0,0,1,0,0,0,,,4.453285714285714,0.8069498534196947,1.608437412100517,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-01-17,AUG | Condemned (Factory New),3.773,3.773,2.0,3.995,4.029,7.091,-0.055569461827284,-0.0635393397865474,3.760857142857143,0.3084696922234146,4.445333333333334,1.3369171087077745,2.755022976264363,18.0,2.571428571428572,57.0,1.9,4,1,0.0,4.708714285714286,AUG | Condemned (Factory New),AUG | Condemned (Factory New),0,0,1,0,0,0,,,4.377928571428571,0.8184441585467768,1.5629750380237597,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,
2014-01-17,AUG | Condemned (Factory New),3.773,3.773,2.0,3.995,4.029,7.091,-0.055569461827284,-0.0635393397865474,3.760857142857143,0.3084696922234146,4.445333333333334,1.3369171087077745,2.755022976264363,18.0,2.571428571428572,57.0,1.9,4,1,0.0,4.708714285714286,AUG | Condemned (Factory New),AUG | Condemned (Factory New),0,0,1,0,0,0,,,4.377928571428571,0.8184441585467768,1.5629750380237597,,,,,,,,,,,,,1.0,5.0,1.0,4.0,1.0,2.0,45.0,45.0,1.0,1.0,1.0,1.0,1.0
2014-01-18,AUG | Condemned (Factory New),3.598,3.598,3.0,3.773,3.706,3.743,-0.0463821892393321,-0.0291419320021586,3.745428571428572,0.3134876881350285,4.4405,1.339706702976439,2.751221896928332,16.0,2.2857142857142856,58.0,1.933333333333333,5,1,0.0,5.662857142857143,AUG | Condemned (Factory New),AUG | Condemned (Factory New),0,0,1,0,0,0,,,4.257857142857143,0.7991620474108985,1.5256214263409895,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,
2014-01-18,AUG | Condemned (Factory New),3.598,3.598,3.0,3.773,3.706,3.743,-0.0463821892393321,-0.0291419320021586,3.745428571428572,0.3134876881350285,4.4405,1.339706702976439,2.751221896928332,16.0,2.2857142857142856,58.0,1.933333333333333,5,1,0.0,5.662857142857143,AUG | Condemned (Factory New),AUG | Condemned (Factory New),0,0,1,0,0,0,,,4.257857142857143,0.7991620474108985,1.5256214263409895,,,,,,,,,,,,,1.0,5.0,1.0,4.0,1.0,2.0,45.0,45.0,1.0,1.0,1.0,1.0,1.0
2014-01-19,AUG | Condemned (Factory New),3.871,3.871,4.0,3.598,3.105,3.743,0.0758754863813229,0.2466988727858292,3.854857142857143,0.1730891005658469,4.444766666666667,1.3376808210065994,2.7508095404190027,16.0,2.2857142857142856,62.0,2.066666666666667,6,1,0.0,6.6207142857142856,AUG | Condemned (Factory New),AUG | Condemned (Factory New),0,0,1,0,0,0,,,4.1675,0.7629296519641604,1.5832992548244056,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,
2014-01-19,AUG | Condemned (Factory New),3.871,3.871,4.0,3.598,3.105,3.743,0.0758754863813229,0.2466988727858292,3.854857142857143,0.1730891005658469,4.444766666666667,1.3376808210065994,2.7508095404190027,16.0,2.2857142857142856,62.0,2.066666666666667,6,1,0.0,6.6207142857142856,AUG | Condemned (Factory New),AUG | Condemned (Factory New),0,0,1,0,0,0,,,4.1675,0.7629296519641604,1.5832992548244056,,,,,,,,,,,,,1.0,5.0,1.0,4.0,1.0,2.0,45.0,45.0,1.0,1.0,1.0,1.0,1.0
