date,item_name,median_price,steam_price_ffill7,volume,p_lag1,p_lag7,p_lag30,ret_1,ret_7,roll_mean_7,roll_std_7,roll_mean_30,roll_std_30,roll_vol_30,vol_sum_7,vol_mean_7,vol_sum_30,vol_mean_30,dow,month_num,gap_days,y_avg_7d_fwd,base_item,base_family,is_stattrak,is_souvenir,steam_valid,missing_raw,price_was_filled,days_since_last_trade,mom_7,mom_14,roll_mean_14,roll_std_14,log_price,idx_lp_valve_tier1_t0,idx_lp_valve_tier1_t7,idx_lp_valve_tier1_pm7,idx_lp_valve_tier1_pm30,idx_lp_s_tier_t0,idx_lp_s_tier_t7,idx_lp_s_tier_pm7,idx_lp_s_tier_pm30,idx_lp_a_tier_t0,idx_lp_a_tier_t7,idx_lp_a_tier_pm7,idx_lp_a_tier_pm30,lp_valve_tier1,lp_valve_tier1_cnt,lp_s_tier,lp_s_tier_cnt,lp_a_tier,lp_a_tier_cnt,lp_event_score,lp_event_intensity,lp_valve_tier1_cnt_norm,lp_s_tier_cnt_norm,lp_a_tier_cnt_norm,lp_event_score_norm,lp_event_intensity_norm
2014-05-19,PP-Bizon | Brass (Well-Worn),0.161,0.161,58.0,0.165,0.145,0.169,-0.0242424242424242,0.1103448275862069,0.1735714285714285,0.0224998866210295,0.1694666666666666,0.0193489592025571,0.1177794114534149,612.0,87.42857142857143,2532.0,84.4,0,5,0.0,0.1634285714285714,PP-Bizon | Brass (Well-Worn),PP-Bizon | Brass (Well-Worn),0,0,1,0,0,0,,,0.1600714285714286,0.0234994739244365,0.1492817027157544,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,
2014-05-19,PP-Bizon | Brass (Well-Worn),0.161,0.161,58.0,0.165,0.145,0.169,-0.0242424242424242,0.1103448275862069,0.1735714285714285,0.0224998866210295,0.1694666666666666,0.0193489592025571,0.1177794114534149,612.0,87.42857142857143,2532.0,84.4,0,5,0.0,0.1634285714285714,PP-Bizon | Brass (Well-Worn),PP-Bizon | Brass (Well-Worn),0,0,1,0,0,0,,,0.1600714285714286,0.0234994739244365,0.1492817027157544,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-05-20,PP-Bizon | Brass (Well-Worn),0.155,0.155,109.0,0.161,0.159,0.184,-0.0372670807453416,-0.0251572327044025,0.173,0.0229097608642504,0.1684999999999999,0.0193231294911909,0.1169382548482303,661.0,94.42857142857144,2551.0,85.03333333333333,1,5,0.0,0.166,PP-Bizon | Brass (Well-Worn),PP-Bizon | Brass (Well-Worn),0,0,1,0,0,0,,,0.1596428571428571,0.0235359206414272,0.1441003439737568,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,
2014-05-20,PP-Bizon | Brass (Well-Worn),0.155,0.155,109.0,0.161,0.159,0.184,-0.0372670807453416,-0.0251572327044025,0.173,0.0229097608642504,0.1684999999999999,0.0193231294911909,0.1169382548482303,661.0,94.42857142857144,2551.0,85.03333333333333,1,5,0.0,0.166,PP-Bizon | Brass (Well-Worn),PP-Bizon | Brass (Well-Worn),0,0,1,0,0,0,,,0.1596428571428571,0.0235359206414272,0.1441003439737568,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-05-21,PP-Bizon | Brass (Well-Worn),0.19,0.19,111.0,0.155,0.145,0.178,0.2258064516129032,0.3103448275862071,0.1794285714285714,0.0203178819400697,0.1689,0.0196372944504413,0.1235395867067622,659.0,94.14285714285714,2588.0,86.26666666666667,2,5,0.0,0.1701428571428571,PP-Bizon | Brass (Well-Worn),PP-Bizon | Brass (Well-Worn),0,0,1,0,0,0,,,0.1615,0.0248928472890074,0.173953307123438,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,
2014-05-21,PP-Bizon | Brass (Well-Worn),0.19,0.19,111.0,0.155,0.145,0.178,0.2258064516129032,0.3103448275862071,0.1794285714285714,0.0203178819400697,0.1689,0.0196372944504413,0.1235395867067622,659.0,94.14285714285714,2588.0,86.26666666666667,2,5,0.0,0.1701428571428571,PP-Bizon | Brass (Well-Worn),PP-Bizon | Brass (Well-Worn),0,0,1,0,0,0,,,0.1615,0.0248928472890074,0.173953307123438,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-05-22,PP-Bizon | Brass (Well-Worn),0.175,0.175,46.0,0.19,0.218,0.178,-0.0789473684210526,-0.1972477064220184,0.1732857142857143,0.0128587300607606,0.1688,0.0195982992459379,0.1245349784875996,589.0,84.14285714285714,2564.0,85.46666666666667,3,5,0.0,0.1764285714285714,PP-Bizon | Brass (Well-Worn),PP-Bizon | Brass (Well-Worn),0,0,1,0,0,0,,,0.1635714285714285,0.0247097435958252,0.1612681475961222,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,
2014-05-22,PP-Bizon | Brass (Well-Worn),0.175,0.175,46.0,0.19,0.218,0.178,-0.0789473684210526,-0.1972477064220184,0.1732857142857143,0.0128587300607606,0.1688,0.0195982992459379,0.1245349784875996,589.0,84.14285714285714,2564.0,85.46666666666667,3,5,0.0,0.1764285714285714,PP-Bizon | Brass (Well-Worn),PP-Bizon | Brass (Well-Worn),0,0,1,0,0,0,,,0.1635714285714285,0.0247097435958252,0.1612681475961222,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-05-23,PP-Bizon | Brass (Well-Worn),0.151,0.151,95.0,0.175,0.191,0.18,-0.1371428571428571,-0.2094240837696335,0.1675714285714285,0.0126022349815662,0.1678333333333333,0.0197367395708837,0.1271528274654457,586.0,83.71428571428571,2583.0,86.1,4,5,0.0,0.1764285714285714,PP-Bizon | Brass (Well-Worn),PP-Bizon | Brass (Well-Worn),0,0,1,0,0,0,,,0.1636428571428571,0.0246689064422188,0.1406311297397456,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,
2014-05-23,PP-Bizon | Brass (Well-Worn),0.151,0.151,95.0,0.175,0.191,0.18,-0.1371428571428571,-0.2094240837696335,0.1675714285714285,0.0126022349815662,0.1678333333333333,0.0197367395708837,0.1271528274654457,586.0,83.71428571428571,2583.0,86.1,4,5,0.0,0.1764285714285714,PP-Bizon | Brass (Well-Worn),PP-Bizon | Brass (Well-Worn),0,0,1,0,0,0,,,0.1636428571428571,0.0246689064422188,0.1406311297397456,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-05-24,PP-Bizon | Brass (Well-Worn),0.19,0.19,49.0,0.151,0.176,0.177,0.2582781456953642,0.0795454545454545,0.1695714285714285,0.0147149791792206,0.1682666666666666,0.0200730886733678,0.1351906723474107,551.0,78.71428571428571,2581.0,86.03333333333333,5,5,0.0,0.178,PP-Bizon | Brass (Well-Worn),PP-Bizon | Brass (Well-Worn),0,0,1,0,0,0,,,0.1677857142857143,0.0238010296203548,0.173953307123438,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,
2014-05-24,PP-Bizon | Brass (Well-Worn),0.19,0.19,49.0,0.151,0.176,0.177,0.2582781456953642,0.0795454545454545,0.1695714285714285,0.0147149791792206,0.1682666666666666,0.0200730886733678,0.1351906723474107,551.0,78.71428571428571,2581.0,86.03333333333333,5,5,0.0,0.178,PP-Bizon | Brass (Well-Worn),PP-Bizon | Brass (Well-Worn),0,0,1,0,0,0,,,0.1677857142857143,0.0238010296203548,0.173953307123438,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-05-25,PP-Bizon | Brass (Well-Worn),0.162,0.162,69.0,0.19,0.165,0.18,-0.1473684210526316,-0.0181818181818181,0.1691428571428571,0.0148845900315784,0.1676666666666666,0.0199822143139565,0.1381093626771443,537.0,76.71428571428571,2578.0,85.93333333333334,6,5,0.0,0.1754285714285714,PP-Bizon | Brass (Well-Worn),PP-Bizon | Brass (Well-Worn),0,0,1,0,0,0,,,0.1702142857142857,0.0209988225729575,0.1501426584297195,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,
2014-05-25,PP-Bizon | Brass (Well-Worn),0.162,0.162,69.0,0.19,0.165,0.18,-0.1473684210526316,-0.0181818181818181,0.1691428571428571,0.0148845900315784,0.1676666666666666,0.0199822143139565,0.1381093626771443,537.0,76.71428571428571,2578.0,85.93333333333334,6,5,0.0,0.1754285714285714,PP-Bizon | Brass (Well-Worn),PP-Bizon | Brass (Well-Worn),0,0,1,0,0,0,,,0.1702142857142857,0.0209988225729575,0.1501426584297195,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-05-26,PP-Bizon | Brass (Well-Worn),0.162,0.162,73.0,0.162,0.161,0.188,0.0,0.0062111801242235,0.1692857142857142,0.0148103659230793,0.1667999999999999,0.0196424709918754,0.1379151355841398,552.0,78.85714285714286,2573.0,85.76666666666667,0,5,0.0,0.1739999999999999,PP-Bizon | Brass (Well-Worn),PP-Bizon | Brass (Well-Worn),0,0,1,0,0,0,,,0.1714285714285714,0.0198909112825016,0.1501426584297195,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,
2014-05-26,PP-Bizon | Brass (Well-Worn),0.162,0.162,73.0,0.162,0.161,0.188,0.0,0.0062111801242235,0.1692857142857142,0.0148103659230793,0.1667999999999999,0.0196424709918754,0.1379151355841398,552.0,78.85714285714286,2573.0,85.76666666666667,0,5,0.0,0.1739999999999999,PP-Bizon | Brass (Well-Worn),PP-Bizon | Brass (Well-Worn),0,0,1,0,0,0,,,0.1714285714285714,0.0198909112825016,0.1501426584297195,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-05-27,PP-Bizon | Brass (Well-Worn),0.15,0.15,77.0,0.162,0.155,0.175,-0.0740740740740741,-0.0322580645161291,0.1685714285714285,0.0155825648251695,0.1659666666666666,0.0198065365192627,0.1380042864329241,520.0,74.28571428571429,2575.0,85.83333333333333,1,5,0.0,0.1707142857142856,PP-Bizon | Brass (Well-Worn),PP-Bizon | Brass (Well-Worn),0,0,1,0,0,0,,,0.1707857142857143,0.0204607638455375,0.1397619423751587,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,
2014-05-27,PP-Bizon | Brass (Well-Worn),0.15,0.15,77.0,0.162,0.155,0.175,-0.0740740740740741,-0.0322580645161291,0.1685714285714285,0.0155825648251695,0.1659666666666666,0.0198065365192627,0.1380042864329241,520.0,74.28571428571429,2575.0,85.83333333333333,1,5,0.0,0.1707142857142856,PP-Bizon | Brass (Well-Worn),PP-Bizon | Brass (Well-Worn),0,0,1,0,0,0,,,0.1707857142857143,0.0204607638455375,0.1397619423751587,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-05-28,PP-Bizon | Brass (Well-Worn),0.148,0.148,82.0,0.15,0.19,0.182,-0.0133333333333333,-0.2210526315789474,0.1625714285714286,0.0142011784506693,0.1648333333333333,0.0198294113769308,0.1378625269256544,491.0,70.14285714285714,2583.0,86.1,2,5,0.0,0.1668571428571428,PP-Bizon | Brass (Well-Worn),PP-Bizon | Brass (Well-Worn),0,0,1,0,0,0,,,0.171,0.0201837710892839,0.1380212978973747,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,
2014-05-28,PP-Bizon | Brass (Well-Worn),0.148,0.148,82.0,0.15,0.19,0.182,-0.0133333333333333,-0.2210526315789474,0.1625714285714286,0.0142011784506693,0.1648333333333333,0.0198294113769308,0.1378625269256544,491.0,70.14285714285714,2583.0,86.1,2,5,0.0,0.1668571428571428,PP-Bizon | Brass (Well-Worn),PP-Bizon | Brass (Well-Worn),0,0,1,0,0,0,,,0.171,0.0201837710892839,0.1380212978973747,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-05-29,PP-Bizon | Brass (Well-Worn),0.124,0.124,52.0,0.148,0.175,0.187,-0.1621621621621621,-0.2914285714285713,0.1552857142857143,0.0184136151933778,0.1627333333333332,0.0206880534501328,0.140839590302735,497.0,71.0,2557.0,85.23333333333333,3,5,0.0,0.1632857142857142,PP-Bizon | Brass (Well-Worn),PP-Bizon | Brass (Well-Worn),0,0,1,0,0,0,,,0.1642857142857142,0.0189429449884426,0.1168937514714993,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,
2014-05-29,PP-Bizon | Brass (Well-Worn),0.124,0.124,52.0,0.148,0.175,0.187,-0.1621621621621621,-0.2914285714285713,0.1552857142857143,0.0184136151933778,0.1627333333333332,0.0206880534501328,0.140839590302735,497.0,71.0,2557.0,85.23333333333333,3,5,0.0,0.1632857142857142,PP-Bizon | Brass (Well-Worn),PP-Bizon | Brass (Well-Worn),0,0,1,0,0,0,,,0.1642857142857142,0.0189429449884426,0.1168937514714993,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-05-30,PP-Bizon | Brass (Well-Worn),0.143,0.143,65.0,0.124,0.151,0.188,0.1532258064516127,-0.0529801324503311,0.1541428571428571,0.018886341031312,0.1612333333333332,0.0204314844187972,0.1436704887677094,467.0,66.71428571428571,2545.0,84.83333333333333,4,5,0.0,0.1644285714285714,PP-Bizon | Brass (Well-Worn),PP-Bizon | Brass (Well-Worn),0,0,1,0,0,0,,,0.1608571428571428,0.018059121466225,0.1336563848126735,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,
2014-05-30,PP-Bizon | Brass (Well-Worn),0.143,0.143,65.0,0.124,0.151,0.188,0.1532258064516127,-0.0529801324503311,0.1541428571428571,0.018886341031312,0.1612333333333332,0.0204314844187972,0.1436704887677094,467.0,66.71428571428571,2545.0,84.83333333333333,4,5,0.0,0.1644285714285714,PP-Bizon | Brass (Well-Worn),PP-Bizon | Brass (Well-Worn),0,0,1,0,0,0,,,0.1608571428571428,0.018059121466225,0.1336563848126735,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-05-31,PP-Bizon | Brass (Well-Worn),0.133,0.133,64.0,0.143,0.19,0.192,-0.0699300699300697,-0.2999999999999999,0.146,0.0130602997121593,0.1592666666666666,0.0202137466976203,0.1441534280976901,482.0,68.85714285714286,2524.0,84.13333333333334,5,5,0.0,0.162,PP-Bizon | Brass (Well-Worn),PP-Bizon | Brass (Well-Worn),0,0,1,0,0,0,,,0.1577857142857142,0.0189216138985942,0.1248689820458692,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,
2014-05-31,PP-Bizon | Brass (Well-Worn),0.133,0.133,64.0,0.143,0.19,0.192,-0.0699300699300697,-0.2999999999999999,0.146,0.0130602997121593,0.1592666666666666,0.0202137466976203,0.1441534280976901,482.0,68.85714285714286,2524.0,84.13333333333334,5,5,0.0,0.162,PP-Bizon | Brass (Well-Worn),PP-Bizon | Brass (Well-Worn),0,0,1,0,0,0,,,0.1577857142857142,0.0189216138985942,0.1248689820458692,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-05-15,PP-Bizon | Forest Leaves (Field-Tested),0.032,0.032,311.0,0.03,0.03,0.03,0.0666666666666666,0.0666666666666666,0.0302857142857142,0.0006998542122237,0.0300666666666666,0.0003590109871423,0.0119670329047433,1565.0,223.57142857142856,6145.0,204.8333333333333,3,5,0.0,0.03,PP-Bizon | Forest Leaves (Field-Tested),PP-Bizon | Forest Leaves (Field-Tested),0,0,1,0,0,0,,,0.0301428571428571,0.0005345224838248,0.0314986670593709,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,
2014-05-15,PP-Bizon | Forest Leaves (Field-Tested),0.032,0.032,311.0,0.03,0.03,0.03,0.0666666666666666,0.0666666666666666,0.0302857142857142,0.0006998542122237,0.0300666666666666,0.0003590109871423,0.0119670329047433,1565.0,223.57142857142856,6145.0,204.8333333333333,3,5,0.0,0.03,PP-Bizon | Forest Leaves (Field-Tested),PP-Bizon | Forest Leaves (Field-Tested),0,0,1,0,0,0,,,0.0301428571428571,0.0005345224838248,0.0314986670593709,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-05-16,PP-Bizon | Forest Leaves (Field-Tested),0.031,0.031,292.0,0.032,0.03,0.03,-0.03125,0.0333333333333334,0.0304285714285714,0.0007284313590846,0.0301,0.0003958114029012,0.013390538453017,1611.0,230.1428571428572,6218.0,207.26666666666668,4,5,0.0,0.03,PP-Bizon | Forest Leaves (Field-Tested),PP-Bizon | Forest Leaves (Field-Tested),0,0,1,0,0,0,,,0.0302142857142857,0.0005789342235218,0.0305292050348228,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,
2014-05-16,PP-Bizon | Forest Leaves (Field-Tested),0.031,0.031,292.0,0.032,0.03,0.03,-0.03125,0.0333333333333334,0.0304285714285714,0.0007284313590846,0.0301,0.0003958114029012,0.013390538453017,1611.0,230.1428571428572,6218.0,207.26666666666668,4,5,0.0,0.03,PP-Bizon | Forest Leaves (Field-Tested),PP-Bizon | Forest Leaves (Field-Tested),0,0,1,0,0,0,,,0.0302142857142857,0.0005789342235218,0.0305292050348228,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-05-17,PP-Bizon | Forest Leaves (Field-Tested),0.034,0.034,295.0,0.031,0.03,0.03,0.0967741935483872,0.1333333333333335,0.031,0.001414213562373,0.0302333333333333,0.0008034647195462,0.0217591135674523,1635.0,233.57142857142856,6304.0,210.13333333333333,5,5,0.0,0.03,PP-Bizon | Forest Leaves (Field-Tested),PP-Bizon | Forest Leaves (Field-Tested),0,0,1,0,0,0,,,0.0305,0.0011602387022306,0.0334347760862373,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,
2014-05-17,PP-Bizon | Forest Leaves (Field-Tested),0.034,0.034,295.0,0.031,0.03,0.03,0.0967741935483872,0.1333333333333335,0.031,0.001414213562373,0.0302333333333333,0.0008034647195462,0.0217591135674523,1635.0,233.57142857142856,6304.0,210.13333333333333,5,5,0.0,0.03,PP-Bizon | Forest Leaves (Field-Tested),PP-Bizon | Forest Leaves (Field-Tested),0,0,1,0,0,0,,,0.0305,0.0011602387022306,0.0334347760862373,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-05-18,PP-Bizon | Forest Leaves (Field-Tested),0.03,0.03,204.0,0.034,0.03,0.03,-0.1176470588235295,0.0,0.031,0.001414213562373,0.0302333333333333,0.0008034647195462,0.030886907254575,1624.0,232.0,6322.0,210.7333333333333,6,5,0.0,0.03,PP-Bizon | Forest Leaves (Field-Tested),PP-Bizon | Forest Leaves (Field-Tested),0,0,1,0,0,0,,,0.0305,0.0011602387022306,0.0295588022415444,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,
2014-05-18,PP-Bizon | Forest Leaves (Field-Tested),0.03,0.03,204.0,0.034,0.03,0.03,-0.1176470588235295,0.0,0.031,0.001414213562373,0.0302333333333333,0.0008034647195462,0.030886907254575,1624.0,232.0,6322.0,210.7333333333333,6,5,0.0,0.03,PP-Bizon | Forest Leaves (Field-Tested),PP-Bizon | Forest Leaves (Field-Tested),0,0,1,0,0,0,,,0.0305,0.0011602387022306,0.0295588022415444,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-05-19,PP-Bizon | Forest Leaves (Field-Tested),0.03,0.03,247.0,0.03,0.03,0.03,0.0,0.0,0.031,0.001414213562373,0.0302333333333333,0.0008034647195462,0.030886907254575,1712.0,244.57142857142856,6363.0,212.1,0,5,0.0,0.03,PP-Bizon | Forest Leaves (Field-Tested),PP-Bizon | Forest Leaves (Field-Tested),0,0,1,0,0,0,,,0.0305,0.0011602387022306,0.0295588022415444,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,
2014-05-19,PP-Bizon | Forest Leaves (Field-Tested),0.03,0.03,247.0,0.03,0.03,0.03,0.0,0.0,0.031,0.001414213562373,0.0302333333333333,0.0008034647195462,0.030886907254575,1712.0,244.57142857142856,6363.0,212.1,0,5,0.0,0.03,PP-Bizon | Forest Leaves (Field-Tested),PP-Bizon | Forest Leaves (Field-Tested),0,0,1,0,0,0,,,0.0305,0.0011602387022306,0.0295588022415444,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-05-20,PP-Bizon | Forest Leaves (Field-Tested),0.03,0.03,283.0,0.03,0.03,0.03,0.0,0.0,0.031,0.001414213562373,0.0302333333333333,0.0008034647195462,0.030886907254575,1822.0,260.2857142857143,6387.0,212.9,1,5,0.0,0.03,PP-Bizon | Forest Leaves (Field-Tested),PP-Bizon | Forest Leaves (Field-Tested),0,0,1,0,0,0,,,0.0305,0.0011602387022306,0.0295588022415444,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,
2014-05-20,PP-Bizon | Forest Leaves (Field-Tested),0.03,0.03,283.0,0.03,0.03,0.03,0.0,0.0,0.031,0.001414213562373,0.0302333333333333,0.0008034647195462,0.030886907254575,1822.0,260.2857142857143,6387.0,212.9,1,5,0.0,0.03,PP-Bizon | Forest Leaves (Field-Tested),PP-Bizon | Forest Leaves (Field-Tested),0,0,1,0,0,0,,,0.0305,0.0011602387022306,0.0295588022415444,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-05-21,PP-Bizon | Forest Leaves (Field-Tested),0.03,0.03,204.0,0.03,0.03,0.03,0.0,0.0,0.031,0.001414213562373,0.0302333333333333,0.0008034647195462,0.030886907254575,1836.0,262.2857142857143,6321.0,210.7,2,5,0.0,0.03,PP-Bizon | Forest Leaves (Field-Tested),PP-Bizon | Forest Leaves (Field-Tested),0,0,1,0,0,0,,,0.0305,0.0011602387022306,0.0295588022415444,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,
2014-05-21,PP-Bizon | Forest Leaves (Field-Tested),0.03,0.03,204.0,0.03,0.03,0.03,0.0,0.0,0.031,0.001414213562373,0.0302333333333333,0.0008034647195462,0.030886907254575,1836.0,262.2857142857143,6321.0,210.7,2,5,0.0,0.03,PP-Bizon | Forest Leaves (Field-Tested),PP-Bizon | Forest Leaves (Field-Tested),0,0,1,0,0,0,,,0.0305,0.0011602387022306,0.0295588022415444,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-05-22,PP-Bizon | Forest Leaves (Field-Tested),0.03,0.03,142.0,0.03,0.032,0.03,0.0,-0.0625,0.0307142857142857,0.0013850513878332,0.0302333333333333,0.0008034647195462,0.030886907254575,1667.0,238.1428571428572,6330.0,211.0,3,5,0.0,0.03,PP-Bizon | Forest Leaves (Field-Tested),PP-Bizon | Forest Leaves (Field-Tested),0,0,1,0,0,0,,,0.0305,0.0011602387022306,0.0295588022415444,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,
2014-05-22,PP-Bizon | Forest Leaves (Field-Tested),0.03,0.03,142.0,0.03,0.032,0.03,0.0,-0.0625,0.0307142857142857,0.0013850513878332,0.0302333333333333,0.0008034647195462,0.030886907254575,1667.0,238.1428571428572,6330.0,211.0,3,5,0.0,0.03,PP-Bizon | Forest Leaves (Field-Tested),PP-Bizon | Forest Leaves (Field-Tested),0,0,1,0,0,0,,,0.0305,0.0011602387022306,0.0295588022415444,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-05-23,PP-Bizon | Forest Leaves (Field-Tested),0.03,0.03,201.0,0.03,0.031,0.03,0.0,-0.0322580645161291,0.0305714285714285,0.0013997084244475,0.0302333333333333,0.0008034647195462,0.030886907254575,1576.0,225.1428571428572,6337.0,211.2333333333333,4,5,0.0,0.03,PP-Bizon | Forest Leaves (Field-Tested),PP-Bizon | Forest Leaves (Field-Tested),0,0,1,0,0,0,,,0.0305,0.0011602387022306,0.0295588022415444,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,
2014-05-23,PP-Bizon | Forest Leaves (Field-Tested),0.03,0.03,201.0,0.03,0.031,0.03,0.0,-0.0322580645161291,0.0305714285714285,0.0013997084244475,0.0302333333333333,0.0008034647195462,0.030886907254575,1576.0,225.1428571428572,6337.0,211.2333333333333,4,5,0.0,0.03,PP-Bizon | Forest Leaves (Field-Tested),PP-Bizon | Forest Leaves (Field-Tested),0,0,1,0,0,0,,,0.0305,0.0011602387022306,0.0295588022415444,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-05-24,PP-Bizon | Forest Leaves (Field-Tested),0.03,0.03,179.0,0.03,0.034,0.03,0.0,-0.1176470588235295,0.03,0.0,0.0302333333333333,0.0008034647195462,0.030886907254575,1460.0,208.57142857142856,6276.0,209.2,5,5,0.0,0.03,PP-Bizon | Forest Leaves (Field-Tested),PP-Bizon | Forest Leaves (Field-Tested),0,0,1,0,0,0,,,0.0305,0.0011602387022306,0.0295588022415444,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,
2014-05-24,PP-Bizon | Forest Leaves (Field-Tested),0.03,0.03,179.0,0.03,0.034,0.03,0.0,-0.1176470588235295,0.03,0.0,0.0302333333333333,0.0008034647195462,0.030886907254575,1460.0,208.57142857142856,6276.0,209.2,5,5,0.0,0.03,PP-Bizon | Forest Leaves (Field-Tested),PP-Bizon | Forest Leaves (Field-Tested),0,0,1,0,0,0,,,0.0305,0.0011602387022306,0.0295588022415444,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
